task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,1.032,2.564,1.753,4.909,0.937,1.948,1.737,4.29,0.972
1,1.759,2.576,1.714,3.674,0.738,1.976,1.44,3.628,0.61
2,2.371,1.95,2.069,4.37,0.748,2.301,1.769,4.258,0.916
1,2.53,2.452,1.623,4.825,0.631,1.943,1.452,4.888,0.697
2,3.262,2.298,1.921,4.052,0.946,2.079,1.791,4.871,0.727
1,4.178,2.525,1.633,3.972,0.66,1.905,1.973,4.032,0.755
1,5.872,2.348,1.893,3.91,0.856,1.94,1.961,4.13,0.81
2,6.02,2.324,1.662,4.287,0.831,1.912,1.63,3.975,0.808
1,7.268,2.52,1.856,4.389,0.861,2.389,1.876,4.76,0.627
2,7.984,2.569,1.589,4.95,0.832,1.89,2.067,3.807,0.829
1,10.898,1.874,1.434,4.099,0.817,1.991,1.738,4.557,0.72
1,12.408,2.274,1.972,4.369,0.824,2.282,1.439,4.717,0.733
1,12.916,2.559,1.423,4.038,0.861,2.143,1.803,4.146,0.616
2,15.584,2.383,1.546,5.077,0.873,2.156,2.133,4.571,0.884
1,15.677,2.327,1.465,3.929,0.746,2.082,1.415,4.031,0.838
2,15.775,2.194,1.864,4.299,0.91,2.266,1.553,4.886,0.959
1,15.776,2.418,1.506,3.661,0.724,2.133,1.413,4.005,0.752
2,15.89,2.005,1.967,4.366,0.829,2.103,1.953,3.934,0.738
1,16.33,2.028,1.577,4.175,0.863,2.219,1.735,4.922,0.75
2,16.541,2.22,1.652,4.72,0.838,1.979,1.76,3.8,0.899
2,17.438,2.234,1.519,4.919,0.976,2.605,2.047,4.541,0.775
2,17.867,2.474,1.822,3.667,0.727,1.956,2.078,4.533,1.017
2,20.028,2.319,1.943,4.886,0.74,2.001,1.84,3.86,0.829
2,20.401,2.164,1.98,4.596,0.804,2.022,1.581,4.295,0.868
1,21.189,1.871,1.651,4.051,0.849,2.119,1.846,4.833,0.622
