task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.022,5.58,5.65,1.01,111.83,107.63,106.09,5.55,10.74,5.08,5.25,0.93,102.14,101.09,101.8,5.46,10.69
T4,0.042,5.31,5.38,1.1,102.38,106.88,94.65,5.29,10.63,5.8,5.58,1.05,107.65,102.29,110.46,5.32,10.56
T1,0.05,4.99,5.29,1.02,105.39,105.52,96.36,5.01,10.34,4.69,4.93,1.03,115.22,104.01,108.0,5.15,10.01
T10,0.145,5.53,4.62,1.04,99.8,108.91,108.8,5.26,10.74,5.26,4.82,1.06,103.6,113.92,107.16,5.13,10.58
T9,0.323,5.13,4.98,1.05,116.57,102.69,98.04,4.99,10.88,5.14,5.41,1.06,106.8,99.35,96.13,5.52,9.87
T6,0.414,4.66,5.35,0.99,102.08,102.63,112.48,5.59,10.04,5.28,4.64,1.06,108.27,98.28,112.14,5.19,10.18
T2,0.419,5.91,5.05,0.99,102.09,100.75,99.24,5.02,9.75,5.1,5.14,1.17,101.86,95.07,116.1,5.62,10.73
T2,0.425,5.51,5.37,1.1,104.78,94.75,107.24,5.81,10.49,5.31,5.6,1.11,105.02,100.42,116.44,5.15,9.85
T4,0.482,5.83,5.56,1.04,112.52,96.01,109.06,5.34,11.7,5.36,5.53,1.01,113.26,109.19,109.37,4.96,10.16
T2,0.537,5.08,5.56,1.1,105.09,101.0,104.65,5.46,10.1,5.13,5.72,1.09,96.19,99.11,116.29,5.24,9.84
T3,0.56,5.0,5.29,1.0,100.19,107.06,103.87,5.8,11.34,5.6,5.45,0.97,108.33,105.37,111.72,5.8,9.84
T1,0.716,4.84,5.27,1.05,112.58,107.56,99.4,5.39,9.22,4.82,5.66,1.01,111.94,106.75,98.45,4.94,9.84
T9,0.738,5.67,5.03,1.01,116.99,105.94,102.43,5.5,11.3,5.33,4.83,0.96,101.28,106.36,94.35,4.95,11.17
T3,0.9,5.35,5.41,0.93,110.37,113.11,110.11,5.58,9.91,5.32,5.05,1.08,100.06,112.78,112.96,5.65,11.02
