task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
4,0.036,2.148,1.426,3.872,0.828,1.851,1.802,3.823,1.009
1,0.039,2.23,1.438,3.64,0.677,2.272,1.725,4.611,0.752
1,0.14,2.076,1.872,4.081,0.633,1.886,1.531,3.617,0.837
4,0.143,2.063,1.739,4.591,0.987,2.367,1.864,5.061,0.845
3,0.182,2.236,1.775,4.807,0.896,1.912,1.584,4.528,0.897
2,0.184,2.537,2.122,3.652,0.98,2.565,1.847,4.702,0.722
2,0.255,2.114,1.601,5.003,0.986,2.439,1.846,4.785,0.908
2,0.283,2.311,1.697,4.543,0.937,2.45,2.047,4.162,0.896
3,0.325,2.425,1.583,5.488,0.876,2.176,1.513,4.582,0.892
3,0.456,1.773,1.78,5.43,1.0,2.136,1.577,5.252,0.771
2,0.478,2.145,1.633,4.821,0.83,2.462,2.128,4.017,0.921
4,0.537,2.275,1.581,4.816,0.931,2.001,1.693,4.739,1.006
1,0.543,2.497,1.492,3.807,0.735,2.434,1.474,4.118,0.637
3,0.711,1.951,1.351,5.743,0.933,2.188,1.344,5.0,0.719
3,0.753,2.252,1.523,4.639,0.875,2.231,1.576,5.757,0.984
1,0.798,2.126,1.691,3.619,0.668,2.026,1.838,3.991,0.694
4,0.823,2.064,1.397,3.774,0.931,1.982,1.711,4.968,1.006
2,0.921,2.512,1.641,4.587,0.816,2.462,1.912,5.004,0.946
1,0.973,2.226,1.513,3.709,0.755,2.59,1.835,4.967,0.702
3,0.984,2.234,1.497,5.319,0.78,2.234,1.398,5.338,0.829
3,1.025,1.792,1.526,4.817,0.934,1.984,1.768,4.665,0.906
4,1.062,1.78,1.411,3.881,0.837,2.273,1.512,4.62,0.924
4,1.072,2.281,1.598,4.786,0.955,2.237,1.526,3.637,0.934
4,1.164,2.437,1.6,4.707,1.037,2.135,1.598,3.794,0.911
4,1.203,1.979,1.63,4.652,0.934,2.435,1.353,4.351,0.967
2,1.205,2.127,1.78,4.587,0.985,2.502,1.975,4.941,0.77
1,1.254,2.576,1.728,4.347,0.633,2.408,1.885,4.81,0.707
1,1.395,2.026,1.97,4.784,0.72,2.483,1.853,4.437,0.652
3,1.599,2.136,1.529,5.384,0.927,2.433,1.677,5.319,1.004
1,1.605,2.531,1.623,4.136,0.687,2.009,1.516,4.791,0.674
4,1.648,1.955,1.774,4.236,0.954,1.894,1.873,4.215,0.845
4,1.714,2.366,1.551,4.795,0.791,2.244,1.571,3.687,0.843
1,1.818,2.405,1.875,4.407,0.729,1.972,1.621,3.863,0.818
2,1.856,2.151,2.122,5.05,0.914,2.626,1.909,4.614,0.947
4,1.879,2.19,1.648,5.016,0.965,2.25,1.689,3.766,1.024
2,1.991,2.044,2.089,4.427,0.868,2.146,2.059,3.652,0.774
1,2.056,1.916,1.673,4.246,0.858,1.945,1.968,4.438,0.824
1,2.062,2.597,1.785,4.283,0.781,2.486,1.512,3.696,0.818
