task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
3,0.052,2.269,1.765,5.76,0.812,2.326,1.715,4.428,0.995
2,0.182,2.206,1.889,4.331,0.736,1.982,2.04,4.052,0.851
1,0.262,1.99,1.616,3.64,0.623,1.899,1.703,4.252,0.628
3,0.273,1.788,1.344,4.992,0.946,2.199,1.711,5.77,1.002
3,0.303,2.132,1.454,4.405,0.78,2.235,1.398,5.252,0.841
2,0.353,2.582,1.535,4.93,0.868,2.231,1.92,3.864,0.933
2,0.356,2.078,1.692,5.121,0.844,2.11,2.069,4.956,0.925
2,0.359,2.306,1.512,3.705,1.003,2.557,1.972,4.604,0.975
1,0.455,2.1,1.691,4.148,0.757,2.471,1.826,4.456,0.672
4,0.478,2.247,1.409,4.353,0.762,2.335,1.651,3.838,0.89
2,0.482,2.492,1.679,4.884,0.885,2.114,1.762,4.909,1.015
4,0.484,1.817,1.846,3.963,1.014,1.894,1.373,4.72,0.776
3,0.541,2.253,1.631,4.895,0.726,1.829,1.727,5.329,0.994
2,0.544,2.433,2.071,4.247,0.962,2.629,1.68,4.37,0.867
1,0.673,2.023,1.797,3.989,0.7,2.334,1.616,4.962,0.816
2,0.783,1.898,1.898,4.658,0.745,2.462,1.723,3.953,0.734
2,0.907,2.51,1.812,4.821,0.746,2.114,2.122,3.976,0.725
3,0.915,2.371,1.728,4.582,0.961,2.061,1.711,4.921,0.802
1,0.917,1.931,1.793,3.972,0.668,2.101,1.463,3.982,0.836
3,0.993,2.051,1.318,4.75,0.782,2.038,1.346,5.301,0.843
1,1.023,2.427,1.649,4.775,0.726,2.25,1.547,4.945,0.646
3,1.024,2.363,1.46,4.709,0.825,1.985,1.787,5.173,0.938
2,1.068,2.398,1.563,4.919,0.825,2.167,1.743,4.383,0.967
2,1.098,2.13,2.04,4.444,0.988,2.592,2.115,5.103,0.956
1,1.339,1.983,1.905,4.412,0.675,2.068,1.42,4.783,0.631
4,1.406,2.102,1.442,3.845,0.957,1.961,1.74,3.741,0.846
3,1.412,1.961,1.367,5.229,1.001,2.357,1.47,4.407,0.957
3,1.678,1.868,1.716,5.503,0.821,1.99,1.49,4.972,0.735
2,1.742,2.072,1.986,4.123,0.758,2.435,1.538,4.031,0.808
3,1.78,1.818,1.748,4.247,0.737,2.054,1.267,5.316,0.879
3,1.785,1.993,1.539,5.551,0.978,2.089,1.746,4.506,1.011
3,1.804,2.214,1.372,5.502,0.815,1.885,1.266,4.623,0.885
2,1.807,2.422,2.084,4.01,0.803,2.502,1.52,4.572,0.766
4,1.849,2.016,1.72,3.981,0.855,2.416,1.784,3.642,1.02
1,1.94,2.474,1.918,4.444,0.759,1.94,1.886,4.653,0.811
3,2.032,2.083,1.582,5.931,0.773,1.857,1.491,4.816,0.869
1,2.047,2.552,1.699,3.875,0.81,2.065,1.558,4.775,0.725
1,2.095,2.126,1.727,3.773,0.835,1.94,1.479,4.575,0.619
3,2.264,1.872,1.464,5.554,0.793,1.872,1.787,4.709,0.785
1,2.267,2.126,1.653,4.841,0.612,2.284,1.591,4.584,0.617
4,2.293,1.788,1.693,4.801,0.79,2.381,1.431,4.886,1.066
2,2.318,2.041,1.932,4.06,0.762,2.492,1.947,4.388,0.777
3,2.32,2.073,1.733,5.745,0.917,1.836,1.476,5.807,0.887
1,2.327,2.091,1.582,4.079,0.707,2.57,1.737,3.931,0.622
3,2.425,1.829,1.513,4.943,0.731,2.116,1.427,5.949,0.985
