task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T9,0.154,1.12,1.09,25.6,27.64,5.34,5.47,104.83,27.53,1.06,1.05,27.85,26.91,4.87,5.51,102.93,25.52
T5,0.884,0.95,1.02,28.16,24.92,5.94,5.08,109.2,25.44,1.06,1.02,26.89,24.88,5.9,4.82,114.73,27.12
T1,1.012,1.1,1.07,26.17,26.7,5.11,5.18,110.01,26.46,1.06,1.13,25.22,27.38,5.11,5.42,112.75,28.25
T8,1.811,1.0,1.13,25.27,24.88,5.12,4.8,93.74,26.26,0.98,1.18,26.37,25.87,5.37,4.76,97.97,26.89
T1,2.697,1.03,1.11,27.13,26.53,5.34,5.35,98.55,25.2,1.13,1.09,23.85,25.89,4.86,5.46,103.99,24.63
T9,3.213,1.02,1.15,25.27,28.73,5.16,5.53,100.74,26.96,1.05,1.16,27.65,27.48,5.48,5.15,96.2,26.83
T4,4.068,1.08,0.98,23.48,26.99,5.4,5.39,114.15,28.21,1.03,1.11,27.25,25.47,5.26,5.65,111.3,24.4
T7,5.364,1.1,0.95,23.37,27.29,5.19,5.1,96.28,29.21,0.95,1.02,25.08,25.73,5.29,5.69,100.79,26.14
T7,5.365,1.02,1.08,25.44,24.21,5.44,5.58,99.44,27.07,1.04,1.12,25.59,27.38,5.26,5.63,96.07,25.65
T4,5.681,1.01,1.07,25.1,24.15,5.28,5.92,106.24,27.67,1.05,1.0,25.83,24.8,5.02,5.66,115.22,27.88
T3,7.174,0.96,1.02,24.58,25.13,5.27,5.55,110.32,24.08,1.08,1.03,26.87,25.99,5.75,5.59,108.98,25.97
T2,9.108,0.98,1.15,26.28,24.08,5.02,5.14,103.15,28.08,1.05,1.02,25.26,26.75,5.26,5.42,94.95,25.22
T1,11.364,1.0,1.14,26.15,26.57,5.38,5.61,98.64,27.93,1.14,1.15,23.19,26.79,5.35,5.3,110.44,28.66
T9,11.374,0.99,1.18,27.79,25.23,5.15,5.38,105.99,23.99,0.96,1.17,28.71,26.3,5.46,5.38,103.22,26.87
T5,11.612,1.09,1.1,24.89,25.84,5.33,4.8,97.71,24.2,1.06,1.06,25.76,24.85,5.91,4.79,113.72,27.08
T10,12.388,1.04,1.03,25.71,28.06,5.77,4.94,108.8,26.41,1.03,1.08,29.1,28.09,5.72,5.04,99.89,24.56
T6,15.346,1.0,1.02,27.2,24.55,5.35,5.7,101.38,23.98,1.06,1.03,27.2,28.87,4.91,5.22,102.31,25.87
T10,15.76,1.05,0.93,29.01,25.06,5.11,5.42,107.05,24.38,0.96,1.1,26.37,24.61,5.79,5.65,95.32,25.28
T4,16.315,1.14,1.11,23.05,26.0,5.1,5.24,110.87,26.91,1.09,0.96,24.77,24.21,5.79,5.92,106.5,27.85
T2,16.465,0.98,1.17,25.55,22.94,5.0,5.12,105.01,27.55,1.03,1.01,26.45,27.16,5.24,5.7,99.81,25.88
T5,16.943,1.07,1.05,27.16,24.24,5.11,4.86,106.6,24.82,1.1,1.1,26.48,24.63,5.44,5.0,108.53,24.19
T10,18.859,1.08,1.03,29.0,28.07,5.14,4.96,103.38,24.4,1.07,1.09,26.15,23.87,5.58,5.19,109.74,26.0
T2,19.3,0.92,1.08,25.68,24.89,5.87,5.1,92.44,24.64,1.03,1.0,27.53,26.22,5.32,5.44,102.9,26.38
T1,19.376,1.0,1.07,24.41,26.11,5.13,5.39,110.31,28.5,1.14,1.07,24.84,26.42,4.78,5.48,106.06,28.73
T7,20.973,0.95,1.13,25.73,27.56,4.86,4.98,98.36,28.98,0.99,1.04,24.69,25.47,4.91,5.57,107.86,26.68
T3,22.766,1.06,1.01,25.3,26.35,5.22,5.07,111.07,27.07,1.09,1.01,26.84,25.03,5.49,4.89,105.27,25.34
T2,23.417,1.0,1.09,26.72,26.37,5.15,5.46,106.5,24.81,0.93,1.14,28.03,24.45,5.05,5.44,107.97,27.84
T6,27.021,0.98,1.06,24.35,27.46,5.09,5.4,98.32,25.42,1.14,1.08,24.39,27.17,4.81,5.51,96.15,25.84
