task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.948,3.078,5.974,3.004,5.917
2,1.368,3.042,5.981,3.026,5.937
2,1.773,3.007,5.985,3.043,5.988
2,2.543,3.068,5.965,3.075,5.97
1,4.6,1.97,1.007,1.966,1.081
2,4.662,3.011,5.958,3.072,5.991
2,4.68,3.038,5.965,3.023,5.913
2,4.949,3.092,5.947,3.033,5.949
2,5.546,3.002,5.997,3.023,5.966
2,6.934,3.015,5.917,3.099,5.917
1,7.137,1.957,1.039,1.955,1.087
2,7.55,3.075,5.957,3.061,5.968
2,8.286,3.089,5.946,3.028,5.903
2,8.607,3.09,5.971,3.005,5.953
2,9.846,3.064,5.933,3.019,5.978
2,10.247,3.072,5.939,3.039,5.957
2,11.587,3.041,5.969,3.039,5.902
1,11.829,1.94,1.084,1.996,1.08
2,12.401,3.083,5.913,3.003,5.986
1,12.868,1.955,1.033,1.981,1.031
2,13.544,3.014,5.924,3.055,5.911
1,14.167,1.944,1.093,1.95,1.051
2,14.718,3.016,5.941,3.071,5.943
1,14.973,1.991,1.056,1.949,1.093
2,15.377,3.048,5.966,3.0,5.995
2,16.326,3.042,5.975,3.022,5.961
1,17.793,1.975,1.065,1.989,1.02
2,18.136,3.096,5.93,3.068,5.959
1,18.24,1.979,1.044,1.946,1.091
1,18.848,1.964,1.071,1.974,1.022
2,18.861,3.039,5.947,3.027,5.919
2,19.247,3.038,5.97,3.076,5.991
2,19.402,3.006,5.989,3.097,5.909
2,19.493,3.0,5.96,3.048,5.911
1,20.11,1.915,1.022,1.964,1.05
2,20.533,3.08,5.907,3.023,5.947
2,21.408,3.064,5.905,3.001,5.974
1,22.186,1.953,1.063,1.904,1.01
1,22.202,1.967,1.086,1.979,1.021
2,22.221,3.074,5.96,3.096,5.96
2,22.621,3.053,5.919,3.089,5.995
2,22.722,3.013,5.988,3.017,5.914
2,23.297,3.066,5.946,3.093,5.975
2,23.732,3.003,5.936,3.002,5.993
2,24.318,3.016,5.989,3.092,6.0
1,25.009,1.921,1.004,1.998,1.041
1,25.321,1.963,1.029,1.984,1.057
2,25.552,3.033,5.978,3.021,5.987
1,25.722,1.982,1.095,1.965,1.041
2,25.993,3.061,5.965,3.013,5.915
1,26.223,1.995,1.077,1.906,1.008
2,26.808,3.093,5.985,3.012,5.953
1,27.171,1.996,1.097,1.931,1.088
2,27.206,3.06,5.966,3.072,5.975
2,27.391,3.077,5.979,3.048,5.904
1,27.734,1.92,1.056,1.959,1.044
1,29.032,1.97,1.069,1.952,1.044
2,29.419,3.093,5.922,3.005,5.99
2,29.982,3.014,5.985,3.099,5.995
2,32.418,3.079,5.906,3.025,5.963
1,33.0,1.979,1.026,1.992,1.027
2,33.281,3.002,5.911,3.016,5.907
2,33.668,3.085,5.997,3.013,5.973
2,33.994,3.012,5.93,3.087,5.927
2,34.04,3.088,5.991,3.048,5.914
2,34.128,3.097,5.998,3.094,5.925
2,34.441,3.004,5.939,3.021,5.91
2,34.965,3.004,5.909,3.075,5.919
1,35.184,1.95,1.048,1.993,1.051
2,35.382,3.049,5.938,3.013,5.955
2,35.857,3.098,5.994,3.076,5.961
2,35.877,3.09,5.954,3.028,5.995
2,36.026,3.047,5.994,3.029,5.958
1,36.05,1.982,1.085,1.944,1.092
1,36.845,1.941,1.075,1.903,1.083
2,38.39,3.012,5.903,3.001,5.946
2,38.657,3.055,5.973,3.07,5.928
2,38.676,3.078,5.923,3.002,5.923
1,39.12,1.929,1.041,1.96,1.075
2,40.299,3.037,5.947,3.026,5.91
2,40.8,3.098,5.993,3.062,5.977
1,40.941,1.948,1.096,1.923,1.043
1,41.682,1.988,1.007,1.974,1.091
2,42.147,3.073,5.996,3.018,5.968
2,42.25,3.098,5.985,3.066,5.92
2,42.448,3.003,5.927,3.095,5.974
1,42.964,1.967,1.088,1.956,1.083
2,43.432,3.063,5.918,3.067,5.97
2,43.459,3.04,5.966,3.051,5.984
2,43.679,3.074,5.977,3.025,5.933
2,44.455,3.035,5.95,3.069,5.966
1,45.811,1.985,1.093,1.961,1.091
1,46.244,1.925,1.016,1.94,1.053
