task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.047,3.018,5.997,3.009,5.911
2,0.595,3.015,5.963,3.031,5.957
1,0.935,1.928,1.015,1.979,1.004
2,2.09,3.02,5.943,3.036,5.937
2,2.818,3.039,5.928,3.02,5.962
1,2.937,1.986,1.004,1.913,1.086
2,3.593,3.008,5.947,3.085,5.917
2,3.638,3.034,5.938,3.087,5.958
1,4.031,1.956,1.078,1.903,1.05
2,4.223,3.094,5.96,3.072,5.967
2,4.344,3.063,5.916,3.081,5.987
2,4.438,3.057,5.979,3.055,5.963
2,5.51,3.058,5.988,3.024,5.945
2,6.615,3.05,5.996,3.032,5.948
2,6.662,3.015,5.922,3.022,5.964
1,7.066,1.967,1.044,1.939,1.047
1,7.341,1.978,1.091,1.904,1.005
2,7.811,3.062,5.925,3.002,5.99
2,7.87,3.026,5.937,3.053,5.929
2,8.249,3.009,5.92,3.007,5.949
2,9.345,3.042,5.954,3.042,5.924
2,10.072,3.09,5.991,3.092,5.919
2,10.409,3.05,5.927,3.044,5.946
2,10.448,3.008,5.931,3.076,5.9
2,11.148,3.015,5.937,3.001,5.947
2,11.499,3.097,5.98,3.079,5.982
1,12.089,1.915,1.047,1.978,1.03
2,12.397,3.098,5.933,3.076,5.977
2,12.644,3.023,5.987,3.099,5.909
2,12.748,3.069,5.989,3.002,5.974
2,13.005,3.034,5.927,3.049,5.978
1,14.281,1.955,1.073,1.948,1.032
2,14.735,3.097,5.941,3.016,5.984
2,15.665,3.099,5.917,3.013,5.922
2,16.736,3.084,5.933,3.049,5.938
2,17.537,3.077,5.917,3.069,5.964
2,17.836,3.014,5.993,3.098,5.982
1,18.174,1.907,1.094,1.946,1.067
1,18.601,1.975,1.008,1.995,1.007
2,18.649,3.015,5.923,3.032,5.967
2,18.962,3.037,5.919,3.055,5.964
2,19.187,3.071,5.948,3.003,5.973
1,19.564,1.949,1.02,1.939,1.094
2,19.837,3.081,5.919,3.083,5.907
2,20.463,3.037,5.965,3.072,5.98
1,21.845,1.935,1.087,1.905,1.018
2,22.005,3.032,5.97,3.034,5.913
2,22.165,3.078,5.991,3.062,5.976
1,22.475,1.925,1.084,1.924,1.095
2,23.776,3.043,5.936,3.063,5.922
2,24.591,3.001,5.984,3.077,5.956
2,24.612,3.022,5.999,3.077,5.96
2,24.771,3.076,5.96,3.028,5.972
2,25.623,3.018,5.911,3.079,5.989
2,26.27,3.022,5.973,3.027,5.981
2,26.848,3.027,5.909,3.07,5.913
1,27.004,1.998,1.093,1.992,1.06
2,28.955,3.079,5.947,3.05,5.947
2,29.704,3.037,5.966,3.041,5.965
1,29.904,1.975,1.047,1.957,1.08
2,30.386,3.036,5.966,3.088,5.964
2,30.712,3.002,5.973,3.065,5.963
1,31.458,1.934,1.004,1.943,1.036
2,32.819,3.093,5.95,3.013,5.906
2,32.968,3.016,5.968,3.04,5.973
2,33.586,3.023,5.992,3.015,5.963
2,35.093,3.01,5.988,3.072,5.922
1,35.45,1.93,1.057,1.923,1.028
1,35.832,1.993,1.024,1.945,1.002
2,36.501,3.089,5.962,3.072,5.989
2,36.846,3.064,5.985,3.077,5.901
1,36.98,1.943,1.057,1.996,1.033
1,39.458,1.985,1.077,1.904,1.074
2,40.064,3.014,5.986,3.072,5.96
2,40.085,3.043,5.91,3.005,5.997
2,40.098,3.079,5.941,3.04,5.982
2,41.071,3.074,5.957,3.094,5.909
2,41.371,3.041,5.978,3.047,5.919
2,42.0,3.038,5.912,3.011,5.983
1,42.003,1.989,1.065,1.944,1.085
2,42.484,3.028,5.96,3.004,5.973
2,42.811,3.047,5.906,3.088,5.915
2,42.975,3.058,5.986,3.066,5.902
2,43.565,3.046,5.903,3.066,5.908
2,44.158,3.022,5.927,3.051,5.903
2,44.893,3.037,5.963,3.061,5.929
2,45.337,3.011,5.938,3.016,5.94
2,46.017,3.077,5.965,3.081,5.912
2,46.537,3.09,5.943,3.072,5.915
1,47.405,1.968,1.059,1.947,1.084
2,48.01,3.064,5.962,3.041,5.997
2,48.137,3.044,5.913,3.018,5.902
2,49.08,3.047,5.977,3.067,5.947
2,49.984,3.013,5.989,3.076,5.996
1,50.337,1.998,1.039,1.946,1.095
1,50.392,1.931,1.057,1.965,1.085
2,50.531,3.015,5.989,3.012,5.922
