task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.417,3.005,5.911,3.084,5.975
1,1.245,1.917,1.097,1.954,1.095
1,1.606,1.923,1.09,1.923,1.044
1,2.311,1.946,1.081,1.936,1.059
2,2.566,3.053,5.948,3.028,5.946
2,3.255,3.061,5.989,3.082,5.947
1,4.006,1.978,1.046,1.909,1.091
1,4.424,1.988,1.096,1.966,1.015
1,4.628,1.951,1.065,1.991,1.032
2,5.127,3.014,5.961,3.022,5.945
1,5.259,1.996,1.084,1.993,1.062
2,7.36,3.083,5.968,3.011,5.959
2,8.833,3.042,5.973,3.022,5.966
2,9.512,3.083,5.989,3.079,5.963
2,9.574,3.095,5.998,3.047,5.911
2,11.135,3.038,5.902,3.099,5.916
1,11.894,1.945,1.081,1.922,1.047
1,12.403,1.946,1.047,1.98,1.086
1,12.753,1.902,1.072,1.934,1.076
2,13.325,3.075,5.939,3.062,5.996
2,14.541,3.072,5.916,3.069,5.953
2,14.89,3.063,5.941,3.009,5.987
2,16.097,3.066,5.933,3.009,5.96
2,16.736,3.066,5.927,3.052,5.96
2,17.499,3.078,5.914,3.018,5.993
2,17.529,3.097,5.907,3.055,5.926
2,17.706,3.067,5.942,3.017,5.991
2,18.032,3.032,5.973,3.097,5.903
1,18.199,1.966,1.08,1.986,1.009
2,18.476,3.087,5.907,3.012,5.922
2,18.768,3.096,5.922,3.079,5.946
1,18.946,1.963,1.021,1.916,1.044
2,18.963,3.093,5.986,3.034,5.991
2,18.973,3.074,5.986,3.01,5.947
2,19.279,3.076,5.962,3.083,5.948
2,19.867,3.038,5.927,3.069,5.947
2,20.175,3.04,5.937,3.099,5.963
2,21.227,3.099,5.908,3.065,5.978
2,25.31,3.039,5.922,3.052,5.991
2,26.088,3.097,5.933,3.013,5.917
2,26.271,3.008,5.932,3.03,5.979
1,26.291,1.994,1.006,1.989,1.001
1,26.9,1.93,1.01,1.954,1.06
1,27.056,1.942,1.09,1.924,1.023
2,28.725,3.013,5.931,3.053,5.915
2,31.221,3.001,5.961,3.047,5.996
2,31.622,3.088,5.927,3.064,5.989
2,32.472,3.056,5.984,3.092,5.927
1,32.798,1.999,1.083,1.971,1.01
2,33.12,3.026,5.963,3.016,5.959
2,33.177,3.074,5.989,3.054,5.961
2,33.595,3.058,5.959,3.031,5.911
2,33.999,3.079,5.979,3.035,5.968
2,34.34,3.002,5.911,3.026,5.992
1,34.684,1.949,1.067,1.91,1.066
2,34.73,3.049,5.905,3.011,5.986
1,35.498,1.917,1.063,1.919,1.026
2,36.138,3.022,5.929,3.09,5.979
