task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
4,0.086,95.285,110.036,115.283,94.663,96.412,1.084,9.563,106.14,99.392,101.692,100.026,93.896,1.146,10.381
1,0.228,97.849,10.906,11.113,10.806,9.532,112.728,115.986,103.006,10.878,10.449,10.706,9.541,109.929,110.307
2,0.559,110.516,106.725,1.085,10.942,97.079,99.608,112.727,94.839,102.371,1.148,9.273,99.632,103.934,107.41
2,0.823,110.911,117.076,1.115,10.135,103.53,93.171,106.519,110.484,99.618,1.054,9.576,107.968,107.193,97.198
4,1.328,98.725,106.03,105.826,100.498,93.494,1.141,10.871,92.721,111.127,102.765,98.48,103.604,1.054,9.846
4,2.253,103.181,105.733,103.146,102.776,93.281,1.017,10.937,96.809,104.829,102.244,108.924,103.835,1.009,10.149
3,2.308,101.739,114.046,106.573,0.996,98.61,0.964,100.875,110.032,100.074,100.562,1.123,93.855,1.123,102.928
3,3.451,97.498,110.488,104.555,1.001,106.069,1.009,106.069,97.982,110.352,106.627,0.986,101.847,1.02,106.2
3,3.488,104.731,110.757,103.6,0.991,103.321,1.112,92.84,105.756,103.523,110.634,1.093,110.77,0.965,103.237
4,3.492,102.709,96.933,102.259,101.613,103.306,1.182,10.185,102.031,102.269,108.128,109.337,105.274,1.099,10.124
3,3.752,97.448,108.318,105.069,0.989,104.487,1.099,98.588,109.609,105.185,105.676,1.113,106.429,1.046,98.35
4,3.88,93.705,101.647,104.978,104.866,107.342,1.004,9.628,106.968,103.45,109.627,93.952,97.506,1.128,9.842
4,4.011,98.982,109.058,113.371,111.723,93.997,1.055,10.134,102.103,110.269,106.98,97.296,94.301,1.174,9.87
1,4.011,100.403,11.314,11.011,9.664,10.909,112.326,111.61,110.604,10.316,11.613,10.416,10.074,110.232,104.659
1,4.03,107.648,11.21,9.963,10.869,9.557,112.437,110.53,94.364,11.219,10.753,9.842,9.49,103.602,100.388
4,4.043,94.955,108.72,104.83,103.767,101.203,1.026,10.244,104.144,100.712,108.671,104.139,102.895,1.169,10.936
1,5.277,107.651,11.371,11.228,10.194,10.491,101.473,97.908,104.268,11.214,10.562,9.649,10.536,114.896,99.717
3,5.692,97.93,108.43,108.657,1.067,94.205,1.052,106.522,100.649,108.905,96.73,1.031,95.117,1.065,98.293
2,5.749,108.735,108.428,1.105,10.562,107.943,104.006,105.112,94.839,99.216,1.031,10.821,96.028,101.237,109.08
2,6.835,100.909,102.903,1.095,10.475,107.274,93.933,103.388,103.557,113.158,1.174,10.372,107.364,108.204,101.272
4,6.88,98.088,111.046,101.881,104.282,94.012,1.112,9.574,96.848,108.228,114.44,103.034,95.672,1.032,11.273
1,7.543,99.123,10.47,10.373,10.248,10.596,103.478,106.658,96.564,9.665,11.48,9.451,11.096,105.551,113.316
1,7.69,94.209,11.205,11.326,10.682,11.247,114.348,115.601,94.634,11.028,10.373,10.269,10.999,111.154,109.744
3,8.082,99.533,98.782,109.323,0.999,106.174,1.062,109.032,110.148,98.707,103.273,1.055,103.499,1.047,93.677
1,8.441,95.2,10.277,10.779,10.76,10.624,99.022,100.928,105.318,10.41,10.366,9.95,11.074,111.254,103.326
4,8.498,96.996,101.461,109.372,104.06,104.443,1.179,9.942,92.661,99.759,111.191,101.04,94.912,1.187,9.567
4,8.504,99.929,96.502,109.37,97.355,101.531,1.174,9.775,106.186,103.067,101.669,103.357,93.42,1.029,10.609
1,8.919,96.027,9.91,10.232,9.772,9.754,106.007,109.165,94.572,9.733,10.41,10.187,10.956,111.254,112.209
2,9.31,97.751,100.55,1.044,10.654,101.169,96.572,101.409,103.159,108.686,1.115,10.066,100.81,101.918,97.897
1,9.573,100.431,11.401,11.467,9.516,9.938,105.069,111.794,102.126,10.551,11.408,10.005,10.981,108.093,115.893
4,9.674,94.75,96.724,100.913,106.03,104.589,1.13,9.898,102.921,94.376,103.496,107.834,107.674,1.039,9.699
1,10.325,99.138,11.38,10.58,9.489,9.657,113.939,103.808,99.541,10.593,11.228,9.258,10.031,98.007,98.386
1,10.501,101.501,11.141,11.045,10.865,9.533,106.381,103.707,105.632,10.791,11.193,9.91,10.047,113.21,111.571
1,11.388,109.635,11.237,11.453,10.294,9.588,96.913,98.382,111.079,9.807,10.937,10.556,11.104,97.242,103.622
1,11.457,102.152,10.622,11.715,9.269,10.29,106.602,105.974,99.951,9.919,10.139,9.616,10.472,109.411,100.307
3,11.764,108.791,102.117,98.591,1.062,101.108,1.081,103.598,103.335,109.442,99.849,0.968,106.794,1.047,93.199
1,12.243,106.811,10.579,11.398,10.188,11.234,111.64,102.429,108.587,10.322,10.816,10.169,9.49,104.747,113.049
1,12.587,108.685,11.144,11.196,9.906,10.901,107.45,102.205,111.048,11.296,10.66,9.507,10.659,112.87,114.246
1,13.252,98.882,10.917,10.907,10.744,9.825,104.963,115.449,96.641,9.716,11.517,9.365,11.095,102.976,108.037
3,13.576,99.267,112.568,108.604,1.004,94.276,1.045,93.113,105.858,109.392,110.924,0.992,104.306,1.084,109.659
3,13.894,99.688,102.001,103.236,0.997,107.774,1.036,107.579,106.344,99.439,111.305,0.964,99.831,1.062,108.051
4,14.381,93.023,96.62,101.568,97.709,96.606,1.115,9.911,106.723,108.191,111.281,111.199,106.665,1.028,10.516
3,14.407,113.332,98.584,107.249,1.11,103.709,1.118,106.401,97.729,102.802,111.421,1.13,101.777,1.033,107.659
2,15.198,97.834,108.845,1.032,10.925,105.091,104.285,98.295,103.457,108.561,1.14,10.799,99.191,100.74,112.561
1,15.521,110.182,10.955,9.991,10.761,10.833,97.413,112.837,102.526,10.988,10.309,9.965,9.816,100.956,114.78
2,15.652,109.26,104.29,1.014,10.498,94.378,99.383,113.0,107.145,99.044,1.0,10.934,103.031,93.733,105.8
2,15.992,101.895,105.258,1.152,10.546,107.118,91.766,100.47,97.691,110.65,1.033,9.824,107.378,97.988,97.364
2,16.076,95.613,103.455,1.178,9.814,97.624,104.488,105.456,109.37,102.49,1.109,9.725,97.76,98.521,106.814
3,16.867,111.435,97.378,111.634,1.025,94.518,0.968,98.171,105.411,114.616,104.524,1.129,102.275,0.976,106.715
