task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
1,0.098,106.388,10.67,105.246,0.948,106.758,0.989,98.905,99.263,10.542,97.942,0.977,112.392,0.936,99.701
3,0.514,102.343,101.007,101.876,105.434,10.68,108.146,113.746,100.577,103.458,109.868,98.01,9.938,103.171,101.534
1,1.333,96.818,9.75,107.197,0.938,100.921,1.03,105.186,106.185,9.732,101.373,0.959,104.965,1.059,95.555
3,1.602,101.685,99.106,113.546,106.21,11.172,97.933,106.851,110.501,109.372,112.874,113.598,10.797,104.638,112.965
2,1.734,108.145,10.416,1.121,108.628,98.856,94.442,115.066,109.247,11.555,1.104,105.545,101.728,96.798,109.845
4,1.883,10.537,103.308,108.591,104.658,11.22,1.092,112.696,11.866,112.298,102.038,113.017,9.993,0.986,117.775
1,2.072,106.904,11.126,107.197,0.97,104.086,0.938,93.024,102.022,11.019,109.926,0.929,104.499,0.923,97.143
4,2.093,11.416,112.76,110.07,96.824,10.125,0.996,106.046,11.122,113.795,101.906,109.128,11.128,0.98,118.716
3,2.11,106.466,98.684,112.016,100.984,10.512,99.708,100.1,112.702,108.88,100.918,110.201,10.334,104.317,113.811
3,2.205,103.478,107.098,98.87,98.648,10.127,111.333,117.758,105.961,110.475,101.253,109.442,10.058,98.757,102.886
4,2.692,10.345,107.44,109.728,98.373,10.404,0.98,102.44,11.829,112.05,96.094,100.664,10.555,1.055,102.424
1,2.946,108.412,9.997,100.045,0.928,114.651,1.014,97.944,109.864,10.158,110.703,1.04,112.502,0.987,101.27
4,3.673,10.389,110.646,110.175,104.036,10.651,1.038,111.347,11.122,100.4,102.812,104.864,10.211,1.163,112.237
1,3.878,109.424,10.364,107.267,1.086,115.492,1.022,99.347,103.412,11.123,111.905,1.052,117.534,1.058,100.31
2,3.965,98.128,11.599,1.15,108.509,95.206,109.085,100.943,110.641,10.85,1.186,100.233,97.361,93.331,105.041
3,4.134,107.747,102.549,104.981,102.297,11.123,96.56,112.551,101.636,101.233,99.653,97.043,10.365,107.335,118.634
3,4.879,105.491,98.749,111.505,113.306,9.758,98.757,104.34,103.642,100.168,109.316,110.289,10.222,102.035,103.473
1,5.331,109.462,9.833,108.372,0.972,114.579,0.964,104.863,102.954,11.166,99.401,0.959,112.34,1.021,102.83
3,5.801,116.252,107.158,112.646,103.163,10.842,111.592,103.738,98.653,100.404,103.594,106.547,10.981,104.885,113.236
1,5.87,106.705,10.363,107.267,0.923,111.094,1.025,96.963,107.517,9.899,111.137,0.957,112.065,1.06,93.343
3,6.098,106.311,99.375,106.633,100.869,9.596,101.059,105.467,105.586,100.945,113.449,99.532,10.795,95.306,108.62
2,6.158,107.172,10.314,1.186,100.478,102.811,103.133,103.316,100.154,10.322,1.063,99.602,96.871,96.542,114.648
3,6.429,109.844,104.302,113.964,106.129,10.776,101.272,115.974,110.602,105.474,116.058,105.231,9.729,109.945,113.087
3,6.764,110.942,106.383,109.899,101.947,10.242,104.638,115.834,102.71,104.935,103.674,114.566,10.379,103.132,114.879
