task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.067,11.06,95.21,1.04,1.03,92.58,1.18,11.52,95.41,11.35,95.3,1.04,1.04,104.89,1.13,10.35,106.4
T2,0.149,11.24,97.62,1.13,1.05,98.14,1.06,10.68,105.24,10.36,107.8,1.09,1.04,103.88,1.18,11.22,100.39
T2,0.204,11.06,94.23,1.01,1.06,93.3,1.16,11.34,101.1,10.37,101.78,1.16,1.0,108.3,1.0,11.54,94.64
T4,0.265,10.88,115.74,1.05,1.05,95.37,1.01,10.67,111.21,10.12,102.98,1.02,1.03,103.53,1.03,11.7,111.98
T2,0.277,10.7,94.04,1.08,1.14,103.72,1.17,11.4,98.84,11.04,107.98,1.16,1.13,105.22,1.02,10.81,102.34
T1,0.282,10.89,112.84,1.12,0.98,102.34,1.04,9.93,109.72,10.15,106.5,1.16,1.06,116.02,1.07,11.33,111.51
T4,0.409,10.09,99.46,1.05,1.03,107.72,1.18,11.62,100.9,10.63,116.52,1.06,1.0,108.82,1.08,11.36,115.48
T3,0.414,10.35,104.08,1.08,1.08,97.86,1.12,10.86,103.99,10.57,103.98,0.96,1.0,102.62,1.04,9.76,111.58
T1,0.539,10.78,101.96,0.98,1.09,108.82,1.07,10.5,112.09,11.6,113.25,1.05,0.98,102.61,1.08,10.85,108.8
T4,0.654,9.15,109.94,1.0,0.96,105.26,1.08,10.42,116.45,9.28,115.35,0.99,1.01,105.09,1.14,11.14,112.73
T3,0.992,10.73,106.5,1.01,0.94,103.16,1.09,9.79,109.22,10.36,109.24,1.0,1.04,104.61,1.05,10.81,101.11
T2,1.104,9.91,97.48,1.18,0.98,102.06,1.09,11.06,105.81,10.73,94.21,1.01,0.97,97.15,1.14,10.25,92.15
T3,1.206,10.77,107.84,1.06,1.02,114.72,1.01,10.53,108.75,10.54,100.05,1.01,0.94,104.71,1.1,11.01,113.24
T3,1.388,11.19,107.49,0.95,1.04,106.95,1.13,9.97,106.54,9.92,103.38,1.01,1.03,99.62,1.07,10.17,109.49
T2,1.394,11.54,106.41,1.12,1.13,99.07,1.11,10.65,105.9,10.22,106.28,1.12,1.09,92.4,1.06,10.6,103.91
T4,1.581,9.28,104.81,1.04,1.05,96.39,1.14,10.54,114.75,9.46,104.88,1.07,0.94,107.9,1.12,11.22,111.48
T3,1.631,10.16,110.48,1.0,0.92,104.76,0.99,10.57,101.1,10.96,97.04,1.09,0.99,110.01,1.03,10.48,97.88
T2,1.914,11.27,106.61,1.18,1.1,101.45,1.01,11.26,106.16,11.55,101.82,1.18,1.14,106.36,1.04,10.58,99.09
T2,1.945,10.42,108.98,1.1,1.0,96.5,1.03,11.71,108.54,9.9,92.74,1.07,1.1,101.05,1.05,9.99,96.09
T1,2.123,11.54,111.49,1.03,1.08,115.31,1.04,10.71,97.8,11.18,102.95,1.06,0.97,113.41,0.92,11.31,98.83
T1,2.141,9.95,103.46,1.16,1.08,107.43,1.02,10.16,103.72,11.15,101.06,1.13,1.09,115.12,0.93,10.85,105.29
T1,2.143,10.08,106.58,1.05,1.06,109.9,1.0,10.07,111.61,11.16,100.57,1.13,0.96,105.25,0.95,11.12,111.72
T2,2.284,11.27,109.02,1.01,1.1,106.09,1.03,10.9,93.09,9.81,94.74,1.04,0.98,108.7,1.0,10.58,105.51
T2,2.703,9.79,101.03,1.17,1.07,95.7,1.17,11.32,94.68,10.89,96.16,1.04,1.09,108.25,1.16,10.5,99.28
T4,2.858,9.2,99.36,1.1,1.0,105.39,1.04,10.61,115.98,9.32,99.49,1.05,0.97,107.64,1.17,10.07,117.66
T3,3.027,11.08,104.49,0.95,0.98,108.65,1.07,10.56,108.21,10.96,100.7,1.1,1.02,102.82,1.03,9.62,105.71
T1,3.062,10.7,115.86,1.16,1.08,110.21,1.0,11.44,98.86,11.1,110.44,1.01,0.94,99.99,0.92,10.27,114.64
T1,3.088,10.44,108.68,1.01,1.0,117.81,1.05,10.38,113.02,11.58,113.5,0.99,0.94,100.56,0.97,10.64,104.27
T3,3.298,9.61,96.24,1.08,1.04,113.53,1.14,9.79,96.53,10.52,111.06,0.97,1.03,110.38,1.11,9.82,106.5
T3,3.301,9.8,111.76,1.08,1.0,98.8,1.15,10.2,113.52,10.4,101.42,0.96,1.04,104.08,1.04,9.6,101.7
T1,3.478,10.82,101.07,1.11,1.0,104.0,1.06,10.04,105.6,11.47,111.09,1.01,0.93,109.16,1.08,11.22,109.35
T2,3.687,11.35,105.9,1.11,0.99,102.93,1.0,10.05,101.59,10.9,94.93,1.02,1.06,99.81,1.17,11.09,91.59
T1,3.747,10.06,108.42,1.02,1.07,106.91,1.01,10.61,109.52,10.16,98.64,0.99,1.03,113.71,0.97,11.01,109.79
T4,4.054,9.27,113.79,1.05,1.0,106.74,1.02,10.32,108.82,10.28,107.13,1.0,0.99,105.94,1.18,11.64,102.8
T4,4.364,9.6,107.35,0.98,0.93,102.27,1.15,11.87,107.02,9.26,115.72,1.1,0.98,105.24,1.14,11.61,102.39
T2,4.696,11.11,94.21,1.06,1.01,105.11,1.14,10.63,101.46,9.96,103.49,1.17,1.07,103.7,1.05,10.3,104.8
T2,4.937,10.97,105.22,1.17,1.02,94.23,1.13,11.56,96.81,11.56,108.18,1.08,1.09,107.89,1.06,10.37,93.92
T4,4.94,9.74,99.82,1.02,1.02,104.67,1.01,10.54,110.0,9.91,104.06,1.05,1.02,107.54,1.03,11.49,118.61
T3,5.039,11.27,111.12,1.03,1.02,105.79,1.15,11.1,100.03,10.44,108.19,1.07,0.93,97.05,1.1,11.2,99.74
