task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.022,98.29,1.14,5.34,27.8,141.0,27.57,161.49,1.03,109.08,0.99,5.16,25.43,162.76,26.29,154.87,1.08
T4,0.042,106.03,1.13,5.66,26.6,171.07,25.84,154.64,1.1,101.79,1.0,5.56,27.82,168.43,25.75,145.07,1.07
T1,0.05,117.41,0.92,5.0,26.55,171.39,26.02,147.22,1.13,101.0,1.08,5.58,26.39,163.27,23.34,160.75,0.97
T10,0.145,102.19,1.03,5.6,24.94,171.35,25.15,139.04,1.05,105.62,1.06,5.46,24.65,173.36,25.84,137.48,1.03
T9,0.323,106.76,0.93,5.57,24.96,162.06,25.1,149.63,1.1,113.13,1.1,5.49,27.48,168.88,25.51,164.8,0.99
T6,0.414,112.58,1.03,5.31,28.61,152.06,25.68,152.77,1.03,97.16,0.93,5.16,25.1,154.81,27.38,164.02,1.01
T2,0.419,114.79,1.17,5.44,25.96,148.86,23.11,150.85,0.95,108.56,1.03,4.89,26.5,154.84,23.58,138.76,1.1
T2,0.425,104.72,1.17,5.28,27.08,155.83,24.78,141.85,1.05,109.83,1.13,5.34,25.53,150.33,25.75,144.73,0.97
T4,0.482,102.84,1.13,5.55,27.2,154.53,26.0,161.02,1.0,106.18,1.13,5.53,24.36,155.56,25.36,142.21,1.1
T2,0.537,115.75,1.04,5.4,23.64,170.36,27.0,154.35,1.06,110.76,1.12,5.35,25.23,159.97,26.42,140.92,1.02
T3,0.56,110.5,1.01,5.53,24.86,161.79,25.64,169.94,1.0,113.17,1.09,5.62,26.3,147.7,26.94,157.96,0.99
T1,0.716,109.79,1.04,4.92,26.94,168.14,23.15,168.43,1.05,107.13,0.95,5.04,27.8,172.82,27.09,172.22,1.05
T9,0.738,104.16,1.01,5.35,27.28,156.18,26.18,162.54,1.1,111.84,1.06,5.34,26.14,170.46,28.42,145.63,1.08
T3,0.9,109.07,1.1,5.27,24.45,162.31,28.07,167.76,1.07,96.89,1.12,5.11,27.69,142.77,28.18,157.85,1.01
T7,0.926,109.29,1.19,4.76,25.46,153.23,27.02,152.91,1.07,106.16,1.02,5.42,24.72,152.5,24.47,168.72,0.96
T1,1.211,107.51,1.06,5.21,28.12,174.06,26.52,157.98,1.12,116.87,0.96,5.62,24.7,156.96,23.5,162.24,1.09
T7,1.488,100.24,1.13,5.54,24.33,157.13,25.14,164.06,1.0,102.32,1.15,5.52,27.56,161.77,26.98,161.98,1.09
T1,1.609,114.63,0.97,4.85,27.07,156.94,24.33,169.35,0.98,103.63,0.93,5.5,26.04,160.61,23.61,171.71,1.01
T6,1.636,112.7,1.05,5.64,29.08,160.71,25.02,150.46,1.01,112.0,1.04,4.88,26.16,146.77,25.67,160.88,1.13
T8,1.695,115.46,1.03,4.76,25.26,157.45,26.94,156.74,1.07,110.11,1.02,4.88,23.02,144.12,24.97,140.36,1.09
T4,1.749,94.11,0.98,4.86,24.66,152.59,24.07,157.55,1.12,93.79,1.06,5.5,26.22,172.48,27.47,148.0,1.0
T6,1.755,100.48,0.93,5.36,29.31,166.47,27.43,176.46,1.06,99.49,0.95,4.96,27.32,156.28,26.36,169.36,1.06
T6,1.946,110.83,0.97,5.33,26.32,156.86,26.11,158.11,0.99,95.4,1.05,5.3,28.52,167.16,25.47,173.78,1.01
T10,2.281,103.83,0.99,5.89,27.24,172.06,28.81,146.68,1.08,94.27,1.09,5.62,27.77,149.77,27.84,142.57,1.07
T2,2.37,109.93,1.11,5.36,25.25,160.51,26.12,159.26,1.13,108.54,1.17,5.54,24.69,164.57,25.6,145.32,0.96
T4,2.384,99.95,1.01,5.74,23.76,168.89,25.14,148.1,1.12,93.82,0.99,5.24,26.6,145.6,25.54,161.42,1.1
T1,2.631,102.64,0.96,5.34,27.5,172.2,25.45,171.38,1.1,111.62,1.08,5.23,26.53,158.56,25.37,170.85,1.07
T6,2.721,98.38,1.09,5.61,26.97,162.39,25.64,155.04,1.02,103.01,0.99,4.97,24.79,147.81,26.57,169.92,1.01
T1,2.761,102.17,0.94,5.29,26.83,151.82,26.29,172.69,1.09,103.36,1.04,5.74,27.71,156.73,24.76,164.25,0.97
T9,2.765,107.44,1.06,5.67,29.01,149.06,28.59,160.99,1.12,101.63,1.08,5.57,24.79,150.28,26.42,151.59,1.13
T7,2.792,101.28,1.05,5.31,26.17,145.41,27.77,158.94,1.02,110.79,1.09,5.51,27.31,155.57,24.09,166.92,0.98
T9,2.863,110.73,0.98,5.7,25.08,148.22,25.24,150.49,1.01,113.13,1.01,4.88,26.95,152.62,28.55,150.12,1.02
T4,2.869,94.64,1.06,4.91,28.02,149.23,26.91,145.06,1.1,105.12,1.0,5.74,25.85,151.62,25.36,166.04,1.12
T4,2.945,101.41,1.14,5.53,24.06,154.15,25.43,142.5,1.03,105.58,1.06,5.3,27.39,168.7,25.76,164.58,1.07
T1,3.03,106.85,1.05,5.56,26.79,152.56,23.39,162.24,1.09,102.86,1.04,4.91,26.32,173.7,24.64,152.62,1.01
T7,3.304,105.98,1.09,5.06,25.47,158.13,27.36,174.57,1.02,102.99,1.18,5.36,27.49,146.15,26.93,176.2,1.03
T2,3.454,102.7,1.13,5.29,24.14,149.27,26.33,152.74,0.98,98.53,1.18,5.24,24.8,148.87,23.06,147.16,1.01
T1,3.461,100.73,0.94,5.61,28.86,160.52,23.87,166.71,1.03,116.39,0.96,5.69,28.4,156.37,26.56,149.67,1.04
T10,3.515,98.15,1.07,5.67,24.4,162.24,25.73,149.91,1.01,96.35,1.04,5.44,26.95,155.33,27.53,143.12,1.05
T5,3.57,105.3,1.04,5.11,26.95,157.26,24.2,144.05,1.04,107.61,1.02,5.0,24.48,150.93,26.96,143.13,1.12
T9,3.683,110.31,1.0,5.76,26.65,155.1,27.66,159.57,1.05,101.75,0.98,5.26,26.06,165.17,28.54,161.37,1.13
T2,3.701,112.84,1.14,5.53,26.29,151.46,23.35,162.0,1.11,111.49,1.18,5.25,26.43,167.81,24.46,144.72,1.02
T1,3.738,111.1,1.0,5.0,28.39,158.67,23.34,164.8,0.96,103.74,1.07,5.44,27.59,169.71,26.12,165.49,1.1
T9,3.884,106.89,1.06,5.1,28.39,149.92,27.13,146.86,1.13,101.28,1.09,5.4,27.02,151.81,27.6,143.19,1.08
T5,3.905,103.17,0.94,4.96,25.34,151.48,26.88,153.7,1.03,112.58,1.02,5.53,25.86,145.49,27.16,161.22,0.97
T6,4.096,109.94,1.07,4.9,26.25,154.45,28.44,156.95,1.11,95.55,1.08,5.55,25.74,143.35,26.21,155.27,0.98
T5,4.112,109.11,1.0,5.36,24.64,154.48,26.66,146.9,0.98,110.52,0.95,5.66,24.64,158.28,24.78,162.32,1.01
T9,4.169,98.93,0.93,5.49,28.73,169.46,28.22,145.63,1.08,115.81,1.07,5.62,26.18,159.99,25.8,162.54,1.0
