task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,1.876,2.0,2.0,2.0,2.01,2.03,2.0
T4,3.514,2.0,2.0,2.0,2.02,2.0,2.03
T1,7.868,10.0,10.0,10.0,10.02,10.09,10.1
T3,11.043,5.0,5.0,5.0,4.91,4.94,5.02
T2,27.292,15.0,15.0,15.0,14.86,14.94,14.86
T3,31.036,5.0,5.0,5.0,5.06,4.96,4.98
T1,33.036,10.0,10.0,10.0,9.99,9.98,9.96
T1,36.925,10.0,10.0,10.0,9.91,10.15,9.86
T4,37.628,2.0,2.0,2.0,1.98,2.03,2.03
T1,38.965,10.0,10.0,10.0,10.13,9.89,9.85
T3,41.845,5.0,5.0,5.0,4.99,4.96,5.08
T4,47.343,2.0,2.0,2.0,1.99,2.03,2.03
T1,47.899,10.0,10.0,10.0,9.83,10.04,10.05
T2,51.068,15.0,15.0,15.0,14.82,15.13,14.87
T3,52.147,5.0,5.0,5.0,5.04,4.99,5.02
T4,53.04,2.0,2.0,2.0,2.01,2.0,2.01
T4,56.194,2.0,2.0,2.0,1.99,2.0,2.0
T1,58.754,10.0,10.0,10.0,9.93,10.07,10.1
T3,60.582,5.0,5.0,5.0,4.96,5.04,4.92
T2,61.778,15.0,15.0,15.0,15.21,14.91,14.88
T3,66.086,5.0,5.0,5.0,4.99,5.01,4.98
T1,66.156,10.0,10.0,10.0,10.17,9.99,10.16
T1,68.364,10.0,10.0,10.0,10.1,9.88,9.85
T4,71.136,2.0,2.0,2.0,1.98,2.03,2.0
T2,71.824,15.0,15.0,15.0,15.16,15.14,15.07
T1,71.895,10.0,10.0,10.0,9.99,10.09,10.06
T2,72.327,15.0,15.0,15.0,14.79,15.05,15.26
T2,75.406,15.0,15.0,15.0,15.1,15.01,14.85
T1,77.251,10.0,10.0,10.0,9.83,9.84,9.88
T2,77.761,15.0,15.0,15.0,15.09,14.92,14.79
T3,80.178,5.0,5.0,5.0,5.06,5.01,5.06
T1,80.307,10.0,10.0,10.0,10.04,9.99,10.07
T3,82.524,5.0,5.0,5.0,5.04,4.93,5.03
T3,84.164,5.0,5.0,5.0,5.0,4.94,5.02
T2,84.495,15.0,15.0,15.0,14.85,14.76,14.9
T4,91.262,2.0,2.0,2.0,2.01,2.0,1.99
T2,96.481,15.0,15.0,15.0,14.97,15.17,15.06
T2,97.404,15.0,15.0,15.0,14.86,15.16,15.12
T2,101.315,15.0,15.0,15.0,15.04,15.16,14.97
T4,103.861,2.0,2.0,2.0,2.03,2.03,2.0
T3,110.23,5.0,5.0,5.0,4.98,5.06,4.98
T3,114.069,5.0,5.0,5.0,5.04,5.01,5.04
T2,114.701,15.0,15.0,15.0,14.93,15.17,15.13
T4,114.945,2.0,2.0,2.0,1.97,2.01,1.98
T3,116.584,5.0,5.0,5.0,4.95,5.05,4.98
T3,121.853,5.0,5.0,5.0,4.98,4.93,4.98
T2,129.86,15.0,15.0,15.0,14.8,15.22,15.03
T2,138.151,15.0,15.0,15.0,14.84,15.01,14.85
T1,142.583,10.0,10.0,10.0,10.1,10.06,9.9
T4,144.727,2.0,2.0,2.0,2.01,1.97,2.01
T2,147.47,15.0,15.0,15.0,14.81,15.1,14.82
T3,164.637,5.0,5.0,5.0,5.07,5.04,4.99
T1,165.294,10.0,10.0,10.0,9.9,10.03,10.0
T3,165.65,5.0,5.0,5.0,5.07,5.02,5.07
T4,175.668,2.0,2.0,2.0,2.01,1.99,2.03
T1,183.463,10.0,10.0,10.0,9.9,10.08,10.04
T1,186.635,10.0,10.0,10.0,9.87,10.16,9.91
T1,188.041,10.0,10.0,10.0,9.86,10.15,9.87
T4,193.516,2.0,2.0,2.0,1.97,1.97,2.0
T2,194.741,15.0,15.0,15.0,15.13,15.13,15.0
T2,195.479,15.0,15.0,15.0,15.25,14.82,14.74
T3,198.538,5.0,5.0,5.0,4.93,4.96,5.08
