task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,1.51,15.0,15.0,15.0,15.04,15.17,15.09
T2,2.853,15.0,15.0,15.0,15.11,14.79,14.76
T2,4.167,15.0,15.0,15.0,15.04,14.85,14.86
T2,4.264,15.0,15.0,15.0,14.86,15.2,15.02
T1,17.033,10.0,10.0,10.0,9.97,10.15,10.15
T2,18.668,15.0,15.0,15.0,15.24,14.79,15.15
T3,33.828,5.0,5.0,5.0,5.02,5.06,4.93
T1,45.398,10.0,10.0,10.0,10.04,9.91,9.89
T3,57.231,5.0,5.0,5.0,4.95,5.02,5.05
T1,62.151,10.0,10.0,10.0,9.91,10.08,10.12
T2,68.477,15.0,15.0,15.0,14.76,15.17,15.02
T4,72.528,2.0,2.0,2.0,2.02,2.0,1.99
T4,74.867,2.0,2.0,2.0,2.0,1.98,2.02
T1,76.897,10.0,10.0,10.0,9.9,10.06,9.99
T3,79.307,5.0,5.0,5.0,5.06,5.08,5.04
T3,88.464,5.0,5.0,5.0,5.05,4.93,4.97
T2,97.983,15.0,15.0,15.0,15.24,15.22,14.9
T3,109.843,5.0,5.0,5.0,5.04,5.04,4.99
T2,121.689,15.0,15.0,15.0,14.86,14.96,15.18
T4,121.704,2.0,2.0,2.0,2.01,2.0,2.03
T1,126.654,10.0,10.0,10.0,10.12,9.96,10.11
T1,131.289,10.0,10.0,10.0,9.99,9.87,10.14
T3,149.191,5.0,5.0,5.0,4.99,4.94,4.98
T3,149.307,5.0,5.0,5.0,5.07,5.05,5.0
T3,152.937,5.0,5.0,5.0,4.92,4.98,5.06
T3,158.81,5.0,5.0,5.0,4.96,4.98,4.96
T4,163.369,2.0,2.0,2.0,2.03,2.02,2.02
T3,163.922,5.0,5.0,5.0,4.95,5.0,5.01
T3,166.157,5.0,5.0,5.0,5.0,5.06,5.0
T2,183.798,15.0,15.0,15.0,15.11,14.86,15.25
T3,186.064,5.0,5.0,5.0,5.05,4.96,5.02
T2,195.968,15.0,15.0,15.0,15.0,14.85,14.91
T2,196.557,15.0,15.0,15.0,15.16,15.24,15.14
T3,206.933,5.0,5.0,5.0,4.92,5.02,5.04
T3,209.08,5.0,5.0,5.0,5.06,4.96,5.04
T2,210.575,15.0,15.0,15.0,15.03,15.14,14.76
T2,213.063,15.0,15.0,15.0,15.11,15.03,15.15
T3,222.7,5.0,5.0,5.0,4.92,4.92,4.96
T2,225.465,15.0,15.0,15.0,14.83,14.86,15.08
T1,226.668,10.0,10.0,10.0,10.11,10.07,9.87
T3,232.421,5.0,5.0,5.0,5.07,4.95,4.96
T1,236.873,10.0,10.0,10.0,9.91,9.98,9.84
T2,237.901,15.0,15.0,15.0,15.14,15.05,14.94
T4,237.959,2.0,2.0,2.0,1.97,2.0,2.01
T2,242.956,15.0,15.0,15.0,14.81,15.06,15.12
T4,255.259,2.0,2.0,2.0,2.01,2.0,1.99
T2,270.178,15.0,15.0,15.0,14.91,15.24,15.01
T3,272.907,5.0,5.0,5.0,4.94,4.96,5.03
T1,313.867,10.0,10.0,10.0,10.12,9.92,9.92
T1,319.167,10.0,10.0,10.0,9.93,10.03,9.97
T2,326.485,15.0,15.0,15.0,15.12,14.79,15.2
T1,334.841,10.0,10.0,10.0,9.88,9.97,9.93
T3,341.166,5.0,5.0,5.0,5.05,4.94,4.99
T2,359.481,15.0,15.0,15.0,14.85,15.18,15.0
T2,366.732,15.0,15.0,15.0,14.92,14.77,14.84
T3,367.067,5.0,5.0,5.0,4.97,4.94,4.92
T1,375.374,10.0,10.0,10.0,9.91,9.89,9.94
T4,393.199,2.0,2.0,2.0,2.01,1.98,2.02
T3,394.365,5.0,5.0,5.0,4.93,4.92,4.95
T3,410.443,5.0,5.0,5.0,5.05,5.03,5.06
T1,413.713,10.0,10.0,10.0,10.13,10.14,9.98
T4,413.859,2.0,2.0,2.0,2.01,2.0,1.96
T4,416.777,2.0,2.0,2.0,1.97,2.03,2.0
T2,424.986,15.0,15.0,15.0,14.76,14.86,14.92
T2,426.112,15.0,15.0,15.0,15.04,15.02,15.14
T1,447.522,10.0,10.0,10.0,10.17,10.09,10.16
T3,448.218,5.0,5.0,5.0,4.96,5.05,5.08
T1,452.559,10.0,10.0,10.0,10.11,9.83,10.01
T1,453.527,10.0,10.0,10.0,9.84,9.86,10.05
T3,467.562,5.0,5.0,5.0,4.96,4.93,5.0
T3,469.0,5.0,5.0,5.0,4.93,5.03,4.98
T1,475.7,10.0,10.0,10.0,10.13,9.92,10.13
T4,481.643,2.0,2.0,2.0,1.98,2.01,2.03
T3,489.094,5.0,5.0,5.0,4.94,5.01,4.99
T3,492.124,5.0,5.0,5.0,4.97,5.01,5.06
T1,499.525,10.0,10.0,10.0,10.13,10.02,9.88
T1,499.888,10.0,10.0,10.0,9.94,10.13,9.87
T1,503.919,10.0,10.0,10.0,10.04,10.17,10.13
T3,508.886,5.0,5.0,5.0,5.06,5.05,4.96
T1,518.325,10.0,10.0,10.0,10.03,9.84,9.97
T4,525.08,2.0,2.0,2.0,2.03,1.97,2.03
T4,529.412,2.0,2.0,2.0,2.03,2.01,1.99
T4,531.25,2.0,2.0,2.0,2.01,1.97,1.98
T2,532.957,15.0,15.0,15.0,15.07,14.85,14.86
T2,537.029,15.0,15.0,15.0,15.14,14.9,15.08
T3,537.989,5.0,5.0,5.0,5.08,5.04,5.0
T4,540.482,2.0,2.0,2.0,1.98,1.99,2.0
T4,545.608,2.0,2.0,2.0,2.0,1.98,2.02
T2,546.454,15.0,15.0,15.0,15.12,14.78,15.26
T3,561.88,5.0,5.0,5.0,4.95,5.06,5.02
T3,568.048,5.0,5.0,5.0,4.96,5.0,5.06
T2,570.002,15.0,15.0,15.0,14.78,14.8,14.81
T4,578.757,2.0,2.0,2.0,2.03,2.01,2.01
T3,596.461,5.0,5.0,5.0,4.93,5.04,4.93
T4,602.045,2.0,2.0,2.0,2.01,2.03,2.02
T4,603.92,2.0,2.0,2.0,1.98,2.0,1.98
T3,605.379,5.0,5.0,5.0,5.02,5.05,4.98
T1,605.603,10.0,10.0,10.0,9.88,9.95,10.13
T4,606.921,2.0,2.0,2.0,1.99,1.98,2.02
T2,615.341,15.0,15.0,15.0,15.05,14.75,14.84
T3,617.828,5.0,5.0,5.0,5.0,5.02,5.04
T4,617.923,2.0,2.0,2.0,1.97,1.97,1.99
