task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,7.271,15.0,15.0,15.0,15.04,14.93,14.74
T3,12.134,5.0,5.0,5.0,4.99,5.03,5.0
T4,27.787,2.0,2.0,2.0,2.01,2.02,2.0
T4,34.261,2.0,2.0,2.0,2.0,1.98,1.97
T1,48.064,10.0,10.0,10.0,9.95,9.88,10.14
T3,49.741,5.0,5.0,5.0,5.06,5.0,4.97
T4,58.212,2.0,2.0,2.0,1.98,1.97,1.98
T3,64.883,5.0,5.0,5.0,4.92,4.96,4.94
T2,68.437,15.0,15.0,15.0,14.95,15.12,14.79
T1,71.756,10.0,10.0,10.0,10.16,9.88,10.13
T1,82.681,10.0,10.0,10.0,9.84,9.87,9.99
T3,86.281,5.0,5.0,5.0,5.0,4.99,4.92
T3,98.448,5.0,5.0,5.0,5.04,5.08,5.04
T3,104.095,5.0,5.0,5.0,4.97,5.01,5.01
T1,106.126,10.0,10.0,10.0,10.03,10.0,9.98
T3,106.146,5.0,5.0,5.0,5.06,5.03,4.95
T3,119.737,5.0,5.0,5.0,4.92,5.06,5.05
T3,124.606,5.0,5.0,5.0,5.07,4.91,5.01
T4,129.075,2.0,2.0,2.0,1.97,2.03,2.02
T2,135.319,15.0,15.0,15.0,14.91,15.08,15.01
T1,141.919,10.0,10.0,10.0,9.85,10.07,10.0
T2,143.744,15.0,15.0,15.0,14.76,14.75,14.87
T4,158.506,2.0,2.0,2.0,1.99,1.99,2.0
T1,160.289,10.0,10.0,10.0,9.83,9.89,9.96
T1,162.828,10.0,10.0,10.0,9.83,9.96,10.11
T1,163.979,10.0,10.0,10.0,10.02,9.89,10.06
T3,165.018,5.0,5.0,5.0,5.08,4.93,5.0
T1,169.528,10.0,10.0,10.0,9.83,9.95,9.84
T4,194.779,2.0,2.0,2.0,1.98,1.99,2.0
T4,198.221,2.0,2.0,2.0,2.02,2.0,2.0
T3,206.562,5.0,5.0,5.0,4.97,4.98,4.93
T3,209.534,5.0,5.0,5.0,4.96,4.99,4.95
T4,217.444,2.0,2.0,2.0,2.02,2.03,1.99
T3,218.918,5.0,5.0,5.0,4.92,5.01,4.92
T1,225.882,10.0,10.0,10.0,10.17,10.06,9.89
T2,245.686,15.0,15.0,15.0,14.93,15.05,15.12
T4,248.974,2.0,2.0,2.0,2.0,2.02,1.97
T2,252.879,15.0,15.0,15.0,15.22,15.0,15.08
T4,265.895,2.0,2.0,2.0,2.0,2.02,2.03
T4,270.458,2.0,2.0,2.0,1.99,2.01,2.02
T1,272.566,10.0,10.0,10.0,10.13,10.11,9.91
T1,273.514,10.0,10.0,10.0,9.93,9.98,10.1
T4,281.542,2.0,2.0,2.0,2.01,1.97,2.03
T1,284.688,10.0,10.0,10.0,10.09,9.93,9.89
T2,294.666,15.0,15.0,15.0,14.96,15.06,15.06
T3,297.439,5.0,5.0,5.0,5.04,5.07,4.99
T3,313.033,5.0,5.0,5.0,4.96,4.99,4.96
T2,319.125,15.0,15.0,15.0,15.13,14.82,14.87
T3,321.687,5.0,5.0,5.0,5.01,5.07,5.08
T4,327.359,2.0,2.0,2.0,1.99,2.0,2.0
T1,337.124,10.0,10.0,10.0,9.91,9.84,10.06
T4,340.996,2.0,2.0,2.0,2.03,2.01,1.97
T2,341.986,15.0,15.0,15.0,14.78,14.78,15.16
T4,353.052,2.0,2.0,2.0,2.0,1.97,2.0
T2,357.879,15.0,15.0,15.0,15.18,14.91,15.06
T3,360.244,5.0,5.0,5.0,5.0,4.92,4.95
T1,371.138,10.0,10.0,10.0,10.04,9.85,10.12
T2,374.945,15.0,15.0,15.0,14.79,14.92,14.76
T3,381.601,5.0,5.0,5.0,4.97,5.04,5.01
T4,384.389,2.0,2.0,2.0,1.98,2.0,1.99
T1,385.129,10.0,10.0,10.0,10.15,10.03,10.0
T1,388.274,10.0,10.0,10.0,9.96,10.11,10.12
T3,393.187,5.0,5.0,5.0,5.0,5.08,5.03
T3,393.532,5.0,5.0,5.0,5.04,5.0,5.04
T3,404.379,5.0,5.0,5.0,4.93,5.03,4.95
T1,406.107,10.0,10.0,10.0,10.0,9.98,9.91
T4,414.735,2.0,2.0,2.0,2.02,2.02,1.99
T1,415.657,10.0,10.0,10.0,9.88,10.04,9.85
T4,419.404,2.0,2.0,2.0,1.99,2.0,1.99
T4,424.248,2.0,2.0,2.0,1.98,2.0,1.97
T2,428.261,15.0,15.0,15.0,14.77,15.02,14.95
T3,436.613,5.0,5.0,5.0,4.93,5.02,4.99
T2,446.675,15.0,15.0,15.0,14.83,15.08,14.78
T1,447.216,10.0,10.0,10.0,9.84,10.06,10.14
T1,456.142,10.0,10.0,10.0,10.1,9.92,9.99
T3,460.097,5.0,5.0,5.0,5.03,5.09,4.93
T2,462.508,15.0,15.0,15.0,14.9,15.26,15.13
T3,475.011,5.0,5.0,5.0,4.97,5.07,5.04
T1,490.385,10.0,10.0,10.0,9.97,10.03,10.17
T3,490.989,5.0,5.0,5.0,5.06,5.01,5.0
T3,495.453,5.0,5.0,5.0,4.92,4.96,4.92
T4,510.986,2.0,2.0,2.0,2.0,1.99,1.99
T2,513.626,15.0,15.0,15.0,15.1,14.95,14.83
T2,516.963,15.0,15.0,15.0,14.82,15.11,15.15
T3,521.119,5.0,5.0,5.0,5.08,5.0,4.96
T2,525.182,15.0,15.0,15.0,15.17,14.91,15.1
T1,530.156,10.0,10.0,10.0,10.0,10.14,10.15
T4,541.687,2.0,2.0,2.0,2.01,1.99,2.0
T2,555.739,15.0,15.0,15.0,15.24,14.85,14.8
T4,559.16,2.0,2.0,2.0,1.97,2.02,2.02
T4,560.334,2.0,2.0,2.0,2.01,2.0,1.97
T1,563.327,10.0,10.0,10.0,10.16,10.0,9.97
T4,564.533,2.0,2.0,2.0,1.97,2.02,2.01
T4,570.007,2.0,2.0,2.0,1.98,2.0,1.99
T1,574.107,10.0,10.0,10.0,9.86,9.83,9.86
T2,574.928,15.0,15.0,15.0,15.12,15.24,15.08
T2,579.005,15.0,15.0,15.0,15.12,15.15,15.2
T4,579.377,2.0,2.0,2.0,2.03,1.98,2.0
T4,582.522,2.0,2.0,2.0,2.01,2.03,2.0
T4,584.754,2.0,2.0,2.0,2.0,2.02,2.03
T1,592.113,10.0,10.0,10.0,10.09,9.87,10.09
T1,599.24,10.0,10.0,10.0,10.15,9.88,9.97
T2,608.334,15.0,15.0,15.0,14.77,15.13,15.12
T4,615.036,2.0,2.0,2.0,2.0,2.02,2.02
T3,615.204,5.0,5.0,5.0,5.0,4.93,5.03
T2,617.744,15.0,15.0,15.0,14.91,15.13,15.21
T4,619.476,2.0,2.0,2.0,2.02,1.99,2.0
T2,619.885,15.0,15.0,15.0,15.09,14.76,15.02
T2,621.905,15.0,15.0,15.0,15.0,15.17,14.76
T2,622.319,15.0,15.0,15.0,15.1,15.25,15.04
T1,623.633,10.0,10.0,10.0,9.88,10.15,10.01
T4,629.176,2.0,2.0,2.0,2.01,2.0,2.0
T4,638.49,2.0,2.0,2.0,2.02,2.0,2.03
T1,639.397,10.0,10.0,10.0,9.89,9.9,10.08
T3,644.259,5.0,5.0,5.0,5.03,5.07,5.07
T2,647.111,15.0,15.0,15.0,14.76,14.77,15.14
T3,647.805,5.0,5.0,5.0,4.99,5.0,5.01
T3,649.794,5.0,5.0,5.0,4.96,5.0,4.98
T2,653.83,15.0,15.0,15.0,14.86,14.98,14.85
T2,656.522,15.0,15.0,15.0,15.17,15.24,15.18
T1,658.46,10.0,10.0,10.0,9.96,9.94,9.91
T2,678.774,15.0,15.0,15.0,15.15,15.1,14.92
T4,682.193,2.0,2.0,2.0,2.02,2.02,2.01
T2,683.031,15.0,15.0,15.0,15.11,14.9,14.84
T1,694.016,10.0,10.0,10.0,10.06,9.88,9.91
T3,706.401,5.0,5.0,5.0,5.01,4.98,4.98
T1,714.948,10.0,10.0,10.0,10.17,9.91,10.05
T1,723.455,10.0,10.0,10.0,9.86,9.83,10.1
T1,733.22,10.0,10.0,10.0,10.01,9.96,9.87
T3,738.058,5.0,5.0,5.0,4.94,5.09,4.96
T1,743.467,10.0,10.0,10.0,10.04,10.0,10.15
T2,747.792,15.0,15.0,15.0,14.79,14.75,15.07
T3,765.026,5.0,5.0,5.0,5.05,4.97,5.08
T4,768.467,2.0,2.0,2.0,1.98,2.0,1.98
T2,780.018,15.0,15.0,15.0,14.92,14.86,14.98
T2,788.16,15.0,15.0,15.0,14.78,15.17,14.95
T4,789.716,2.0,2.0,2.0,2.0,2.03,1.98
T2,793.819,15.0,15.0,15.0,14.87,15.04,14.87
