task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,2.189,15.0,15.0,15.0,15.07,15.02,15.08
T4,3.887,2.0,2.0,2.0,2.02,1.98,1.97
T1,13.982,10.0,10.0,10.0,10.04,9.89,10.07
T4,22.911,2.0,2.0,2.0,2.02,1.98,2.0
T1,23.097,10.0,10.0,10.0,9.91,10.14,10.07
T2,33.73,15.0,15.0,15.0,14.75,15.08,14.99
T1,34.956,10.0,10.0,10.0,9.89,10.02,10.07
T2,40.07,15.0,15.0,15.0,14.76,14.79,14.99
T4,43.862,2.0,2.0,2.0,2.01,1.99,2.01
T1,43.941,10.0,10.0,10.0,10.05,9.87,10.08
T2,58.781,15.0,15.0,15.0,15.13,15.17,14.95
T1,64.133,10.0,10.0,10.0,10.06,9.87,10.07
T2,74.052,15.0,15.0,15.0,15.17,14.98,15.2
T1,79.652,10.0,10.0,10.0,10.13,10.06,9.97
T3,88.141,5.0,5.0,5.0,5.02,5.05,5.07
T1,88.225,10.0,10.0,10.0,10.16,9.99,10.09
T1,88.555,10.0,10.0,10.0,10.13,9.9,10.04
T3,93.596,5.0,5.0,5.0,4.99,4.92,4.99
T3,93.877,5.0,5.0,5.0,4.99,4.96,4.99
T2,94.599,15.0,15.0,15.0,15.06,15.24,14.79
T4,97.204,2.0,2.0,2.0,1.99,2.01,2.01
T1,104.151,10.0,10.0,10.0,10.09,9.99,9.98
T1,104.68,10.0,10.0,10.0,9.99,10.14,10.1
T1,106.754,10.0,10.0,10.0,9.92,10.12,9.88
T2,107.506,15.0,15.0,15.0,14.83,14.79,15.1
T2,126.047,15.0,15.0,15.0,14.99,14.92,14.74
T3,128.038,5.0,5.0,5.0,5.06,4.92,5.05
T3,131.54,5.0,5.0,5.0,5.03,4.92,5.01
T2,132.872,15.0,15.0,15.0,15.08,15.25,14.74
T2,142.378,15.0,15.0,15.0,15.05,14.96,14.82
T1,144.276,10.0,10.0,10.0,10.0,10.0,10.17
T2,155.559,15.0,15.0,15.0,14.76,15.04,14.85
T2,177.463,15.0,15.0,15.0,14.86,14.99,15.03
T1,179.735,10.0,10.0,10.0,10.05,9.96,9.9
T4,180.698,2.0,2.0,2.0,1.99,1.98,2.0
T2,205.8,15.0,15.0,15.0,15.25,15.01,15.0
T3,209.406,5.0,5.0,5.0,4.93,5.07,5.07
T4,214.586,2.0,2.0,2.0,1.97,1.99,1.99
T1,222.777,10.0,10.0,10.0,10.1,9.94,9.94
T4,223.329,2.0,2.0,2.0,1.97,1.98,2.0
T2,225.478,15.0,15.0,15.0,14.8,14.88,14.78
T3,226.863,5.0,5.0,5.0,5.08,4.92,5.06
T2,236.099,15.0,15.0,15.0,15.14,15.01,15.12
T1,240.588,10.0,10.0,10.0,10.08,9.94,9.85
T1,241.213,10.0,10.0,10.0,9.97,9.85,10.11
T3,241.841,5.0,5.0,5.0,5.04,4.92,5.08
T3,252.888,5.0,5.0,5.0,5.0,5.03,5.04
T1,259.094,10.0,10.0,10.0,10.03,9.85,10.02
T1,263.123,10.0,10.0,10.0,9.87,9.99,10.14
T2,267.84,15.0,15.0,15.0,15.22,15.02,15.24
T4,269.782,2.0,2.0,2.0,2.0,1.97,1.98
T3,272.154,5.0,5.0,5.0,5.05,4.96,5.03
T2,273.896,15.0,15.0,15.0,15.0,15.14,14.76
T3,276.227,5.0,5.0,5.0,4.93,5.04,4.97
T2,276.4,15.0,15.0,15.0,14.98,15.2,15.12
T3,282.845,5.0,5.0,5.0,5.04,4.94,4.97
T1,282.865,10.0,10.0,10.0,10.17,9.85,10.07
T4,285.774,2.0,2.0,2.0,2.01,1.97,2.03
T1,287.255,10.0,10.0,10.0,9.94,10.04,9.98
T1,293.214,10.0,10.0,10.0,10.05,9.93,10.15
T2,301.543,15.0,15.0,15.0,14.79,14.78,15.05
T2,306.802,15.0,15.0,15.0,14.85,15.12,15.04
T2,306.922,15.0,15.0,15.0,14.75,14.77,14.93
T3,313.677,5.0,5.0,5.0,5.0,5.08,5.02
T4,327.618,2.0,2.0,2.0,2.03,2.03,1.97
T3,331.155,5.0,5.0,5.0,4.99,5.04,5.05
T4,333.16,2.0,2.0,2.0,1.99,2.03,1.98
T3,334.686,5.0,5.0,5.0,5.03,4.96,4.95
T2,336.492,15.0,15.0,15.0,14.96,14.94,14.82
T4,339.582,2.0,2.0,2.0,1.97,1.99,2.03
T3,339.647,5.0,5.0,5.0,4.95,5.02,4.92
T4,356.723,2.0,2.0,2.0,2.03,2.02,1.97
T2,362.955,15.0,15.0,15.0,14.81,15.24,15.11
T2,365.799,15.0,15.0,15.0,15.06,15.19,14.96
T1,373.774,10.0,10.0,10.0,10.15,9.87,10.04
T2,380.693,15.0,15.0,15.0,15.16,14.85,14.94
T3,383.355,5.0,5.0,5.0,5.03,5.02,5.03
T1,383.908,10.0,10.0,10.0,10.08,9.99,10.05
T4,389.006,2.0,2.0,2.0,1.98,2.03,1.99
