task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,0.999,15.0,15.0,15.0,14.98,14.94,15.23
T1,3.976,10.0,10.0,10.0,9.9,9.92,10.06
T4,4.105,2.0,2.0,2.0,2.02,1.98,1.98
T1,4.369,10.0,10.0,10.0,9.84,10.17,10.07
T3,5.778,5.0,5.0,5.0,5.01,5.02,5.07
T3,6.722,5.0,5.0,5.0,5.06,5.07,4.99
T2,7.824,15.0,15.0,15.0,14.96,14.82,15.16
T4,13.88,2.0,2.0,2.0,2.03,2.01,2.0
T1,16.812,10.0,10.0,10.0,9.99,10.15,10.13
T3,29.313,5.0,5.0,5.0,4.94,5.06,4.96
T3,30.202,5.0,5.0,5.0,4.94,4.96,4.95
T3,32.677,5.0,5.0,5.0,5.05,5.08,4.93
T2,33.352,15.0,15.0,15.0,15.09,15.01,14.88
T2,33.789,15.0,15.0,15.0,15.2,14.86,14.91
T2,38.401,15.0,15.0,15.0,15.09,15.24,14.89
T2,39.443,15.0,15.0,15.0,14.82,15.04,14.85
T1,42.627,10.0,10.0,10.0,10.05,9.85,10.07
T2,46.641,15.0,15.0,15.0,14.76,14.81,15.15
T4,49.544,2.0,2.0,2.0,2.0,1.98,2.03
T3,51.197,5.0,5.0,5.0,5.07,5.03,5.0
T1,53.529,10.0,10.0,10.0,9.85,10.01,10.04
T4,53.974,2.0,2.0,2.0,2.0,1.98,1.98
T3,55.435,5.0,5.0,5.0,4.92,5.02,5.0
T1,66.817,10.0,10.0,10.0,10.0,10.06,10.11
T1,67.074,10.0,10.0,10.0,10.1,9.91,10.14
T2,68.449,15.0,15.0,15.0,14.9,15.05,15.05
T2,75.816,15.0,15.0,15.0,14.86,14.91,14.86
T3,77.518,5.0,5.0,5.0,5.04,4.92,4.98
T1,80.438,10.0,10.0,10.0,10.14,10.0,9.89
T2,93.337,15.0,15.0,15.0,15.0,14.76,14.93
T2,94.78,15.0,15.0,15.0,15.14,14.81,14.86
T4,103.646,2.0,2.0,2.0,1.98,1.97,1.97
T3,127.405,5.0,5.0,5.0,5.07,4.93,5.02
T4,134.699,2.0,2.0,2.0,2.02,1.97,1.97
T2,135.189,15.0,15.0,15.0,14.87,14.94,15.21
