task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,1.435,15.0,15.0,15.0,15.1,14.83,15.02
T4,1.595,2.0,2.0,2.0,2.02,1.99,1.98
T4,5.847,2.0,2.0,2.0,1.98,2.0,1.99
T4,9.297,2.0,2.0,2.0,2.0,2.02,2.02
T4,18.053,2.0,2.0,2.0,2.01,1.97,2.02
T2,30.902,15.0,15.0,15.0,15.17,15.06,14.83
T3,32.676,5.0,5.0,5.0,4.98,5.01,4.98
T3,34.608,5.0,5.0,5.0,4.96,5.03,4.95
T4,37.002,2.0,2.0,2.0,2.02,1.97,2.03
T1,46.649,10.0,10.0,10.0,9.88,9.84,9.85
T4,64.421,2.0,2.0,2.0,1.98,2.02,2.03
T2,66.484,15.0,15.0,15.0,14.95,15.14,14.91
T3,80.184,5.0,5.0,5.0,4.93,5.0,5.04
T2,80.836,15.0,15.0,15.0,15.2,15.03,15.19
T1,83.347,10.0,10.0,10.0,10.11,10.01,10.13
T4,88.444,2.0,2.0,2.0,2.01,1.97,1.98
T4,89.686,2.0,2.0,2.0,2.01,1.99,1.99
T4,91.984,2.0,2.0,2.0,2.02,1.99,2.0
T3,94.922,5.0,5.0,5.0,5.06,5.03,5.03
T3,100.157,5.0,5.0,5.0,4.92,5.08,4.97
T4,101.597,2.0,2.0,2.0,2.01,2.01,2.0
T3,106.603,5.0,5.0,5.0,4.96,5.03,4.98
T3,108.614,5.0,5.0,5.0,5.05,5.02,5.02
T4,120.495,2.0,2.0,2.0,2.0,2.0,2.02
T2,120.864,15.0,15.0,15.0,15.05,15.06,14.99
T1,120.96,10.0,10.0,10.0,10.09,9.99,10.13
T4,124.494,2.0,2.0,2.0,1.99,1.99,2.01
T4,125.273,2.0,2.0,2.0,1.98,2.02,2.01
T3,130.016,5.0,5.0,5.0,4.98,5.08,4.94
T3,138.503,5.0,5.0,5.0,4.96,4.96,4.94
T1,150.046,10.0,10.0,10.0,9.84,9.89,10.15
T1,160.25,10.0,10.0,10.0,9.99,10.12,9.95
T4,170.145,2.0,2.0,2.0,2.0,2.01,2.01
T4,171.159,2.0,2.0,2.0,2.02,2.0,2.01
T1,191.803,10.0,10.0,10.0,10.12,10.01,9.95
T4,197.249,2.0,2.0,2.0,1.97,2.0,2.03
T1,199.12,10.0,10.0,10.0,10.16,10.03,9.99
T3,209.573,5.0,5.0,5.0,5.07,5.02,5.05
T1,218.136,10.0,10.0,10.0,10.02,10.08,9.96
T3,221.444,5.0,5.0,5.0,5.0,5.04,5.01
T3,224.448,5.0,5.0,5.0,5.07,5.03,4.94
T1,236.689,10.0,10.0,10.0,10.06,9.9,10.08
T1,244.749,10.0,10.0,10.0,9.85,10.08,10.11
T4,253.554,2.0,2.0,2.0,1.97,2.0,2.0
T4,253.856,2.0,2.0,2.0,2.01,1.99,2.01
T3,255.713,5.0,5.0,5.0,4.96,5.09,4.96
