task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,1.649,5.0,5.0,5.0,4.95,5.05,4.94
T2,2.581,15.0,15.0,15.0,15.23,15.05,15.23
T3,6.555,5.0,5.0,5.0,4.97,5.03,4.95
T1,13.659,10.0,10.0,10.0,9.99,10.01,10.05
T3,15.435,5.0,5.0,5.0,4.93,4.93,4.99
T2,26.753,15.0,15.0,15.0,14.9,15.06,14.75
T2,28.476,15.0,15.0,15.0,14.88,15.14,15.06
T1,31.317,10.0,10.0,10.0,9.88,10.1,10.1
T2,31.837,15.0,15.0,15.0,15.08,15.08,15.04
T4,48.506,2.0,2.0,2.0,2.01,1.99,2.01
T1,49.676,10.0,10.0,10.0,10.13,9.91,9.84
T1,52.823,10.0,10.0,10.0,10.14,9.92,9.94
T3,57.787,5.0,5.0,5.0,5.06,5.01,4.94
T4,58.66,2.0,2.0,2.0,1.98,1.98,2.02
T1,59.81,10.0,10.0,10.0,9.91,9.86,10.04
T3,65.69,5.0,5.0,5.0,5.08,5.0,5.01
T3,71.204,5.0,5.0,5.0,5.06,4.93,4.97
T4,73.54,2.0,2.0,2.0,1.97,1.99,2.03
T3,74.128,5.0,5.0,5.0,5.0,5.01,4.99
T1,84.892,10.0,10.0,10.0,9.99,9.96,9.94
T2,93.74,15.0,15.0,15.0,15.25,14.83,15.14
T3,93.812,5.0,5.0,5.0,5.0,5.05,4.93
T2,118.979,15.0,15.0,15.0,15.06,14.87,14.94
T2,124.194,15.0,15.0,15.0,15.2,15.11,15.18
T4,127.181,2.0,2.0,2.0,2.0,1.97,2.0
T1,136.61,10.0,10.0,10.0,9.85,9.89,10.1
T1,143.628,10.0,10.0,10.0,9.99,9.88,10.16
T4,152.443,2.0,2.0,2.0,2.03,1.97,1.97
T4,154.495,2.0,2.0,2.0,2.03,2.03,2.0
T4,160.337,2.0,2.0,2.0,2.01,1.98,1.99
T3,166.287,5.0,5.0,5.0,4.92,4.94,5.02
T2,173.295,15.0,15.0,15.0,15.12,15.15,14.91
T3,182.913,5.0,5.0,5.0,5.06,4.93,5.07
T3,183.666,5.0,5.0,5.0,4.96,5.08,5.08
T1,191.046,10.0,10.0,10.0,9.84,9.85,10.12
T1,191.901,10.0,10.0,10.0,10.1,10.05,10.03
T1,192.493,10.0,10.0,10.0,10.0,10.06,10.13
T3,194.627,5.0,5.0,5.0,5.04,4.99,5.05
T1,200.282,10.0,10.0,10.0,9.86,9.93,10.03
T4,210.056,2.0,2.0,2.0,1.97,2.02,1.98
T4,220.783,2.0,2.0,2.0,2.02,1.97,1.99
T3,226.549,5.0,5.0,5.0,4.93,5.04,4.93
T4,228.778,2.0,2.0,2.0,1.97,2.01,2.03
T3,234.093,5.0,5.0,5.0,4.98,5.06,4.97
T2,246.831,15.0,15.0,15.0,14.91,15.22,15.04
T3,254.032,5.0,5.0,5.0,4.92,4.99,5.08
T1,255.081,10.0,10.0,10.0,10.15,10.16,10.16
T2,257.933,15.0,15.0,15.0,14.91,15.2,15.1
T3,261.554,5.0,5.0,5.0,5.05,4.92,4.97
T3,270.062,5.0,5.0,5.0,5.03,4.91,5.0
T4,271.029,2.0,2.0,2.0,1.99,2.03,2.01
T1,271.524,10.0,10.0,10.0,10.16,9.87,9.87
T3,274.235,5.0,5.0,5.0,4.97,4.94,5.03
T3,294.857,5.0,5.0,5.0,4.96,4.92,5.03
T4,305.161,2.0,2.0,2.0,1.99,1.98,2.01
T4,308.19,2.0,2.0,2.0,2.03,1.99,1.98
T1,319.999,10.0,10.0,10.0,10.01,10.13,10.04
T4,327.563,2.0,2.0,2.0,1.98,2.02,2.01
T3,330.934,5.0,5.0,5.0,5.02,5.07,5.02
T2,331.392,15.0,15.0,15.0,14.9,15.25,14.95
T2,335.861,15.0,15.0,15.0,14.76,14.84,14.8
T1,337.194,10.0,10.0,10.0,9.96,10.06,10.16
T3,345.748,5.0,5.0,5.0,4.92,5.05,4.93
T4,353.518,2.0,2.0,2.0,2.02,1.97,2.0
T1,377.195,10.0,10.0,10.0,9.96,9.99,9.88
T4,379.659,2.0,2.0,2.0,1.97,2.03,2.0
T2,385.939,15.0,15.0,15.0,15.2,14.9,15.01
T3,390.021,5.0,5.0,5.0,4.96,4.95,5.06
T4,392.233,2.0,2.0,2.0,2.01,1.99,2.02
T3,400.161,5.0,5.0,5.0,4.98,4.96,5.05
T1,406.937,10.0,10.0,10.0,10.0,10.02,10.11
T3,408.856,5.0,5.0,5.0,5.06,5.06,4.96
T2,413.59,15.0,15.0,15.0,15.02,14.87,15.11
T4,415.647,2.0,2.0,2.0,2.0,1.98,2.03
T2,427.21,15.0,15.0,15.0,15.06,15.18,15.23
T3,435.878,5.0,5.0,5.0,4.99,5.02,4.99
T1,436.486,10.0,10.0,10.0,10.14,10.1,9.96
T2,437.648,15.0,15.0,15.0,15.21,15.02,14.92
T4,438.641,2.0,2.0,2.0,1.97,2.0,2.01
T1,438.655,10.0,10.0,10.0,10.15,9.86,10.12
T3,439.287,5.0,5.0,5.0,4.96,4.99,4.99
T2,442.89,15.0,15.0,15.0,15.17,15.04,14.74
T4,449.456,2.0,2.0,2.0,2.03,1.97,2.03
T1,454.248,10.0,10.0,10.0,10.01,10.1,9.99
T1,456.372,10.0,10.0,10.0,9.86,9.89,9.83
T2,456.931,15.0,15.0,15.0,15.1,15.09,14.93
T2,468.036,15.0,15.0,15.0,14.81,14.86,14.8
T3,472.038,5.0,5.0,5.0,4.92,4.98,4.96
T1,478.291,10.0,10.0,10.0,10.16,9.96,10.13
T2,481.104,15.0,15.0,15.0,14.96,14.84,14.89
T4,482.424,2.0,2.0,2.0,1.98,1.98,1.98
T4,482.911,2.0,2.0,2.0,1.99,2.02,1.97
T1,483.55,10.0,10.0,10.0,9.89,10.07,10.01
T4,484.063,2.0,2.0,2.0,1.97,1.97,1.98
T2,486.285,15.0,15.0,15.0,15.02,15.03,14.95
T3,492.181,5.0,5.0,5.0,5.07,4.99,5.08
T1,494.666,10.0,10.0,10.0,9.94,9.83,9.85
T3,499.525,5.0,5.0,5.0,4.92,4.97,4.94
T4,507.991,2.0,2.0,2.0,2.02,2.01,1.98
T1,512.943,10.0,10.0,10.0,10.08,10.09,10.05
T1,515.326,10.0,10.0,10.0,9.94,10.06,10.09
T2,519.321,15.0,15.0,15.0,15.11,15.08,15.04
T3,540.025,5.0,5.0,5.0,5.01,5.07,4.95
T1,540.191,10.0,10.0,10.0,10.08,10.01,9.83
T3,540.904,5.0,5.0,5.0,4.98,4.97,5.03
T3,546.465,5.0,5.0,5.0,4.93,5.04,5.08
T1,551.201,10.0,10.0,10.0,9.87,9.95,9.9
T1,560.569,10.0,10.0,10.0,9.99,9.88,10.12
T1,566.524,10.0,10.0,10.0,10.09,9.86,10.07
T4,567.14,2.0,2.0,2.0,2.03,1.98,2.0
T4,567.637,2.0,2.0,2.0,1.98,1.99,1.98
T2,574.346,15.0,15.0,15.0,14.92,15.2,14.79
T1,578.226,10.0,10.0,10.0,10.04,9.96,10.01
T1,580.624,10.0,10.0,10.0,9.83,10.11,9.87
T4,583.046,2.0,2.0,2.0,2.01,1.97,2.03
T4,589.944,2.0,2.0,2.0,1.98,2.03,1.98
T4,598.105,2.0,2.0,2.0,2.02,1.98,1.98
T3,604.44,5.0,5.0,5.0,5.08,5.05,4.97
T4,610.026,2.0,2.0,2.0,2.03,2.02,2.03
T4,621.368,2.0,2.0,2.0,2.02,1.98,2.03
