task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,1.275,15.0,15.0,15.0,14.87,14.83,14.95
T2,6.599,15.0,15.0,15.0,15.03,15.13,15.19
T1,16.37,10.0,10.0,10.0,10.13,10.13,9.96
T2,17.501,15.0,15.0,15.0,14.82,15.21,14.77
T1,19.047,10.0,10.0,10.0,10.14,10.12,10.16
T3,25.06,5.0,5.0,5.0,5.05,5.01,4.97
T4,57.864,2.0,2.0,2.0,1.98,2.01,2.0
T4,64.555,2.0,2.0,2.0,1.97,1.98,2.02
T4,67.489,2.0,2.0,2.0,2.0,1.98,2.02
T4,71.267,2.0,2.0,2.0,1.98,2.0,2.01
T2,71.84,15.0,15.0,15.0,15.02,14.89,15.24
T3,71.843,5.0,5.0,5.0,5.02,5.06,4.96
T2,73.339,15.0,15.0,15.0,15.18,14.91,15.24
T1,78.517,10.0,10.0,10.0,9.86,10.01,9.94
T4,81.166,2.0,2.0,2.0,2.02,2.0,1.99
T1,86.679,10.0,10.0,10.0,10.1,10.09,10.02
T3,89.804,5.0,5.0,5.0,4.95,4.99,5.06
T1,91.95,10.0,10.0,10.0,10.04,9.9,10.15
T1,92.651,10.0,10.0,10.0,9.9,10.14,9.84
T3,94.713,5.0,5.0,5.0,4.93,4.92,5.07
T2,105.111,15.0,15.0,15.0,15.03,15.16,15.11
T1,115.852,10.0,10.0,10.0,9.87,10.01,10.02
T1,126.606,10.0,10.0,10.0,9.92,9.99,10.17
T1,132.853,10.0,10.0,10.0,9.91,9.99,9.85
T4,139.281,2.0,2.0,2.0,1.98,2.02,2.01
T2,145.851,15.0,15.0,15.0,15.22,15.2,14.88
T2,147.597,15.0,15.0,15.0,15.1,15.17,15.19
T1,157.374,10.0,10.0,10.0,10.04,10.08,9.86
T2,158.117,15.0,15.0,15.0,14.78,15.0,14.77
T1,160.186,10.0,10.0,10.0,9.85,10.07,10.17
T2,164.681,15.0,15.0,15.0,14.88,15.09,15.24
T2,165.984,15.0,15.0,15.0,15.11,15.01,15.25
T3,169.061,5.0,5.0,5.0,4.97,5.05,5.06
T3,170.241,5.0,5.0,5.0,5.02,5.06,5.0
T2,171.343,15.0,15.0,15.0,14.78,15.21,15.0
T1,174.946,10.0,10.0,10.0,9.87,10.03,9.96
T2,176.76,15.0,15.0,15.0,15.04,15.18,14.85
T3,181.584,5.0,5.0,5.0,5.02,4.92,5.0
T2,183.335,15.0,15.0,15.0,14.86,14.86,15.13
T4,185.88,2.0,2.0,2.0,2.0,2.03,2.03
T4,186.56,2.0,2.0,2.0,2.01,1.97,1.99
T2,192.743,15.0,15.0,15.0,15.19,14.79,14.86
T3,196.644,5.0,5.0,5.0,4.96,5.08,4.93
T1,199.099,10.0,10.0,10.0,9.83,9.9,10.14
T2,201.938,15.0,15.0,15.0,14.8,15.26,14.91
T4,210.692,2.0,2.0,2.0,1.99,2.0,2.03
T1,213.434,10.0,10.0,10.0,10.1,10.0,9.96
T4,216.289,2.0,2.0,2.0,2.03,2.02,1.97
T1,216.595,10.0,10.0,10.0,10.04,9.86,9.95
T2,221.294,15.0,15.0,15.0,15.15,14.92,15.21
T4,221.478,2.0,2.0,2.0,2.0,2.0,2.03
T1,221.558,10.0,10.0,10.0,9.83,9.96,10.02
T4,227.57,2.0,2.0,2.0,1.97,1.98,2.0
T3,248.962,5.0,5.0,5.0,4.95,5.07,5.06
T4,250.103,2.0,2.0,2.0,1.98,1.98,2.01
T2,250.514,15.0,15.0,15.0,15.0,14.91,14.96
T1,252.283,10.0,10.0,10.0,10.09,10.03,9.92
T2,257.871,15.0,15.0,15.0,15.03,15.04,14.82
T1,271.611,10.0,10.0,10.0,9.94,10.06,10.01
T3,272.97,5.0,5.0,5.0,4.97,4.95,4.97
T2,278.466,15.0,15.0,15.0,15.14,15.02,14.75
T4,290.368,2.0,2.0,2.0,2.0,2.03,2.02
T3,295.664,5.0,5.0,5.0,4.93,5.04,4.97
T4,306.833,2.0,2.0,2.0,1.97,2.0,2.02
T1,333.029,10.0,10.0,10.0,10.06,9.96,10.12
T3,348.502,5.0,5.0,5.0,4.91,4.93,5.08
T1,353.683,10.0,10.0,10.0,9.88,9.96,10.1
T1,358.103,10.0,10.0,10.0,10.16,9.84,9.9
T4,361.887,2.0,2.0,2.0,2.0,1.99,1.99
