task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T1,12.226,10.0,10.0,10.0,10.05,9.99,10.16
T3,13.213,5.0,5.0,5.0,5.06,5.0,5.03
T4,13.557,2.0,2.0,2.0,1.97,2.02,2.03
T3,19.808,5.0,5.0,5.0,5.05,5.08,5.01
T4,25.354,2.0,2.0,2.0,2.01,1.99,2.0
T1,28.949,10.0,10.0,10.0,10.14,10.08,10.08
T4,35.742,2.0,2.0,2.0,1.97,2.0,2.01
T3,41.194,5.0,5.0,5.0,4.93,5.02,4.94
T1,42.829,10.0,10.0,10.0,10.1,10.16,9.93
T3,43.691,5.0,5.0,5.0,5.08,5.05,4.93
T4,44.247,2.0,2.0,2.0,1.99,2.01,2.0
T3,58.197,5.0,5.0,5.0,4.96,5.07,5.06
T1,59.637,10.0,10.0,10.0,10.07,9.85,10.12
T1,59.899,10.0,10.0,10.0,10.12,9.93,10.15
T2,69.269,15.0,15.0,15.0,15.09,15.01,15.13
T4,81.805,2.0,2.0,2.0,2.03,2.02,1.98
T3,83.965,5.0,5.0,5.0,5.08,5.04,5.0
T4,85.979,2.0,2.0,2.0,2.03,1.99,1.99
T2,95.362,15.0,15.0,15.0,15.07,15.26,15.24
T3,104.618,5.0,5.0,5.0,4.93,5.07,4.99
T1,105.325,10.0,10.0,10.0,9.98,9.92,10.02
T3,147.919,5.0,5.0,5.0,4.99,4.93,5.06
T1,152.237,10.0,10.0,10.0,9.95,9.89,10.11
T2,152.676,15.0,15.0,15.0,15.25,15.12,14.86
T4,158.704,2.0,2.0,2.0,2.0,1.99,1.97
T1,166.149,10.0,10.0,10.0,10.16,10.06,9.9
T1,177.208,10.0,10.0,10.0,9.87,10.08,9.9
T2,189.854,15.0,15.0,15.0,15.23,15.12,15.16
T3,190.282,5.0,5.0,5.0,5.07,4.96,5.05
T2,192.738,15.0,15.0,15.0,14.86,14.92,15.22
T4,195.082,2.0,2.0,2.0,1.98,2.01,2.0
T1,195.496,10.0,10.0,10.0,10.09,10.07,10.13
T3,197.688,5.0,5.0,5.0,4.93,5.01,5.0
T1,201.115,10.0,10.0,10.0,9.97,10.16,9.89
T3,204.321,5.0,5.0,5.0,5.04,5.01,5.02
T3,208.471,5.0,5.0,5.0,4.99,5.08,5.05
T3,210.775,5.0,5.0,5.0,4.96,4.96,4.98
T3,221.927,5.0,5.0,5.0,5.04,5.06,4.98
T2,224.887,15.0,15.0,15.0,14.81,15.05,14.79
T1,233.27,10.0,10.0,10.0,9.93,10.07,10.05
T4,235.768,2.0,2.0,2.0,1.98,1.99,2.03
T3,237.136,5.0,5.0,5.0,5.06,5.01,5.05
T1,238.56,10.0,10.0,10.0,10.12,9.95,9.93
T2,239.262,15.0,15.0,15.0,14.96,14.75,14.92
T4,242.712,2.0,2.0,2.0,2.02,2.03,2.02
T2,245.234,15.0,15.0,15.0,15.21,15.01,14.77
T3,256.469,5.0,5.0,5.0,5.06,4.98,4.94
T2,258.394,15.0,15.0,15.0,14.77,15.1,14.77
T3,261.772,5.0,5.0,5.0,4.98,5.01,5.03
T3,262.289,5.0,5.0,5.0,5.08,4.96,5.02
T2,264.523,15.0,15.0,15.0,14.88,14.75,14.77
T1,264.635,10.0,10.0,10.0,9.91,10.14,9.94
T3,267.909,5.0,5.0,5.0,4.96,5.03,4.95
T2,272.647,15.0,15.0,15.0,14.88,15.02,15.25
T4,277.956,2.0,2.0,2.0,1.97,2.03,2.02
T1,279.099,10.0,10.0,10.0,10.16,10.03,9.84
T4,280.102,2.0,2.0,2.0,2.03,2.02,2.02
T3,282.95,5.0,5.0,5.0,4.91,4.99,5.06
T1,299.357,10.0,10.0,10.0,9.85,9.83,10.05
T4,300.848,2.0,2.0,2.0,2.03,2.02,1.97
T3,306.096,5.0,5.0,5.0,4.98,4.96,4.96
T1,308.841,10.0,10.0,10.0,10.09,9.98,9.89
T2,311.289,15.0,15.0,15.0,15.12,14.88,15.1
T4,312.628,2.0,2.0,2.0,1.98,2.0,2.01
T4,314.407,2.0,2.0,2.0,1.99,1.98,2.01
T2,321.423,15.0,15.0,15.0,14.79,14.93,15.18
T2,322.744,15.0,15.0,15.0,15.09,14.92,15.06
T4,341.089,2.0,2.0,2.0,2.0,1.96,2.0
T1,342.082,10.0,10.0,10.0,10.15,9.92,9.89
T3,342.308,5.0,5.0,5.0,5.08,5.06,5.02
T2,342.424,15.0,15.0,15.0,14.82,14.8,14.75
T2,349.963,15.0,15.0,15.0,14.77,15.14,14.81
T3,351.895,5.0,5.0,5.0,4.97,4.98,5.04
T1,353.53,10.0,10.0,10.0,9.84,10.1,9.88
T1,356.666,10.0,10.0,10.0,9.87,9.91,10.08
T2,357.545,15.0,15.0,15.0,15.0,14.97,14.9
T2,357.901,15.0,15.0,15.0,14.76,15.11,15.09
T1,358.27,10.0,10.0,10.0,10.14,9.96,9.95
T1,368.351,10.0,10.0,10.0,10.14,10.11,9.83
T2,371.58,15.0,15.0,15.0,15.07,14.81,15.2
T2,371.778,15.0,15.0,15.0,15.04,14.8,15.13
T2,372.723,15.0,15.0,15.0,15.09,15.1,14.92
T1,393.242,10.0,10.0,10.0,9.86,10.16,10.06
T4,395.986,2.0,2.0,2.0,1.98,1.97,2.01
T3,396.121,5.0,5.0,5.0,5.05,5.08,5.04
T2,401.449,15.0,15.0,15.0,14.91,14.94,15.12
T4,410.516,2.0,2.0,2.0,2.03,2.0,2.02
T3,419.182,5.0,5.0,5.0,5.03,5.04,5.03
T2,430.54,15.0,15.0,15.0,14.95,15.02,14.75
T1,435.95,10.0,10.0,10.0,9.98,9.87,10.07
T1,436.099,10.0,10.0,10.0,10.16,10.13,10.07
T2,436.854,15.0,15.0,15.0,15.05,15.02,14.76
T4,448.132,2.0,2.0,2.0,1.99,2.02,2.01
T2,449.987,15.0,15.0,15.0,15.19,14.79,15.19
T1,451.145,10.0,10.0,10.0,10.11,9.96,10.0
T2,453.063,15.0,15.0,15.0,14.75,14.91,15.2
T4,475.099,2.0,2.0,2.0,2.02,1.98,1.98
T2,476.849,15.0,15.0,15.0,14.88,15.23,14.81
T2,483.797,15.0,15.0,15.0,15.09,15.18,14.85
T3,484.272,5.0,5.0,5.0,4.94,4.92,5.02
T2,489.872,15.0,15.0,15.0,15.22,14.77,15.13
T4,494.89,2.0,2.0,2.0,1.98,1.97,2.0
T3,503.762,5.0,5.0,5.0,4.98,5.05,5.04
T4,505.776,2.0,2.0,2.0,1.98,2.02,2.0
T4,506.56,2.0,2.0,2.0,1.97,2.02,2.0
T1,515.221,10.0,10.0,10.0,10.15,10.08,10.06
T1,532.222,10.0,10.0,10.0,10.05,9.88,9.83
T1,532.999,10.0,10.0,10.0,9.89,9.9,9.84
T4,533.017,2.0,2.0,2.0,2.0,1.98,2.01
T2,533.539,15.0,15.0,15.0,14.82,15.18,15.2
T2,555.948,15.0,15.0,15.0,14.85,14.85,14.92
T4,560.647,2.0,2.0,2.0,1.99,1.97,1.98
T2,561.805,15.0,15.0,15.0,15.22,14.87,15.12
T1,569.277,10.0,10.0,10.0,10.01,10.03,9.89
T2,569.407,15.0,15.0,15.0,15.19,14.9,15.06
T2,571.578,15.0,15.0,15.0,15.23,14.97,15.1
T2,572.234,15.0,15.0,15.0,15.07,14.78,15.0
T4,572.846,2.0,2.0,2.0,1.97,2.02,2.0
T1,574.198,10.0,10.0,10.0,10.13,10.08,10.07
T1,592.374,10.0,10.0,10.0,9.9,9.95,9.96
T1,593.155,10.0,10.0,10.0,9.91,10.04,9.95
T3,597.452,5.0,5.0,5.0,4.98,5.08,4.94
T1,597.786,10.0,10.0,10.0,9.97,9.95,10.04
T2,600.815,15.0,15.0,15.0,15.03,14.85,15.23
T1,615.957,10.0,10.0,10.0,10.1,10.14,10.07
T2,632.836,15.0,15.0,15.0,15.02,15.26,14.79
T4,633.361,2.0,2.0,2.0,1.99,1.98,1.97
T3,639.206,5.0,5.0,5.0,4.93,4.94,4.96
T3,653.917,5.0,5.0,5.0,4.96,5.03,4.96
T3,657.448,5.0,5.0,5.0,5.04,5.06,5.06
T3,658.149,5.0,5.0,5.0,4.92,4.93,5.07
T3,662.128,5.0,5.0,5.0,5.08,5.06,4.96
T1,676.425,10.0,10.0,10.0,10.12,10.17,9.9
T4,680.977,2.0,2.0,2.0,1.98,2.01,2.03
T2,686.684,15.0,15.0,15.0,15.03,14.92,15.02
T2,688.209,15.0,15.0,15.0,15.1,15.25,14.91
T3,691.381,5.0,5.0,5.0,5.02,4.96,4.98
T1,694.392,10.0,10.0,10.0,9.84,10.01,10.01
T1,700.172,10.0,10.0,10.0,9.85,9.98,9.95
T3,702.791,5.0,5.0,5.0,5.05,5.04,4.98
T2,703.025,15.0,15.0,15.0,14.8,14.88,15.24
T4,705.615,2.0,2.0,2.0,2.0,1.98,1.99
T3,707.758,5.0,5.0,5.0,4.97,4.92,4.92
T3,718.019,5.0,5.0,5.0,5.0,4.95,4.95
T1,725.249,10.0,10.0,10.0,9.84,9.92,10.06
T2,729.419,15.0,15.0,15.0,14.83,14.82,15.21
T2,733.73,15.0,15.0,15.0,14.96,15.1,15.05
T4,742.563,2.0,2.0,2.0,1.97,2.0,1.99
T4,747.452,2.0,2.0,2.0,1.97,2.03,2.03
T4,751.486,2.0,2.0,2.0,2.03,1.99,1.98
T3,754.689,5.0,5.0,5.0,4.95,5.04,5.06
T4,756.221,2.0,2.0,2.0,1.98,2.03,2.02
T1,764.502,10.0,10.0,10.0,9.84,9.9,10.04
T1,765.651,10.0,10.0,10.0,9.91,9.97,9.83
T3,776.689,5.0,5.0,5.0,5.05,4.94,5.08
T2,786.224,15.0,15.0,15.0,14.93,14.86,14.81
T2,787.422,15.0,15.0,15.0,15.08,14.84,15.07
T1,790.649,10.0,10.0,10.0,10.1,10.07,9.87
T1,792.019,10.0,10.0,10.0,9.98,9.98,9.9
T1,799.431,10.0,10.0,10.0,10.16,10.0,10.15
T2,811.289,15.0,15.0,15.0,15.14,14.79,15.22
T2,811.712,15.0,15.0,15.0,15.23,15.17,14.81
T2,814.11,15.0,15.0,15.0,15.23,15.03,14.85
T4,816.762,2.0,2.0,2.0,2.03,1.99,2.03
T2,823.923,15.0,15.0,15.0,14.88,15.04,15.13
T3,827.855,5.0,5.0,5.0,5.06,5.0,4.98
T1,834.774,10.0,10.0,10.0,9.89,10.13,10.12
T4,838.678,2.0,2.0,2.0,1.97,2.0,1.99
T1,840.379,10.0,10.0,10.0,9.97,10.06,9.86
T3,845.281,5.0,5.0,5.0,5.03,4.99,4.98
T2,846.553,15.0,15.0,15.0,15.11,15.1,14.88
T4,847.022,2.0,2.0,2.0,2.02,2.03,2.03
T3,848.795,5.0,5.0,5.0,4.96,4.95,4.95
T1,850.204,10.0,10.0,10.0,9.94,9.93,10.11
T1,863.065,10.0,10.0,10.0,10.12,9.86,9.99
T2,875.003,15.0,15.0,15.0,15.16,15.26,14.78
T1,877.726,10.0,10.0,10.0,10.05,9.88,9.93
T1,878.37,10.0,10.0,10.0,9.97,10.1,10.17
T2,894.975,15.0,15.0,15.0,14.8,14.82,14.95
T2,895.774,15.0,15.0,15.0,15.07,14.76,14.96
T3,904.274,5.0,5.0,5.0,4.91,5.08,5.03
T4,910.022,2.0,2.0,2.0,2.02,1.99,2.03
T4,917.013,2.0,2.0,2.0,2.01,1.97,2.03
T1,931.709,10.0,10.0,10.0,9.97,9.9,9.87
T1,933.959,10.0,10.0,10.0,9.85,9.88,10.1
T1,943.169,10.0,10.0,10.0,9.96,10.02,9.87
T4,943.696,2.0,2.0,2.0,2.02,1.99,2.0
T4,952.37,2.0,2.0,2.0,2.03,2.0,2.0
T2,963.707,15.0,15.0,15.0,15.1,15.02,14.82
T2,964.786,15.0,15.0,15.0,14.91,15.08,14.92
T3,966.26,5.0,5.0,5.0,4.94,4.92,4.98
T1,967.262,10.0,10.0,10.0,10.13,9.87,9.95
T3,969.427,5.0,5.0,5.0,5.08,5.0,4.93
T2,988.081,15.0,15.0,15.0,15.23,15.25,15.0
T3,994.296,5.0,5.0,5.0,4.96,5.01,5.03
T3,998.027,5.0,5.0,5.0,4.98,5.01,4.92
T4,1010.129,2.0,2.0,2.0,1.97,2.01,2.0
T3,1014.865,5.0,5.0,5.0,5.04,4.92,5.04
T4,1017.608,2.0,2.0,2.0,1.99,2.01,1.97
T2,1021.556,15.0,15.0,15.0,15.03,15.06,15.13
T4,1021.799,2.0,2.0,2.0,1.98,2.0,2.0
