task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T1,4.571,10.0,10.0,10.0,9.85,9.94,10.06
T1,4.761,10.0,10.0,10.0,10.16,9.95,10.17
T2,5.874,15.0,15.0,15.0,14.92,15.16,15.01
T1,6.468,10.0,10.0,10.0,9.89,9.96,9.97
T3,8.793,5.0,5.0,5.0,4.92,5.0,5.07
T3,27.694,5.0,5.0,5.0,5.06,4.92,5.03
T1,32.62,10.0,10.0,10.0,10.09,9.84,10.09
T4,40.302,2.0,2.0,2.0,2.0,1.99,2.0
T3,41.146,5.0,5.0,5.0,4.95,5.01,5.05
T1,49.204,10.0,10.0,10.0,10.17,9.93,10.02
T3,50.389,5.0,5.0,5.0,4.99,5.09,5.01
T1,55.449,10.0,10.0,10.0,10.1,10.14,9.9
T3,61.262,5.0,5.0,5.0,4.97,5.02,5.05
T3,65.728,5.0,5.0,5.0,4.94,5.03,5.04
T4,67.797,2.0,2.0,2.0,1.99,1.98,2.0
T3,73.115,5.0,5.0,5.0,4.98,5.01,5.04
T3,73.404,5.0,5.0,5.0,4.99,5.03,4.99
T1,82.996,10.0,10.0,10.0,9.9,9.9,10.04
T2,84.962,15.0,15.0,15.0,14.81,14.76,15.22
T4,91.111,2.0,2.0,2.0,2.01,2.0,1.97
T4,91.916,2.0,2.0,2.0,2.0,1.99,1.98
T3,101.02,5.0,5.0,5.0,5.03,5.08,5.05
T1,105.639,10.0,10.0,10.0,10.02,9.94,10.13
T3,107.247,5.0,5.0,5.0,4.97,4.92,4.94
T3,111.976,5.0,5.0,5.0,5.03,4.91,4.92
T1,113.529,10.0,10.0,10.0,10.15,10.0,10.17
T2,119.419,15.0,15.0,15.0,14.74,15.07,15.11
T4,125.108,2.0,2.0,2.0,1.99,2.02,2.0
T4,127.325,2.0,2.0,2.0,2.02,1.98,2.01
T4,132.275,2.0,2.0,2.0,2.01,1.99,1.99
T3,133.292,5.0,5.0,5.0,4.96,4.98,4.95
T4,139.016,2.0,2.0,2.0,2.03,2.02,1.98
T1,154.858,10.0,10.0,10.0,9.86,9.97,10.06
T1,155.134,10.0,10.0,10.0,10.03,10.13,9.86
T4,160.068,2.0,2.0,2.0,1.97,2.01,2.0
T4,162.744,2.0,2.0,2.0,2.02,1.99,2.02
T2,166.652,15.0,15.0,15.0,14.96,15.25,15.04
T3,173.116,5.0,5.0,5.0,4.96,4.96,4.99
T1,179.993,10.0,10.0,10.0,9.84,10.06,10.02
T2,185.97,15.0,15.0,15.0,15.26,14.99,14.84
T2,202.439,15.0,15.0,15.0,15.16,15.19,14.78
T4,204.221,2.0,2.0,2.0,2.01,1.97,2.0
T2,209.19,15.0,15.0,15.0,15.16,15.12,14.94
T1,211.52,10.0,10.0,10.0,10.05,10.0,10.1
T1,217.071,10.0,10.0,10.0,10.13,9.94,10.15
T4,224.736,2.0,2.0,2.0,2.03,2.02,2.02
T4,228.545,2.0,2.0,2.0,2.02,2.01,2.0
T4,230.172,2.0,2.0,2.0,2.01,1.97,2.03
T1,231.883,10.0,10.0,10.0,10.06,9.9,9.85
T2,248.132,15.0,15.0,15.0,15.09,15.2,15.24
T1,253.577,10.0,10.0,10.0,9.95,10.02,9.9
T2,255.782,15.0,15.0,15.0,15.06,15.21,15.26
T4,266.897,2.0,2.0,2.0,2.02,2.03,2.0
T4,272.955,2.0,2.0,2.0,2.02,2.01,2.01
T1,274.126,10.0,10.0,10.0,10.07,9.96,9.99
T4,285.761,2.0,2.0,2.0,1.97,1.99,1.97
T3,305.897,5.0,5.0,5.0,5.02,4.94,5.03
T1,307.479,10.0,10.0,10.0,10.17,9.88,9.85
T4,307.642,2.0,2.0,2.0,2.0,1.98,1.98
T4,310.245,2.0,2.0,2.0,1.97,1.98,2.01
T4,310.493,2.0,2.0,2.0,2.02,1.98,1.97
T2,310.991,15.0,15.0,15.0,15.23,14.92,14.85
T3,311.336,5.0,5.0,5.0,5.08,5.01,5.01
T3,313.75,5.0,5.0,5.0,5.03,5.08,4.98
T4,319.756,2.0,2.0,2.0,2.03,2.03,1.97
T2,328.681,15.0,15.0,15.0,14.91,15.15,15.02
T2,329.823,15.0,15.0,15.0,14.79,15.11,14.8
T3,332.579,5.0,5.0,5.0,4.99,5.08,4.96
T3,345.576,5.0,5.0,5.0,5.0,5.03,5.08
T3,351.447,5.0,5.0,5.0,5.04,5.03,4.96
T4,359.053,2.0,2.0,2.0,2.01,1.98,2.03
T2,360.296,15.0,15.0,15.0,14.74,15.02,14.81
T3,387.852,5.0,5.0,5.0,5.01,4.93,4.92
T2,406.162,15.0,15.0,15.0,14.79,14.9,15.04
T3,407.191,5.0,5.0,5.0,4.97,4.98,5.01
T4,414.927,2.0,2.0,2.0,2.01,1.98,1.98
T2,417.411,15.0,15.0,15.0,15.2,15.04,14.96
T1,418.317,10.0,10.0,10.0,9.87,9.88,10.01
T3,418.848,5.0,5.0,5.0,4.98,5.04,5.06
T4,422.265,2.0,2.0,2.0,2.01,1.98,2.01
T3,428.397,5.0,5.0,5.0,4.92,5.02,4.97
T4,429.885,2.0,2.0,2.0,2.02,2.02,2.0
T2,430.231,15.0,15.0,15.0,15.12,15.06,15.16
T1,435.052,10.0,10.0,10.0,10.0,9.99,9.93
T3,435.606,5.0,5.0,5.0,5.07,4.97,5.06
T1,441.129,10.0,10.0,10.0,9.85,10.11,9.86
T3,443.022,5.0,5.0,5.0,5.02,5.06,5.01
T2,465.141,15.0,15.0,15.0,15.22,15.09,15.04
T2,465.169,15.0,15.0,15.0,14.95,15.17,14.88
T3,467.651,5.0,5.0,5.0,5.01,5.01,4.97
T4,476.506,2.0,2.0,2.0,2.02,2.01,2.02
T4,479.328,2.0,2.0,2.0,2.01,2.03,2.0
T1,481.098,10.0,10.0,10.0,9.87,10.03,9.86
T4,482.375,2.0,2.0,2.0,1.97,2.02,1.98
T1,484.592,10.0,10.0,10.0,9.84,10.05,10.06
T2,488.465,15.0,15.0,15.0,14.75,15.03,14.8
T4,491.67,2.0,2.0,2.0,1.99,2.02,1.97
T2,494.21,15.0,15.0,15.0,14.83,15.17,15.06
T2,500.084,15.0,15.0,15.0,15.1,15.11,15.22
T3,500.719,5.0,5.0,5.0,4.93,5.02,4.99
T2,508.614,15.0,15.0,15.0,15.14,15.09,15.13
T1,512.418,10.0,10.0,10.0,10.16,9.89,10.02
T4,525.164,2.0,2.0,2.0,2.0,2.02,2.03
T4,529.643,2.0,2.0,2.0,2.01,2.03,2.02
T3,530.977,5.0,5.0,5.0,4.96,4.97,5.0
T2,538.429,15.0,15.0,15.0,14.81,15.17,14.88
T1,545.033,10.0,10.0,10.0,9.92,10.03,10.07
T4,545.331,2.0,2.0,2.0,2.0,2.02,2.03
T2,552.85,15.0,15.0,15.0,14.92,14.9,14.84
T3,553.484,5.0,5.0,5.0,5.03,4.97,5.03
T4,562.625,2.0,2.0,2.0,1.98,1.99,1.99
T3,564.532,5.0,5.0,5.0,5.07,4.94,5.0
T4,569.374,2.0,2.0,2.0,1.99,1.98,1.98
T1,570.749,10.0,10.0,10.0,9.91,9.88,9.96
T2,573.943,15.0,15.0,15.0,15.11,15.19,14.81
T2,583.354,15.0,15.0,15.0,14.9,15.13,14.79
T2,584.611,15.0,15.0,15.0,14.96,15.19,15.18
T1,586.303,10.0,10.0,10.0,10.05,9.84,10.07
T1,594.761,10.0,10.0,10.0,10.02,9.99,9.83
T2,610.374,15.0,15.0,15.0,15.14,15.11,15.04
T4,615.904,2.0,2.0,2.0,1.99,1.97,2.03
T1,620.729,10.0,10.0,10.0,10.06,9.92,10.08
T2,623.799,15.0,15.0,15.0,14.93,15.18,15.19
T4,625.929,2.0,2.0,2.0,1.97,2.02,1.97
T3,626.174,5.0,5.0,5.0,5.0,4.99,5.01
T4,627.25,2.0,2.0,2.0,2.0,2.0,1.97
T2,628.848,15.0,15.0,15.0,15.22,14.89,15.24
T1,630.85,10.0,10.0,10.0,9.83,10.06,9.92
T2,632.823,15.0,15.0,15.0,14.76,15.18,15.24
T2,636.106,15.0,15.0,15.0,15.21,14.75,15.25
T1,637.272,10.0,10.0,10.0,10.04,9.88,10.09
T2,642.264,15.0,15.0,15.0,14.97,15.12,15.0
T2,643.557,15.0,15.0,15.0,15.09,14.79,15.05
T1,644.981,10.0,10.0,10.0,10.14,9.96,10.02
T1,649.562,10.0,10.0,10.0,10.03,10.09,10.16
T2,656.901,15.0,15.0,15.0,14.79,14.77,15.02
T2,661.064,15.0,15.0,15.0,14.84,14.9,14.83
T3,668.791,5.0,5.0,5.0,5.0,4.93,4.92
T2,669.604,15.0,15.0,15.0,14.97,14.88,14.8
T3,681.477,5.0,5.0,5.0,5.06,5.08,5.06
T1,682.665,10.0,10.0,10.0,10.02,10.13,10.01
T3,693.396,5.0,5.0,5.0,4.95,5.03,5.03
T1,704.412,10.0,10.0,10.0,9.89,9.86,10.04
T4,706.259,2.0,2.0,2.0,2.02,2.03,1.99
T2,709.483,15.0,15.0,15.0,15.14,15.07,14.94
T2,714.739,15.0,15.0,15.0,14.77,14.84,14.98
T1,721.754,10.0,10.0,10.0,9.95,9.98,9.86
T3,721.767,5.0,5.0,5.0,5.07,4.96,5.02
T2,722.383,15.0,15.0,15.0,15.19,14.95,14.97
T3,727.91,5.0,5.0,5.0,5.02,5.02,4.94
T4,730.583,2.0,2.0,2.0,2.0,2.0,2.01
T3,730.702,5.0,5.0,5.0,4.98,4.99,4.92
T1,731.014,10.0,10.0,10.0,10.03,9.89,10.13
T2,732.013,15.0,15.0,15.0,15.2,14.86,14.79
T2,755.214,15.0,15.0,15.0,15.09,15.03,14.98
