task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,11.611,15.0,15.0,15.0,14.95,15.14,14.93
T3,13.348,5.0,5.0,5.0,4.98,4.96,4.94
T1,14.659,10.0,10.0,10.0,9.85,10.12,10.1
T3,18.664,5.0,5.0,5.0,4.96,5.03,5.02
T4,26.804,2.0,2.0,2.0,2.0,1.98,1.99
T4,38.43,2.0,2.0,2.0,1.98,1.98,2.0
T3,44.836,5.0,5.0,5.0,5.04,4.92,5.05
T1,53.033,10.0,10.0,10.0,9.88,10.13,10.06
T2,56.988,15.0,15.0,15.0,14.96,14.83,14.99
T3,59.01,5.0,5.0,5.0,5.0,5.02,4.99
T1,66.994,10.0,10.0,10.0,9.88,10.13,9.87
T1,67.727,10.0,10.0,10.0,10.14,10.03,9.97
T2,70.169,15.0,15.0,15.0,14.85,14.74,14.87
T3,72.685,5.0,5.0,5.0,5.05,4.93,5.02
T4,74.01,2.0,2.0,2.0,1.99,1.99,1.99
T2,75.406,15.0,15.0,15.0,14.91,15.23,14.9
T4,76.131,2.0,2.0,2.0,1.97,2.0,1.97
T3,81.124,5.0,5.0,5.0,4.93,5.01,4.99
T3,86.477,5.0,5.0,5.0,5.06,5.0,5.0
T3,88.708,5.0,5.0,5.0,4.92,5.04,5.07
T4,96.548,2.0,2.0,2.0,1.98,2.0,2.01
T1,118.676,10.0,10.0,10.0,10.04,9.95,10.15
T2,136.933,15.0,15.0,15.0,14.85,14.79,15.11
T1,138.264,10.0,10.0,10.0,9.83,9.94,10.16
T1,143.81,10.0,10.0,10.0,9.91,9.83,10.05
T2,145.204,15.0,15.0,15.0,14.8,14.79,15.24
T1,155.242,10.0,10.0,10.0,10.04,10.1,10.06
T1,161.195,10.0,10.0,10.0,9.83,10.12,9.96
T4,163.434,2.0,2.0,2.0,2.02,2.03,1.97
T2,166.061,15.0,15.0,15.0,14.74,14.96,15.14
T4,173.91,2.0,2.0,2.0,1.97,2.0,1.98
T1,173.931,10.0,10.0,10.0,10.06,9.85,9.88
T4,176.352,2.0,2.0,2.0,1.97,2.03,1.97
T4,177.357,2.0,2.0,2.0,2.01,1.99,2.0
T1,179.422,10.0,10.0,10.0,10.12,10.04,10.11
T1,182.14,10.0,10.0,10.0,9.86,10.15,9.94
T4,186.071,2.0,2.0,2.0,1.97,1.99,1.97
T1,198.154,10.0,10.0,10.0,10.04,10.0,10.06
T1,198.315,10.0,10.0,10.0,10.05,9.93,10.02
T3,200.707,5.0,5.0,5.0,5.0,5.02,4.97
T2,202.601,15.0,15.0,15.0,14.8,15.12,14.86
T4,212.745,2.0,2.0,2.0,2.02,2.01,1.97
T4,219.014,2.0,2.0,2.0,2.01,1.99,2.01
T3,221.791,5.0,5.0,5.0,5.09,4.93,4.94
T3,221.875,5.0,5.0,5.0,4.96,5.07,5.03
T3,224.4,5.0,5.0,5.0,4.92,5.04,5.0
T3,231.246,5.0,5.0,5.0,4.98,5.0,5.06
T4,235.86,2.0,2.0,2.0,2.0,1.98,2.02
T2,250.603,15.0,15.0,15.0,14.99,15.03,14.94
T4,256.09,2.0,2.0,2.0,2.0,2.02,2.01
T4,287.337,2.0,2.0,2.0,2.01,2.0,2.01
T1,304.373,10.0,10.0,10.0,10.1,9.83,10.17
T3,316.542,5.0,5.0,5.0,5.01,4.99,4.98
T1,321.497,10.0,10.0,10.0,9.85,9.95,10.01
T1,322.522,10.0,10.0,10.0,9.88,9.85,10.13
T3,326.016,5.0,5.0,5.0,4.92,4.94,5.02
T3,329.652,5.0,5.0,5.0,5.0,4.96,4.98
T3,350.092,5.0,5.0,5.0,4.95,4.99,5.05
T3,358.592,5.0,5.0,5.0,5.07,5.0,4.97
T1,364.792,10.0,10.0,10.0,10.15,10.06,10.14
T3,369.339,5.0,5.0,5.0,4.96,5.01,5.05
T4,370.35,2.0,2.0,2.0,1.98,2.02,2.01
T4,371.502,2.0,2.0,2.0,1.97,1.98,2.01
T3,380.949,5.0,5.0,5.0,4.97,5.01,4.98
T1,381.711,10.0,10.0,10.0,9.9,10.11,10.04
T4,381.744,2.0,2.0,2.0,2.01,2.03,1.99
T3,386.119,5.0,5.0,5.0,4.92,5.05,5.06
T1,387.425,10.0,10.0,10.0,10.08,10.02,10.17
T4,389.027,2.0,2.0,2.0,1.97,1.99,2.01
T1,391.453,10.0,10.0,10.0,9.97,9.91,10.06
T4,397.342,2.0,2.0,2.0,1.98,2.02,1.97
T2,401.904,15.0,15.0,15.0,14.77,15.02,14.81
T2,409.745,15.0,15.0,15.0,15.0,15.06,14.94
T1,411.767,10.0,10.0,10.0,10.03,9.91,10.12
T2,414.294,15.0,15.0,15.0,14.78,14.79,14.84
T1,415.322,10.0,10.0,10.0,10.0,9.92,9.94
T4,418.409,2.0,2.0,2.0,2.0,2.01,2.0
T4,418.502,2.0,2.0,2.0,2.03,2.01,2.0
T3,422.179,5.0,5.0,5.0,4.92,5.01,4.92
T3,433.123,5.0,5.0,5.0,5.03,4.96,5.03
T4,436.769,2.0,2.0,2.0,2.0,2.01,1.99
T3,437.86,5.0,5.0,5.0,5.03,4.96,4.96
T4,440.556,2.0,2.0,2.0,1.97,2.0,1.97
T1,443.245,10.0,10.0,10.0,10.14,10.15,10.13
T4,447.964,2.0,2.0,2.0,1.97,2.03,2.0
T3,451.739,5.0,5.0,5.0,5.02,5.08,4.96
T2,454.514,15.0,15.0,15.0,14.97,15.21,15.1
T4,461.629,2.0,2.0,2.0,1.99,1.97,2.02
T4,473.729,2.0,2.0,2.0,2.02,2.03,1.97
T1,480.556,10.0,10.0,10.0,10.02,9.9,10.12
T2,487.128,15.0,15.0,15.0,14.85,15.15,15.24
T4,512.988,2.0,2.0,2.0,2.03,1.97,1.99
T2,517.401,15.0,15.0,15.0,15.12,14.78,15.14
T4,526.26,2.0,2.0,2.0,2.02,1.98,1.97
T3,527.731,5.0,5.0,5.0,4.94,4.92,4.96
T2,532.696,15.0,15.0,15.0,15.11,14.77,15.18
T3,552.6,5.0,5.0,5.0,4.97,5.01,4.98
T2,562.714,15.0,15.0,15.0,15.18,15.03,14.93
T3,565.709,5.0,5.0,5.0,4.96,4.94,5.04
T4,573.247,2.0,2.0,2.0,2.03,1.99,1.98
T1,575.958,10.0,10.0,10.0,10.17,10.06,9.94
T4,578.431,2.0,2.0,2.0,2.0,2.02,2.02
T1,578.804,10.0,10.0,10.0,10.17,10.02,9.99
