task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,0.353,5.0,5.0,5.0,5.04,5.03,5.01
T4,0.988,2.0,2.0,2.0,2.02,1.97,1.97
T1,21.018,10.0,10.0,10.0,9.89,10.07,10.09
T4,23.837,2.0,2.0,2.0,2.03,2.03,2.0
T2,26.114,15.0,15.0,15.0,14.95,14.77,15.02
T1,35.1,10.0,10.0,10.0,9.98,9.85,9.89
T2,42.59,15.0,15.0,15.0,15.12,15.07,15.04
T3,44.787,5.0,5.0,5.0,5.02,4.96,5.0
T2,45.26,15.0,15.0,15.0,15.03,15.19,14.94
T3,51.492,5.0,5.0,5.0,4.98,4.98,5.05
T2,55.396,15.0,15.0,15.0,15.18,14.94,14.92
T4,55.895,2.0,2.0,2.0,2.0,2.01,1.99
T3,58.596,5.0,5.0,5.0,5.07,4.94,5.05
T1,77.274,10.0,10.0,10.0,9.96,10.13,9.91
T1,81.288,10.0,10.0,10.0,9.93,10.06,10.11
T2,85.798,15.0,15.0,15.0,14.89,15.2,15.14
T4,88.095,2.0,2.0,2.0,1.97,2.02,2.02
T3,90.004,5.0,5.0,5.0,5.0,4.99,4.92
T3,97.849,5.0,5.0,5.0,5.04,5.05,4.99
T2,100.105,15.0,15.0,15.0,15.15,15.02,14.75
T2,104.14,15.0,15.0,15.0,14.74,15.13,14.89
T1,119.53,10.0,10.0,10.0,10.17,10.0,10.12
T3,137.856,5.0,5.0,5.0,5.06,4.94,5.01
T2,142.557,15.0,15.0,15.0,14.82,15.25,14.85
T1,147.267,10.0,10.0,10.0,10.08,9.85,10.1
T3,149.722,5.0,5.0,5.0,4.97,4.92,5.02
T4,155.314,2.0,2.0,2.0,2.0,1.97,2.03
T3,165.614,5.0,5.0,5.0,4.98,5.01,4.99
T4,167.054,2.0,2.0,2.0,2.03,2.01,2.03
T1,169.205,10.0,10.0,10.0,10.01,10.04,10.1
T3,174.452,5.0,5.0,5.0,4.97,4.93,5.08
T3,176.834,5.0,5.0,5.0,5.01,5.0,4.99
T3,179.895,5.0,5.0,5.0,5.04,4.94,5.05
T3,191.669,5.0,5.0,5.0,4.96,4.94,4.95
T4,202.639,2.0,2.0,2.0,1.99,2.01,1.98
T2,204.744,15.0,15.0,15.0,14.94,14.82,15.19
T4,208.301,2.0,2.0,2.0,2.01,1.99,2.03
T4,209.333,2.0,2.0,2.0,2.0,1.97,2.03
T3,218.003,5.0,5.0,5.0,5.08,5.0,4.95
T4,222.7,2.0,2.0,2.0,2.0,2.03,2.0
T3,230.331,5.0,5.0,5.0,5.07,4.92,4.97
T4,243.71,2.0,2.0,2.0,2.0,2.02,1.97
T3,248.297,5.0,5.0,5.0,5.02,4.96,5.08
T3,256.508,5.0,5.0,5.0,4.96,5.0,5.07
T1,257.489,10.0,10.0,10.0,9.94,9.84,9.85
T1,263.429,10.0,10.0,10.0,9.83,9.99,9.97
T1,264.003,10.0,10.0,10.0,10.14,9.92,9.98
T3,268.626,5.0,5.0,5.0,5.07,4.94,4.96
T3,272.77,5.0,5.0,5.0,4.98,4.96,4.92
T3,283.283,5.0,5.0,5.0,5.01,5.01,4.98
T1,284.2,10.0,10.0,10.0,9.9,10.16,9.96
T3,286.117,5.0,5.0,5.0,4.92,5.0,5.08
T3,286.873,5.0,5.0,5.0,5.04,5.02,4.93
T2,287.716,15.0,15.0,15.0,15.02,15.09,15.04
T3,288.584,5.0,5.0,5.0,4.94,5.08,5.02
T2,291.998,15.0,15.0,15.0,14.85,15.02,14.75
T3,293.386,5.0,5.0,5.0,5.01,5.06,5.04
T4,294.47,2.0,2.0,2.0,1.98,1.98,2.01
T3,309.145,5.0,5.0,5.0,5.02,4.92,4.92
T4,321.315,2.0,2.0,2.0,2.03,2.02,1.99
T1,321.787,10.0,10.0,10.0,9.98,10.14,9.91
T4,327.0,2.0,2.0,2.0,1.98,2.01,2.0
T3,330.433,5.0,5.0,5.0,4.92,4.92,4.94
T4,341.597,2.0,2.0,2.0,2.03,2.02,1.98
T3,348.206,5.0,5.0,5.0,5.01,4.93,5.02
T1,348.436,10.0,10.0,10.0,10.11,9.98,9.87
T1,348.857,10.0,10.0,10.0,9.94,9.87,9.98
T1,351.224,10.0,10.0,10.0,9.95,10.03,9.9
T1,358.292,10.0,10.0,10.0,10.05,10.1,10.01
T2,362.666,15.0,15.0,15.0,14.85,14.9,15.25
T4,363.415,2.0,2.0,2.0,1.98,2.0,2.01
T3,365.318,5.0,5.0,5.0,5.03,4.94,4.99
T2,368.019,15.0,15.0,15.0,14.86,14.77,15.18
T2,368.553,15.0,15.0,15.0,14.98,14.84,14.96
T4,370.344,2.0,2.0,2.0,1.98,1.98,2.0
T3,373.468,5.0,5.0,5.0,5.0,5.04,5.04
T1,381.521,10.0,10.0,10.0,9.98,10.12,9.92
T3,383.048,5.0,5.0,5.0,5.05,4.99,5.02
T3,393.319,5.0,5.0,5.0,4.95,5.0,5.07
T4,411.695,2.0,2.0,2.0,2.0,2.01,2.0
T3,416.065,5.0,5.0,5.0,4.97,5.01,4.93
T3,419.226,5.0,5.0,5.0,4.93,4.97,4.95
T1,421.077,10.0,10.0,10.0,9.98,10.13,10.12
T1,425.506,10.0,10.0,10.0,9.86,9.91,9.9
T2,426.951,15.0,15.0,15.0,14.77,15.2,15.14
