task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,4.993,2.0,2.0,2.0,2.0,1.97,2.01
T4,10.517,2.0,2.0,2.0,2.01,2.0,2.0
T3,12.43,5.0,5.0,5.0,4.97,4.92,5.01
T3,17.2,5.0,5.0,5.0,5.08,5.03,4.95
T3,24.563,5.0,5.0,5.0,4.93,4.96,5.03
T4,26.541,2.0,2.0,2.0,2.03,1.97,1.99
T2,29.859,15.0,15.0,15.0,14.79,15.2,15.09
T3,44.4,5.0,5.0,5.0,4.99,5.08,5.01
T4,45.047,2.0,2.0,2.0,2.02,1.98,1.98
T3,45.848,5.0,5.0,5.0,5.0,5.08,4.96
T2,51.261,15.0,15.0,15.0,14.9,14.98,15.11
T3,53.231,5.0,5.0,5.0,5.03,5.04,5.0
T3,60.298,5.0,5.0,5.0,4.92,4.99,5.07
T2,64.368,15.0,15.0,15.0,14.78,14.83,14.88
T2,65.651,15.0,15.0,15.0,14.92,14.88,15.04
T4,67.404,2.0,2.0,2.0,2.01,1.97,1.99
T2,67.692,15.0,15.0,15.0,14.75,15.12,14.94
T2,78.095,15.0,15.0,15.0,14.85,15.21,15.05
T1,80.337,10.0,10.0,10.0,9.84,9.88,9.9
T1,85.185,10.0,10.0,10.0,10.14,9.86,9.89
T4,88.957,2.0,2.0,2.0,2.0,2.02,2.02
T4,94.039,2.0,2.0,2.0,1.98,1.97,1.97
T2,95.858,15.0,15.0,15.0,15.03,15.13,15.0
T4,100.852,2.0,2.0,2.0,2.01,2.02,1.97
T3,128.008,5.0,5.0,5.0,4.96,4.92,4.97
T2,133.713,15.0,15.0,15.0,14.82,14.96,14.85
T1,135.035,10.0,10.0,10.0,9.86,10.09,10.06
T1,136.042,10.0,10.0,10.0,9.87,10.12,9.96
T4,141.559,2.0,2.0,2.0,2.02,2.03,2.0
T2,141.976,15.0,15.0,15.0,15.06,15.19,15.05
T3,148.447,5.0,5.0,5.0,4.96,4.94,4.95
T2,160.588,15.0,15.0,15.0,14.9,15.03,15.08
T1,165.618,10.0,10.0,10.0,9.86,9.87,9.87
T2,175.47,15.0,15.0,15.0,15.22,15.2,15.11
T4,176.866,2.0,2.0,2.0,2.03,1.98,1.97
T2,186.122,15.0,15.0,15.0,15.2,15.11,14.98
T1,188.267,10.0,10.0,10.0,9.86,9.9,9.96
T2,191.499,15.0,15.0,15.0,14.97,15.15,14.88
T2,200.07,15.0,15.0,15.0,14.8,14.8,14.99
T4,203.782,2.0,2.0,2.0,2.01,2.03,1.97
T2,204.846,15.0,15.0,15.0,15.17,15.23,15.02
T4,209.232,2.0,2.0,2.0,2.0,2.03,2.03
T4,209.435,2.0,2.0,2.0,1.97,2.02,2.02
T2,213.4,15.0,15.0,15.0,14.94,15.21,15.09
T3,215.969,5.0,5.0,5.0,4.93,5.03,4.96
T1,229.002,10.0,10.0,10.0,9.88,10.17,9.91
T3,230.748,5.0,5.0,5.0,4.96,5.05,5.0
T2,236.82,15.0,15.0,15.0,15.07,15.23,14.82
T3,241.926,5.0,5.0,5.0,4.97,4.92,4.94
T1,246.87,10.0,10.0,10.0,10.14,10.03,10.14
T4,249.624,2.0,2.0,2.0,2.0,1.98,1.98
T1,255.085,10.0,10.0,10.0,9.83,9.89,9.93
T2,256.608,15.0,15.0,15.0,14.75,15.03,15.13
T3,263.541,5.0,5.0,5.0,4.97,4.99,4.99
T2,263.615,15.0,15.0,15.0,14.96,15.02,14.79
T1,279.225,10.0,10.0,10.0,10.03,10.03,9.96
T2,284.148,15.0,15.0,15.0,14.79,15.25,15.02
T4,285.663,2.0,2.0,2.0,2.0,2.02,1.99
T4,290.811,2.0,2.0,2.0,2.03,2.01,1.99
T4,310.917,2.0,2.0,2.0,1.97,2.03,2.0
T4,313.045,2.0,2.0,2.0,2.03,2.02,2.01
T3,314.307,5.0,5.0,5.0,4.97,5.07,4.95
T4,325.153,2.0,2.0,2.0,1.99,1.99,2.03
T4,326.456,2.0,2.0,2.0,1.97,2.0,1.98
T3,327.58,5.0,5.0,5.0,5.04,4.94,5.08
T1,329.601,10.0,10.0,10.0,9.9,10.04,10.14
T3,332.462,5.0,5.0,5.0,4.92,5.05,4.94
T1,332.745,10.0,10.0,10.0,10.07,10.01,10.12
T2,340.513,15.0,15.0,15.0,14.97,14.87,14.81
T4,341.372,2.0,2.0,2.0,2.01,2.03,2.01
T4,344.124,2.0,2.0,2.0,2.02,1.97,2.0
T3,344.684,5.0,5.0,5.0,5.04,4.92,5.08
T4,345.351,2.0,2.0,2.0,2.03,2.01,2.02
T2,345.37,15.0,15.0,15.0,15.09,14.96,15.12
T1,346.632,10.0,10.0,10.0,10.05,10.17,10.02
T4,347.684,2.0,2.0,2.0,2.02,1.98,1.98
T4,348.005,2.0,2.0,2.0,2.01,1.98,1.97
T4,351.487,2.0,2.0,2.0,2.0,2.01,2.03
T1,353.656,10.0,10.0,10.0,10.08,9.9,10.09
T3,359.753,5.0,5.0,5.0,4.92,5.05,4.97
T2,361.013,15.0,15.0,15.0,14.8,15.1,14.81
T2,363.238,15.0,15.0,15.0,15.06,15.18,15.17
T3,365.803,5.0,5.0,5.0,4.93,5.01,4.96
T4,366.622,2.0,2.0,2.0,2.01,2.02,1.98
T4,376.775,2.0,2.0,2.0,2.0,2.03,1.97
T1,378.788,10.0,10.0,10.0,9.88,9.95,10.14
T4,382.666,2.0,2.0,2.0,2.03,1.98,2.03
T4,392.233,2.0,2.0,2.0,1.99,2.02,1.98
T2,396.631,15.0,15.0,15.0,15.22,15.25,15.24
T4,397.787,2.0,2.0,2.0,2.0,1.98,1.97
T1,399.794,10.0,10.0,10.0,10.1,9.89,9.99
T1,401.758,10.0,10.0,10.0,10.06,9.86,10.01
T4,413.761,2.0,2.0,2.0,2.0,2.0,2.01
T4,415.051,2.0,2.0,2.0,2.03,1.98,2.02
T4,416.979,2.0,2.0,2.0,1.98,2.01,2.02
T2,420.269,15.0,15.0,15.0,15.18,15.2,15.0
T4,432.977,2.0,2.0,2.0,1.97,2.0,1.99
T2,435.507,15.0,15.0,15.0,14.75,15.25,15.01
T2,439.408,15.0,15.0,15.0,15.05,15.19,15.14
T2,443.007,15.0,15.0,15.0,14.92,14.83,14.91
T2,452.822,15.0,15.0,15.0,15.11,15.12,15.12
T2,454.104,15.0,15.0,15.0,15.23,15.14,15.06
T2,459.059,15.0,15.0,15.0,14.81,15.11,14.77
T3,459.813,5.0,5.0,5.0,5.04,5.05,5.01
T1,460.856,10.0,10.0,10.0,9.86,9.94,10.01
T4,469.817,2.0,2.0,2.0,1.98,2.0,2.0
T3,479.289,5.0,5.0,5.0,4.96,5.0,5.02
