task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,5.942,5.0,5.0,5.0,5.0,4.92,5.06
T2,16.146,15.0,15.0,15.0,15.21,15.19,14.95
T2,26.238,15.0,15.0,15.0,15.15,15.17,15.09
T2,27.224,15.0,15.0,15.0,15.15,15.05,14.88
T3,28.969,5.0,5.0,5.0,4.93,4.96,5.08
T1,37.502,10.0,10.0,10.0,9.95,10.07,10.08
T4,38.209,2.0,2.0,2.0,1.98,1.97,2.03
T4,39.744,2.0,2.0,2.0,2.0,2.0,2.03
T2,42.142,15.0,15.0,15.0,14.84,15.14,15.06
T2,45.464,15.0,15.0,15.0,15.15,14.86,14.84
T3,50.761,5.0,5.0,5.0,5.01,4.93,4.93
T1,53.975,10.0,10.0,10.0,10.09,9.89,10.05
T2,59.327,15.0,15.0,15.0,15.19,15.06,15.0
T2,65.244,15.0,15.0,15.0,15.0,14.75,15.05
T1,66.11,10.0,10.0,10.0,9.92,9.99,10.17
T1,74.792,10.0,10.0,10.0,10.12,10.01,10.0
T3,80.784,5.0,5.0,5.0,4.98,4.97,5.01
T2,80.909,15.0,15.0,15.0,15.04,15.06,15.21
T4,84.807,2.0,2.0,2.0,1.98,2.02,2.03
T1,92.423,10.0,10.0,10.0,10.02,9.84,9.85
T4,96.279,2.0,2.0,2.0,2.01,2.02,2.01
T2,96.802,15.0,15.0,15.0,15.19,14.96,14.8
T4,99.011,2.0,2.0,2.0,2.02,1.98,1.97
T2,101.92,15.0,15.0,15.0,14.76,15.06,14.92
T2,103.79,15.0,15.0,15.0,15.19,15.06,15.22
T1,107.77,10.0,10.0,10.0,9.88,10.01,9.88
T2,115.815,15.0,15.0,15.0,14.76,15.18,14.87
T3,115.916,5.0,5.0,5.0,5.05,4.93,5.08
T4,116.165,2.0,2.0,2.0,2.02,2.02,2.02
T3,124.738,5.0,5.0,5.0,4.97,4.95,5.04
T3,134.517,5.0,5.0,5.0,4.97,5.02,4.92
T1,142.912,10.0,10.0,10.0,10.07,10.14,9.97
T2,145.505,15.0,15.0,15.0,14.83,15.01,15.07
T1,149.057,10.0,10.0,10.0,10.12,10.09,10.1
T4,152.875,2.0,2.0,2.0,2.0,2.0,1.97
T3,161.723,5.0,5.0,5.0,4.96,4.91,4.99
T1,162.073,10.0,10.0,10.0,10.03,9.98,10.09
T4,164.298,2.0,2.0,2.0,2.0,2.0,2.0
T3,168.364,5.0,5.0,5.0,4.96,4.92,5.05
T2,168.426,15.0,15.0,15.0,15.02,15.21,14.87
T1,170.621,10.0,10.0,10.0,10.15,9.86,10.09
T1,173.509,10.0,10.0,10.0,9.83,9.91,9.98
T3,175.329,5.0,5.0,5.0,4.92,5.07,4.99
T1,179.531,10.0,10.0,10.0,10.1,9.86,10.04
T1,180.507,10.0,10.0,10.0,9.89,10.1,10.16
T4,188.107,2.0,2.0,2.0,1.97,1.98,2.02
T1,190.534,10.0,10.0,10.0,10.0,10.12,9.9
T3,192.394,5.0,5.0,5.0,5.08,5.07,4.97
T3,193.36,5.0,5.0,5.0,4.96,5.04,4.94
T1,199.826,10.0,10.0,10.0,10.1,10.15,9.88
T3,203.15,5.0,5.0,5.0,4.97,5.05,4.92
T2,208.057,15.0,15.0,15.0,14.86,15.25,15.13
T4,211.187,2.0,2.0,2.0,2.03,1.98,1.97
T1,216.098,10.0,10.0,10.0,9.92,10.08,10.03
T2,220.154,15.0,15.0,15.0,14.9,14.92,14.84
T4,235.31,2.0,2.0,2.0,1.99,2.03,2.0
T2,237.007,15.0,15.0,15.0,15.14,14.88,14.86
T2,237.113,15.0,15.0,15.0,15.18,14.79,14.89
T3,239.135,5.0,5.0,5.0,4.96,4.94,5.0
T3,253.859,5.0,5.0,5.0,4.96,5.07,5.03
T3,256.588,5.0,5.0,5.0,5.05,5.08,5.03
T1,261.655,10.0,10.0,10.0,9.96,10.12,10.02
T1,265.317,10.0,10.0,10.0,9.84,10.08,10.08
T4,265.565,2.0,2.0,2.0,2.03,2.01,2.03
T3,267.308,5.0,5.0,5.0,5.02,4.92,4.96
T1,275.776,10.0,10.0,10.0,10.06,9.99,10.02
T2,278.626,15.0,15.0,15.0,15.16,15.24,15.22
T4,286.151,2.0,2.0,2.0,2.0,1.99,2.02
T2,295.875,15.0,15.0,15.0,14.89,15.05,15.03
T1,296.907,10.0,10.0,10.0,9.83,9.96,10.07
T3,301.696,5.0,5.0,5.0,5.03,5.05,5.08
T3,310.147,5.0,5.0,5.0,5.0,4.99,4.94
T1,313.682,10.0,10.0,10.0,9.83,10.02,9.88
T1,330.4,10.0,10.0,10.0,10.16,9.85,9.9
T1,345.262,10.0,10.0,10.0,9.96,10.1,9.96
T4,351.048,2.0,2.0,2.0,1.99,2.0,1.99
T4,353.345,2.0,2.0,2.0,1.98,2.0,2.0
T2,353.967,15.0,15.0,15.0,15.25,14.87,15.22
T3,359.654,5.0,5.0,5.0,5.04,5.06,4.93
T3,363.806,5.0,5.0,5.0,4.95,4.92,5.07
T1,363.97,10.0,10.0,10.0,9.83,10.05,10.1
T3,364.36,5.0,5.0,5.0,5.04,5.06,5.02
T1,366.715,10.0,10.0,10.0,9.91,9.85,9.87
T3,369.775,5.0,5.0,5.0,5.0,5.07,5.09
T1,370.913,10.0,10.0,10.0,9.84,10.13,9.96
T1,382.551,10.0,10.0,10.0,10.09,9.89,10.03
T4,385.148,2.0,2.0,2.0,2.02,1.98,2.0
T3,395.217,5.0,5.0,5.0,4.96,4.93,4.99
T2,398.44,15.0,15.0,15.0,15.21,14.8,14.96
T3,401.49,5.0,5.0,5.0,4.99,4.98,4.96
T3,418.201,5.0,5.0,5.0,5.05,5.08,5.06
T4,420.893,2.0,2.0,2.0,1.99,1.99,2.0
T2,421.347,15.0,15.0,15.0,15.18,15.25,15.13
T1,422.166,10.0,10.0,10.0,10.03,10.13,9.92
T4,427.078,2.0,2.0,2.0,1.98,2.01,2.02
T3,438.085,5.0,5.0,5.0,4.93,4.95,4.93
T3,442.864,5.0,5.0,5.0,4.98,4.93,4.94
T4,463.32,2.0,2.0,2.0,2.0,1.97,2.0
T2,465.556,15.0,15.0,15.0,14.89,15.06,15.24
T1,467.624,10.0,10.0,10.0,9.89,10.12,9.96
T3,469.666,5.0,5.0,5.0,5.0,5.05,5.05
T2,469.856,15.0,15.0,15.0,14.8,14.94,15.16
T1,472.823,10.0,10.0,10.0,10.02,10.14,9.89
T3,478.184,5.0,5.0,5.0,4.96,4.95,5.06
T4,478.511,2.0,2.0,2.0,2.02,1.98,2.0
T1,485.381,10.0,10.0,10.0,10.12,9.98,10.02
T3,486.042,5.0,5.0,5.0,4.95,5.02,4.92
T4,493.062,2.0,2.0,2.0,1.97,2.03,2.02
T3,493.669,5.0,5.0,5.0,5.05,4.93,4.97
T4,495.137,2.0,2.0,2.0,1.98,2.0,2.0
T1,498.1,10.0,10.0,10.0,9.89,9.87,10.07
T2,502.302,15.0,15.0,15.0,15.21,14.94,15.03
T2,502.776,15.0,15.0,15.0,14.96,14.84,15.19
T1,509.193,10.0,10.0,10.0,9.98,9.9,10.07
T4,545.371,2.0,2.0,2.0,2.03,1.98,1.99
T2,553.401,15.0,15.0,15.0,14.97,15.21,14.94
T3,564.932,5.0,5.0,5.0,5.0,4.94,5.0
T4,567.343,2.0,2.0,2.0,2.02,1.97,2.0
T3,567.369,5.0,5.0,5.0,4.95,5.0,5.01
T4,571.185,2.0,2.0,2.0,2.01,2.02,2.03
T3,575.418,5.0,5.0,5.0,4.92,4.99,5.05
T2,575.52,15.0,15.0,15.0,15.21,15.19,15.0
T4,576.095,2.0,2.0,2.0,1.98,2.0,2.02
T1,579.327,10.0,10.0,10.0,9.9,9.86,9.96
T4,588.713,2.0,2.0,2.0,1.97,2.01,2.02
T4,600.163,2.0,2.0,2.0,2.02,2.02,1.99
T2,602.628,15.0,15.0,15.0,15.24,14.88,15.21
T1,614.289,10.0,10.0,10.0,9.89,9.84,9.92
T1,638.699,10.0,10.0,10.0,10.13,9.92,9.91
T4,644.191,2.0,2.0,2.0,2.01,2.01,2.0
T1,645.955,10.0,10.0,10.0,10.03,9.87,9.94
T1,649.184,10.0,10.0,10.0,10.03,9.99,10.17
T4,649.227,2.0,2.0,2.0,2.02,1.97,1.97
T3,652.09,5.0,5.0,5.0,4.91,5.07,5.02
T4,667.012,2.0,2.0,2.0,1.99,2.03,1.99
T2,670.189,15.0,15.0,15.0,15.22,14.88,14.91
T4,673.504,2.0,2.0,2.0,2.03,1.99,2.0
T2,680.4,15.0,15.0,15.0,14.82,14.99,14.95
T2,687.956,15.0,15.0,15.0,15.25,14.79,15.23
