task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,5.72,2.0,2.0,2.0,2.01,2.0,1.97
T1,7.366,10.0,10.0,10.0,9.87,10.1,10.08
T4,9.281,2.0,2.0,2.0,2.03,2.01,2.02
T1,17.056,10.0,10.0,10.0,10.16,10.15,10.02
T4,39.897,2.0,2.0,2.0,2.0,2.03,2.0
T3,41.073,5.0,5.0,5.0,5.04,5.07,5.05
T2,50.073,15.0,15.0,15.0,15.05,15.09,14.89
T1,51.619,10.0,10.0,10.0,9.83,10.05,9.88
T3,51.744,5.0,5.0,5.0,4.97,5.05,4.93
T1,58.486,10.0,10.0,10.0,9.93,10.02,9.9
T1,58.78,10.0,10.0,10.0,10.01,9.96,10.01
T2,65.726,15.0,15.0,15.0,15.22,15.22,15.23
T3,68.094,5.0,5.0,5.0,4.97,4.94,4.93
T4,72.957,2.0,2.0,2.0,2.0,1.99,2.0
T1,75.308,10.0,10.0,10.0,9.9,9.89,10.05
T2,75.675,15.0,15.0,15.0,15.09,15.21,14.94
T3,79.408,5.0,5.0,5.0,4.95,5.02,5.03
T4,92.607,2.0,2.0,2.0,1.97,2.02,1.98
T3,102.0,5.0,5.0,5.0,4.99,5.03,4.99
T1,102.053,10.0,10.0,10.0,9.84,10.05,9.97
T2,109.103,15.0,15.0,15.0,15.0,14.94,14.87
T4,111.14,2.0,2.0,2.0,2.02,2.03,1.97
T2,112.742,15.0,15.0,15.0,14.85,15.08,14.88
T3,125.487,5.0,5.0,5.0,5.06,5.03,4.94
T1,125.953,10.0,10.0,10.0,9.83,9.84,9.95
T1,128.173,10.0,10.0,10.0,10.13,10.06,9.84
T1,131.934,10.0,10.0,10.0,10.12,10.13,9.84
T3,132.227,5.0,5.0,5.0,5.06,4.97,5.05
T1,135.887,10.0,10.0,10.0,9.92,9.86,9.94
T3,137.373,5.0,5.0,5.0,4.92,4.96,5.02
T2,147.181,15.0,15.0,15.0,15.03,15.11,15.19
T1,149.937,10.0,10.0,10.0,9.84,10.13,10.1
T4,154.519,2.0,2.0,2.0,2.01,1.97,1.98
T2,168.257,15.0,15.0,15.0,14.93,14.92,15.06
T1,168.916,10.0,10.0,10.0,10.06,10.15,9.98
T1,173.18,10.0,10.0,10.0,9.94,10.07,9.98
T3,173.319,5.0,5.0,5.0,4.93,5.06,5.06
T3,176.722,5.0,5.0,5.0,5.03,4.99,4.92
T4,182.988,2.0,2.0,2.0,1.99,1.98,2.02
T2,184.287,15.0,15.0,15.0,15.15,15.13,15.14
T4,186.984,2.0,2.0,2.0,1.99,2.0,1.97
T4,190.238,2.0,2.0,2.0,2.0,2.01,1.97
T4,201.681,2.0,2.0,2.0,2.02,2.03,2.01
T4,211.412,2.0,2.0,2.0,2.03,2.0,2.03
T2,222.294,15.0,15.0,15.0,14.92,15.03,15.25
T4,228.559,2.0,2.0,2.0,2.01,1.98,1.98
T3,229.242,5.0,5.0,5.0,5.01,5.06,4.96
T4,231.717,2.0,2.0,2.0,2.02,1.98,1.99
T1,232.78,10.0,10.0,10.0,10.13,10.1,10.12
T2,239.534,15.0,15.0,15.0,14.84,15.2,14.92
T3,240.479,5.0,5.0,5.0,4.99,4.99,5.0
T3,254.761,5.0,5.0,5.0,4.98,4.92,4.94
T4,254.923,2.0,2.0,2.0,2.0,2.03,2.01
T3,260.12,5.0,5.0,5.0,4.97,4.97,5.04
T2,263.207,15.0,15.0,15.0,15.03,14.87,15.22
T4,267.575,2.0,2.0,2.0,2.03,2.02,1.99
T3,268.707,5.0,5.0,5.0,4.92,4.98,5.0
