task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T1,0.879,10.0,10.0,10.0,9.91,10.04,10.01
T2,24.417,15.0,15.0,15.0,15.21,15.12,15.19
T1,29.125,10.0,10.0,10.0,9.98,10.17,9.87
T2,48.54,15.0,15.0,15.0,15.18,15.02,15.2
T1,51.725,10.0,10.0,10.0,10.08,9.85,9.85
T3,52.5,5.0,5.0,5.0,4.93,5.05,4.97
T2,54.642,15.0,15.0,15.0,14.97,15.1,15.0
T3,62.429,5.0,5.0,5.0,4.92,5.08,4.99
T3,73.132,5.0,5.0,5.0,4.96,5.04,4.97
T3,75.026,5.0,5.0,5.0,5.02,4.92,4.93
T2,79.442,15.0,15.0,15.0,14.82,15.1,14.97
T3,81.713,5.0,5.0,5.0,5.01,4.92,5.0
T2,87.525,15.0,15.0,15.0,14.9,15.11,15.03
T1,91.665,10.0,10.0,10.0,10.08,9.94,9.85
T1,92.681,10.0,10.0,10.0,10.02,9.83,10.15
T4,102.476,2.0,2.0,2.0,2.01,1.98,1.97
T2,102.862,15.0,15.0,15.0,14.99,14.93,14.74
T1,106.984,10.0,10.0,10.0,9.85,10.0,9.91
T3,113.008,5.0,5.0,5.0,4.92,5.02,4.96
T3,115.014,5.0,5.0,5.0,4.98,5.01,5.0
T4,122.313,2.0,2.0,2.0,2.03,1.99,2.0
T3,125.156,5.0,5.0,5.0,5.01,5.04,4.92
T1,126.043,10.0,10.0,10.0,9.89,10.09,9.99
T1,134.887,10.0,10.0,10.0,9.88,9.92,10.01
T1,135.328,10.0,10.0,10.0,9.97,9.93,9.9
T1,137.361,10.0,10.0,10.0,9.89,9.83,10.07
T4,140.452,2.0,2.0,2.0,2.0,2.03,2.01
T1,145.179,10.0,10.0,10.0,10.02,9.95,10.02
T4,146.824,2.0,2.0,2.0,2.02,2.01,1.97
T3,147.518,5.0,5.0,5.0,4.96,5.08,5.06
T4,147.713,2.0,2.0,2.0,2.03,1.96,2.0
T2,153.737,15.0,15.0,15.0,14.95,14.94,15.16
T1,154.344,10.0,10.0,10.0,10.12,9.94,10.02
T4,162.717,2.0,2.0,2.0,1.99,1.98,2.0
