task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T7,0.005,11.02,5.21,5.43,5.3,0.97,97.48,169.44,109.12,10.66,5.4,4.93,5.65,0.95,115.85,154.72,114.79
T2,0.008,9.49,5.3,5.22,4.86,1.1,100.61,157.0,99.75,9.44,4.97,4.8,5.06,1.14,102.78,154.62,114.17
T5,0.011,9.48,5.84,5.32,5.42,1.01,101.28,143.44,102.31,9.25,5.0,4.98,5.52,1.01,110.46,159.57,113.94
T2,0.014,10.74,4.75,4.87,4.99,1.11,94.66,159.76,101.78,9.91,5.16,5.25,5.57,1.1,107.89,163.25,114.82
T2,0.021,9.89,4.89,5.25,5.36,1.08,98.21,148.34,112.62,10.76,5.36,5.62,5.03,1.1,95.04,160.12,107.7
T2,0.021,10.65,5.19,5.3,4.98,1.09,106.85,159.37,106.59,10.37,5.06,5.51,5.54,1.11,105.9,139.06,97.47
T1,0.085,11.5,5.24,5.38,5.59,1.01,112.75,166.01,119.46,11.07,5.19,5.76,5.08,1.13,113.12,166.54,115.9
T7,0.087,10.86,5.42,5.2,5.46,1.08,107.97,162.6,114.24,10.5,5.24,4.7,5.43,1.03,110.6,163.73,100.94
T2,0.093,9.54,4.83,5.69,5.16,1.03,107.82,142.19,110.1,9.7,4.78,5.24,5.08,1.14,100.07,147.68,104.26
T6,0.107,10.17,5.4,5.53,4.98,1.1,110.69,151.1,94.4,10.34,5.86,5.27,5.16,1.18,115.34,138.22,105.39
T9,0.122,10.16,5.41,5.89,5.01,1.07,98.65,153.72,104.34,11.33,4.67,5.08,4.95,0.95,101.55,155.54,110.98
T5,0.135,10.45,5.78,4.63,4.78,1.03,94.28,163.26,101.68,10.07,5.09,5.35,4.89,1.05,109.64,154.0,100.19
T6,0.156,10.05,5.61,4.68,5.5,1.14,104.71,163.02,109.97,10.66,5.55,5.31,5.44,1.18,112.7,141.17,93.85
T6,0.164,11.54,5.34,5.08,5.71,1.01,108.51,143.39,93.88,10.39,5.92,4.89,5.13,1.17,110.97,143.92,110.19
T7,0.169,10.54,5.54,5.05,5.76,0.97,104.42,151.85,103.63,9.89,5.15,4.62,5.74,1.0,111.15,147.66,107.82
T3,0.169,9.76,5.57,5.35,4.98,1.07,105.75,149.12,96.99,9.51,5.74,5.25,5.04,1.01,100.01,156.63,100.8
T7,0.215,10.94,5.53,4.86,5.31,1.0,103.96,154.62,102.19,9.83,5.52,4.72,4.95,1.06,97.77,153.36,115.09
T5,0.218,10.83,5.46,4.76,5.36,1.15,95.86,145.12,99.91,9.75,5.44,5.04,5.27,1.09,108.53,158.24,115.97
T1,0.227,10.8,5.08,5.19,4.92,1.03,113.24,168.21,101.24,10.5,4.87,5.04,5.22,1.1,98.87,147.0,112.54
T7,0.234,10.46,5.06,4.77,5.66,1.04,104.57,166.68,98.4,9.8,4.77,5.28,5.14,1.08,112.05,172.05,110.58
T6,0.252,9.95,5.7,4.93,5.65,1.04,99.44,139.35,106.77,9.97,5.91,5.32,5.19,1.09,111.47,151.31,110.34
T9,0.283,10.79,4.99,5.49,4.86,1.0,107.77,154.08,99.79,10.2,5.33,5.57,5.2,1.05,113.46,152.8,112.96
T3,0.286,9.9,5.46,5.56,5.62,1.01,117.92,156.63,95.38,10.84,5.05,5.48,5.83,1.02,103.68,161.42,102.79
T9,0.303,10.52,5.31,5.55,5.21,1.0,98.97,152.2,106.64,10.29,5.14,5.32,5.57,1.08,109.92,151.09,110.55
T1,0.311,10.14,5.41,5.83,5.26,1.04,108.91,170.01,109.4,11.34,5.09,5.17,4.83,1.08,111.02,144.4,106.48
