task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T5,0.056,11.01,102.72,27.4,10.32,10.88,4.93,95.97,161.78,10.09,111.72,24.7,10.75,11.62,5.12,94.76,149.04
T7,1.084,9.57,102.3,26.97,9.89,9.72,5.19,94.98,171.9,10.59,100.38,27.9,10.22,9.99,5.18,94.24,159.41
T5,3.053,9.75,104.23,28.0,9.99,10.86,5.16,102.97,150.21,9.95,106.87,24.94,9.59,10.69,4.9,100.61,164.41
T5,4.598,10.47,103.38,26.51,10.91,10.98,5.46,103.07,148.36,10.51,106.61,26.46,9.4,11.7,5.22,112.1,166.39
T1,6.113,11.37,108.92,25.04,10.65,10.36,5.35,109.08,172.81,11.29,112.7,25.24,10.05,9.44,5.07,104.46,173.16
T5,6.56,11.1,104.66,27.13,11.1,10.44,5.39,105.25,163.52,9.76,108.35,28.15,10.9,10.68,5.18,97.73,153.51
T3,6.607,10.9,110.35,28.47,10.06,10.86,5.84,103.21,164.02,9.34,95.58,26.61,11.22,10.57,5.25,98.54,142.83
T4,6.778,10.86,108.12,27.18,9.49,10.63,4.83,99.84,147.08,10.26,110.52,28.81,10.34,10.42,5.21,100.89,151.59
T6,7.59,11.42,97.12,25.94,9.75,10.1,5.11,102.64,150.15,9.83,105.44,24.98,10.06,9.62,5.74,106.01,156.49
T3,9.904,9.48,105.18,27.75,10.7,10.53,4.96,109.3,161.37,10.66,104.33,24.46,9.75,10.88,5.8,93.36,148.66
T8,9.931,10.68,109.64,25.47,10.01,9.22,5.57,99.81,149.55,9.95,118.0,25.39,10.2,10.15,4.81,95.67,143.78
T5,11.678,9.72,102.03,26.44,10.73,10.55,4.67,95.57,171.25,11.18,99.78,25.91,10.78,10.72,5.24,108.79,172.96
T4,12.677,11.47,94.0,27.27,10.43,10.17,4.76,96.88,167.05,10.95,101.49,25.64,10.32,11.72,5.07,110.82,153.38
T1,14.475,10.05,100.47,26.04,10.08,9.67,5.13,105.87,153.76,10.5,101.52,26.26,10.05,9.58,5.72,101.19,162.96
T7,14.958,10.1,110.94,28.11,10.19,10.33,5.01,110.52,169.86,9.74,111.78,27.6,10.34,10.15,5.0,104.94,156.18
T4,17.871,10.73,99.27,25.93,10.72,10.64,4.68,107.39,159.64,11.26,101.26,29.35,9.53,11.76,5.1,99.93,161.68
T5,18.212,11.22,104.15,25.29,9.79,11.55,5.46,99.92,169.05,9.66,95.86,27.52,10.3,10.66,4.8,105.78,150.0
T5,18.232,9.8,111.74,26.01,10.13,10.65,5.22,100.1,173.34,9.8,96.83,26.92,10.27,10.57,4.69,98.8,156.85
T6,19.657,10.69,101.38,24.55,10.8,10.77,5.6,94.19,173.78,11.33,99.44,26.14,10.18,10.98,5.07,104.48,149.66
T8,20.098,11.04,112.67,24.28,10.64,9.44,5.67,94.8,144.06,11.14,115.74,25.2,10.59,10.0,5.14,105.84,143.9
T8,20.257,10.03,106.85,26.39,11.06,10.51,4.89,95.72,151.9,10.01,105.62,28.03,11.08,9.92,5.58,105.93,167.43
T3,20.597,9.29,105.26,25.59,11.17,10.38,5.18,100.96,142.14,10.24,95.69,25.01,10.82,10.57,5.07,108.24,159.29
T1,21.415,9.98,101.35,25.22,10.92,9.75,5.44,103.89,166.6,9.84,109.02,26.42,10.11,10.72,5.0,113.77,155.3
T3,21.845,10.18,97.2,25.67,9.58,10.0,5.04,102.23,141.27,10.74,107.32,25.32,10.6,10.27,5.55,107.35,142.94
T4,22.124,10.18,106.25,25.96,10.85,10.8,4.84,110.49,164.61,10.51,108.96,25.36,9.19,11.04,5.26,106.09,156.18
T8,22.167,10.95,112.93,27.26,11.24,9.56,4.99,107.16,157.8,11.37,112.5,27.87,10.86,9.7,4.93,104.64,159.47
T5,22.293,11.07,108.65,26.07,10.99,9.92,5.41,106.69,164.11,9.72,101.32,27.7,9.65,10.22,5.47,102.6,153.27
T8,23.611,10.96,107.28,26.6,10.41,10.8,5.34,100.86,142.37,11.35,101.69,23.98,10.81,9.91,5.36,106.5,159.94
T6,24.638,10.17,108.86,24.5,9.86,9.72,5.65,103.58,166.35,10.72,100.99,22.92,10.38,10.76,5.39,111.49,176.28
T10,27.024,10.12,117.95,24.6,10.95,10.31,4.88,97.11,164.71,9.66,106.51,25.7,9.56,9.38,4.91,99.74,155.15
T8,28.532,11.24,115.85,25.56,11.16,9.57,5.45,104.11,146.46,11.32,114.89,25.51,11.55,10.56,4.82,98.08,149.5
T3,29.099,10.48,102.57,28.24,10.12,9.84,5.32,109.48,163.6,10.04,106.36,25.42,9.82,11.05,5.22,97.16,142.74
T1,29.819,10.24,105.52,27.13,10.28,9.7,5.08,99.14,159.64,11.45,115.89,28.01,10.85,9.5,5.2,106.25,164.9
T1,29.949,9.96,110.38,27.0,10.26,10.42,5.07,100.14,167.18,11.39,116.11,24.48,10.38,9.38,5.23,97.19,174.73
T5,30.675,10.47,111.58,27.14,10.47,11.77,5.5,98.03,156.04,10.03,97.57,27.55,10.15,11.28,5.06,100.32,159.93
T7,31.761,10.57,106.59,24.82,10.5,10.06,5.4,103.74,168.24,9.92,99.81,27.71,10.29,10.42,4.96,108.8,172.43
T10,32.066,10.55,117.93,27.16,10.52,10.17,4.69,103.84,167.57,10.57,106.46,26.4,9.93,9.51,4.99,103.03,150.92
T6,32.385,11.38,96.03,23.87,10.02,10.47,5.78,104.78,163.38,11.48,98.34,25.34,10.94,10.08,5.79,106.93,156.57
T10,33.188,9.86,118.8,24.32,10.88,10.0,5.42,93.8,159.4,10.57,106.96,26.5,9.52,9.38,4.67,109.2,157.19
T7,33.468,10.96,102.74,24.65,9.48,9.89,5.13,104.16,155.25,9.35,102.37,27.39,10.65,10.0,5.05,97.63,171.07
T2,34.635,9.86,107.98,25.91,9.7,10.59,5.32,113.02,156.18,10.01,105.93,26.92,9.93,9.58,5.78,104.78,146.0
T5,36.787,10.95,113.04,28.45,10.86,10.58,5.23,112.1,157.32,10.3,95.77,25.94,10.49,11.21,5.05,103.93,148.45
T8,37.452,11.62,105.66,24.99,11.05,9.87,4.82,109.69,154.94,11.28,109.28,26.71,10.52,9.28,5.02,108.73,168.29
T10,39.209,9.82,117.13,24.6,10.6,9.15,5.19,108.44,155.8,11.0,114.23,27.81,9.71,10.51,4.94,104.97,174.96
T10,40.378,10.44,105.08,24.75,10.81,10.05,4.98,107.5,166.23,11.06,111.78,24.95,10.63,10.6,4.95,99.4,170.46
T4,40.902,11.74,100.74,25.87,9.65,11.85,5.3,98.02,165.45,10.43,102.65,28.31,10.41,11.48,4.96,97.08,157.6
T3,41.982,9.97,107.68,25.07,9.75,9.92,5.62,107.65,163.42,9.51,106.36,26.71,10.18,10.96,5.67,94.05,152.81
T6,42.368,10.96,97.64,27.02,9.79,10.25,5.48,109.01,159.01,10.2,98.99,23.92,9.86,10.21,5.88,104.48,157.63
T4,42.989,10.56,95.12,26.01,9.47,10.52,5.29,98.83,147.56,10.35,103.92,26.94,9.15,11.61,4.85,112.37,164.36
T9,46.364,9.4,101.76,24.58,9.29,10.12,5.07,111.85,151.94,10.09,95.68,24.02,10.84,9.78,4.79,107.59,160.93
T6,47.536,11.18,102.75,22.99,9.86,10.49,5.35,94.44,165.59,9.86,97.51,26.08,10.66,11.27,5.83,110.86,156.5
T2,47.681,9.72,111.2,25.36,10.38,9.78,5.11,112.22,163.34,11.08,109.56,27.96,10.07,9.63,5.07,99.9,158.08
T9,48.689,10.91,102.65,27.22,9.93,9.33,5.35,111.21,157.81,10.37,106.93,25.65,9.54,9.8,5.08,110.24,153.5
