task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.322,2.31,1.545,3.912,0.789,1.94,1.438,3.605,0.847
2,0.794,2.252,1.978,3.936,0.821,2.488,1.998,4.087,0.758
2,1.151,2.11,1.632,4.915,0.996,1.885,1.753,5.112,0.923
2,1.397,1.956,1.677,3.657,0.847,2.361,1.536,3.69,0.864
1,1.482,2.625,1.591,3.729,0.741,2.124,1.597,4.605,0.664
1,1.655,2.526,1.763,4.809,0.728,1.912,1.685,4.412,0.774
2,1.67,2.241,1.985,4.984,0.865,2.471,1.52,4.011,0.938
2,1.853,2.017,1.752,3.731,0.965,2.182,1.574,4.024,0.907
1,1.927,2.197,1.854,4.86,0.826,2.614,1.799,4.469,0.66
2,2.361,2.14,2.047,4.82,0.726,2.368,1.99,4.128,0.924
2,2.472,2.145,2.082,3.835,0.912,2.523,2.012,3.731,0.929
2,2.567,2.132,1.621,4.014,0.737,2.306,1.838,3.835,0.837
2,3.098,2.429,1.761,3.654,0.729,2.277,1.832,3.628,0.906
2,3.13,2.466,1.681,3.813,1.004,2.146,1.715,4.626,1.006
2,3.235,2.188,1.557,4.118,0.894,2.412,1.953,4.75,0.909
2,3.369,2.415,1.583,4.841,0.822,2.321,1.625,4.24,0.976
2,4.011,2.115,1.679,3.68,0.85,2.491,1.983,4.332,0.815
1,5.172,2.143,1.877,4.083,0.61,2.218,1.862,4.823,0.628
2,5.289,2.534,1.754,3.932,0.804,2.084,1.544,3.97,0.818
2,5.594,2.269,2.017,5.085,0.852,2.226,2.047,5.084,0.778
2,5.635,2.082,1.654,4.712,0.744,1.885,1.821,3.972,1.006
1,5.702,2.031,1.601,3.896,0.615,2.407,1.839,4.486,0.693
1,6.508,2.334,1.642,3.69,0.631,2.461,1.725,4.252,0.671
2,7.177,1.973,1.681,4.37,0.858,1.932,1.609,4.332,0.776
2,7.298,2.258,1.615,3.898,0.839,2.482,2.035,3.98,0.845
1,7.515,1.914,1.942,4.325,0.791,2.218,1.68,4.72,0.672
1,7.605,1.925,1.457,4.011,0.739,2.593,1.674,3.984,0.66
2,7.629,2.34,1.598,3.691,0.898,1.97,1.583,4.456,1.017
1,7.723,2.54,1.582,4.104,0.833,1.917,1.764,4.225,0.838
2,7.869,2.32,1.801,4.49,0.747,2.386,1.903,4.456,0.769
1,8.883,2.167,1.9,3.681,0.74,2.011,1.92,4.971,0.703
1,9.638,1.972,1.672,5.072,0.726,2.362,1.682,4.564,0.734
1,10.269,2.078,1.423,3.691,0.833,1.972,1.718,4.917,0.729
2,10.367,2.642,1.651,5.043,0.982,2.361,1.99,4.864,0.775
2,10.471,1.905,1.591,4.495,0.731,2.404,1.632,3.861,0.914
1,10.813,2.326,1.598,4.495,0.801,1.922,1.841,3.652,0.81
2,11.033,2.209,1.606,3.79,0.94,2.221,1.753,3.776,0.999
2,12.144,2.007,2.115,4.568,0.815,2.008,1.978,4.044,0.994
1,12.595,2.08,1.844,4.258,0.672,2.213,1.516,3.838,0.684
2,12.622,1.971,1.883,4.584,0.993,2.582,1.811,5.057,0.938
1,13.103,2.313,1.706,3.64,0.63,2.557,1.591,4.835,0.641
2,13.236,2.447,1.673,3.804,0.836,1.87,1.612,4.112,0.73
1,13.679,2.054,1.818,4.747,0.764,2.072,1.613,3.848,0.656
1,13.962,1.996,1.603,4.851,0.695,2.086,1.872,4.352,0.736
2,13.985,1.9,1.852,4.335,0.945,1.904,1.52,4.06,0.852
2,14.142,2.327,1.935,3.627,0.96,2.429,2.005,4.771,0.901
1,14.421,2.532,1.413,4.46,0.716,1.949,1.548,3.783,0.824
2,14.428,2.421,1.681,4.361,0.724,1.91,1.753,4.642,1.01
2,14.515,2.287,1.739,3.903,0.722,2.438,1.681,4.122,0.737
1,14.646,2.433,1.462,4.775,0.701,1.958,1.774,4.969,0.623
2,14.696,2.043,1.659,3.75,0.919,2.312,1.695,4.434,0.937
1,14.76,2.624,1.986,4.864,0.742,1.868,1.434,4.483,0.833
2,14.87,2.498,1.768,4.374,0.989,2.188,2.113,4.863,0.888
1,14.88,2.476,1.653,3.956,0.736,2.582,1.649,3.835,0.653
1,15.031,2.074,1.738,4.705,0.786,2.472,1.942,4.608,0.675
1,15.458,2.074,1.844,4.287,0.668,1.914,1.859,4.503,0.79
1,15.694,1.972,1.674,5.098,0.76,1.995,1.58,4.997,0.821
2,15.921,1.905,1.791,4.582,0.763,2.258,1.656,4.902,1.015
1,15.957,2.015,1.656,3.644,0.761,1.925,1.479,3.886,0.72
1,16.337,2.308,1.463,3.902,0.61,2.321,1.766,4.596,0.689
2,16.922,2.361,1.609,4.44,0.81,2.094,1.99,3.632,0.859
1,16.936,2.563,1.61,4.816,0.655,2.277,1.677,4.427,0.65
2,16.984,2.027,1.849,4.765,0.77,2.075,1.659,3.997,0.765
2,17.096,1.979,1.514,3.824,0.9,2.306,1.512,4.295,0.89
2,17.581,2.188,1.655,4.1,0.833,2.455,1.728,4.334,0.977
1,17.769,2.379,1.598,3.653,0.695,2.384,1.485,4.553,0.779
1,18.029,2.162,1.654,3.64,0.753,1.884,1.55,4.955,0.659
1,18.128,2.082,1.676,3.982,0.852,2.429,1.591,3.633,0.664
2,18.266,2.605,1.52,4.629,0.83,1.867,1.529,4.557,0.991
1,18.552,1.928,1.517,3.888,0.742,1.872,1.586,3.624,0.816
1,18.612,2.119,1.638,3.64,0.806,2.158,1.515,4.156,0.727
2,18.729,2.381,1.516,4.392,0.896,2.231,1.526,3.632,0.744
1,18.968,2.387,1.722,4.43,0.724,2.22,1.638,3.608,0.712
2,19.076,2.141,1.869,4.664,0.803,2.051,1.991,4.529,0.898
2,19.33,2.184,1.526,3.782,0.856,2.565,1.654,4.736,0.774
2,19.99,2.531,1.888,4.596,0.876,1.971,2.089,4.605,0.967
1,20.372,2.381,1.623,4.905,0.647,1.978,1.544,4.253,0.692
1,20.87,1.961,1.949,4.778,0.716,2.231,1.813,4.194,0.755
1,20.904,2.556,1.619,4.313,0.619,1.881,1.978,3.822,0.766
2,21.144,2.296,1.767,4.621,0.785,2.074,2.046,4.001,0.913
2,21.319,2.623,1.603,4.174,0.808,1.912,1.787,4.536,1.0
2,22.126,2.172,1.906,4.106,0.79,2.099,1.889,5.109,0.748
1,22.346,2.512,1.457,4.249,0.694,1.912,1.821,4.076,0.752
1,23.104,2.233,1.718,4.72,0.637,2.574,1.541,4.562,0.616
2,23.193,1.992,1.664,4.082,0.882,2.258,1.618,4.331,0.765
1,23.806,1.912,1.569,4.523,0.84,2.077,1.433,4.169,0.751
2,24.821,2.351,2.047,5.112,0.718,2.262,1.525,4.332,0.772
1,25.748,2.509,1.406,4.562,0.782,2.332,1.479,4.305,0.684
1,26.205,2.125,1.753,4.72,0.656,2.044,1.601,3.961,0.627
1,26.644,2.469,1.631,4.355,0.824,2.561,1.652,4.945,0.791
1,27.001,2.332,1.551,4.912,0.81,2.143,1.619,4.838,0.773
1,27.3,2.07,1.97,4.438,0.728,2.163,1.785,3.617,0.698
2,27.712,2.2,1.967,4.643,0.845,2.439,1.599,3.778,0.94
2,28.272,2.592,1.847,5.069,0.852,2.022,1.8,4.983,0.837
2,28.451,2.382,2.033,4.394,0.72,2.179,1.759,3.797,0.75
2,29.016,2.115,2.022,3.983,1.01,2.343,1.822,3.94,0.893
1,29.106,2.174,1.835,3.958,0.633,2.474,1.452,4.418,0.852
1,29.151,1.864,1.962,4.386,0.742,2.166,1.968,3.615,0.796
1,29.574,2.126,1.633,4.305,0.716,2.455,1.474,3.706,0.839
1,29.618,2.2,1.522,4.783,0.753,1.916,1.746,4.414,0.718
2,29.855,1.923,1.999,4.176,0.82,2.391,1.807,4.504,0.753
2,30.278,2.118,2.13,4.137,1.002,2.408,1.68,4.599,0.846
1,30.455,2.333,1.622,4.236,0.668,2.011,1.881,4.361,0.78
1,31.417,2.026,1.986,4.132,0.693,1.852,1.61,4.068,0.803
1,31.576,2.612,1.897,4.347,0.784,2.622,1.882,3.664,0.768
1,31.763,1.872,1.628,4.803,0.622,2.124,1.783,4.896,0.682
1,31.993,2.076,1.71,4.838,0.796,2.171,1.907,3.614,0.611
1,32.451,2.074,1.405,4.659,0.834,2.174,1.987,3.937,0.856
1,33.687,1.943,1.929,4.41,0.709,2.372,1.723,4.53,0.716
2,34.054,2.202,1.999,4.821,0.899,2.625,2.012,4.914,0.765
2,34.662,2.392,1.632,4.559,0.975,2.485,2.087,3.897,0.916
1,34.983,1.882,1.939,4.571,0.806,2.028,1.549,3.814,0.694
2,35.271,2.479,1.596,4.044,0.796,1.914,1.591,4.677,0.999
1,35.811,2.393,1.929,4.833,0.612,2.354,1.689,4.437,0.642
2,36.05,2.527,1.919,4.907,0.732,2.359,1.953,4.419,0.808
1,36.439,2.604,1.817,4.252,0.688,2.348,1.462,3.675,0.618
2,37.796,2.525,1.565,5.116,0.78,2.062,1.617,4.37,0.993
1,37.847,1.983,1.77,3.628,0.826,2.143,1.607,4.36,0.7
1,38.014,1.909,1.44,4.195,0.64,2.369,1.85,4.02,0.76
2,38.148,2.599,1.956,4.119,0.955,2.311,1.833,4.42,0.878
1,38.194,2.517,1.48,4.054,0.793,1.991,1.672,4.061,0.612
2,38.642,2.228,2.088,4.914,0.805,2.343,1.769,3.997,0.885
2,39.068,2.629,1.535,4.283,0.947,2.035,1.776,5.001,0.904
2,39.1,2.415,1.917,5.076,0.76,2.582,1.714,4.64,0.915
2,39.571,2.252,2.117,4.673,0.991,2.549,1.746,4.571,0.788
1,39.722,2.117,1.433,4.465,0.642,2.029,1.598,4.083,0.633
2,40.269,2.297,1.836,3.98,0.728,1.912,1.894,4.515,0.932
1,40.39,2.056,1.73,3.858,0.702,2.405,1.918,4.719,0.78
2,40.579,2.041,1.986,4.821,0.955,2.127,1.633,4.05,1.005
1,40.769,2.52,1.555,4.858,0.659,1.899,1.961,3.958,0.64
1,41.136,2.491,1.442,4.454,0.79,2.54,1.779,3.937,0.854
2,41.623,2.279,1.586,4.874,0.826,2.207,1.636,4.555,0.971
2,42.153,2.308,1.664,4.089,0.773,2.08,1.575,3.69,0.735
1,42.195,1.856,1.442,4.555,0.633,1.998,1.408,4.483,0.623
1,42.279,2.447,1.822,4.339,0.806,2.431,1.744,4.96,0.622
2,42.443,2.408,1.82,4.774,0.745,1.968,2.111,3.795,0.776
1,42.799,2.348,1.784,3.674,0.846,1.881,1.702,3.693,0.753
1,42.891,2.41,1.801,4.175,0.732,2.592,1.876,4.791,0.781
2,42.94,2.172,1.862,4.017,0.8,1.97,1.809,4.175,0.806
1,43.01,1.886,1.517,4.219,0.824,2.613,1.534,4.92,0.638
1,43.749,2.327,1.61,4.851,0.786,1.907,1.52,4.211,0.652
2,43.809,2.341,2.009,3.93,0.766,1.9,1.823,3.835,1.004
2,44.088,2.368,1.748,3.772,0.803,2.073,2.065,4.564,0.785
2,44.092,2.554,2.122,3.827,0.945,2.616,2.035,5.048,0.775
1,44.405,2.145,1.577,4.608,0.843,2.156,1.771,3.657,0.627
2,44.47,2.052,1.664,4.587,0.941,2.418,1.879,5.034,0.794
2,44.804,2.509,1.921,3.875,0.846,2.221,1.7,4.149,1.003
2,44.868,2.27,1.787,3.835,0.787,2.314,2.137,4.962,0.848
1,45.297,2.473,1.598,4.566,0.675,2.429,1.638,3.626,0.712
2,45.453,2.571,1.934,4.433,0.833,2.099,1.749,4.409,0.998
1,45.576,2.439,1.616,3.964,0.724,2.187,1.621,4.108,0.714
2,45.641,1.892,1.651,4.622,0.738,2.028,2.04,4.818,0.921
2,45.961,1.922,1.617,3.652,0.821,2.138,1.665,4.826,0.946
2,46.013,2.614,1.894,4.65,0.864,1.956,1.743,5.119,0.986
2,46.077,2.016,1.792,4.962,0.851,2.446,1.884,3.848,0.996
1,46.135,2.191,1.48,3.659,0.863,1.99,1.604,4.083,0.674
2,46.997,2.209,1.64,4.3,0.883,2.51,1.695,3.921,0.965
2,47.02,2.625,1.8,3.972,0.91,1.935,2.059,5.098,0.91
1,47.509,1.868,1.422,4.347,0.687,1.884,1.799,4.118,0.811
1,48.033,2.406,1.838,3.877,0.619,2.497,1.522,4.108,0.695
2,48.385,2.428,1.57,4.222,0.899,2.176,2.126,4.76,0.904
2,49.035,2.128,1.578,5.121,0.814,2.465,1.671,3.635,0.999
1,49.593,2.305,1.856,4.596,0.754,2.568,1.985,4.307,0.835
1,49.613,2.513,1.899,3.858,0.678,2.517,1.809,5.05,0.697
2,50.757,2.095,1.735,4.082,0.819,2.272,1.608,4.664,1.0
1,51.509,2.469,1.801,4.828,0.811,2.14,1.905,3.845,0.736
1,51.517,2.511,1.662,4.529,0.803,2.024,1.961,4.915,0.723
2,52.384,2.564,1.821,5.127,0.84,2.573,1.887,4.287,0.971
2,52.555,1.938,1.886,3.783,0.874,2.136,1.748,4.612,0.847
2,53.132,2.138,1.772,5.076,0.968,2.272,2.06,4.111,0.995
1,53.218,2.011,1.59,4.642,0.734,2.496,1.921,3.691,0.667
