task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T5,0.181,97.24,150.1,1.05,109.96,25.49,26.67,0.98,4.99,104.24,163.83,0.94,103.67,26.66,25.28,0.94,5.37
T9,1.412,102.82,149.24,0.99,102.69,22.98,26.14,1.08,4.81,100.93,139.41,1.01,103.19,24.15,24.4,1.0,4.76
T8,1.791,107.47,144.0,0.97,95.62,26.64,23.62,1.07,5.62,103.62,167.16,1.02,106.22,25.15,27.56,1.0,5.14
T5,2.181,106.4,165.84,0.97,95.05,27.58,26.61,1.01,5.21,103.52,170.4,1.07,107.11,26.25,25.62,1.0,5.29
T1,2.286,101.42,151.09,1.0,98.76,28.13,27.27,1.03,4.9,110.86,147.84,1.0,108.89,25.16,28.13,1.08,5.38
T1,2.381,107.68,146.53,1.01,104.38,23.91,25.08,1.06,5.25,111.28,141.93,1.02,100.23,24.4,25.44,0.96,5.57
T2,2.937,105.27,148.31,0.98,97.49,27.32,24.67,1.04,5.56,105.53,161.13,0.98,94.8,28.09,26.22,1.03,5.63
T1,3.234,99.75,145.74,0.97,101.8,27.83,27.35,1.07,5.45,111.36,151.36,0.96,97.34,25.81,26.56,1.05,5.44
T3,4.396,104.21,164.34,1.12,110.44,26.87,24.01,1.14,5.33,105.97,166.9,1.12,97.68,25.49,28.14,1.04,5.36
T7,5.143,101.23,165.07,1.04,111.0,29.28,26.58,1.03,5.3,108.91,172.39,1.03,104.74,26.05,28.26,1.02,5.52
T9,6.455,105.41,140.23,1.05,104.9,24.88,24.14,1.0,5.16,100.67,151.57,1.11,108.81,24.04,27.19,1.02,5.37
T6,9.484,102.51,143.84,1.08,112.81,26.45,26.3,1.04,5.36,99.93,159.13,1.11,113.94,27.64,27.31,1.04,5.55
T8,10.025,94.46,153.47,1.0,97.11,27.81,26.51,1.05,4.97,95.52,152.45,1.0,102.84,27.86,27.04,1.0,5.72
T9,13.012,97.39,146.59,1.08,108.05,23.42,25.32,1.04,4.85,92.83,138.42,1.05,109.77,23.34,27.88,0.97,4.77
T8,13.61,101.81,151.45,1.05,109.32,26.23,25.86,1.06,5.6,108.96,149.92,1.02,106.45,27.19,23.37,1.01,5.6
T3,13.847,112.72,168.25,1.03,109.55,27.42,27.85,1.1,4.92,99.7,161.99,1.08,105.04,25.69,27.76,1.08,5.15
T7,14.288,111.47,172.78,0.99,107.58,28.42,28.56,1.07,5.43,105.06,170.68,1.08,111.94,28.66,26.82,1.08,4.97
T1,16.31,97.36,165.47,0.98,105.53,24.52,27.95,0.96,4.87,95.48,157.82,0.98,101.96,24.75,26.34,1.0,5.46
T5,16.392,95.39,165.2,1.02,100.45,29.23,26.68,0.95,5.77,97.54,161.61,1.07,98.22,26.94,26.38,1.01,5.91
T7,18.089,103.47,156.78,0.97,116.14,28.73,27.26,1.04,5.46,101.0,167.0,1.03,110.63,26.69,25.58,1.06,5.57
T8,19.325,97.47,163.7,1.0,95.2,24.78,25.51,1.06,5.87,109.57,165.32,1.0,106.98,26.31,24.39,1.08,5.16
T4,20.151,108.27,160.0,1.12,105.0,24.4,29.12,1.11,4.68,108.78,154.62,1.13,113.3,24.57,29.23,1.05,5.38
T9,20.289,92.6,155.24,1.09,107.78,25.07,24.46,0.95,4.78,101.4,158.04,1.12,109.6,25.47,26.88,1.11,5.14
T3,20.573,110.69,163.43,1.12,111.37,25.91,27.94,1.04,4.79,101.29,169.35,1.0,108.24,23.88,24.89,1.09,4.87
T10,21.075,104.06,165.15,0.95,95.9,24.51,25.55,1.07,5.09,114.17,166.18,1.05,103.28,23.71,27.47,1.02,4.78
T7,21.486,102.8,155.07,1.05,103.58,29.15,28.7,1.03,5.03,99.54,158.6,1.05,110.78,28.5,25.91,1.05,5.19
T10,24.039,110.84,162.21,1.0,110.14,26.62,25.84,1.16,5.49,98.8,161.2,1.02,100.06,24.98,28.75,1.09,5.61
T1,24.602,101.83,160.89,1.08,105.26,25.72,25.83,0.97,5.64,104.63,162.24,0.94,95.41,26.8,27.05,1.07,5.68
T3,25.194,99.95,158.14,1.11,101.59,25.11,27.3,1.0,5.33,112.57,174.0,1.06,113.48,25.5,25.44,1.15,5.24
T10,25.642,99.9,153.48,1.03,102.09,25.17,27.81,1.11,5.31,110.23,159.6,1.0,97.31,26.87,27.54,1.05,5.0
T1,27.725,107.09,155.18,1.01,100.46,23.92,27.87,1.04,5.18,101.99,160.39,0.96,106.46,25.73,26.18,1.13,5.46
T9,29.052,103.26,157.76,1.15,102.28,23.55,26.09,1.0,5.15,95.36,163.35,1.1,110.54,26.03,28.48,0.99,5.06
T3,30.631,102.21,149.08,1.13,109.58,25.72,26.09,1.15,4.99,104.82,147.06,1.07,99.19,24.14,27.77,1.1,5.2
T7,31.086,97.51,149.35,1.0,116.08,27.23,26.59,1.0,4.93,98.58,151.28,1.09,103.53,28.85,26.49,1.0,4.9
T8,31.256,100.22,155.99,1.06,99.38,24.02,23.51,1.07,5.41,95.21,149.97,1.11,98.37,24.02,24.91,0.99,4.99
T3,32.864,112.57,164.96,0.96,107.31,25.88,24.82,1.17,5.16,109.18,155.06,1.11,113.42,26.59,28.14,1.01,5.04
T5,33.594,97.85,151.72,1.04,96.84,25.98,26.52,1.02,5.1,101.11,147.4,0.95,103.82,27.58,26.2,0.92,5.4
T4,33.898,107.16,147.35,1.1,101.41,26.56,25.05,1.1,5.15,106.45,162.09,1.06,114.32,23.8,26.88,0.99,5.25
T10,34.7,103.03,159.39,1.1,98.61,23.67,28.7,1.09,5.29,98.95,149.42,1.1,109.31,25.57,29.73,1.17,5.58
T3,36.557,104.61,174.81,1.09,106.34,27.91,26.05,1.13,5.49,98.68,155.37,1.12,100.23,25.46,25.27,1.02,5.45
T3,36.702,97.98,165.02,0.96,114.27,27.12,25.12,1.0,5.15,98.16,159.52,1.12,99.55,26.54,24.68,1.02,4.8
T9,37.013,100.67,144.47,1.14,107.78,25.39,24.2,1.1,4.95,95.66,164.02,1.14,97.86,25.96,26.23,1.07,5.26
T7,38.242,101.0,160.82,0.96,113.2,27.8,26.88,1.03,4.96,107.72,171.72,1.09,116.66,29.59,25.63,0.96,5.55
T8,38.434,109.28,157.19,1.1,95.22,27.86,24.81,0.97,5.4,99.93,163.49,0.98,108.6,25.17,26.87,1.12,5.21
T1,41.498,95.06,158.62,0.97,109.19,25.34,25.34,1.05,5.19,104.87,161.01,0.97,98.29,26.72,29.47,1.0,4.97
T8,41.785,101.89,155.86,1.06,96.82,27.26,25.65,1.04,5.14,99.82,151.64,1.05,102.78,24.66,25.02,1.04,5.56
T2,42.481,110.48,153.35,1.12,101.08,26.82,25.44,1.11,4.87,116.08,156.62,0.96,100.27,26.63,26.94,1.05,5.49
T9,42.942,101.51,160.42,1.0,105.51,24.53,26.82,0.95,4.96,105.6,154.21,0.98,104.36,23.68,25.25,1.1,4.72
T6,44.061,115.07,146.51,1.15,105.83,26.69,25.68,1.0,4.99,109.3,150.61,1.03,115.32,26.06,28.64,0.92,5.4
T4,45.555,106.28,155.03,1.08,108.7,27.6,25.87,1.03,5.15,111.55,172.75,0.98,97.65,24.83,24.84,1.16,5.0
T4,45.958,104.04,160.5,1.12,101.12,27.06,24.84,1.13,4.88,101.86,154.18,1.06,113.09,27.11,25.92,1.08,4.85
T6,47.192,100.08,163.69,1.12,110.22,24.07,24.95,1.08,5.18,108.78,142.22,1.05,114.42,27.24,28.45,0.93,5.26
T3,50.51,111.32,169.42,1.02,106.96,24.38,28.31,1.14,5.61,112.56,150.34,0.98,98.91,25.87,26.28,1.11,5.61
