task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
1,0.05,99.28,94.32,1.13,94.74,103.4,95.69,108.85,0.99,106.59,104.91,1.12,99.22,101.05,104.81,94.13,1.0
3,0.205,112.61,106.77,1.05,103.34,107.44,102.02,108.11,1.08,117.99,101.98,0.94,93.24,114.06,109.7,97.55,1.1
2,0.289,115.27,108.66,1.07,105.42,99.08,111.95,104.35,0.94,113.88,113.14,1.07,104.41,105.37,118.01,107.4,1.09
2,0.336,117.22,109.2,1.03,108.26,108.24,100.73,115.91,0.94,118.8,100.95,1.04,97.2,110.91,101.96,106.26,0.95
1,0.391,98.49,97.81,1.11,103.86,94.66,103.59,98.97,1.09,99.19,97.6,1.02,101.94,107.2,103.0,104.58,1.05
3,0.694,105.17,108.24,0.98,94.89,102.51,107.82,107.72,1.13,104.33,96.82,0.95,99.12,108.57,100.96,104.64,1.09
4,0.947,106.27,96.58,1.03,100.03,104.51,102.18,107.86,1.02,112.74,93.12,1.07,91.73,109.56,107.19,101.47,0.93
4,1.132,109.59,92.63,1.1,98.98,105.29,105.14,107.72,0.98,113.61,97.2,1.17,100.78,112.91,113.7,109.14,1.03
2,1.466,110.0,110.98,1.0,105.24,108.97,111.94,105.95,0.97,112.13,103.37,0.99,100.63,104.98,111.42,115.56,1.06
2,1.51,107.34,116.26,1.12,107.77,100.1,117.11,103.21,1.0,106.94,116.01,1.12,100.15,100.22,105.25,113.16,1.08
2,1.634,104.0,114.85,0.98,102.61,106.67,117.85,104.84,0.98,100.59,119.04,1.07,107.0,103.18,104.64,106.86,1.09
1,1.668,104.12,94.67,1.15,98.9,108.9,94.46,100.81,1.1,104.99,108.44,1.02,95.14,100.79,105.49,96.12,1.03
1,1.689,100.25,92.08,1.0,105.02,102.62,97.13,101.95,1.08,107.81,98.62,1.0,105.5,97.28,94.33,97.67,0.96
4,1.705,112.23,106.91,1.17,97.57,100.4,108.81,104.53,0.98,100.25,102.86,1.1,102.7,111.45,113.26,118.5,1.06
1,1.92,104.15,103.95,1.16,101.12,94.88,110.65,95.34,1.12,103.28,107.57,1.01,107.25,93.24,102.04,104.01,1.12
1,1.972,99.99,98.34,1.11,97.84,109.24,95.69,96.48,1.04,92.88,98.33,1.11,103.06,97.87,107.04,107.33,0.96
1,2.332,108.35,105.46,0.99,97.74,101.7,99.11,104.25,0.96,92.61,98.84,1.02,98.74,97.35,105.35,107.95,0.97
3,2.477,107.43,99.97,1.03,94.05,107.77,110.63,98.37,1.13,113.45,107.44,1.0,102.71,106.56,100.33,110.21,1.01
2,2.56,116.39,103.33,1.09,97.63,99.14,102.15,99.39,1.08,114.77,108.4,0.96,103.65,99.32,103.11,100.39,0.94
3,2.699,105.12,109.17,1.06,106.45,98.7,104.21,106.56,1.02,116.05,101.88,1.03,94.21,109.08,109.14,97.94,0.99
2,2.772,103.64,115.91,1.13,105.01,104.98,104.08,102.27,0.99,117.29,108.18,1.12,92.96,107.32,111.48,104.0,1.01
4,3.172,101.71,97.55,1.01,107.95,109.11,101.71,113.25,0.95,96.92,103.08,1.14,105.6,112.83,102.2,104.88,1.04
1,3.422,109.96,99.87,1.16,106.05,106.35,110.17,110.01,0.95,101.43,98.52,0.99,101.36,108.13,98.42,97.2,1.03
4,3.522,108.91,93.76,1.1,99.03,103.84,116.28,105.37,0.93,106.38,106.33,1.08,98.28,109.27,117.47,106.7,0.94
4,3.683,102.02,102.0,1.02,91.73,109.7,104.56,118.75,0.97,105.36,105.41,1.12,94.41,108.12,113.94,118.56,1.09
4,3.706,112.85,108.1,1.11,95.0,108.16,109.09,115.76,1.06,104.86,95.71,1.06,100.66,107.91,108.56,105.53,0.96
1,3.791,97.16,100.24,1.06,103.48,92.77,101.32,99.19,0.98,101.63,92.98,1.02,95.37,100.19,102.66,101.16,1.05
2,3.876,105.28,117.23,1.08,108.42,107.14,107.85,99.39,0.94,105.51,119.02,1.03,100.83,108.4,101.59,99.73,1.09
4,4.251,98.07,105.38,1.15,103.56,116.0,105.18,103.15,0.94,98.19,107.35,1.17,97.21,108.5,115.09,113.72,1.08
4,4.524,112.96,106.72,1.18,103.16,101.59,100.54,107.85,1.03,99.34,94.79,1.17,105.0,110.9,106.64,102.15,0.98
1,4.667,109.19,99.38,1.0,106.44,106.64,93.98,98.92,1.03,104.9,108.68,1.01,105.32,107.8,98.51,103.34,1.05
1,4.739,93.92,98.1,1.12,94.4,93.77,100.4,103.19,0.95,102.7,98.68,1.06,102.69,98.26,101.76,108.64,1.11
4,4.936,109.14,97.44,1.02,101.96,115.77,101.48,115.0,1.05,110.97,96.9,1.07,104.98,108.61,107.88,105.58,1.02
3,5.182,116.64,97.12,1.1,99.66,99.33,100.93,106.34,1.08,118.13,100.63,1.04,95.86,101.52,100.22,99.53,1.07
2,6.37,116.46,118.82,0.98,97.23,111.9,110.62,101.71,0.97,115.61,101.44,1.08,103.73,110.71,105.62,101.55,1.02
3,6.735,110.69,109.46,0.95,102.52,110.28,111.15,107.29,1.12,118.76,110.5,0.96,95.33,114.37,97.29,109.06,1.03
1,6.759,98.4,93.77,1.04,106.01,101.36,93.96,94.13,1.03,102.98,99.38,1.0,96.51,100.23,98.46,98.22,0.97
1,6.902,104.15,99.11,0.99,106.54,107.78,96.99,98.43,0.97,97.36,96.91,1.07,99.55,107.05,105.56,94.98,1.1
2,6.913,102.53,114.46,0.98,107.33,108.42,100.1,103.5,1.02,113.26,109.19,1.06,95.01,109.78,109.16,111.65,1.05
1,7.099,101.03,96.74,1.06,110.08,92.29,111.1,98.33,1.01,103.14,98.34,1.13,103.26,105.34,104.48,101.27,1.07
2,7.317,103.68,103.58,1.05,98.32,108.18,102.39,110.98,1.06,112.84,116.31,1.08,98.62,97.91,113.76,113.5,0.97
2,7.649,106.94,117.88,1.08,107.27,99.39,112.0,102.53,0.98,112.6,108.59,1.06,95.09,106.61,100.43,102.29,1.07
1,7.784,93.4,99.06,1.08,107.0,98.11,104.98,94.09,1.06,108.46,107.55,1.08,103.82,107.2,110.34,97.15,0.96
2,7.856,116.63,102.14,1.05,95.4,108.55,108.18,117.06,1.0,108.9,118.22,0.97,97.36,102.37,112.92,102.34,1.01
3,8.017,101.9,101.47,1.08,108.97,114.93,113.06,100.22,1.09,116.62,105.0,0.96,102.56,101.17,107.8,107.62,0.96
2,8.237,118.64,118.47,0.97,98.34,105.0,111.36,111.74,1.07,113.99,117.49,1.07,103.6,97.63,110.38,106.86,1.07
2,8.893,111.4,108.97,1.12,103.54,105.11,105.5,104.11,0.96,113.93,115.91,1.06,92.77,101.92,108.99,113.5,0.99
2,8.965,113.8,119.03,1.1,97.55,95.53,100.38,101.85,0.96,102.15,111.44,1.05,99.1,98.91,113.65,100.35,1.06
4,9.615,111.35,96.04,1.02,97.14,115.52,108.18,104.07,1.07,97.57,95.49,1.08,108.46,109.87,102.9,104.12,1.05
1,9.777,102.87,108.04,1.07,94.67,94.08,110.65,102.63,1.11,108.94,101.73,1.15,108.56,104.32,110.87,102.38,1.11
4,9.886,103.1,99.93,1.13,105.7,101.23,102.38,106.48,0.93,113.45,99.09,1.04,100.56,110.57,100.3,107.59,1.05
4,9.971,103.92,104.76,1.13,106.88,112.07,108.19,109.2,0.93,106.12,98.17,1.14,104.15,117.4,108.79,112.8,0.94
2,10.186,108.9,106.96,1.04,100.37,104.22,104.02,99.12,1.08,106.84,117.26,0.96,99.53,109.05,106.84,102.56,0.95
2,10.564,112.86,103.38,1.06,93.58,104.16,105.54,103.5,1.0,118.81,116.96,1.09,103.21,96.51,115.3,102.68,1.0
4,11.078,105.49,105.23,1.04,105.24,106.77,108.76,112.62,0.99,97.67,102.46,1.1,92.35,106.31,113.72,115.18,1.06
1,11.199,97.03,104.59,1.03,96.49,94.63,107.12,104.46,1.0,93.61,96.93,1.12,103.46,94.99,106.88,108.04,0.99
2,11.931,113.18,107.52,1.0,101.74,101.24,103.24,105.91,1.07,107.09,106.8,1.06,93.39,95.5,110.17,111.78,0.96
4,12.049,108.57,98.83,1.16,102.34,117.48,109.65,101.9,0.95,100.95,105.52,1.14,96.4,106.04,112.84,102.85,1.05
