task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.273,2.309,1.653,4.17,0.669,2.07,1.663,3.838,0.838
3,0.382,1.722,1.267,4.372,0.768,1.822,1.741,5.843,0.749
3,0.535,2.281,1.563,4.648,0.785,2.4,1.429,4.865,0.73
3,0.579,2.396,1.609,5.223,0.844,1.854,1.634,5.852,0.976
2,0.613,2.624,2.027,5.084,0.73,2.334,1.627,4.586,0.975
3,0.911,1.832,1.326,4.54,0.788,2.303,1.552,5.825,0.75
4,0.948,1.783,1.595,4.013,0.965,2.437,1.503,4.897,0.825
3,1.117,2.227,1.71,4.37,0.793,1.876,1.774,5.778,0.736
3,1.169,2.119,1.529,5.961,0.941,2.143,1.27,5.792,0.784
3,1.262,2.306,1.366,4.807,0.899,2.425,1.715,4.991,0.827
1,1.392,2.605,1.699,5.088,0.829,1.918,1.634,4.919,0.725
4,1.446,2.146,1.79,4.971,0.797,2.112,1.558,4.802,0.873
2,1.566,2.55,1.966,4.578,0.99,2.59,1.579,4.815,0.839
4,1.598,1.954,1.421,4.604,0.912,1.803,1.468,4.28,0.987
4,1.645,2.383,1.458,3.769,0.782,1.817,1.45,5.097,1.068
2,1.693,2.364,1.978,4.028,0.959,2.408,1.747,4.032,0.995
2,1.702,1.935,2.054,4.98,0.833,2.075,2.053,3.97,0.99
1,1.824,2.2,1.877,3.617,0.715,2.177,1.512,4.202,0.702
2,1.861,2.397,1.526,4.622,0.826,2.155,1.545,4.934,1.006
2,2.009,2.589,1.863,4.162,0.773,2.296,2.058,5.003,1.002
3,2.116,2.151,1.642,5.436,0.782,1.871,1.532,5.34,0.74
2,2.145,2.421,1.656,4.656,0.733,2.038,1.917,4.729,0.738
2,2.192,2.318,1.994,3.793,0.907,2.229,2.073,4.777,0.856
4,2.277,1.771,1.467,5.061,0.938,2.45,1.356,4.565,1.054
3,2.304,2.029,1.765,4.714,1.001,1.892,1.305,5.278,0.783
4,2.307,2.414,1.817,3.863,0.767,1.732,1.476,4.366,0.786
4,2.308,2.258,1.745,3.933,0.953,2.336,1.773,4.944,0.967
4,2.571,2.167,1.36,3.647,0.762,1.901,1.678,4.071,0.925
4,2.654,2.064,1.779,4.875,0.919,1.89,1.5,4.629,0.957
4,2.675,2.132,1.766,4.787,0.872,2.158,1.368,3.883,1.023
