task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.229,2.023,1.419,4.17,0.701,2.479,1.834,4.119,0.806
2,0.389,1.966,2.028,4.356,0.847,2.184,1.889,3.93,0.769
4,0.615,1.79,1.736,4.851,1.003,1.766,1.61,3.903,0.939
4,0.76,2.304,1.369,4.01,0.918,2.093,1.565,4.219,0.884
1,0.825,2.12,1.405,3.871,0.646,2.454,1.494,4.625,0.742
2,0.878,2.044,1.633,4.317,0.905,2.335,2.115,4.793,0.882
3,1.141,1.969,1.782,4.392,0.991,2.227,1.332,4.748,0.965
3,1.192,2.089,1.417,5.086,0.883,1.745,1.406,4.564,0.871
3,1.357,2.276,1.434,5.748,0.82,2.021,1.656,5.784,0.982
3,1.357,2.188,1.388,4.822,0.909,2.107,1.658,4.447,0.952
1,1.897,1.996,1.556,3.994,0.668,2.235,1.801,3.853,0.788
3,2.053,1.94,1.312,5.581,0.749,2.192,1.548,5.889,0.957
1,2.144,2.431,1.694,4.31,0.74,2.055,1.978,4.992,0.852
1,2.486,1.937,1.497,5.044,0.707,2.126,1.99,4.831,0.64
1,2.591,2.466,1.716,3.756,0.765,2.327,1.522,4.342,0.766
3,2.718,2.324,1.431,5.898,0.876,1.918,1.444,4.576,0.859
4,2.828,2.037,1.437,3.906,1.015,2.045,1.344,3.802,0.807
2,2.961,2.052,1.636,4.085,0.936,2.341,1.665,4.702,0.914
4,3.295,2.037,1.759,4.831,0.999,2.413,1.412,4.922,0.955
1,3.341,2.165,1.651,4.25,0.751,2.197,1.967,4.596,0.66
4,3.454,1.793,1.478,4.664,0.965,2.304,1.813,3.929,0.815
3,3.589,1.832,1.278,4.471,0.95,1.743,1.484,5.031,0.916
2,3.797,2.513,1.945,4.836,0.975,2.571,2.081,4.627,0.987
3,3.966,2.22,1.581,4.785,0.782,2.193,1.407,4.908,1.011
2,4.132,1.881,1.592,3.861,0.995,2.073,1.56,5.124,0.968
1,4.462,1.879,1.76,4.389,0.846,2.197,1.687,4.059,0.687
3,4.493,1.767,1.561,5.815,0.917,2.068,1.272,4.72,0.887
1,4.502,2.568,1.714,4.33,0.632,2.104,1.872,4.156,0.74
4,4.579,1.834,1.753,4.472,0.974,1.839,1.832,4.633,0.806
1,4.818,2.27,1.931,4.941,0.727,2.163,1.939,3.979,0.826
3,5.276,1.926,1.622,4.728,0.892,1.978,1.557,4.672,0.879
3,5.323,1.915,1.283,5.222,0.759,2.219,1.298,5.077,0.767
3,5.436,1.906,1.694,4.522,0.726,2.329,1.438,4.623,0.936
2,6.049,2.633,1.831,4.366,0.936,1.888,1.82,4.017,0.863
1,6.102,2.192,1.517,4.611,0.663,2.118,1.736,4.733,0.765
2,6.206,2.486,2.023,4.604,0.748,2.36,1.657,3.8,0.884
3,6.699,1.728,1.611,5.263,0.729,2.43,1.347,5.686,0.917
1,6.765,1.914,1.404,4.782,0.635,2.056,1.882,3.791,0.736
3,6.941,1.923,1.366,5.15,0.885,1.895,1.706,4.625,0.918
3,7.07,2.061,1.301,4.346,0.729,2.397,1.715,5.488,0.786
2,7.395,2.616,1.752,3.93,0.77,2.34,1.781,3.92,0.866
3,8.082,1.759,1.375,4.396,0.773,2.23,1.484,5.069,0.866
3,8.345,2.147,1.491,4.943,0.849,1.728,1.656,5.436,0.986
1,8.553,2.379,1.727,4.478,0.752,2.276,1.405,4.861,0.784
4,8.626,1.758,1.691,4.555,1.015,1.911,1.701,3.801,1.052
4,8.67,1.78,1.674,3.839,0.795,1.844,1.742,4.67,0.922
3,9.06,2.149,1.602,4.409,0.785,1.814,1.58,4.495,0.772
1,9.743,2.142,1.549,4.965,0.847,2.045,1.827,4.354,0.691
1,10.16,2.562,1.743,3.841,0.803,2.575,1.876,4.165,0.638
1,10.225,2.167,1.697,4.076,0.806,1.938,1.528,4.661,0.832
1,10.254,2.173,1.603,4.591,0.673,2.123,1.977,4.88,0.802
3,10.493,2.199,1.395,4.507,0.78,1.832,1.452,5.275,0.776
1,10.651,2.031,1.671,4.223,0.86,2.443,1.774,4.084,0.769
3,10.715,2.269,1.381,5.507,0.996,1.976,1.284,5.178,0.823
4,10.729,2.176,1.83,3.948,1.051,1.938,1.667,4.205,0.812
4,10.956,2.268,1.684,3.84,0.903,2.305,1.579,4.008,0.789
2,10.998,2.176,1.914,4.268,0.75,2.582,1.787,3.782,0.856
2,11.068,2.007,1.801,5.069,0.856,1.891,1.747,4.327,0.8
1,11.44,2.517,1.8,4.369,0.828,2.315,1.544,4.647,0.632
1,11.47,2.252,1.905,3.895,0.85,1.856,1.859,4.367,0.836
1,11.889,2.221,1.948,4.622,0.784,2.373,1.588,3.851,0.742
3,11.903,1.979,1.366,4.541,0.733,1.876,1.58,5.947,1.009
1,11.917,2.477,1.853,4.88,0.826,1.993,1.821,5.099,0.829
3,11.963,1.915,1.589,4.48,0.941,1.736,1.441,4.306,0.909
4,12.074,2.225,1.728,3.917,0.806,1.877,1.351,3.713,0.884
1,12.434,2.346,1.714,4.478,0.845,2.103,1.671,4.689,0.845
1,12.629,2.07,1.572,5.111,0.759,2.279,1.718,4.751,0.815
4,12.74,1.771,1.442,4.732,1.014,1.804,1.576,4.605,0.796
4,12.777,1.784,1.515,4.581,0.975,2.172,1.421,4.897,0.95
2,13.484,2.587,2.078,4.23,0.925,1.984,1.525,3.826,0.839
4,13.879,2.071,1.502,5.045,0.768,2.242,1.631,4.662,0.834
1,14.003,2.42,1.862,3.76,0.748,2.412,1.41,3.827,0.801
1,14.29,2.133,1.69,5.049,0.834,2.162,1.439,4.128,0.664
1,14.449,2.244,1.799,4.677,0.671,2.056,1.74,4.591,0.807
3,14.842,2.163,1.605,5.818,0.905,2.092,1.67,4.702,0.805
3,15.263,2.333,1.551,5.881,0.893,2.161,1.671,5.976,0.857
3,15.712,2.354,1.774,5.603,0.871,1.773,1.604,5.374,0.874
2,15.798,2.442,2.074,3.985,0.828,2.491,1.514,3.826,0.888
3,15.827,2.162,1.78,5.624,0.865,2.049,1.664,4.886,0.797
1,15.898,2.103,1.505,4.968,0.632,2.185,1.501,5.043,0.639
1,15.957,2.049,1.462,4.379,0.851,2.324,1.577,4.671,0.74
4,16.282,1.801,1.729,4.662,0.809,1.894,1.731,4.154,0.919
