task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.449,2.59,1.543,4.182,0.909,2.169,1.543,4.649,0.762
2,1.119,2.094,1.574,5.022,0.758,2.305,1.588,4.465,0.763
2,1.223,1.904,1.802,4.456,0.954,2.0,1.909,3.835,0.844
2,1.687,1.893,1.533,4.596,1.008,2.535,1.785,4.082,0.856
2,1.704,2.605,1.659,3.85,0.734,2.535,1.543,4.739,0.749
1,2.781,2.558,1.831,4.541,0.843,1.996,1.876,4.596,0.724
2,2.848,2.411,2.122,4.64,0.74,2.287,1.605,4.269,0.727
1,6.335,2.302,1.654,3.669,0.677,2.193,1.908,4.031,0.61
1,8.072,2.493,1.433,4.977,0.677,2.327,1.616,4.566,0.736
1,10.935,2.174,1.518,4.202,0.671,2.002,1.566,4.677,0.834
2,11.321,1.938,1.803,5.063,0.833,2.316,2.055,4.516,0.84
2,11.794,1.904,2.073,3.756,0.99,2.341,1.547,4.198,0.747
2,11.945,2.637,1.641,4.372,0.827,1.91,1.565,4.535,1.016
2,12.112,1.92,1.641,3.926,0.895,2.635,1.826,4.269,0.904
1,13.297,2.259,1.79,3.753,0.773,1.861,1.443,3.659,0.779
2,13.736,2.46,2.027,4.846,0.877,2.075,2.133,3.831,0.749
2,15.22,1.872,1.82,3.782,0.763,1.971,1.787,3.77,0.874
2,15.585,1.904,1.767,5.01,0.753,2.613,1.669,4.248,0.848
2,16.404,2.135,2.06,4.656,0.839,2.022,1.543,4.934,0.987
1,17.506,2.541,1.441,4.455,0.646,2.49,1.642,4.263,0.752
2,18.049,1.895,1.545,4.893,1.001,2.414,1.674,3.926,0.89
1,21.054,2.324,1.505,3.72,0.655,2.171,1.93,4.639,0.707
1,22.074,2.52,1.469,4.059,0.779,1.98,1.464,4.832,0.797
2,22.148,2.11,1.951,4.712,0.756,2.22,2.036,4.956,0.795
2,22.607,1.883,1.739,4.533,0.851,1.897,1.55,4.727,0.923
1,24.143,1.954,1.585,3.993,0.76,2.566,1.542,4.132,0.686
2,24.5,1.972,1.786,4.346,1.014,2.611,1.861,4.664,1.007
2,24.975,2.599,1.599,4.797,0.73,2.268,1.825,4.036,0.964
2,25.081,2.028,1.963,4.441,0.846,1.907,1.953,3.626,0.851
2,27.25,1.922,1.845,4.179,0.818,2.231,1.716,4.42,0.771
2,27.609,1.972,2.105,4.315,0.826,2.529,1.648,4.119,1.014
1,27.667,2.563,1.79,4.225,0.764,2.218,1.582,3.961,0.741
1,28.086,2.494,1.691,5.112,0.829,2.491,1.69,4.563,0.712
1,28.132,2.571,1.479,5.11,0.791,2.511,1.631,3.931,0.667
2,28.86,2.512,2.068,4.833,0.981,2.116,2.065,4.982,0.83
2,29.607,2.483,2.006,3.703,0.941,2.624,1.679,4.962,0.753
1,29.889,2.592,1.786,4.19,0.676,1.885,1.502,4.477,0.659
2,30.351,2.312,1.802,4.142,0.819,2.329,2.089,4.841,0.74
2,30.423,2.429,1.733,3.904,0.867,2.277,1.556,4.585,0.933
2,30.471,2.644,2.123,3.628,0.858,2.079,1.875,4.119,0.857
2,30.633,2.177,1.898,3.82,0.793,2.11,1.554,3.67,1.006
2,32.01,2.508,1.588,3.911,0.93,2.316,1.994,3.948,0.771
2,32.629,2.019,1.894,4.995,0.972,2.121,2.025,4.131,0.946
2,32.837,2.544,1.92,4.886,0.969,2.57,1.609,4.869,0.882
2,33.099,2.143,2.105,4.563,0.82,2.421,2.026,5.005,0.964
2,33.426,2.416,1.641,3.68,0.96,2.301,1.759,3.756,0.912
2,34.522,1.992,1.641,4.584,0.747,2.625,2.015,4.956,0.909
2,34.628,1.961,1.97,3.652,1.011,2.413,1.547,4.51,0.96
1,34.793,2.158,1.976,4.266,0.69,2.324,1.821,4.495,0.696
2,37.014,1.9,1.889,4.317,0.949,1.912,1.76,4.031,0.827
2,39.049,2.209,1.825,4.189,1.003,2.421,1.918,4.841,0.737
1,40.148,2.126,1.69,3.717,0.734,2.209,1.725,4.567,0.711
1,40.441,2.618,1.51,4.873,0.863,2.153,1.551,4.661,0.61
2,40.451,2.246,2.024,4.642,0.84,2.409,1.844,5.073,1.007
1,41.453,2.049,1.61,4.833,0.658,2.043,1.743,4.616,0.782
2,42.17,2.592,1.98,4.658,0.845,2.043,1.932,4.997,0.776
2,43.787,2.361,2.002,4.259,1.015,1.984,1.579,3.628,0.719
2,46.48,2.197,1.966,4.65,0.934,2.119,1.618,3.837,1.016
1,46.973,1.879,1.673,3.931,0.653,1.938,1.719,4.492,0.646
2,49.115,2.19,1.943,4.841,0.941,1.948,1.783,4.759,0.93
2,49.172,2.134,1.615,4.956,0.9,2.043,1.583,4.344,0.909
1,50.446,1.97,1.826,4.896,0.829,2.612,1.646,3.719,0.831
2,51.042,2.332,1.636,3.707,0.831,2.341,2.142,5.119,0.731
1,52.431,2.62,1.475,4.249,0.647,2.337,1.969,4.341,0.611
2,53.787,2.294,2.076,4.198,0.729,2.514,1.843,4.996,0.836
1,54.605,2.387,1.601,4.82,0.702,1.936,1.569,4.817,0.621
2,55.02,2.255,2.097,4.645,0.745,2.425,2.142,4.388,0.727
1,55.464,2.235,1.654,4.803,0.631,2.056,1.65,4.966,0.801
1,55.836,1.964,1.806,4.083,0.714,2.078,1.478,4.449,0.79
1,56.034,2.063,1.702,4.724,0.634,2.451,1.89,3.777,0.633
2,56.264,2.079,1.82,3.984,0.937,1.943,1.821,4.196,0.75
2,56.359,1.866,1.665,4.062,0.893,2.535,1.512,4.96,0.977
2,59.41,2.169,2.066,3.835,0.967,2.364,1.602,4.466,0.862
2,60.497,1.897,1.986,4.641,0.998,2.504,1.669,5.05,0.779
2,60.6,2.345,1.798,5.076,0.863,2.633,1.983,4.292,0.819
2,61.311,2.592,1.542,3.647,0.77,2.368,1.72,3.951,0.941
2,61.691,2.418,1.918,4.258,0.845,2.097,2.032,4.821,0.745
1,63.309,2.452,1.774,4.177,0.796,2.08,1.506,4.746,0.689
2,65.541,2.135,1.585,4.1,0.961,2.64,1.936,4.444,0.815
2,65.594,2.017,1.96,5.111,1.006,2.268,2.12,4.075,0.809
2,66.271,2.477,2.09,4.24,0.734,2.298,1.834,3.63,0.977
2,66.576,2.584,1.798,5.021,0.729,2.26,1.544,4.884,0.73
2,67.505,2.079,2.057,3.958,1.012,2.455,2.133,4.768,0.772
2,68.632,1.91,1.836,3.721,0.833,2.518,1.63,3.886,0.771
2,68.736,2.215,1.719,4.613,0.76,2.58,2.04,5.077,0.898
