task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,2.926,2.059,1.961,5.056,0.951,2.188,1.716,4.219,0.744
2,3.566,2.421,1.992,4.995,0.804,2.368,1.786,3.681,0.867
2,4.172,2.06,2.076,3.854,0.745,2.243,2.029,5.029,0.751
2,5.855,2.323,1.543,4.756,0.745,2.4,1.579,4.721,0.923
2,6.001,2.108,1.906,4.597,0.791,1.994,2.122,4.279,0.955
2,6.144,2.17,2.065,4.039,0.871,1.923,1.616,4.851,0.828
2,6.553,2.183,1.598,4.501,0.803,1.97,2.105,4.365,0.962
1,10.074,2.083,1.829,4.966,0.704,2.485,1.955,3.872,0.823
2,10.284,1.943,1.595,3.86,1.014,2.364,1.682,4.674,0.968
1,10.863,2.528,1.675,4.832,0.771,2.104,1.794,3.872,0.678
2,10.979,2.386,1.818,4.388,0.755,2.084,1.979,3.636,0.904
2,11.651,2.074,1.736,4.308,0.732,1.989,2.132,4.638,0.914
2,11.724,2.31,1.612,3.826,0.996,2.14,1.807,4.317,0.995
2,12.07,2.605,1.824,4.304,1.006,2.426,1.648,4.715,0.777
2,13.873,2.296,1.595,4.894,0.863,2.465,1.558,5.035,0.966
2,16.154,2.227,1.92,4.569,0.787,2.255,1.561,4.767,0.886
2,17.263,2.252,1.748,5.133,0.812,2.412,1.531,4.444,0.847
2,17.82,2.181,1.633,4.759,0.773,2.394,1.932,4.409,0.786
1,18.046,2.083,1.566,4.784,0.611,1.951,1.876,3.824,0.668
2,18.292,2.222,1.632,4.777,0.815,2.562,1.595,3.835,0.769
2,19.123,2.523,2.105,4.187,0.918,2.424,1.791,4.075,0.926
1,19.976,2.051,1.775,5.004,0.843,2.483,1.837,4.899,0.849
2,20.605,2.456,1.645,4.886,0.842,1.97,1.805,5.037,0.747
2,21.538,2.179,1.616,5.052,1.003,1.883,1.864,4.162,0.771
2,21.747,2.182,1.787,4.194,0.873,2.076,1.828,4.872,0.868
2,21.954,2.118,1.531,4.312,0.758,2.436,2.087,4.764,0.93
1,22.034,2.397,1.842,4.503,0.746,2.363,1.959,3.773,0.765
2,24.157,2.312,1.785,4.793,0.88,2.325,1.598,4.248,0.998
2,24.726,2.439,1.743,4.245,0.785,2.479,2.069,5.022,0.933
2,25.065,2.04,1.77,4.226,0.769,2.587,1.618,3.639,0.888
1,25.524,2.277,1.654,3.724,0.649,2.402,1.882,4.252,0.69
2,26.727,2.169,1.553,5.056,0.93,2.426,1.776,3.709,0.961
2,27.812,2.602,1.901,4.228,0.926,2.182,1.599,4.181,0.873
2,29.865,2.215,2.034,4.472,0.868,2.268,1.757,4.195,0.777
2,30.54,2.06,1.828,4.768,0.886,2.416,1.836,4.909,1.006
2,34.521,2.529,1.834,3.964,0.958,2.151,1.943,4.842,0.783
2,34.901,2.401,1.658,4.974,0.983,2.492,1.825,4.327,0.778
2,37.507,2.024,1.932,3.954,0.749,2.61,1.967,4.542,0.808
1,40.915,1.886,1.917,5.031,0.623,2.233,1.969,4.98,0.784
2,41.582,2.433,1.995,4.568,0.89,1.969,1.654,4.135,0.748
2,42.014,2.476,2.143,4.585,0.993,1.921,1.636,4.236,0.742
2,43.0,2.118,1.561,4.196,0.763,2.099,1.557,4.112,0.94
2,43.392,2.279,1.785,4.418,0.816,2.045,1.671,4.334,0.72
2,45.547,2.129,1.556,4.642,0.878,2.044,2.132,4.987,1.004
2,45.76,2.381,1.888,4.777,0.886,2.386,1.823,4.125,0.83
2,46.059,2.14,1.761,5.016,0.9,2.121,2.091,4.975,0.846
2,46.124,2.008,1.636,3.743,0.975,2.554,2.036,3.744,0.759
1,46.131,2.432,1.73,4.618,0.692,2.59,1.656,4.236,0.838
2,46.349,2.361,1.557,4.522,0.797,2.008,2.104,4.087,0.795
1,46.375,1.983,1.579,4.031,0.845,1.874,1.475,3.633,0.659
2,46.64,2.188,2.122,4.719,0.804,2.394,1.823,4.37,0.98
2,48.435,2.246,1.948,4.816,0.775,2.301,1.765,4.268,0.837
1,48.577,2.433,1.743,5.042,0.672,2.248,1.716,4.121,0.632
2,50.217,2.116,1.949,5.025,1.016,2.442,2.13,4.379,1.006
2,53.082,2.262,2.093,3.983,0.813,2.257,1.815,4.989,0.87
1,54.299,1.965,1.866,3.795,0.75,1.954,1.799,3.615,0.631
2,54.622,2.447,1.671,4.527,0.729,2.552,1.821,4.604,0.798
1,56.587,1.884,1.699,4.242,0.632,2.582,1.818,4.711,0.619
2,57.187,2.52,1.951,4.995,0.732,2.388,1.959,4.82,0.881
2,57.188,2.238,1.644,4.379,0.719,2.592,1.789,4.275,0.869
2,58.657,2.475,1.802,4.398,0.747,2.643,2.099,5.021,0.87
