task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,1.684,1.995,1.057,1.951,1.038
1,1.964,1.932,1.061,1.954,1.092
1,3.699,1.957,1.068,1.946,1.021
2,5.653,3.056,5.902,3.032,5.922
1,7.001,1.919,1.095,1.925,1.086
2,7.004,3.017,5.954,3.064,5.983
1,7.248,1.967,1.028,1.927,1.014
2,8.569,3.089,5.991,3.028,5.947
1,9.637,1.968,1.058,1.915,1.086
1,10.203,1.972,1.071,1.947,1.097
2,11.968,3.083,5.996,3.099,5.989
1,12.165,1.982,1.032,1.924,1.052
1,13.143,1.993,1.088,1.989,1.091
1,14.116,1.925,1.067,1.961,1.077
1,15.683,1.974,1.017,1.974,1.037
1,15.721,1.991,1.049,1.963,1.006
1,16.175,1.901,1.036,1.944,1.008
1,16.448,1.955,1.083,1.962,1.084
2,17.088,3.073,5.96,3.08,5.954
2,17.54,3.002,5.981,3.069,5.957
2,18.027,3.09,5.987,3.016,5.963
2,18.246,3.075,5.957,3.041,5.944
1,18.511,1.985,1.055,1.946,1.018
1,18.671,1.967,1.061,1.979,1.051
1,21.02,1.999,1.095,1.941,1.018
2,21.539,3.006,5.996,3.092,5.995
2,21.732,3.018,5.96,3.015,5.962
1,23.558,1.902,1.021,1.996,1.047
2,23.734,3.039,5.933,3.023,5.976
1,24.121,1.967,1.048,1.959,1.031
2,25.606,3.03,5.951,3.079,5.991
2,25.767,3.077,5.974,3.096,5.982
2,26.57,3.091,5.965,3.041,5.907
2,27.201,3.009,5.957,3.033,5.938
2,27.614,3.09,5.998,3.04,5.958
1,28.236,1.904,1.06,1.987,1.034
2,28.422,3.09,5.979,3.064,5.959
2,30.424,3.023,5.964,3.097,5.981
2,31.769,3.003,5.95,3.071,5.947
2,32.137,3.082,5.914,3.039,5.962
2,32.223,3.052,5.967,3.051,5.94
1,33.021,1.977,1.046,1.991,1.02
2,33.289,3.083,5.913,3.02,5.939
1,34.023,1.958,1.005,1.988,1.074
1,37.269,1.997,1.098,1.936,1.004
1,37.863,1.951,1.001,1.968,1.055
2,39.251,3.002,5.998,3.068,5.929
2,39.266,3.019,5.959,3.076,5.97
2,39.528,3.09,5.963,3.004,5.928
2,41.509,3.045,5.99,3.088,5.947
1,41.635,1.952,1.013,1.941,1.004
2,42.366,3.036,5.988,3.049,5.924
1,43.031,1.913,1.094,1.998,1.031
1,45.03,1.932,1.081,1.916,1.008
1,45.504,1.981,1.097,1.926,1.042
2,47.696,3.097,5.997,3.002,5.951
2,47.772,3.012,5.982,3.048,5.907
2,47.988,3.024,5.911,3.094,5.997
1,50.11,1.989,1.055,1.943,1.044
1,50.388,1.987,1.057,1.939,1.045
2,50.557,3.003,5.909,3.079,5.998
1,51.426,1.976,1.037,1.979,1.025
1,51.961,1.911,1.021,1.954,1.043
1,52.127,1.91,1.018,1.927,1.033
2,53.449,3.084,5.95,3.069,5.959
2,54.069,3.076,5.918,3.088,5.979
1,54.388,1.929,1.075,1.948,1.041
1,55.16,1.942,1.097,1.978,1.001
2,56.87,3.008,5.915,3.079,5.998
2,59.267,3.012,5.946,3.075,5.984
1,59.585,1.905,1.056,1.968,1.042
2,64.816,3.073,5.989,3.087,5.964
2,65.362,3.044,5.994,3.009,5.913
2,65.591,3.042,5.941,3.059,5.993
2,66.305,3.043,5.966,3.041,5.943
1,66.94,1.925,1.062,1.948,1.014
1,67.027,1.986,1.077,1.938,1.095
2,67.81,3.065,5.938,3.056,5.987
2,71.467,3.062,5.952,3.073,5.929
2,71.563,3.023,5.947,3.079,5.912
1,73.047,1.941,1.011,1.993,1.08
2,73.764,3.042,5.929,3.079,5.968
1,77.637,1.985,1.015,1.994,1.057
2,77.787,3.072,5.923,3.062,5.961
1,78.441,1.976,1.098,1.971,1.001
2,79.0,3.041,5.92,3.042,5.968
2,79.295,3.095,5.967,3.023,5.973
2,80.327,3.047,5.904,3.034,5.951
1,83.114,1.976,1.087,1.954,1.078
1,84.9,1.903,1.09,1.969,1.028
1,85.394,1.938,1.004,1.988,1.035
2,85.573,3.047,5.958,3.079,5.994
1,86.223,1.951,1.068,1.964,1.074
2,88.06,3.068,5.913,3.043,5.968
1,88.097,1.908,1.092,1.95,1.026
1,88.906,1.967,1.087,1.912,1.029
1,89.182,1.994,1.095,1.995,1.046
1,90.305,1.987,1.036,1.91,1.088
1,91.646,1.917,1.096,1.931,1.081
1,94.303,1.975,1.087,1.915,1.052
2,94.563,3.026,5.956,3.043,5.975
2,94.617,3.034,5.955,3.011,5.967
1,94.828,1.977,1.082,1.901,1.073
1,94.974,1.975,1.065,1.909,1.059
2,95.89,3.056,5.949,3.027,5.939
1,96.779,1.966,1.094,1.941,1.086
1,97.504,1.955,1.05,1.985,1.019
1,98.861,1.999,1.056,1.934,1.005
1,100.753,1.947,1.07,1.965,1.077
2,102.054,3.002,5.987,3.017,5.929
1,102.365,1.91,1.062,1.916,1.099
1,103.315,1.997,1.006,1.98,1.03
2,106.789,3.058,5.911,3.038,5.913
1,107.012,1.994,1.066,1.917,1.051
1,107.212,1.931,1.061,1.953,1.072
2,107.335,3.079,5.943,3.034,5.996
1,108.921,1.945,1.09,1.911,1.09
2,115.436,3.094,5.949,3.053,5.971
1,116.626,1.998,1.055,1.967,1.069
2,116.691,3.024,5.973,3.035,5.967
2,118.314,3.039,5.984,3.028,5.974
1,118.592,1.902,1.092,1.999,1.096
2,118.79,3.081,5.996,3.007,5.976
1,120.066,1.99,1.024,1.979,1.018
1,120.931,1.942,1.024,1.963,1.002
1,121.188,1.919,1.054,1.917,1.093
1,121.674,1.958,1.094,1.98,1.01
1,122.486,1.954,1.062,1.967,1.087
2,123.628,3.074,5.986,3.002,5.973
2,123.752,3.041,5.95,3.01,5.998
2,123.874,3.099,5.932,3.08,5.931
1,126.29,1.996,1.09,1.977,1.07
2,126.908,3.047,5.932,3.068,5.964
2,128.168,3.034,5.989,3.019,5.903
1,129.027,1.995,1.042,1.986,1.021
1,129.304,1.936,1.084,1.92,1.008
2,131.527,3.014,5.933,3.089,5.992
2,131.617,3.092,5.903,3.033,5.958
1,133.187,1.924,1.001,1.997,1.089
2,135.65,3.013,5.968,3.066,5.988
1,136.608,1.998,1.061,1.992,1.005
2,136.989,3.067,5.964,3.073,5.958
2,137.073,3.044,5.938,3.048,5.982
1,137.631,1.942,1.043,1.99,1.051
2,138.806,3.045,5.996,3.068,5.97
1,138.808,1.943,1.081,1.905,1.09
1,139.247,1.957,1.052,1.918,1.001
2,139.498,3.064,5.975,3.05,5.982
