task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.465,3.077,5.97,3.036,5.943
2,2.543,3.095,5.908,3.076,5.901
1,2.765,1.909,1.061,1.911,1.029
1,4.223,1.904,1.082,1.906,1.056
1,4.533,1.925,1.018,1.986,1.06
2,5.66,3.064,5.923,3.022,5.95
1,8.453,1.999,1.062,1.941,1.018
1,8.594,1.969,1.086,1.975,1.076
2,9.646,3.085,5.988,3.013,5.951
1,10.579,1.94,1.023,1.943,1.062
2,12.126,3.074,5.933,3.099,5.935
2,12.432,3.038,5.946,3.072,5.902
1,14.865,1.996,1.002,1.917,1.055
1,15.325,1.994,1.07,1.917,1.022
2,16.391,3.098,5.968,3.042,5.986
2,16.458,3.028,5.949,3.053,5.996
2,17.672,3.099,5.922,3.072,5.979
2,19.506,3.1,5.945,3.009,5.951
2,19.88,3.02,5.936,3.008,5.9
1,21.117,1.944,1.006,1.967,1.051
1,21.436,1.992,1.033,1.905,1.024
1,22.619,1.982,1.048,1.969,1.055
1,25.308,1.919,1.038,1.902,1.028
1,25.808,1.97,1.056,1.968,1.013
2,25.938,3.005,5.988,3.027,5.985
1,25.978,1.938,1.002,1.923,1.017
2,26.512,3.005,5.912,3.053,5.939
1,26.586,1.936,1.077,1.99,1.057
1,27.474,1.922,1.088,1.996,1.046
2,29.122,3.027,5.909,3.055,5.974
1,29.525,1.996,1.065,1.939,1.091
2,29.661,3.026,5.981,3.013,5.967
1,30.469,1.941,1.095,1.983,1.084
1,30.651,1.942,1.096,1.9,1.004
2,32.449,3.008,5.998,3.095,5.978
2,35.098,3.028,5.927,3.08,5.987
1,38.785,1.957,1.069,1.974,1.027
2,40.069,3.018,5.951,3.066,5.966
1,40.496,1.953,1.038,1.951,1.05
2,42.779,3.09,5.979,3.039,5.959
1,43.71,1.93,1.042,1.951,1.047
2,45.753,3.004,5.947,3.076,5.933
2,46.719,3.099,5.94,3.002,5.907
1,47.653,1.946,1.027,1.938,1.017
1,54.177,1.917,1.033,1.902,1.086
2,54.399,3.043,5.972,3.06,5.914
2,54.661,3.002,5.984,3.064,5.941
1,57.314,1.911,1.056,1.984,1.062
1,57.518,1.974,1.08,1.986,1.069
2,58.333,3.057,5.925,3.075,5.964
2,59.348,3.083,5.919,3.003,5.914
1,61.374,1.935,1.061,1.959,1.01
1,61.609,1.996,1.094,1.967,1.006
1,61.962,1.992,1.069,1.989,1.051
2,62.42,3.013,5.947,3.056,5.988
1,62.939,1.968,1.017,1.94,1.044
1,63.655,1.949,1.016,1.995,1.004
1,64.591,1.923,1.018,1.952,1.054
2,64.664,3.01,5.933,3.011,5.991
2,67.567,3.052,5.94,3.037,5.932
1,68.484,1.965,1.055,1.946,1.066
2,71.493,3.074,5.946,3.014,5.99
2,73.652,3.012,5.934,3.098,5.993
2,74.352,3.033,5.936,3.027,5.952
2,75.596,3.083,5.999,3.043,5.914
2,76.669,3.065,5.94,3.002,5.968
2,77.372,3.025,5.978,3.051,5.997
1,78.559,1.982,1.056,1.974,1.081
2,81.111,3.079,5.929,3.097,5.986
2,81.775,3.059,5.928,3.04,5.977
1,85.412,1.959,1.095,1.939,1.032
2,85.768,3.085,5.909,3.07,5.981
1,86.07,1.955,1.089,1.926,1.048
2,86.675,3.093,5.995,3.019,5.991
1,86.896,1.953,1.085,1.992,1.011
