task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.575,1.909,1.037,1.962,1.093
1,0.878,1.907,1.015,1.905,1.008
1,0.994,1.96,1.081,1.945,1.087
2,3.131,3.089,5.92,3.062,5.941
2,3.595,3.083,5.911,3.009,5.938
2,4.514,3.069,5.99,3.054,5.928
2,4.837,3.051,5.946,3.049,5.905
2,7.692,3.022,5.975,3.079,5.921
2,8.312,3.064,5.957,3.047,5.948
2,8.861,3.025,5.939,3.085,5.958
2,10.981,3.087,5.947,3.068,5.922
2,11.3,3.009,5.961,3.018,5.98
1,12.117,1.984,1.082,1.937,1.06
1,14.917,1.926,1.025,1.918,1.076
2,16.143,3.042,5.911,3.061,5.931
1,20.599,1.913,1.096,1.948,1.051
1,20.702,1.923,1.058,1.997,1.035
1,22.26,1.958,1.061,1.951,1.08
1,24.435,1.975,1.035,1.926,1.01
2,25.06,3.04,5.978,3.066,5.983
2,25.136,3.091,5.976,3.01,5.995
2,26.83,3.097,5.953,3.013,5.965
2,28.449,3.073,5.953,3.023,5.905
1,29.743,1.979,1.098,1.992,1.095
1,31.0,1.987,1.029,1.903,1.091
1,32.697,1.925,1.075,1.942,1.029
1,32.747,1.911,1.058,1.929,1.024
2,37.974,3.082,5.985,3.09,5.909
2,38.02,3.054,5.95,3.075,5.983
2,38.7,3.004,5.989,3.04,5.931
1,38.901,1.941,1.066,1.966,1.02
1,38.997,1.924,1.063,1.921,1.069
2,39.934,3.0,5.996,3.068,5.964
2,41.659,3.074,5.997,3.081,5.975
2,41.792,3.021,5.969,3.016,5.909
1,42.819,1.917,1.05,1.98,1.066
2,43.593,3.095,5.913,3.035,5.947
1,44.083,1.971,1.089,1.938,1.023
2,44.371,3.001,5.911,3.079,5.921
1,44.719,1.978,1.052,1.925,1.024
2,46.731,3.069,5.91,3.012,5.939
1,47.702,1.939,1.085,1.935,1.001
2,51.614,3.079,5.981,3.01,5.91
1,52.187,1.928,1.081,1.92,1.085
1,53.441,1.992,1.066,1.971,1.086
1,54.317,1.998,1.034,1.998,1.033
2,55.218,3.069,5.942,3.09,5.965
1,56.168,1.986,1.076,1.936,1.069
2,56.2,3.037,5.914,3.033,5.961
1,56.247,1.944,1.035,1.921,1.036
2,56.6,3.033,5.92,3.005,5.961
2,56.63,3.061,5.98,3.005,5.969
1,56.988,1.925,1.026,1.951,1.098
2,57.472,3.019,5.998,3.07,5.928
1,57.609,1.925,1.016,1.918,1.02
2,58.918,3.066,5.933,3.013,5.934
2,60.048,3.091,5.953,3.099,5.962
1,60.576,1.955,1.089,1.927,1.093
1,61.606,1.982,1.092,1.976,1.047
1,63.988,1.905,1.05,1.919,1.08
1,67.818,1.94,1.026,1.978,1.041
2,68.209,3.031,5.923,3.079,5.978
1,68.303,1.967,1.057,1.923,1.074
2,68.441,3.003,5.957,3.063,5.96
2,68.543,3.074,5.913,3.074,5.947
1,69.098,1.919,1.094,1.903,1.079
2,69.465,3.052,5.963,3.073,5.979
2,69.494,3.015,5.934,3.087,5.941
1,69.865,1.926,1.065,1.964,1.092
1,71.031,1.91,1.048,1.929,1.007
2,71.877,3.012,5.963,3.037,5.988
2,72.331,3.074,5.917,3.021,5.942
2,72.583,3.06,5.983,3.04,5.929
2,73.862,3.007,5.906,3.066,5.966
1,74.317,1.927,1.04,1.975,1.073
2,76.402,3.083,5.963,3.007,5.999
2,76.676,3.091,5.927,3.058,5.997
1,80.556,1.991,1.046,1.947,1.084
1,82.448,1.99,1.062,1.984,1.05
2,86.608,3.053,5.915,3.002,5.907
1,86.914,1.931,1.084,1.971,1.09
1,89.299,1.92,1.078,1.934,1.09
1,91.773,1.979,1.011,1.925,1.08
1,92.558,1.982,1.03,1.935,1.075
2,93.313,3.04,5.91,3.01,5.948
2,94.439,3.017,5.935,3.061,5.952
2,95.096,3.098,5.946,3.067,5.991
1,95.432,1.915,1.065,1.914,1.028
1,96.612,1.98,1.001,1.984,1.034
1,98.534,1.903,1.049,1.918,1.06
1,99.19,1.946,1.075,1.97,1.055
2,100.602,3.033,5.976,3.039,5.913
2,102.23,3.067,5.961,3.081,5.963
2,102.516,3.012,5.962,3.099,5.999
2,102.61,3.044,5.953,3.075,5.913
1,103.424,1.967,1.097,1.925,1.039
1,103.495,1.913,1.053,1.968,1.043
2,103.497,3.031,5.962,3.003,5.931
1,104.738,1.957,1.082,1.917,1.076
1,105.36,1.91,1.094,1.908,1.052
2,106.25,3.052,5.969,3.002,5.933
1,107.464,1.981,1.01,1.967,1.064
2,107.81,3.028,5.941,3.066,5.997
1,108.047,1.903,1.044,1.976,1.09
1,108.569,1.975,1.034,1.998,1.072
1,108.592,1.902,1.07,1.981,1.098
2,110.668,3.08,5.966,3.076,5.992
2,111.677,3.056,5.965,3.053,5.967
