task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.782,2.13,1.645,3.869,0.809,2.24,1.556,3.955,0.797
2,1.272,1.922,1.808,3.983,0.843,2.504,1.621,4.331,0.885
1,2.47,2.122,1.735,4.119,0.835,2.175,1.531,3.653,0.706
2,2.634,1.923,1.946,4.866,0.914,1.906,1.908,3.978,0.907
1,2.901,1.951,1.603,4.771,0.833,1.951,1.445,4.267,0.715
2,3.095,2.313,1.658,3.886,0.914,1.883,1.688,3.77,1.006
2,3.556,2.57,1.519,4.902,0.932,1.996,1.979,5.029,0.99
1,4.409,2.592,1.593,4.925,0.688,2.149,1.752,3.964,0.816
1,5.005,2.119,1.73,3.748,0.826,1.885,1.68,4.177,0.768
1,5.984,2.069,1.619,4.642,0.702,1.909,1.961,4.001,0.772
1,8.019,2.176,1.791,3.653,0.727,2.482,1.739,4.548,0.803
2,9.055,2.565,1.677,4.266,0.799,2.264,1.626,4.701,0.923
2,9.275,2.636,1.561,3.922,0.771,2.541,1.722,4.663,0.977
1,9.419,2.209,1.478,4.032,0.664,1.879,1.955,4.487,0.66
1,10.687,1.874,1.895,4.741,0.719,1.883,1.469,3.961,0.86
1,13.238,2.258,1.634,4.072,0.823,2.312,1.862,3.874,0.779
2,14.151,2.075,1.854,4.259,0.912,2.197,1.526,4.253,0.833
2,14.634,2.295,1.884,3.744,1.014,2.429,1.77,4.944,0.943
1,15.283,2.053,1.633,4.186,0.855,2.118,1.426,4.292,0.737
2,15.61,2.257,2.027,4.368,0.727,2.526,2.011,4.089,0.961
2,16.671,1.932,1.565,4.283,0.79,2.118,2.078,4.228,0.722
1,16.8,2.198,1.704,3.796,0.784,2.312,1.931,3.905,0.611
2,17.002,2.565,1.545,3.714,0.833,2.191,2.141,4.398,0.741
1,18.026,2.044,1.867,4.809,0.84,2.197,1.687,4.687,0.619
1,20.282,2.597,1.859,3.696,0.736,2.517,1.932,3.805,0.763
2,20.623,1.964,1.644,4.533,0.734,2.249,1.967,3.658,0.821
2,21.522,1.898,1.705,4.533,0.891,2.635,2.13,4.84,0.847
2,21.674,2.513,1.966,4.313,0.835,2.483,2.005,3.876,0.964
1,23.149,2.54,1.463,4.011,0.842,2.424,1.547,3.633,0.613
1,23.375,2.557,1.942,3.991,0.75,2.327,1.775,4.233,0.761
2,25.172,2.368,1.543,3.855,0.839,2.558,1.872,4.086,0.781
2,25.35,2.469,2.028,4.162,0.987,2.182,1.827,3.859,0.855
2,26.377,2.622,1.614,4.269,0.91,2.51,1.536,4.456,0.911
2,27.115,2.246,1.526,4.995,0.846,2.266,1.822,4.521,0.803
2,27.422,2.412,2.03,4.311,1.007,2.408,1.834,4.586,0.98
1,27.942,1.925,1.519,4.39,0.683,2.056,1.582,3.719,0.739
2,28.273,2.139,1.536,3.709,0.933,2.182,1.695,4.04,0.866
1,28.292,2.456,1.631,4.36,0.72,2.59,1.929,4.634,0.626
1,28.389,1.955,1.473,3.776,0.649,2.429,1.479,4.791,0.633
1,28.935,2.057,1.654,4.871,0.651,2.0,1.775,4.277,0.642
2,28.938,2.615,1.575,3.869,0.73,1.883,2.02,3.738,0.929
2,29.233,1.916,1.978,4.841,0.941,2.467,1.953,4.733,0.945
2,29.332,2.013,1.868,4.702,0.839,2.011,2.105,4.864,0.881
1,30.479,2.478,1.622,4.146,0.702,2.24,1.762,3.884,0.746
1,30.789,2.605,1.598,4.296,0.681,2.176,1.478,4.583,0.84
2,31.506,2.382,2.127,4.666,0.985,2.255,1.912,4.703,0.74
1,33.427,2.453,1.911,4.412,0.64,2.138,1.942,4.485,0.802
2,34.004,2.004,1.812,4.841,0.989,1.876,1.866,4.394,1.01
1,34.536,2.053,1.924,3.972,0.845,2.616,1.605,4.566,0.668
2,34.899,2.022,1.916,4.395,0.786,2.019,1.585,4.902,1.01
1,36.41,2.595,1.898,4.968,0.853,1.939,1.899,4.524,0.643
2,36.62,2.529,1.55,3.958,0.901,2.582,1.563,4.785,0.799
2,37.521,2.011,1.598,3.983,0.86,2.633,1.625,4.495,1.005
1,38.509,2.572,1.631,4.258,0.774,1.922,1.985,4.267,0.81
1,41.29,2.381,1.929,4.26,0.81,2.569,1.716,3.937,0.671
2,41.454,2.318,1.711,4.372,0.83,2.343,1.732,3.912,0.75
2,41.555,2.341,1.636,4.004,0.98,2.611,1.716,4.627,1.002
1,43.351,2.426,1.574,4.201,0.66,1.972,1.589,3.858,0.625
2,44.244,2.14,1.619,4.115,0.817,2.32,1.786,4.706,0.997
2,47.264,2.428,1.917,4.79,0.816,2.115,1.68,3.932,0.797
2,48.059,2.488,1.74,3.819,0.972,1.932,1.539,4.286,0.923
2,48.12,2.394,1.879,4.332,0.756,1.943,1.514,4.42,0.815
2,48.219,2.605,1.532,4.774,0.821,2.45,1.77,4.269,0.753
1,48.346,2.484,1.439,4.616,0.739,2.382,1.543,4.348,0.668
2,50.144,2.39,1.588,3.709,0.975,2.121,1.995,4.22,0.813
2,50.402,1.905,1.574,4.599,0.998,2.253,1.67,4.283,0.866
1,51.861,2.444,1.743,5.044,0.858,2.458,1.546,4.549,0.762
1,53.229,2.36,1.931,4.585,0.649,2.185,1.847,4.342,0.822
2,53.34,2.215,1.64,5.092,1.007,2.115,1.735,4.995,0.966
2,54.637,2.114,1.754,3.68,0.774,2.014,1.838,4.222,0.921
1,59.125,2.026,1.608,4.279,0.841,2.24,1.758,3.61,0.746
1,59.468,2.407,1.653,3.745,0.719,1.916,1.879,4.352,0.822
2,60.271,2.063,1.52,4.253,0.78,2.438,1.582,3.649,0.74
2,62.16,2.599,1.682,3.768,0.799,2.052,1.733,4.462,0.914
1,63.388,1.941,1.974,4.997,0.644,2.364,1.451,4.223,0.786
2,63.538,2.388,1.721,4.629,0.765,2.046,1.613,3.82,0.801
2,63.766,2.272,1.867,4.984,0.907,2.525,1.691,4.011,0.803
2,63.811,2.541,1.714,4.295,0.737,2.26,1.543,5.005,0.845
1,63.906,2.231,1.548,4.605,0.768,2.202,1.542,3.684,0.759
2,64.896,1.893,1.966,4.585,1.007,2.297,1.792,4.344,0.968
2,65.924,1.961,2.073,4.372,0.907,2.474,1.554,5.06,0.746
1,66.068,2.167,1.41,4.313,0.644,1.995,1.648,4.411,0.657
2,66.307,2.607,2.107,3.948,0.732,1.904,2.108,4.075,0.769
2,66.49,1.883,2.054,5.013,0.874,2.074,1.748,4.841,0.921
2,66.544,2.55,1.513,4.005,0.93,2.256,2.113,4.59,0.94
1,73.412,2.418,1.61,5.077,0.655,1.9,1.776,4.412,0.807
1,73.417,2.577,1.838,4.614,0.676,1.987,1.782,4.978,0.845
1,73.668,2.083,1.608,4.803,0.818,2.126,1.943,3.848,0.666
2,73.947,1.912,1.775,4.085,0.803,2.377,1.861,4.011,0.82
2,75.747,2.316,2.014,3.97,0.928,2.601,1.966,3.863,0.765
2,76.148,2.117,1.854,3.93,0.877,2.525,1.936,4.86,1.015
2,76.549,2.016,1.805,3.978,0.931,2.095,2.097,4.151,0.999
1,77.206,2.35,1.415,4.838,0.652,1.991,1.528,4.663,0.625
1,77.327,2.458,1.61,3.904,0.66,2.308,1.765,3.8,0.646
1,78.437,1.928,1.479,4.665,0.711,2.418,1.858,4.912,0.826
1,79.63,2.131,1.934,4.386,0.782,2.581,1.82,4.526,0.839
1,79.956,2.252,1.51,4.608,0.841,2.476,1.872,4.169,0.642
2,80.001,2.084,1.655,5.032,0.971,2.242,1.848,3.778,0.976
2,80.232,2.283,1.967,5.073,0.971,2.497,1.821,4.078,0.914
1,81.564,1.982,1.562,4.696,0.784,2.6,1.916,4.585,0.694
1,81.641,2.192,1.633,4.181,0.649,2.126,1.74,4.214,0.765
1,84.128,2.614,1.442,4.184,0.861,2.625,1.685,4.823,0.703
1,84.252,1.904,1.905,5.043,0.812,2.202,1.844,3.681,0.839
2,85.096,2.313,1.943,3.734,0.81,2.508,1.96,4.907,0.727
1,86.812,2.003,1.485,4.642,0.765,2.582,1.567,4.201,0.768
2,87.814,2.279,1.519,4.739,0.72,2.045,1.836,4.941,0.837
2,89.198,2.192,1.735,4.984,1.007,2.188,1.633,4.269,0.734
1,89.744,1.935,1.714,5.043,0.724,1.899,1.558,3.653,0.803
2,89.822,2.048,1.628,3.77,0.92,2.202,1.787,3.951,0.771
1,90.497,2.197,1.463,3.657,0.665,1.937,1.684,4.297,0.744
1,91.019,2.037,1.853,3.904,0.773,2.03,1.902,4.82,0.781
2,91.83,2.337,1.596,3.649,0.949,2.633,1.841,5.099,0.933
1,91.923,2.015,1.958,3.668,0.647,2.313,1.742,4.44,0.839
2,92.923,2.397,1.928,3.691,0.727,2.117,1.619,4.297,0.979
2,94.312,2.364,1.886,3.792,0.745,2.397,1.995,3.679,0.931
1,95.954,2.558,1.689,4.57,0.682,2.402,1.588,4.817,0.633
2,96.385,2.422,1.917,4.665,0.788,2.361,2.053,5.083,0.811
1,96.416,1.886,1.623,4.032,0.643,1.989,1.972,5.036,0.808
1,97.533,2.1,1.822,4.076,0.801,2.302,1.888,4.613,0.811
2,99.216,1.972,1.776,3.734,0.809,1.969,2.065,4.58,0.77
2,100.569,2.481,1.64,3.82,0.736,2.49,1.723,4.631,0.914
1,101.483,2.404,1.891,4.994,0.715,2.223,1.859,4.993,0.618
1,102.039,2.497,1.613,3.792,0.762,1.943,1.567,3.627,0.693
2,104.401,2.269,1.811,4.597,0.74,2.547,1.651,4.647,0.975
1,106.442,2.269,1.554,4.93,0.645,2.422,1.985,4.996,0.77
2,106.927,2.625,1.619,4.123,0.987,1.875,2.04,4.629,0.998
2,107.466,2.508,1.785,3.642,0.949,2.073,1.514,4.238,0.755
1,108.949,2.476,1.475,4.631,0.784,2.574,1.907,4.8,0.638
1,109.118,1.983,1.658,4.068,0.821,2.162,1.631,4.252,0.784
2,110.451,2.013,1.715,3.95,0.73,2.138,1.808,4.841,0.984
2,111.758,2.08,1.519,4.674,0.94,2.412,1.985,3.903,0.792
1,111.84,2.04,1.767,5.033,0.845,2.446,1.984,4.831,0.723
2,113.126,2.056,1.989,4.868,0.727,2.442,1.632,4.307,0.812
1,113.37,1.993,1.93,4.108,0.615,2.153,1.821,3.993,0.841
1,114.652,1.922,1.689,4.181,0.627,2.037,1.44,4.078,0.625
1,115.919,2.494,1.496,4.867,0.76,2.108,1.942,3.61,0.83
2,116.213,2.041,1.68,3.985,0.966,2.51,1.785,5.025,1.007
1,116.555,1.923,1.703,4.753,0.63,2.309,1.559,4.011,0.611
2,116.558,2.215,1.76,4.934,0.769,2.269,1.531,4.137,0.914
1,117.01,2.233,1.834,4.479,0.817,2.483,1.522,4.829,0.675
1,119.672,2.358,1.853,4.677,0.782,1.995,1.962,4.993,0.625
2,120.159,2.232,2.047,3.795,0.759,2.14,1.894,3.766,0.8
2,120.95,2.277,1.55,4.356,0.741,2.118,1.716,5.076,0.981
1,122.265,2.059,1.947,3.884,0.678,2.083,1.654,4.223,0.834
2,122.446,2.013,1.891,4.772,0.872,2.008,1.725,4.004,0.844
1,123.12,2.044,1.87,5.096,0.757,2.261,1.41,4.483,0.853
2,125.074,2.548,1.538,4.99,0.758,1.891,2.122,3.912,0.726
2,126.115,1.904,1.63,3.649,0.928,2.118,1.612,4.803,0.729
2,126.833,2.015,1.807,3.75,0.84,2.011,1.992,4.626,0.917
2,126.917,2.464,2.111,4.01,0.745,1.882,2.036,4.767,0.933
2,127.671,2.155,2.127,3.978,0.928,2.321,2.12,4.004,0.755
1,127.87,2.272,1.9,4.161,0.837,2.374,1.911,4.967,0.654
1,127.95,2.099,1.675,4.322,0.782,1.874,1.758,4.661,0.64
2,128.653,2.384,1.644,4.331,0.801,1.933,1.654,4.392,0.867
2,131.081,2.513,1.979,3.671,0.721,2.368,1.858,4.956,0.837
2,131.391,2.352,1.73,4.365,0.923,2.176,1.795,3.835,0.806
2,131.987,2.17,1.673,4.581,0.966,1.954,1.747,4.501,0.915
2,132.895,1.91,1.823,3.626,0.93,2.006,1.768,4.453,0.818
2,133.661,2.404,1.752,4.927,0.954,2.011,1.971,4.83,0.851
1,135.365,1.989,1.857,4.264,0.614,1.946,1.501,3.727,0.659
1,135.644,2.023,1.75,4.006,0.796,2.535,1.976,3.877,0.765
1,136.569,2.015,1.467,3.628,0.841,2.162,1.691,4.683,0.801
1,136.656,2.483,1.92,4.888,0.786,2.034,1.59,4.441,0.822
2,138.672,2.314,2.054,4.002,1.017,1.883,1.928,3.795,0.727
2,141.587,1.883,2.104,4.401,0.91,2.094,1.923,4.993,0.856
2,141.995,2.38,1.63,4.578,0.9,2.242,1.938,4.595,0.933
1,142.791,1.996,1.688,4.781,0.644,2.228,1.69,4.477,0.626
2,143.341,2.008,1.705,4.543,1.008,2.586,1.679,4.365,0.742
1,143.991,2.035,1.931,4.342,0.626,2.346,1.719,4.184,0.854
2,146.019,2.092,1.681,4.928,0.794,2.537,1.848,3.67,0.928
1,146.503,1.983,1.744,5.004,0.638,2.491,1.684,4.116,0.71
1,146.509,2.327,1.87,3.82,0.643,2.049,1.707,3.82,0.738
2,148.074,2.132,1.747,3.751,0.756,1.888,2.13,3.75,0.758
2,148.12,2.181,1.719,4.081,0.763,2.421,1.888,3.927,0.914
2,148.9,2.382,1.935,3.626,0.795,2.181,2.02,5.021,0.881
1,149.662,2.491,1.668,4.134,0.854,2.251,1.861,3.729,0.833
1,150.799,2.286,1.913,4.64,0.69,2.327,1.977,3.948,0.848
1,151.421,2.432,1.916,5.099,0.801,2.358,1.905,4.028,0.636
2,152.967,2.54,1.847,4.317,0.888,2.412,2.068,4.894,1.007
1,153.275,2.531,1.896,4.411,0.734,2.528,1.566,4.843,0.648
2,153.808,1.961,1.618,4.664,0.937,2.644,1.591,4.595,0.908
2,154.56,2.64,1.858,4.673,0.794,2.369,1.886,4.356,0.999
1,154.615,2.45,1.58,4.484,0.613,2.555,1.69,5.032,0.824
2,156.124,2.258,2.07,3.855,0.828,2.629,1.6,4.474,0.916
1,157.005,2.21,1.652,4.031,0.632,1.946,1.926,4.134,0.631
2,159.305,2.465,2.07,4.612,0.83,2.577,1.747,4.265,0.833
1,159.535,2.388,1.878,4.76,0.76,2.387,1.467,4.371,0.711
1,159.565,1.986,1.668,4.45,0.863,2.309,1.806,3.896,0.796
1,160.006,2.049,1.846,4.618,0.813,2.194,1.774,4.327,0.741
2,160.655,2.278,1.862,4.578,0.718,2.577,1.52,3.675,0.893
1,160.673,2.382,1.866,3.668,0.829,2.248,1.728,4.079,0.727
1,160.789,2.214,1.485,4.851,0.724,2.421,1.738,4.925,0.833
1,163.93,2.447,1.744,5.102,0.836,2.077,1.847,4.585,0.625
1,165.781,2.603,1.907,4.454,0.733,2.248,1.864,4.647,0.617
1,166.173,2.397,1.879,4.88,0.769,2.179,1.509,4.614,0.655
2,166.498,2.585,1.65,3.93,0.763,2.311,1.6,3.954,0.911
1,166.74,2.213,1.898,3.747,0.639,2.328,1.845,4.923,0.614
1,166.923,2.311,1.485,3.659,0.637,2.493,1.815,3.709,0.658
1,167.61,2.408,1.634,4.563,0.659,2.541,1.423,3.835,0.651
2,168.492,2.11,1.735,4.941,0.964,2.017,2.014,4.729,0.962
1,169.29,2.42,1.885,3.87,0.618,2.436,1.828,3.87,0.834
2,169.619,2.491,2.111,4.638,0.852,2.434,1.52,3.886,1.003
2,170.208,1.867,1.688,5.06,0.928,2.494,1.886,3.788,1.008
1,170.626,1.929,1.441,4.782,0.627,2.456,1.855,4.517,0.848
2,173.882,2.227,1.99,4.394,0.94,2.195,1.723,3.897,0.744
2,174.149,1.912,2.126,4.466,0.873,2.225,1.776,4.268,0.973
1,174.582,2.521,1.952,3.888,0.719,2.307,1.73,4.775,0.753
1,174.691,2.153,1.884,4.108,0.681,2.331,1.475,4.817,0.75
2,177.306,2.169,1.831,4.418,1.009,1.898,1.831,4.768,0.72
1,177.966,1.94,1.74,4.388,0.663,1.999,1.522,4.778,0.839
1,178.106,2.471,1.552,5.078,0.651,2.002,1.761,3.877,0.816
1,178.152,2.123,1.662,4.994,0.625,2.165,1.631,4.907,0.73
2,178.606,2.058,2.029,4.993,0.913,2.108,1.664,4.962,0.805
1,179.334,2.588,1.723,4.591,0.613,1.999,1.654,4.177,0.61
2,180.105,1.956,1.734,4.731,0.742,2.197,1.738,3.934,0.885
2,180.829,2.146,2.074,4.585,0.734,2.293,1.933,4.801,0.801
1,180.978,1.968,1.879,4.417,0.843,2.234,1.86,4.298,0.801
1,181.222,1.951,1.758,4.705,0.655,1.882,1.817,4.368,0.787
2,181.967,2.226,1.821,3.958,0.947,2.117,1.831,4.769,0.873
1,182.726,2.126,1.648,3.858,0.625,2.058,1.758,3.617,0.82
2,183.221,2.197,1.628,5.004,0.73,2.503,2.027,3.642,0.845
2,183.43,2.056,1.585,4.739,1.003,2.348,2.047,3.763,0.72
1,184.447,2.484,1.79,4.613,0.786,2.569,1.87,4.219,0.798
1,184.811,2.006,1.459,3.989,0.751,1.976,1.792,3.724,0.763
2,187.975,2.045,1.946,4.474,0.894,2.218,1.529,4.307,0.961
2,188.019,2.104,1.671,3.693,0.788,2.527,1.953,4.638,0.878
2,188.65,1.914,2.126,4.848,0.757,2.236,1.608,3.7,0.772
1,190.59,2.063,1.961,4.249,0.759,2.149,1.711,4.116,0.825
2,193.17,2.095,2.02,4.997,0.79,2.485,1.821,4.504,0.969
1,193.657,1.94,1.633,3.854,0.726,2.145,1.874,4.915,0.664
2,193.958,2.066,1.767,4.287,0.818,2.246,1.901,3.828,0.738
1,195.934,1.914,1.774,4.916,0.781,2.216,1.806,3.61,0.661
2,196.474,2.122,1.574,4.25,0.73,2.534,1.565,4.397,0.936
1,197.607,2.029,1.541,4.003,0.655,2.522,1.884,4.566,0.669
2,198.506,1.881,1.665,4.772,0.88,2.582,1.73,4.366,0.758
