task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.266,2.369,1.452,3.861,0.691,2.343,1.649,4.81,0.674
2,0.494,2.577,1.583,4.283,1.008,2.268,2.095,4.37,0.91
4,0.519,2.186,1.644,3.802,0.954,2.228,1.412,4.805,0.933
4,0.753,2.148,1.562,3.764,0.878,1.964,1.609,3.873,0.957
4,1.016,2.077,1.799,4.772,0.902,1.758,1.885,3.8,0.998
3,1.46,1.887,1.375,4.381,0.928,2.131,1.777,5.636,0.78
2,2.256,2.582,1.676,4.245,0.759,2.4,1.609,3.873,0.866
1,2.307,2.509,1.607,3.624,0.863,1.995,1.825,4.647,0.631
3,2.607,1.884,1.428,4.416,0.855,2.166,1.782,5.715,0.937
1,3.306,2.39,1.948,4.582,0.772,2.604,1.44,4.457,0.793
1,3.394,2.235,1.506,3.981,0.616,2.431,1.494,4.388,0.759
1,4.359,2.276,1.703,4.611,0.835,2.207,1.615,3.922,0.611
2,4.389,2.016,1.588,4.584,0.905,1.922,1.901,3.898,0.885
2,4.455,2.39,1.701,4.656,0.906,2.511,1.615,4.826,0.938
3,4.884,2.286,1.271,4.471,1.002,2.259,1.319,4.362,0.945
1,5.135,2.482,1.728,3.939,0.859,2.339,1.598,3.748,0.823
3,5.468,1.957,1.596,4.419,0.95,2.43,1.584,4.584,0.874
1,5.534,2.603,1.473,4.833,0.793,2.049,1.478,4.978,0.643
3,5.535,2.031,1.428,5.488,0.838,2.234,1.641,4.314,0.857
3,6.552,1.855,1.382,4.463,0.896,1.807,1.792,4.813,0.988
3,8.371,2.083,1.782,4.891,1.004,1.955,1.55,4.477,0.916
4,8.513,1.94,1.483,3.967,0.972,1.956,1.611,4.811,0.938
1,8.545,2.173,1.977,4.357,0.659,2.011,1.58,4.052,0.676
2,8.94,2.197,1.921,4.283,0.869,2.0,1.673,4.308,0.804
3,9.846,2.219,1.301,5.214,0.84,1.989,1.773,5.736,0.904
3,10.012,2.313,1.417,5.147,0.911,2.344,1.729,4.987,0.795
1,10.247,2.231,1.591,4.775,0.68,2.363,1.655,4.186,0.784
1,10.273,2.197,1.598,4.355,0.837,2.42,1.423,4.047,0.635
2,10.538,2.043,1.74,3.955,0.896,2.207,2.143,3.696,0.921
1,10.543,2.57,1.951,4.529,0.688,2.434,1.762,4.28,0.696
2,10.867,2.265,1.854,5.088,0.831,2.386,2.02,3.828,0.771
4,11.374,2.007,1.812,4.868,0.89,2.214,1.432,4.268,0.812
2,11.812,2.537,1.615,4.641,1.01,1.912,2.144,4.675,0.779
3,11.893,2.33,1.49,4.893,0.782,2.114,1.333,4.748,0.754
2,12.271,2.529,1.589,4.409,1.007,2.201,1.616,5.035,0.827
3,12.475,2.378,1.637,4.728,0.826,1.811,1.506,5.098,0.825
4,13.214,1.986,1.609,4.426,1.022,1.783,1.897,4.003,0.918
3,13.335,2.422,1.55,5.178,0.848,2.081,1.384,4.555,0.903
3,13.527,2.063,1.468,5.641,0.818,2.431,1.67,5.812,0.791
1,14.145,2.012,1.598,4.753,0.799,2.028,1.469,4.575,0.81
1,14.313,2.485,1.413,4.457,0.703,2.574,1.951,4.789,0.705
2,14.478,2.115,1.96,4.283,0.997,2.287,2.046,4.891,0.763
1,14.758,2.517,1.531,3.644,0.76,2.531,1.417,4.725,0.75
4,15.364,1.885,1.519,3.66,0.957,2.388,1.47,4.865,0.863
1,15.587,2.066,1.647,3.886,0.746,2.573,1.715,4.357,0.861
4,15.595,2.001,1.671,4.219,0.973,2.219,1.713,4.36,0.777
4,15.929,2.265,1.467,4.07,0.921,2.075,1.809,5.098,0.946
3,16.316,1.884,1.767,4.592,0.785,2.151,1.318,4.782,0.756
2,16.465,2.46,1.61,4.585,0.743,2.093,1.967,4.701,0.719
3,16.627,2.248,1.679,4.865,0.74,2.381,1.484,5.749,0.938
2,17.317,2.362,2.066,3.635,0.738,2.584,2.054,3.915,0.796
3,17.514,2.084,1.642,5.481,0.875,1.92,1.727,5.838,0.74
1,18.264,2.431,1.647,4.107,0.648,1.964,1.622,4.841,0.724
1,18.901,2.465,1.754,4.437,0.739,2.31,1.955,4.805,0.843
1,19.065,1.899,1.963,3.719,0.61,2.305,1.687,4.723,0.747
1,19.397,1.857,1.852,4.775,0.612,1.974,1.676,4.741,0.825
2,19.566,2.257,1.828,3.92,0.736,2.492,1.892,4.679,0.916
1,20.246,1.91,1.806,3.626,0.821,2.476,1.703,4.719,0.642
2,20.276,1.94,1.658,4.265,0.935,2.004,1.985,4.37,1.002
3,20.294,2.05,1.293,5.664,0.828,2.397,1.395,4.833,0.751
4,20.438,2.295,1.868,4.592,0.964,1.827,1.426,3.804,0.884
4,20.772,1.885,1.701,4.485,1.03,2.224,1.62,4.839,0.755
2,20.957,2.351,1.593,4.64,0.993,2.155,1.702,5.001,0.787
3,20.968,2.045,1.554,5.55,0.731,1.96,1.495,5.502,0.905
4,21.443,2.125,1.713,4.391,1.07,2.225,1.835,4.584,0.962
1,22.221,2.525,1.862,3.613,0.719,2.486,1.735,5.097,0.642
4,22.283,2.001,1.862,4.557,0.913,1.881,1.639,4.118,0.79
2,23.27,2.325,1.811,4.312,0.728,1.965,1.652,5.06,0.987
2,23.537,2.529,1.74,4.399,0.938,2.13,1.671,4.602,0.912
2,23.851,2.179,2.025,4.729,1.005,2.109,1.761,5.114,0.933
1,24.151,2.078,1.631,3.896,0.717,2.462,1.626,4.217,0.788
2,24.504,2.246,1.589,4.014,0.985,2.311,1.865,4.039,0.792
3,25.042,2.39,1.717,5.0,1.005,2.178,1.701,5.882,0.824
4,25.326,2.243,1.397,4.195,0.88,2.345,1.483,4.167,0.823
1,25.822,2.01,1.445,3.729,0.83,2.238,1.574,4.331,0.737
1,25.859,2.145,1.574,3.763,0.664,2.261,1.459,3.806,0.684
3,26.078,1.847,1.702,4.579,0.924,1.819,1.391,4.869,0.888
3,26.446,2.081,1.607,5.0,0.78,2.424,1.748,4.886,0.951
3,26.872,2.02,1.281,4.451,1.005,2.361,1.693,5.776,0.97
3,27.224,1.844,1.34,5.817,0.877,2.019,1.577,4.951,0.813
4,27.342,2.449,1.56,3.906,0.781,2.217,1.582,4.669,1.054
3,27.781,1.723,1.527,5.792,0.856,2.092,1.53,4.741,0.764
3,28.066,2.203,1.415,5.08,0.996,2.101,1.454,4.467,0.846
3,28.138,2.392,1.631,4.964,0.788,2.413,1.431,5.008,0.725
2,28.738,2.147,2.133,3.731,0.882,2.498,1.513,4.521,0.732
2,28.878,2.068,1.943,3.978,0.888,2.215,1.757,3.831,0.719
2,30.471,1.891,2.084,4.504,0.775,1.929,2.12,4.477,0.928
3,31.117,2.276,1.488,4.309,0.977,1.944,1.54,4.41,0.792
4,31.238,2.074,1.786,4.555,0.952,1.981,1.822,4.886,1.026
1,31.972,2.494,1.976,4.312,0.686,2.453,1.988,4.469,0.764
4,32.145,1.793,1.835,3.983,1.054,2.322,1.753,4.145,0.841
4,32.616,2.423,1.722,3.913,0.922,1.753,1.446,3.963,0.871
2,32.716,2.438,1.655,4.365,0.933,1.912,1.632,4.365,0.874
3,32.783,2.13,1.712,4.582,0.75,2.158,1.584,4.674,0.772
2,32.821,2.305,1.732,4.193,0.72,2.533,1.615,5.091,0.938
3,33.412,2.405,1.436,5.776,0.857,1.851,1.694,5.229,0.819
4,33.549,1.771,1.473,4.967,1.026,2.175,1.813,4.242,0.955
4,34.004,2.408,1.598,3.741,1.07,2.353,1.401,4.24,0.93
3,34.015,1.789,1.326,4.959,0.956,2.23,1.617,5.968,0.944
4,34.46,2.007,1.469,4.727,0.852,2.327,1.52,4.205,0.823
4,34.561,2.099,1.762,4.235,0.844,2.228,1.349,3.953,1.027
3,35.047,2.433,1.372,5.967,0.887,2.433,1.54,5.848,0.879
4,35.333,2.07,1.396,4.965,1.028,2.351,1.402,4.067,0.961
1,35.778,2.117,1.609,4.201,0.799,2.116,1.548,4.978,0.735
2,36.034,2.386,1.546,3.835,0.954,2.172,1.655,3.785,0.732
2,37.036,2.382,1.614,4.597,0.864,2.301,1.999,5.119,0.734
2,37.039,2.36,1.627,5.127,0.719,2.094,1.834,4.83,0.979
1,37.318,1.94,1.551,4.516,0.618,1.885,1.804,4.205,0.62
1,38.012,2.378,1.51,4.225,0.663,2.591,1.851,4.432,0.621
