task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.045,110.56,108.96,9.26,1.03,11.19,102.79,0.95,103.72,98.72,106.2,10.03,1.08,10.36,111.24,1.0,117.1
T2,0.086,100.52,97.28,10.9,1.02,10.37,100.25,1.0,102.74,98.03,100.45,10.6,1.02,11.19,101.54,1.01,100.6
T2,0.125,104.1,99.66,10.81,1.11,9.69,111.47,1.0,113.46,104.64,103.17,10.05,1.11,10.61,111.33,0.98,110.56
T2,0.128,107.06,108.32,9.82,1.12,11.31,101.51,1.02,113.08,103.25,108.79,10.03,1.08,10.85,110.17,1.08,106.0
T1,0.511,108.56,106.31,10.29,1.07,10.21,93.17,1.08,96.09,98.21,100.75,10.36,0.94,10.44,104.94,1.04,101.1
T2,0.56,100.69,114.32,10.56,1.01,10.52,99.53,0.98,108.97,110.27,109.97,9.59,1.07,10.66,96.04,1.05,114.43
T3,1.015,104.6,114.58,10.23,1.1,9.7,114.55,1.0,111.4,116.65,106.16,10.81,1.11,11.04,99.53,1.08,105.66
T1,1.362,107.19,102.23,11.87,0.99,10.16,97.92,1.04,110.83,97.19,99.01,11.69,1.06,10.47,99.75,1.05,97.35
T3,1.717,100.12,107.05,10.89,1.13,9.9,111.12,1.06,101.44,114.1,101.49,11.13,0.95,10.6,110.01,1.14,101.47
T1,1.865,104.69,94.62,10.58,1.06,10.4,104.21,1.15,109.27,105.52,107.11,11.58,1.08,11.83,96.57,1.12,112.46
T2,2.054,106.42,102.98,9.26,1.03,9.82,96.42,0.92,101.31,98.62,109.8,10.92,1.05,10.13,105.75,1.06,109.1
T4,2.176,102.39,108.78,10.27,1.02,9.76,102.85,1.07,107.78,109.54,112.84,11.54,1.14,10.33,103.36,1.02,111.84
T4,2.246,109.74,99.71,9.99,1.19,10.73,111.53,0.96,113.07,102.62,97.26,10.43,1.13,10.02,111.14,1.08,109.48
T1,2.307,104.47,102.72,10.25,1.04,11.07,100.99,1.18,101.44,98.85,100.64,11.37,0.98,10.32,96.61,1.08,102.25
T3,2.379,99.99,102.81,10.29,1.01,10.15,112.76,1.18,101.97,108.26,97.78,10.95,1.02,10.39,101.18,1.13,117.85
T3,2.654,108.25,108.46,11.23,0.97,9.77,103.39,1.14,114.33,114.69,113.8,10.87,1.06,10.36,105.11,1.18,109.88
T2,2.939,106.48,108.99,10.21,0.97,10.38,100.51,1.0,105.7,112.75,104.46,10.34,1.05,10.7,109.77,0.98,100.99
T3,3.295,113.71,112.24,10.5,1.02,11.1,116.01,1.0,101.25,111.79,108.45,10.08,0.96,10.96,111.78,1.08,116.24
T2,3.651,112.96,106.62,10.88,1.12,11.22,96.39,1.05,110.01,99.84,111.73,10.46,0.96,10.84,102.95,0.96,100.2
T4,3.651,117.14,107.78,10.05,1.03,9.91,98.62,1.05,109.21,106.2,104.3,10.23,1.01,11.25,98.5,1.11,100.4
T1,3.8,108.77,94.06,11.72,0.94,11.05,96.54,1.11,106.05,104.71,103.27,10.84,1.08,11.76,98.35,1.18,104.9
T1,3.939,105.24,101.95,11.9,1.09,11.78,100.62,1.09,96.38,108.1,99.59,11.14,0.95,10.05,103.87,1.13,95.64
T3,4.476,112.91,110.43,9.88,1.01,10.09,110.21,1.08,105.43,112.98,112.29,11.01,1.06,10.99,110.48,1.16,105.14
T3,4.479,113.34,106.94,9.69,0.99,10.59,107.11,1.01,111.48,113.22,106.43,10.47,1.1,9.5,113.9,1.12,106.7
T3,4.588,113.06,109.33,11.15,1.04,10.6,113.94,1.01,110.75,112.96,100.38,9.87,1.01,10.52,106.53,1.11,114.07
T3,4.764,116.61,109.28,9.54,1.02,9.52,108.61,1.14,101.48,113.39,110.52,10.2,0.95,9.96,116.44,1.13,102.36
T4,4.901,108.15,103.32,10.95,1.15,10.65,99.22,0.97,105.96,106.13,104.59,10.62,1.13,9.81,99.27,0.99,107.48
T3,4.918,108.42,110.7,11.21,0.96,9.52,108.17,1.11,106.5,100.6,113.74,9.47,1.12,10.34,117.79,1.02,99.85
T3,4.985,107.24,105.94,10.57,1.09,10.92,103.84,1.17,112.66,114.6,114.28,10.99,1.04,10.97,116.76,1.09,108.89
T2,5.514,102.01,110.0,9.65,1.03,11.33,103.77,0.95,106.5,111.13,110.7,10.14,1.07,11.32,97.48,0.96,103.38
T3,5.582,108.13,112.26,9.82,0.97,10.51,111.06,1.01,107.77,102.12,102.08,10.0,0.99,10.1,115.42,1.14,117.29
T2,5.879,104.06,108.47,9.63,1.02,10.76,106.77,0.96,117.91,106.79,110.92,10.54,0.96,10.48,103.28,1.01,103.17
T2,5.897,108.86,114.92,10.88,1.12,9.86,107.68,0.96,108.88,103.5,100.41,9.63,1.05,11.38,101.8,0.93,111.74
T3,6.208,117.05,111.5,9.59,1.08,10.01,103.82,1.03,109.77,103.03,111.63,10.78,1.06,10.26,107.51,1.01,111.38
T3,6.272,110.84,111.44,10.47,1.06,10.22,117.82,1.03,103.18,106.95,106.95,9.62,1.08,9.71,115.52,1.07,117.32
T2,6.317,105.77,112.3,10.06,1.03,9.77,110.69,0.96,117.62,97.66,110.79,9.69,1.04,10.5,93.88,1.0,101.33
T2,6.392,102.01,103.99,9.38,1.01,10.37,99.24,0.94,99.36,100.08,104.46,10.6,1.13,10.23,100.8,0.94,99.68
T3,6.681,101.45,100.67,10.22,1.11,10.96,111.31,1.18,101.91,99.3,103.92,9.62,0.95,11.01,107.58,1.05,103.39
T2,6.764,111.35,101.16,9.63,1.11,11.15,107.37,0.96,104.78,100.82,109.96,9.93,0.97,9.8,95.48,0.96,114.25
T1,6.8,105.26,105.18,11.88,1.0,11.08,108.17,1.0,98.27,105.65,100.46,10.91,0.95,11.66,107.41,1.0,101.36
T3,6.973,115.0,105.79,10.67,0.96,10.98,106.38,1.1,99.93,100.27,112.76,9.96,1.01,10.45,109.42,1.11,118.31
T1,7.106,95.6,97.52,10.38,1.1,11.2,93.97,1.18,105.22,101.03,97.52,11.02,1.04,11.86,109.45,1.04,96.31
T2,7.137,100.61,111.51,10.8,0.98,10.07,103.5,0.92,107.49,111.44,109.85,9.22,1.09,9.93,99.59,1.06,108.14
T4,7.139,116.28,103.52,10.68,1.1,10.7,95.19,1.0,103.86,99.39,103.92,11.39,1.16,9.65,102.02,0.97,104.46
T2,7.289,97.0,112.1,10.92,1.04,10.91,98.58,0.99,117.84,100.61,98.07,10.47,1.14,11.08,101.26,0.97,111.13
T4,7.658,113.67,112.61,10.71,1.06,10.59,101.68,1.01,111.34,99.13,95.81,10.92,1.14,10.42,106.09,0.97,104.04
T2,8.105,96.9,111.6,9.76,1.14,9.86,101.49,0.93,108.94,100.52,112.33,10.02,1.01,9.75,97.89,0.97,108.07
T3,8.187,111.94,112.46,11.21,1.04,9.58,117.33,1.09,111.92,109.28,102.58,10.58,1.1,9.5,110.97,1.02,109.54
T1,9.416,107.34,100.6,11.35,0.93,10.07,106.45,1.1,105.64,99.41,108.29,11.64,0.95,11.89,94.8,1.02,109.82
T1,9.575,100.0,106.74,11.31,1.07,11.48,93.52,1.11,109.64,107.62,94.94,10.12,1.0,10.14,93.42,1.14,104.55
T2,9.795,102.8,113.6,10.65,1.09,9.77,111.18,1.05,114.45,106.53,108.47,10.17,1.13,11.22,103.1,0.92,107.96
T1,10.045,106.95,98.82,11.14,1.09,11.6,96.39,1.09,104.19,108.92,101.94,10.9,1.0,10.7,97.19,1.03,105.02
T3,10.235,102.8,110.24,9.93,1.02,10.82,105.08,1.0,116.11,113.5,96.76,11.14,1.0,10.11,112.51,1.18,118.41
T2,10.784,105.62,103.95,10.2,1.06,9.73,108.63,0.97,112.89,101.89,98.43,9.58,1.06,10.97,103.94,1.0,101.31
T2,11.002,106.94,103.56,9.61,1.01,10.31,101.97,1.03,109.38,98.03,102.69,9.38,1.14,10.7,111.11,1.04,101.21
T3,11.012,101.06,104.81,10.1,1.04,9.45,115.65,1.04,115.05,104.8,108.58,10.79,1.01,9.85,114.68,1.15,101.76
