task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T1,0.073,104.01,97.74,11.32,0.97,10.94,101.12,1.17,106.68,104.3,100.62,11.45,1.1,10.71,108.17,1.12,95.6
T1,0.136,102.43,100.07,10.99,1.0,10.2,94.66,1.16,96.68,98.02,108.39,11.7,1.02,11.24,107.54,1.0,102.6
T3,0.17,105.15,100.0,10.96,1.09,10.25,102.79,1.12,109.29,116.36,113.18,11.14,1.09,10.39,111.5,1.13,116.43
T3,0.281,105.84,103.89,11.25,1.06,10.9,109.18,1.04,106.47,114.02,98.47,9.64,0.97,11.05,107.16,1.06,114.72
T3,0.653,102.67,114.45,9.7,1.12,10.55,114.15,1.08,111.64,103.56,107.76,9.98,1.08,10.08,113.67,1.03,110.16
T3,0.739,104.08,114.2,10.77,1.13,10.71,102.32,1.06,101.07,109.95,96.46,9.97,1.1,9.94,106.79,1.0,110.47
T1,0.796,105.54,105.1,10.6,1.06,11.09,96.4,1.07,104.16,108.76,96.6,11.63,1.1,11.61,107.7,1.13,112.53
T3,0.99,116.05,113.67,10.27,1.05,9.94,110.54,1.01,112.01,107.01,108.8,9.81,1.04,9.94,100.57,1.16,115.35
T3,1.316,106.56,107.81,9.96,1.12,11.17,99.78,1.07,118.31,102.39,109.04,10.09,1.12,9.7,110.95,1.15,110.06
T4,1.473,111.64,105.2,10.11,1.14,10.57,97.87,1.0,97.19,112.98,102.47,10.94,1.16,10.27,103.12,1.13,95.44
T2,1.567,107.6,113.86,10.72,1.09,11.18,107.04,1.05,109.39,103.5,113.73,9.8,1.07,10.05,106.67,0.96,106.0
T1,1.789,94.8,106.6,11.35,1.09,10.32,99.04,1.03,104.59,94.05,105.82,11.8,1.06,10.83,105.85,1.0,101.93
T1,1.829,93.82,102.58,11.85,1.06,11.1,106.72,1.18,104.32,106.79,105.96,11.35,1.05,10.74,93.73,1.08,106.14
T2,1.91,107.73,98.0,9.44,1.02,11.31,103.77,0.92,105.92,104.01,113.75,9.93,1.09,11.0,110.44,1.01,109.59
T1,1.928,99.92,101.3,11.19,0.97,10.29,96.74,1.15,109.18,94.57,95.68,11.12,1.06,11.56,101.92,1.12,104.67
T3,1.934,113.38,106.94,9.46,0.97,10.01,106.57,1.11,105.45,105.76,100.87,10.71,1.03,10.08,115.56,1.14,102.93
T4,2.069,99.64,109.84,11.55,1.13,9.6,111.52,1.1,101.99,100.56,98.42,11.54,1.01,9.97,100.53,1.02,110.66
T2,2.261,106.04,106.86,10.12,1.05,11.33,96.98,0.98,114.99,97.15,109.32,9.98,1.02,11.05,106.61,1.0,106.27
T4,2.496,109.11,99.71,10.05,1.1,9.95,96.03,1.04,103.89,110.28,103.62,10.64,1.01,9.83,108.7,1.07,95.93
T2,2.496,110.54,99.76,10.22,1.01,9.9,108.49,1.05,111.66,114.22,113.99,10.15,1.1,10.15,107.94,0.98,113.8
T4,2.529,112.27,111.9,11.19,1.05,11.32,94.9,1.09,105.5,117.86,102.46,11.07,1.01,11.18,106.79,0.99,100.26
T4,2.553,117.8,95.79,10.86,1.03,11.18,105.1,1.12,105.7,116.69,101.58,11.64,1.19,11.1,106.06,1.0,96.93
T4,3.346,101.13,109.79,10.94,1.04,10.64,105.42,0.97,111.81,106.79,110.58,10.91,1.09,9.56,105.22,1.08,110.96
T3,3.523,105.15,102.75,10.44,1.08,10.65,103.21,1.07,101.94,100.03,107.67,11.2,1.03,9.86,117.46,1.17,112.89
T3,3.902,104.82,110.6,11.18,0.99,9.91,111.34,1.16,106.28,101.58,110.52,11.01,1.12,10.49,102.7,1.11,110.75
T4,4.005,100.9,106.99,10.57,1.19,9.67,107.84,1.0,104.45,112.14,95.34,10.09,1.15,11.12,111.42,1.1,96.29
T2,4.023,98.98,111.95,10.29,1.1,10.58,108.22,1.07,99.21,99.14,114.56,10.08,1.12,10.74,108.55,1.03,116.76
T2,4.796,109.57,98.65,10.44,1.14,10.9,94.52,1.06,113.31,104.56,101.05,9.3,1.06,10.18,94.95,0.93,108.04
T2,4.9,109.57,97.54,10.79,1.1,10.99,94.86,0.93,100.99,101.38,106.93,10.29,1.13,11.18,108.92,0.92,105.91
T1,4.935,104.27,109.2,11.13,0.95,11.82,109.9,1.14,97.7,99.8,105.77,10.29,1.06,11.34,93.73,1.13,110.77
T2,4.997,102.93,107.28,9.58,1.01,10.01,100.2,0.99,101.48,107.15,107.53,10.6,0.98,11.23,106.67,0.93,103.05
