task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.049,95.92,1.07,11.01,11.52,10.15,115.98,97.77,0.93,94.54,1.09,9.62,10.12,10.77,108.89,98.54,1.04
3,0.186,100.77,1.01,11.0,10.22,10.36,98.82,107.68,1.09,108.01,1.01,9.87,10.84,10.88,99.96,110.84,1.09
4,0.558,109.49,0.99,9.82,10.71,11.0,105.96,107.39,1.02,94.46,1.01,10.01,11.29,10.37,106.18,103.84,0.97
2,1.407,99.84,1.01,9.82,10.69,11.08,108.52,105.48,0.96,109.42,1.0,10.29,10.74,10.2,99.45,106.21,0.97
2,1.561,102.91,1.06,10.03,10.06,9.81,105.1,102.57,1.03,99.93,1.08,10.33,10.24,10.65,99.16,104.16,1.03
3,1.631,104.33,0.99,10.49,11.19,9.63,109.32,110.7,1.12,114.36,1.12,10.36,11.15,11.22,98.96,109.24,1.03
3,1.79,105.51,0.98,10.36,10.8,10.0,102.5,112.97,1.07,111.77,1.13,11.48,10.41,10.51,111.06,110.82,1.11
4,1.906,104.79,1.02,10.93,9.89,9.55,103.2,103.75,1.03,100.47,1.07,10.06,9.91,10.35,117.06,96.38,1.04
3,2.44,113.84,1.05,10.68,10.13,10.71,107.46,103.25,1.05,107.18,0.98,10.37,10.36,10.68,114.42,109.79,1.09
2,3.284,103.19,0.95,9.8,10.94,9.83,102.22,95.42,1.01,106.57,1.08,9.9,10.84,10.84,99.94,99.74,0.96
3,4.503,113.88,1.15,11.59,10.53,9.49,114.72,106.06,1.09,107.27,1.15,10.88,10.8,10.88,114.78,101.97,1.06
3,4.793,113.21,0.98,9.98,10.22,10.84,106.96,112.04,0.98,113.62,1.01,10.79,10.12,10.85,104.5,115.38,1.06
2,4.882,98.39,0.94,10.68,9.85,10.49,112.6,92.17,1.1,100.57,0.99,10.43,11.18,10.91,104.63,107.8,0.97
1,5.035,115.42,1.01,10.29,11.6,11.61,98.43,102.94,1.11,101.69,0.98,10.35,11.14,10.86,98.69,114.17,1.1
2,5.189,94.9,1.08,11.09,10.52,10.45,109.24,105.2,0.99,93.76,0.94,10.06,11.32,11.2,108.58,108.41,1.04
1,5.245,102.03,1.09,11.46,10.27,11.51,112.99,103.85,0.98,115.67,0.98,11.05,11.68,11.63,98.43,116.67,0.99
1,5.411,101.28,0.93,10.03,11.09,11.5,104.98,101.68,1.08,102.04,0.98,11.33,10.31,10.4,102.84,100.44,1.13
4,5.565,105.92,1.08,10.01,10.11,9.43,102.66,99.17,0.95,94.89,1.02,10.03,11.1,10.06,113.62,107.6,1.05
1,6.886,99.25,1.03,10.59,10.76,11.59,100.0,108.19,1.03,110.11,1.03,10.44,10.95,10.57,112.8,110.59,1.1
1,7.04,112.88,0.92,11.01,11.18,10.24,103.83,102.83,1.1,111.27,1.03,10.5,10.54,11.83,108.6,111.32,0.99
3,7.426,113.44,1.1,10.44,11.38,9.52,99.13,105.55,1.06,105.74,1.1,9.95,10.06,9.59,98.28,103.23,1.12
3,7.48,107.4,1.01,11.38,10.44,10.54,108.27,102.96,1.08,114.84,1.15,10.91,11.39,10.07,109.34,115.43,1.0
3,7.601,100.96,1.01,11.68,10.06,11.16,109.07,109.04,1.01,113.54,1.11,10.98,10.65,10.22,102.68,113.85,1.08
4,7.624,94.63,0.95,9.35,11.63,9.82,116.15,97.59,1.04,102.11,0.98,9.8,11.56,9.82,105.27,103.95,1.08
3,7.863,115.08,1.03,10.15,10.42,9.9,99.66,103.94,1.03,113.96,1.13,11.35,9.97,9.72,98.55,115.49,1.05
1,7.913,111.77,1.07,10.47,10.32,10.1,96.33,100.87,1.03,114.11,1.01,11.46,11.32,11.63,105.39,113.38,1.14
1,8.599,107.41,0.98,10.59,10.8,11.88,110.83,112.65,1.14,113.16,0.96,10.5,10.57,11.78,112.92,100.18,1.01
1,8.967,107.61,0.98,10.7,10.09,10.55,97.88,107.16,1.12,114.68,1.0,10.19,10.13,11.12,103.62,112.41,1.02
4,9.036,100.49,0.96,10.47,11.37,10.1,106.24,108.85,1.06,111.59,0.93,10.52,11.64,10.67,119.04,107.68,1.04
2,9.221,105.29,1.04,10.75,10.41,10.84,102.72,91.82,0.97,94.12,1.06,10.25,10.29,10.9,103.31,93.91,0.99
4,9.449,97.72,0.99,9.65,10.26,10.26,106.55,105.24,0.95,108.82,1.04,10.55,10.18,9.56,103.47,101.35,1.0
2,9.899,96.94,1.01,11.08,11.12,11.05,111.26,98.96,0.97,101.88,1.05,9.64,9.9,10.0,102.89,102.92,1.02
1,10.104,101.38,1.03,10.88,11.4,10.18,110.86,98.53,0.97,110.1,0.96,9.9,10.64,10.34,110.47,113.09,0.98
1,10.114,103.18,1.01,11.34,11.42,10.02,113.24,103.46,1.07,103.38,0.93,11.39,9.88,10.23,97.68,110.58,1.04
2,10.155,97.13,0.98,9.56,10.82,10.08,99.99,101.48,1.01,95.08,0.96,10.92,10.05,11.34,100.7,94.72,1.06
1,10.232,114.1,0.97,10.75,10.37,10.09,95.79,103.26,1.14,100.43,1.08,11.24,11.27,10.06,101.05,103.56,1.03
3,10.721,114.41,1.0,9.92,11.15,9.48,115.12,119.27,1.03,102.64,1.01,10.87,11.15,9.97,109.45,106.4,1.03
1,10.828,109.88,0.97,10.06,11.32,10.4,99.7,102.94,1.08,103.5,0.99,10.54,10.74,11.58,108.62,109.5,1.11
3,12.513,107.35,1.08,10.37,9.67,10.9,104.94,114.86,1.01,98.31,1.09,11.28,10.88,10.87,106.8,115.32,0.95
3,12.544,112.41,1.11,11.28,10.64,10.16,113.73,106.68,0.95,97.81,1.0,11.37,9.97,11.09,114.28,113.81,0.96
4,12.759,96.96,0.97,10.86,11.46,10.68,103.97,105.17,0.94,109.41,1.08,10.3,10.25,9.91,111.6,101.86,1.07
3,13.101,114.42,1.05,10.86,10.35,11.11,113.44,115.96,1.08,113.23,1.11,11.48,9.81,10.96,112.8,101.08,0.96
2,13.122,102.02,1.0,10.85,11.36,10.98,96.8,103.1,0.99,93.74,0.98,10.97,10.04,11.34,111.06,107.57,1.12
4,13.702,106.21,1.04,9.53,10.05,10.14,115.71,108.68,1.01,101.6,1.03,9.88,9.86,10.6,102.66,99.14,0.97
1,13.805,99.18,1.06,10.98,10.74,11.0,106.65,104.72,1.08,110.3,1.02,11.03,10.68,11.07,99.55,103.25,1.14
1,14.017,113.32,1.07,11.65,10.7,10.76,102.52,102.28,1.13,103.64,0.98,11.65,9.97,10.05,109.01,113.99,1.12
2,14.119,104.17,1.08,10.72,10.11,11.02,111.12,103.78,1.05,94.77,1.0,10.63,11.1,11.01,111.68,93.95,1.07
1,14.462,101.23,1.06,11.46,11.55,10.83,107.57,104.06,1.08,105.1,0.99,10.5,10.36,10.93,113.59,102.04,1.11
3,14.54,113.47,1.05,10.09,10.18,9.82,114.53,110.08,1.05,106.99,1.0,10.89,10.58,10.56,104.07,116.88,1.02
2,15.379,100.73,1.04,11.04,11.45,9.84,96.94,104.09,1.06,109.39,0.97,10.8,10.28,9.82,99.22,93.59,1.12
2,15.71,93.45,0.95,9.95,9.98,10.41,113.63,101.73,1.01,102.22,1.0,11.16,11.33,11.4,97.25,96.48,1.05
3,15.927,107.5,1.07,11.41,10.25,10.26,98.75,116.99,1.09,109.66,1.04,11.67,11.0,9.69,102.49,118.18,0.97
1,16.484,114.98,0.95,11.05,10.68,10.1,104.83,107.71,1.14,109.74,0.92,11.04,10.98,11.45,98.54,104.0,1.12
3,16.676,110.78,1.14,10.29,9.91,9.73,109.31,105.27,0.97,112.44,1.07,11.03,11.2,9.74,113.43,103.83,0.97
1,16.795,99.36,1.03,11.44,11.28,11.5,105.36,101.3,1.04,101.65,0.99,10.7,11.55,10.89,98.17,113.74,0.97
3,17.698,102.0,0.98,10.26,10.43,10.52,102.62,114.49,0.94,105.42,1.07,11.66,11.02,9.51,104.3,119.39,1.03
1,17.756,105.25,1.09,10.17,11.18,11.65,110.0,101.22,1.1,98.99,1.03,11.34,10.31,10.87,101.27,108.65,1.1
4,18.607,103.56,1.01,10.24,10.14,9.46,118.6,106.78,0.98,103.95,0.97,9.85,11.48,10.18,117.95,102.41,0.93
3,18.677,107.2,1.15,11.22,10.78,10.15,115.59,108.96,0.96,111.78,1.0,9.86,11.07,10.3,104.9,107.27,1.07
2,18.918,97.25,1.03,10.67,10.48,11.47,101.42,104.87,0.95,94.13,1.05,9.91,10.06,10.35,106.32,108.14,1.03
1,18.939,114.75,1.0,9.93,11.2,11.65,96.84,111.38,0.98,99.95,0.99,10.4,10.19,11.88,112.53,106.32,1.08
3,19.069,102.12,1.11,10.81,9.81,9.98,108.41,103.47,0.98,100.92,1.05,10.43,10.35,9.53,113.04,107.08,0.99
4,19.434,97.4,1.07,9.8,10.36,11.04,100.68,108.75,1.03,110.65,1.09,11.01,11.44,10.75,109.12,108.1,0.98
1,19.588,114.72,1.03,9.88,10.04,11.02,96.94,100.98,1.07,117.44,0.99,10.56,10.64,11.71,112.41,111.41,1.13
1,19.676,106.2,1.06,11.62,10.99,10.27,98.56,101.58,1.04,106.69,1.01,11.49,10.11,10.27,109.55,101.54,1.13
1,20.494,99.92,0.93,11.2,11.37,11.83,108.96,105.75,1.08,103.0,1.01,11.39,10.18,11.5,111.66,103.09,1.07
1,20.663,102.52,1.01,10.58,11.31,11.05,108.25,103.85,1.03,99.72,0.97,11.24,11.6,11.48,107.37,101.57,1.14
2,21.175,98.55,0.92,10.37,10.04,10.76,96.98,98.14,1.02,100.47,0.97,11.12,10.01,11.15,107.54,109.11,1.04
4,21.353,95.1,1.07,11.0,10.58,11.16,101.86,97.79,1.01,105.75,1.05,10.63,10.92,10.16,114.54,100.03,1.08
1,21.412,99.66,1.05,11.11,10.17,11.83,103.5,100.74,1.1,114.5,1.04,11.07,9.93,10.46,98.69,106.82,0.99
3,22.204,112.09,1.04,11.17,10.87,10.71,104.32,104.69,1.09,100.46,1.04,10.32,11.39,10.37,111.99,119.37,1.03
2,22.285,101.45,0.95,10.48,11.27,10.95,96.52,92.33,1.1,103.74,1.02,9.9,10.17,11.09,98.79,102.62,0.95
3,22.659,113.76,0.98,10.44,11.25,11.0,114.61,111.45,1.0,104.7,1.0,10.85,10.54,9.79,114.61,101.97,1.1
4,22.777,111.06,0.98,9.39,10.31,10.42,103.87,102.41,0.94,100.19,0.96,11.09,10.48,9.82,110.31,96.62,0.97
4,22.818,96.63,1.07,10.64,9.97,10.37,105.04,96.55,1.04,98.46,1.05,10.22,10.74,10.92,103.57,107.82,0.95
2,22.884,103.4,0.95,10.95,10.9,10.44,108.6,100.74,0.99,109.06,1.03,9.72,11.01,10.56,105.32,92.1,0.98
4,23.584,97.28,1.07,10.07,11.38,10.86,112.53,99.1,0.94,105.51,1.01,9.56,11.45,10.65,116.92,100.14,1.01
2,24.175,109.01,0.99,9.9,9.71,10.22,110.59,96.8,1.03,105.26,0.93,10.28,11.02,10.13,107.62,106.33,0.99
3,24.188,115.63,0.99,10.34,10.29,11.18,99.82,116.66,1.07,99.13,1.01,11.26,10.54,9.9,106.56,108.62,1.11
1,24.435,99.29,1.08,10.04,10.33,10.43,105.46,113.51,1.02,111.25,0.95,11.26,10.48,10.29,98.66,110.72,1.04
3,24.624,112.87,0.98,11.12,10.14,11.09,98.04,109.63,1.1,108.41,1.01,10.94,11.12,9.7,104.3,105.3,0.96
1,25.19,105.37,0.97,11.52,11.53,10.92,99.34,110.76,1.03,99.69,1.02,10.56,10.83,10.74,97.94,116.72,1.07
2,25.276,105.86,0.97,9.71,10.44,11.14,95.68,106.18,1.02,109.06,0.98,10.66,11.01,10.47,106.66,104.79,1.04
4,25.358,104.72,0.95,9.67,10.57,10.49,103.01,106.78,0.92,98.31,1.08,10.23,11.49,9.7,116.62,109.3,0.93
2,25.647,105.63,1.04,11.2,9.89,10.77,111.77,95.69,1.09,95.49,0.98,9.6,10.36,9.98,102.63,100.43,0.97
2,25.718,100.99,1.04,11.2,11.4,11.08,110.9,105.55,1.11,104.39,0.94,10.37,11.0,9.85,97.44,104.96,1.11
3,25.979,113.14,1.12,10.36,10.34,10.63,101.04,112.93,1.05,114.8,1.08,11.68,9.95,10.88,98.35,104.78,1.07
4,26.315,102.88,0.97,10.33,11.34,11.18,114.54,106.73,0.94,98.05,1.05,9.47,9.9,10.29,102.57,97.12,1.07
1,26.519,111.24,0.99,11.66,11.56,10.8,96.05,99.1,1.14,109.46,1.06,10.65,11.54,11.78,109.22,111.87,1.04
2,26.699,97.24,0.94,10.12,10.39,10.54,101.34,97.18,0.98,106.72,1.04,10.23,10.87,11.05,102.71,100.68,0.98
3,26.932,110.6,1.12,11.16,10.39,10.89,112.22,114.91,0.95,115.02,1.01,10.4,10.26,10.58,99.28,107.55,0.96
4,27.283,97.06,1.01,10.87,11.26,10.91,114.21,96.87,0.96,102.47,1.08,10.25,10.46,10.99,108.65,93.82,0.93
3,27.46,104.27,0.97,10.69,9.87,10.57,109.24,109.74,1.03,100.55,1.07,11.57,9.68,10.8,108.39,109.39,0.96
1,27.544,112.7,1.01,11.03,9.92,11.56,104.98,113.32,1.14,110.19,1.09,10.84,11.18,11.7,112.02,112.53,1.12
1,27.6,104.28,0.92,10.02,10.88,10.59,106.18,115.57,0.99,112.54,1.03,10.33,9.92,11.48,98.69,114.34,1.05
4,27.774,104.74,1.11,9.85,11.36,10.26,106.24,102.12,1.03,104.79,0.99,10.95,10.28,10.48,102.98,98.31,0.92
4,28.357,95.55,0.97,9.59,11.46,10.84,110.79,95.64,0.99,96.86,1.08,11.02,10.26,10.1,117.78,92.9,1.05
3,28.59,115.63,1.09,10.32,10.38,10.65,99.34,115.77,1.01,101.44,1.12,10.8,10.84,10.01,114.0,119.0,1.12
3,28.815,109.56,1.08,10.83,9.87,10.84,102.08,113.81,0.95,112.88,1.07,11.22,11.12,10.27,116.27,109.15,1.12
4,29.071,111.02,1.1,9.48,10.13,9.73,105.86,104.98,0.92,99.61,0.97,10.3,10.76,9.68,112.34,109.12,0.96
4,29.085,98.68,1.07,10.13,11.64,10.95,116.08,103.57,1.05,99.58,0.97,11.02,10.75,10.74,117.09,95.7,0.96
4,29.316,94.78,0.99,10.86,9.9,10.17,106.81,101.38,0.97,107.08,0.94,9.7,9.8,11.16,103.12,98.85,0.94
2,29.875,102.44,1.0,10.32,11.11,11.37,100.84,92.85,1.12,105.33,0.98,10.44,11.4,10.04,104.55,104.48,0.98
2,29.945,105.85,0.95,11.05,10.36,10.17,103.04,98.14,1.11,103.84,0.98,11.08,10.4,11.6,107.56,105.55,1.06
2,30.351,98.52,0.96,11.04,10.41,11.37,101.18,107.11,1.07,102.54,1.05,10.35,10.7,10.94,113.41,102.16,1.03
3,30.49,105.14,0.97,10.72,10.42,10.07,108.08,108.56,0.97,112.37,1.07,9.95,11.19,10.98,112.42,106.72,1.11
1,30.688,105.11,0.97,10.59,10.16,10.66,99.59,108.19,1.06,100.12,0.96,9.93,11.0,10.94,104.86,114.07,1.1
3,31.24,115.77,1.01,10.67,10.34,10.76,108.27,112.74,1.09,100.36,0.98,11.29,9.67,9.85,111.08,113.63,1.08
3,31.329,98.91,1.11,10.23,10.23,10.11,101.23,102.17,1.08,112.41,1.04,9.94,10.09,9.48,113.21,106.1,1.11
3,31.422,106.72,1.05,11.42,10.18,9.96,110.69,111.3,1.05,106.87,1.08,11.14,10.43,9.48,99.1,108.93,1.01
3,31.443,112.03,1.01,10.3,10.65,10.31,98.06,108.0,1.09,112.56,0.97,9.89,9.77,10.59,114.12,113.85,1.0
4,31.589,105.43,1.06,9.88,9.91,10.26,111.6,106.55,1.03,108.95,1.0,9.78,10.52,10.12,104.74,100.14,1.0
1,31.625,106.6,1.04,9.99,10.05,10.95,99.34,111.87,1.02,107.69,1.04,11.09,10.22,11.66,104.44,100.96,1.1
1,31.759,116.09,1.03,11.7,10.41,11.84,101.79,106.89,0.99,111.7,0.97,11.34,10.57,11.85,111.58,113.84,1.12
1,32.411,102.83,1.03,9.92,11.56,10.7,102.84,104.18,1.1,116.89,1.09,11.0,10.57,11.41,112.2,112.41,1.14
4,32.982,95.01,0.94,11.07,11.04,11.18,116.16,101.03,1.03,101.99,1.02,10.88,11.52,9.56,102.21,105.91,0.99
3,33.082,113.86,0.99,11.68,9.87,10.68,106.88,117.86,0.96,106.91,0.99,9.86,10.38,10.81,106.66,101.39,1.06
3,33.168,113.05,1.01,10.63,10.06,10.65,111.4,107.67,1.03,100.22,1.0,11.03,10.91,9.93,112.03,115.17,0.97
1,33.329,101.28,1.08,11.37,10.45,10.84,97.47,104.57,1.1,110.16,0.93,10.62,11.27,10.16,100.22,102.96,0.97
4,33.422,98.0,1.06,10.58,10.25,10.12,113.26,93.77,0.98,96.08,1.11,10.86,9.86,11.16,112.0,100.71,0.99
3,33.469,103.7,1.05,9.86,9.91,11.11,107.68,100.73,1.02,109.36,1.11,10.34,11.17,10.13,109.1,108.28,0.96
2,33.47,106.5,1.06,11.06,10.17,9.82,113.46,107.12,1.01,102.46,1.01,10.2,10.42,10.04,108.03,97.35,1.08
3,33.758,103.2,1.03,10.68,10.75,9.48,104.08,106.14,1.01,103.0,0.99,10.32,10.58,10.48,99.5,107.07,1.06
4,34.594,94.67,1.1,9.9,11.18,11.09,107.67,105.96,0.98,109.1,0.98,11.04,11.05,11.04,108.64,99.25,1.0
3,34.623,109.33,1.12,10.6,10.29,9.94,114.28,109.08,1.1,99.76,1.02,11.02,9.94,9.74,104.94,117.58,0.99
2,34.821,95.49,1.03,10.04,11.15,9.81,110.62,108.85,1.07,108.3,1.01,9.46,10.84,9.78,111.22,102.42,1.0
4,35.129,98.68,1.11,10.87,10.95,11.16,115.48,103.73,0.98,95.18,0.96,10.93,9.86,9.96,111.96,99.97,0.92
1,35.271,100.77,0.94,10.98,11.56,11.51,106.7,101.83,1.04,104.06,0.96,11.22,10.13,10.03,98.56,115.53,1.07
3,35.355,102.0,1.0,11.41,10.44,10.73,103.34,111.34,1.06,114.31,1.14,10.69,11.21,10.3,114.55,117.61,1.08
3,35.365,99.4,1.02,10.46,9.99,10.91,101.19,109.07,1.02,111.82,1.13,10.64,10.71,10.91,106.99,115.38,1.11
4,35.428,106.7,1.1,10.65,10.4,10.27,114.47,100.85,0.94,106.67,1.03,10.81,11.39,10.73,106.64,94.94,0.92
1,35.591,101.98,1.05,10.33,9.99,10.29,107.42,111.05,1.08,105.44,1.09,11.43,10.85,10.41,101.93,99.28,1.0
4,35.636,107.6,1.08,9.76,9.98,10.34,111.88,94.27,0.92,106.81,0.98,10.67,10.81,10.7,107.35,104.4,0.98
4,35.688,101.59,1.09,9.74,11.41,10.44,113.87,97.27,0.93,94.18,1.06,10.22,11.11,9.75,107.23,104.75,0.92
4,35.763,96.12,0.99,10.91,10.62,10.61,114.92,93.84,1.0,111.18,1.03,10.32,9.9,11.16,116.62,105.97,0.95
4,35.882,102.92,1.0,10.43,11.13,10.53,113.97,92.39,0.98,100.59,0.96,10.23,10.36,11.18,117.73,95.89,1.08
4,36.099,111.14,1.05,10.88,10.79,9.9,116.05,95.71,1.03,100.78,1.01,11.03,11.05,10.75,105.56,107.8,1.06
4,36.11,108.24,0.94,9.39,10.16,9.91,103.9,100.62,0.97,104.42,0.94,10.82,11.63,10.35,111.53,96.62,0.92
4,36.148,98.86,0.97,9.71,10.92,9.49,110.82,101.42,1.01,104.73,1.02,11.05,10.42,10.68,101.1,106.59,1.03
4,36.206,104.2,1.04,9.88,10.22,10.26,103.9,98.8,1.04,110.97,1.05,10.87,11.36,9.94,109.15,100.67,0.96
1,36.297,116.92,1.03,11.2,10.99,10.83,104.55,110.08,1.03,105.1,1.03,11.34,10.06,10.49,96.47,101.34,1.07
1,36.316,114.92,1.03,10.46,10.07,10.38,106.56,115.31,1.12,114.13,1.06,11.72,10.93,10.25,101.94,108.39,1.13
4,36.317,101.4,0.98,10.62,10.42,10.75,109.11,96.07,1.06,99.71,0.96,10.69,11.01,9.84,112.69,95.78,1.0
4,36.621,100.14,0.94,10.64,10.17,10.76,112.4,92.41,0.93,107.83,1.09,9.7,11.38,11.21,118.49,96.51,0.99
1,36.85,117.15,1.0,11.7,10.53,10.58,97.38,99.83,1.1,114.82,1.04,10.07,11.04,11.29,101.23,106.12,1.07
1,36.907,111.65,0.96,11.07,9.88,10.39,108.1,106.6,0.98,105.12,1.09,10.87,11.06,11.13,101.48,101.52,1.01
3,37.283,102.17,1.1,11.48,10.52,9.83,114.19,105.16,0.99,100.85,0.97,10.65,10.54,11.11,102.97,102.53,1.0
2,37.486,94.12,0.95,10.94,11.44,10.72,101.42,92.2,1.09,95.76,1.07,10.07,10.76,11.59,109.68,94.08,0.97
4,37.721,104.27,0.96,9.96,9.86,11.21,105.73,102.9,0.99,99.06,0.98,10.73,10.82,10.77,113.77,96.8,1.0
1,37.918,110.86,0.98,10.95,10.89,11.33,113.8,114.52,1.06,109.9,0.93,10.65,10.85,10.24,110.72,113.72,0.99
4,38.058,97.9,0.94,10.25,10.53,9.71,116.94,93.77,0.93,96.39,0.93,9.38,10.11,9.6,116.32,100.4,1.04
2,38.148,94.77,0.97,10.37,10.02,10.13,109.85,92.2,1.12,104.84,1.06,11.0,10.31,9.88,113.63,103.69,1.08
4,38.22,106.63,1.11,10.57,11.64,10.46,110.91,102.91,0.94,105.43,1.0,9.73,9.92,10.84,107.73,94.78,1.02
1,38.268,106.18,0.93,9.93,10.78,10.18,106.66,108.26,0.98,100.04,1.09,9.87,10.77,10.76,107.42,114.02,1.04
3,38.292,111.35,1.06,10.5,10.38,9.56,101.21,109.18,1.04,110.41,0.97,11.59,10.52,9.54,108.11,109.04,1.09
4,38.676,101.63,1.08,10.85,9.98,10.16,111.64,100.85,1.02,100.6,0.96,9.35,9.9,10.33,109.12,100.85,0.96
4,38.979,97.2,1.03,9.58,9.82,10.91,113.93,93.04,0.94,111.77,1.1,9.39,11.64,11.0,112.53,94.78,1.08
2,39.146,108.54,1.0,11.15,9.78,10.52,101.98,104.92,0.96,102.89,0.97,11.03,10.99,10.33,96.04,95.89,1.09
4,39.629,97.27,1.07,10.74,9.9,10.07,109.44,95.43,1.08,102.84,1.07,9.64,11.34,9.53,106.56,96.1,1.06
3,39.68,102.09,1.1,11.66,9.99,10.59,112.95,106.68,1.0,99.91,1.02,10.37,11.27,9.63,102.68,117.53,0.94
3,40.253,102.96,1.13,10.77,9.6,9.7,110.04,110.34,1.05,105.42,1.0,11.37,10.13,10.57,100.73,115.8,1.01
1,40.347,102.01,0.97,11.47,10.29,11.27,112.17,98.89,1.14,105.9,0.94,10.16,10.14,11.6,99.88,105.05,1.1
4,40.462,99.11,0.96,9.64,10.33,10.65,103.9,102.56,1.0,108.62,1.11,10.96,10.32,10.28,100.41,98.54,1.01
4,40.521,102.92,1.01,10.63,10.11,10.88,101.1,107.7,0.94,107.11,1.09,11.04,10.07,9.69,101.04,104.98,1.08
2,40.674,107.98,0.93,10.2,11.31,11.18,101.41,108.01,1.09,95.16,1.01,10.14,9.81,11.41,102.87,92.6,0.97
2,40.677,108.53,1.04,11.14,11.24,9.78,96.34,97.48,1.05,104.26,1.08,10.26,10.48,11.14,102.0,105.55,1.05
4,40.692,105.83,0.96,9.58,11.26,10.07,109.69,106.41,1.03,101.99,1.0,9.58,11.13,10.31,104.32,94.85,0.98
3,41.482,112.02,1.03,10.13,9.99,10.67,115.36,111.36,0.98,100.67,1.13,10.36,9.77,10.73,111.17,107.17,0.98
3,41.546,98.71,1.04,10.39,10.41,10.1,110.66,111.07,0.97,110.33,1.0,10.87,9.81,10.98,104.81,104.57,0.96
2,41.811,104.46,0.96,10.84,9.94,10.11,96.04,107.23,1.08,108.65,0.98,9.46,10.9,10.43,98.34,95.98,0.97
4,42.467,100.95,1.02,10.54,10.51,9.48,103.63,97.95,1.06,108.95,1.0,11.11,11.63,9.88,114.11,106.02,1.0
2,42.496,98.66,0.98,10.48,11.4,11.5,106.61,100.16,0.97,110.24,0.92,9.82,10.27,11.02,97.61,95.8,1.09
2,42.585,104.31,0.95,9.84,10.14,11.53,98.72,95.49,1.1,106.75,0.98,9.7,10.43,9.91,98.78,102.53,1.01
4,42.922,108.19,0.99,9.6,9.96,9.75,106.98,105.36,1.04,105.39,0.96,10.56,10.03,11.07,101.54,96.55,0.97
1,43.038,105.12,1.0,10.19,10.91,11.06,112.35,103.09,1.04,113.54,0.99,10.4,10.87,11.69,96.7,103.7,1.03
4,43.23,102.81,0.93,11.04,10.71,9.44,117.56,100.64,1.08,101.54,1.1,9.51,11.18,9.49,109.73,94.31,0.96
4,43.372,105.68,1.11,10.67,9.91,9.54,109.85,102.81,1.01,96.71,0.94,11.1,11.5,10.66,117.06,99.28,0.93
2,43.438,104.82,0.97,10.06,10.6,10.72,101.36,102.4,1.1,99.17,1.03,9.95,11.12,10.26,105.23,106.48,1.05
1,43.448,116.96,1.06,10.72,10.77,11.79,102.07,111.13,1.02,103.18,1.08,11.62,10.37,10.24,108.6,111.82,1.11
2,43.689,95.42,0.92,10.37,11.39,10.51,107.09,101.73,0.95,107.2,0.96,11.06,11.35,11.16,106.16,96.05,0.96
