task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T9,0.065,102.38,109.77,110.59,10.75,1.05,117.98,171.87,1.12,116.07,105.04,114.71,10.49,1.14,112.11,149.75,1.02
T3,0.211,94.19,107.3,96.31,10.06,0.94,101.44,146.63,0.93,110.34,99.23,108.89,11.14,0.97,94.54,160.36,1.0
T8,0.275,93.84,108.36,106.56,10.56,1.14,98.73,171.42,1.08,94.05,114.19,109.01,10.49,1.16,108.08,152.61,1.08
T3,0.363,109.56,102.2,110.44,9.74,1.1,100.5,162.96,0.96,94.45,94.64,104.9,11.06,1.1,108.19,161.54,0.99
T10,0.398,102.18,95.16,104.88,11.25,0.99,93.0,154.92,1.11,99.86,98.7,100.97,10.64,1.0,99.87,153.77,0.98
T1,0.748,93.34,107.36,105.97,10.23,1.05,102.63,149.42,1.07,99.2,103.86,101.66,11.31,1.0,101.53,160.71,1.11
T10,0.893,106.26,106.39,108.94,11.2,1.03,95.41,165.31,1.03,93.18,96.76,106.5,10.09,1.0,98.05,146.18,1.12
T6,1.163,101.83,101.96,108.56,11.17,1.08,108.58,173.69,0.98,106.02,99.28,99.71,9.63,0.97,110.99,168.23,1.09
T5,1.237,105.11,113.46,104.44,10.51,1.15,108.86,151.92,1.01,108.88,117.68,99.9,10.33,0.99,108.37,141.6,1.0
T6,1.46,110.53,105.08,109.12,10.74,1.01,109.64,156.61,1.08,111.06,96.17,102.17,10.87,0.96,103.3,159.15,1.06
T8,1.593,99.29,108.67,101.76,10.55,1.12,106.21,167.82,0.95,96.67,102.28,98.82,11.03,1.14,110.33,167.87,1.03
T3,1.647,109.56,95.23,100.82,10.62,1.04,105.85,166.46,1.0,99.61,97.08,108.26,10.29,0.96,100.64,148.61,0.98
T2,1.734,102.53,109.08,107.61,11.72,1.0,112.94,148.94,0.96,102.0,112.69,106.17,11.72,1.14,102.76,143.4,1.03
T7,1.967,111.08,105.04,113.29,10.5,1.03,112.93,146.01,1.08,106.46,96.33,103.36,10.26,1.01,116.0,155.74,1.18
T9,1.981,112.13,115.0,116.44,11.5,1.06,111.66,160.91,0.97,98.66,104.93,106.88,10.17,1.0,99.77,146.39,1.02
T10,2.133,104.02,97.07,102.32,11.15,1.09,100.34,148.76,1.08,107.44,106.98,110.23,10.36,1.08,93.62,145.64,1.14
T2,2.278,114.9,105.1,113.13,10.52,1.03,114.79,153.12,0.94,113.49,112.44,100.98,11.2,1.03,102.2,156.23,1.0
T8,2.359,105.12,104.61,98.19,11.31,1.08,108.24,170.34,1.1,106.93,112.75,107.75,10.77,1.16,110.84,155.42,1.08
T1,2.508,99.52,108.4,117.25,10.84,1.13,94.37,162.23,1.05,98.24,110.07,114.58,10.44,1.08,108.34,170.32,1.07
T7,2.515,110.9,110.98,109.75,11.01,1.03,106.34,157.35,1.02,107.33,98.83,111.31,10.09,1.11,115.31,164.3,1.12
T4,2.712,102.12,109.41,102.38,11.26,1.07,104.56,168.14,0.96,112.58,101.94,95.39,9.57,1.1,92.74,167.13,1.08
T8,2.852,108.26,117.33,106.93,9.89,1.17,107.98,150.98,1.08,99.1,107.87,109.99,11.24,1.03,99.97,168.62,1.03
T9,2.874,102.15,101.58,108.73,11.41,1.06,105.51,147.33,1.01,111.33,115.45,110.88,10.34,1.09,108.07,167.6,1.03
T5,2.882,108.34,101.94,95.85,10.1,1.14,97.31,161.2,0.96,110.57,113.75,98.02,9.8,1.16,103.86,141.06,1.03
T9,2.936,114.71,111.7,101.56,10.24,1.1,101.41,157.18,1.02,100.01,118.12,108.96,11.47,1.06,106.94,159.65,1.01
T8,2.979,102.51,110.98,111.55,10.72,1.13,107.0,160.49,0.97,94.56,104.26,101.28,10.58,1.0,106.35,148.15,0.98
T8,2.985,97.01,109.02,106.58,10.81,1.0,98.97,171.03,0.97,94.56,105.11,112.53,10.68,1.09,107.96,146.3,0.94
T9,3.006,102.68,103.53,103.39,10.61,1.14,108.4,152.32,0.97,108.61,103.81,113.9,10.49,1.17,116.92,159.38,1.01
T4,3.176,101.2,93.52,103.63,9.66,1.06,107.67,157.47,1.0,114.78,107.06,106.47,10.01,1.01,93.31,166.95,1.09
T6,3.219,110.78,105.32,102.74,9.94,0.96,100.04,174.8,1.13,100.26,95.95,101.99,10.17,0.98,104.77,150.53,1.12
T9,3.298,103.4,109.56,113.18,10.83,1.13,105.19,157.46,0.97,106.85,108.82,114.78,11.47,1.02,100.69,159.65,1.02
T3,3.651,103.48,102.2,111.59,9.93,0.97,94.76,146.9,0.97,103.1,98.02,99.46,11.03,1.08,101.92,154.83,0.98
T9,3.673,109.23,106.38,100.68,11.26,1.14,109.12,155.57,1.01,110.26,113.95,115.5,10.83,1.17,116.51,167.66,1.0
T7,3.794,106.16,106.28,105.17,11.33,1.08,115.98,145.2,1.04,108.44,108.34,101.48,9.92,0.98,112.28,168.46,1.14
T10,3.84,98.6,107.88,107.33,10.06,1.06,95.59,143.46,1.01,95.28,110.16,100.25,9.56,1.1,101.08,148.89,1.13
T7,3.882,102.68,99.31,105.97,10.47,1.11,106.81,167.14,1.18,115.36,102.04,102.81,10.94,0.95,102.79,166.32,1.1
T3,3.923,106.92,96.64,110.76,11.38,1.0,106.18,161.02,0.98,101.16,107.5,111.64,10.1,1.07,97.37,169.47,1.0
T8,4.18,98.84,112.08,105.08,10.38,1.03,112.77,155.45,1.03,93.34,116.47,105.93,10.47,1.15,100.46,173.67,1.02
T10,4.221,103.44,100.62,116.04,9.63,1.0,94.12,163.98,0.99,96.46,102.72,108.81,9.95,1.06,108.09,165.4,1.04
T8,4.251,105.63,115.4,101.62,10.19,1.15,110.2,171.42,1.04,94.93,106.24,95.91,10.16,1.15,109.26,173.45,1.04
T3,4.264,110.52,103.41,109.9,10.88,1.02,99.84,169.3,1.02,101.84,107.14,101.31,10.57,1.08,100.61,172.18,1.08
T10,4.303,96.74,107.68,102.91,9.62,1.11,94.79,162.07,1.0,94.79,100.27,117.71,10.02,1.06,95.41,164.1,1.03
T8,4.467,108.0,110.65,98.26,9.79,1.06,96.22,162.77,1.02,105.39,118.89,106.9,11.23,1.03,111.98,153.93,1.0
T1,4.536,106.77,109.16,107.08,10.75,1.06,101.09,171.71,1.0,110.15,108.46,108.62,10.68,1.1,103.77,163.01,1.1
T5,4.556,102.31,118.97,102.52,10.25,0.99,106.6,143.51,1.0,116.27,106.09,106.63,10.88,1.04,97.41,137.66,1.0
T2,4.558,105.75,106.15,111.15,10.64,1.1,106.9,150.37,0.96,97.1,106.17,115.85,10.65,1.11,98.25,142.61,1.1
T5,4.608,118.49,111.23,107.59,9.57,1.16,99.53,151.71,0.96,112.91,103.66,95.12,10.34,1.14,97.62,142.57,1.08
T9,4.717,101.2,117.52,112.16,10.62,0.99,115.65,169.55,1.04,106.6,111.29,116.49,11.77,1.02,103.15,163.47,0.98
T1,4.806,107.19,108.4,109.26,11.03,1.09,94.5,165.82,1.0,107.82,102.59,108.4,10.58,1.15,99.12,156.37,1.02
T2,4.809,105.97,105.73,101.27,10.78,1.15,98.74,139.83,1.08,113.66,110.01,112.78,11.63,1.02,111.32,160.99,1.05
T5,4.897,113.92,103.85,97.77,9.8,1.05,98.0,144.2,1.08,115.3,112.71,97.33,10.71,1.03,99.88,162.26,0.99
T7,4.923,112.79,95.55,106.88,11.22,1.0,106.66,146.72,1.13,109.56,95.09,102.73,11.08,0.96,100.78,162.64,1.02
T5,5.019,112.56,107.13,107.78,10.89,1.05,106.07,154.4,1.01,111.92,114.84,93.68,10.81,1.12,107.28,145.57,0.96
T8,5.047,106.44,108.16,111.49,10.7,1.08,108.53,165.84,1.05,108.7,105.01,98.36,10.17,1.11,102.04,152.25,0.97
T10,5.133,99.64,99.12,103.38,10.34,1.05,94.7,143.61,1.15,97.28,102.98,100.66,10.46,1.03,97.86,146.23,0.97
T10,5.261,97.27,93.09,113.85,10.62,0.95,106.13,141.61,1.09,109.25,96.76,109.24,10.24,1.09,106.62,151.28,0.99
T3,5.262,107.58,105.56,108.88,11.04,1.07,97.89,156.51,1.01,109.91,96.11,104.13,10.37,0.96,103.11,147.95,1.02
T8,5.294,102.13,114.24,112.54,11.2,1.01,95.98,153.7,0.99,99.85,113.48,101.64,10.37,1.15,107.3,154.22,1.09
T8,5.412,98.5,107.48,112.95,10.9,1.1,105.45,154.93,1.06,96.78,103.68,96.91,10.34,1.03,98.35,157.01,1.05
