task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
3,0.015,0.99,103.9,10.59,1.08,98.85,103.15,10.84,93.22,1.0,106.25,10.64,1.11,104.7,115.12,10.95,96.58
2,0.738,1.03,101.95,10.75,1.14,106.66,96.61,9.74,103.67,1.01,99.16,11.47,0.99,107.43,102.57,10.21,113.83
1,1.069,1.13,103.82,9.49,0.98,108.74,104.32,10.47,102.98,1.06,109.54,9.73,1.14,102.44,106.45,9.85,98.8
2,1.537,1.1,104.32,10.55,1.08,94.24,108.59,11.08,101.89,0.94,100.34,11.01,1.12,105.56,100.86,9.41,99.04
3,1.735,1.08,104.99,9.47,1.09,98.32,101.62,10.54,100.98,1.0,105.89,10.77,1.19,114.6,98.32,10.85,105.53
4,2.537,0.99,118.09,11.1,0.98,108.67,100.65,10.21,107.87,1.01,109.99,10.13,1.04,107.73,107.45,11.68,106.47
1,2.605,1.0,95.51,9.62,1.14,116.48,113.51,9.61,108.7,1.13,105.46,10.53,1.0,114.82,108.37,9.82,95.5
2,2.742,1.05,106.73,11.34,1.08,97.4,103.15,10.52,116.52,1.03,95.73,11.51,1.14,97.68,107.87,9.35,117.51
4,3.184,1.04,111.94,11.26,0.97,109.38,107.36,11.27,93.44,0.96,112.22,11.36,0.96,99.44,113.89,10.41,98.73
3,3.409,0.99,98.65,10.44,1.15,102.1,104.25,11.45,98.23,1.03,109.58,9.41,1.01,99.55,97.74,10.9,104.9
2,3.5,1.03,105.11,10.1,1.06,100.23,96.57,9.74,100.44,1.0,109.37,11.22,1.01,107.18,108.17,10.55,103.43
3,3.595,1.0,109.01,10.34,1.01,106.74,104.31,10.01,104.72,0.94,109.11,10.32,1.16,101.77,115.38,10.08,101.48
4,3.663,1.05,104.74,10.25,1.08,110.98,97.79,11.38,103.93,0.98,118.69,11.6,1.09,110.48,108.24,10.77,94.8
1,3.851,1.12,104.7,10.38,1.13,100.21,112.27,10.18,106.23,0.98,97.16,10.16,0.97,107.18,102.57,10.8,103.16
2,3.875,1.07,97.37,11.27,1.01,94.29,95.77,9.89,116.54,1.02,94.82,11.64,1.07,104.52,94.75,9.62,114.22
2,3.944,1.0,93.65,11.62,1.04,101.4,109.61,10.34,112.8,1.05,104.62,10.92,1.12,103.19,95.26,9.45,102.15
3,3.96,1.07,103.07,9.93,1.04,114.13,103.15,9.72,107.02,1.07,107.25,10.16,1.18,114.22,103.83,10.12,93.8
4,4.115,1.07,104.21,11.15,0.96,111.43,101.09,10.06,94.69,1.05,116.49,10.48,1.07,112.08,103.67,11.2,93.32
4,4.295,0.98,100.02,11.17,1.0,106.13,96.25,11.66,95.31,1.01,109.3,11.3,0.97,115.88,105.26,10.32,94.1
1,5.874,1.0,109.5,10.18,1.03,108.47,113.29,10.44,108.39,1.06,98.62,10.86,1.1,115.0,106.31,10.24,109.25
1,5.93,1.09,108.35,9.36,1.02,105.42,106.02,10.75,107.2,1.01,98.99,10.58,1.02,117.83,114.09,10.44,102.24
2,6.308,1.02,98.58,9.88,0.96,94.34,99.69,10.1,112.66,1.08,108.01,10.04,1.13,101.31,104.88,9.91,109.21
1,6.32,1.0,100.29,10.31,1.06,102.34,113.11,10.2,105.84,1.0,112.22,9.78,1.0,114.13,114.35,9.72,96.99
3,6.795,0.98,100.78,10.72,1.18,109.24,104.21,10.69,97.5,0.99,108.91,10.45,1.13,114.33,107.14,10.9,96.08
4,6.915,0.94,116.52,11.11,1.08,114.87,102.16,10.68,105.55,1.08,108.68,10.18,1.0,115.73,104.5,10.84,99.28
4,7.331,1.03,111.94,11.66,1.11,101.05,102.17,10.96,100.02,0.99,117.31,11.78,1.09,100.72,100.2,9.98,107.94
3,7.768,1.09,95.6,10.22,1.13,114.36,114.7,9.82,101.22,0.99,106.94,10.42,1.11,110.51,113.96,10.54,107.14
1,8.035,1.09,100.29,9.51,1.1,117.79,107.14,10.62,96.73,0.97,110.22,10.44,1.09,117.78,106.66,10.82,100.25
3,8.213,0.94,96.62,10.02,1.1,113.71,103.99,10.83,92.32,0.94,98.74,10.32,1.13,107.83,111.62,9.87,106.94
2,8.394,0.95,93.01,10.92,1.06,110.82,105.07,10.07,115.43,0.95,96.74,11.07,1.0,103.49,110.06,9.48,106.49
1,8.507,1.1,97.29,9.72,1.12,105.34,110.3,10.74,100.19,1.03,103.56,10.74,1.05,107.15,101.57,9.36,107.29
4,8.521,1.03,116.86,11.14,0.97,106.65,108.39,10.73,97.39,0.96,111.29,10.52,1.04,113.8,104.07,9.96,98.08
2,8.829,0.97,101.85,10.31,0.99,101.54,105.45,9.45,105.06,1.06,104.34,11.3,1.11,100.86,96.26,9.33,115.16
2,9.446,1.08,97.81,10.66,1.0,104.55,99.62,10.8,109.51,0.98,103.82,9.88,1.12,94.84,108.84,10.65,115.96
1,9.955,1.06,111.49,10.2,1.09,99.52,109.6,9.68,100.33,1.05,103.87,10.4,1.06,101.3,108.6,10.6,103.22
4,10.302,1.08,117.74,11.34,0.98,101.09,113.1,10.84,110.64,1.03,103.99,10.05,0.98,106.48,113.36,10.33,100.08
1,10.416,1.06,102.66,10.44,1.0,113.89,114.48,10.55,98.02,1.03,104.6,9.9,0.98,114.02,114.04,10.59,111.92
2,10.44,1.06,94.03,9.97,1.0,102.99,107.34,10.52,111.26,0.98,93.71,10.66,1.03,98.01,94.63,9.33,107.43
1,10.715,1.0,108.35,9.82,0.97,105.42,117.01,9.63,106.13,1.07,110.85,10.52,1.13,106.45,119.16,10.75,102.38
3,10.817,1.06,106.54,9.44,1.18,110.9,101.87,10.99,104.25,0.96,107.05,10.14,1.16,100.4,108.83,11.14,103.22
3,11.008,1.05,102.19,9.37,1.02,96.88,101.3,9.91,95.38,1.05,93.66,9.7,1.13,111.89,100.87,9.94,100.11
1,11.045,0.98,107.02,10.64,1.15,114.95,103.34,9.52,108.98,0.98,105.5,10.6,1.07,114.08,105.63,9.65,111.83
1,11.168,0.98,103.86,10.9,1.08,110.14,105.72,9.66,110.6,1.01,106.61,9.49,1.01,106.84,105.63,9.21,102.68
1,11.506,1.13,99.18,9.7,1.08,117.23,114.88,10.22,100.54,1.06,108.55,9.93,1.12,109.79,104.32,9.97,96.74
2,11.517,1.04,96.08,10.84,1.01,109.56,99.33,9.77,114.44,0.99,95.45,10.34,1.04,103.26,107.56,10.1,111.26
3,11.753,1.07,98.85,10.16,1.09,98.46,100.23,10.35,94.59,0.95,92.45,10.8,1.09,113.26,99.77,11.28,95.57
2,11.858,0.98,107.49,10.74,1.09,97.65,110.43,10.35,99.6,1.1,97.87,10.68,1.0,95.88,100.1,10.98,100.18
2,11.926,1.07,93.95,10.14,0.97,102.44,107.01,9.33,114.35,0.94,93.48,10.01,1.08,98.86,94.53,9.41,104.92
2,12.762,1.01,93.83,9.94,1.1,111.19,102.61,10.19,101.51,1.0,97.36,11.36,1.14,99.97,102.09,10.11,114.43
4,12.993,1.0,110.82,10.9,0.97,116.24,99.54,11.42,95.05,0.92,113.39,10.41,1.05,105.54,99.64,11.6,96.5
2,13.139,1.08,97.97,11.26,1.02,98.65,102.55,9.59,99.79,0.96,101.89,11.29,1.03,109.52,111.17,9.89,101.68
2,13.202,1.01,104.52,11.19,0.98,105.52,94.9,10.24,99.68,1.0,103.46,10.54,1.01,102.44,102.99,9.89,116.86
1,13.247,1.05,111.67,9.91,1.05,99.84,116.63,10.76,107.18,1.02,103.35,9.97,1.12,108.03,117.18,10.92,104.28
4,13.665,1.06,107.02,11.24,0.96,108.43,96.07,10.65,98.81,1.04,117.18,11.15,1.05,106.56,101.44,9.93,109.09
2,13.821,0.96,93.51,10.46,0.97,103.6,110.16,10.62,110.41,1.07,98.58,11.48,1.07,103.9,108.48,9.6,113.92
3,13.931,1.08,100.27,9.54,1.04,113.11,113.92,10.3,100.88,1.09,93.52,9.71,1.12,98.95,105.86,10.75,98.42
4,14.006,1.09,117.26,10.64,1.05,102.76,97.13,11.22,110.52,0.98,102.2,11.03,1.03,103.86,108.99,11.56,94.01
1,14.292,1.02,112.15,10.57,1.11,111.02,113.0,9.52,111.72,1.08,103.35,11.06,1.13,112.75,112.18,9.82,103.22
3,14.489,1.09,94.47,9.52,1.14,106.02,113.36,10.21,97.45,1.06,95.17,9.65,1.01,100.91,113.07,10.22,95.58
3,14.751,1.06,108.64,9.58,1.14,106.02,102.91,11.15,107.2,1.1,102.06,9.31,1.09,112.52,100.64,10.82,105.17
2,15.371,1.1,97.25,11.31,0.97,109.08,101.75,10.08,108.38,0.98,94.36,11.03,1.05,105.22,109.02,10.84,105.92
4,15.997,0.96,109.15,10.47,1.03,113.25,112.17,10.96,101.52,0.92,113.66,10.78,1.03,111.13,105.7,10.43,100.4
1,16.055,1.01,110.92,9.86,1.13,115.94,114.6,10.01,112.09,0.98,112.21,10.24,0.98,115.0,103.52,9.44,103.45
3,16.459,0.96,100.7,9.48,1.07,114.3,99.26,10.62,107.36,0.99,103.66,10.19,1.06,108.31,108.11,10.9,97.17
3,16.911,1.05,106.91,9.58,1.16,106.43,100.34,11.53,100.82,0.97,102.99,9.54,1.08,97.52,105.12,10.53,102.76
3,17.06,1.09,92.98,10.43,1.06,112.8,112.72,11.2,96.45,1.01,104.1,10.43,1.19,105.53,103.04,11.21,108.47
2,17.346,1.04,94.46,11.28,1.12,107.65,100.48,9.9,108.24,1.08,94.31,10.2,1.12,108.47,96.27,9.32,100.07
2,17.38,1.05,107.84,11.19,1.11,94.23,97.18,10.25,111.08,1.0,93.95,9.89,0.99,104.12,110.54,9.34,104.52
4,17.978,1.0,118.01,10.48,0.97,106.52,104.15,9.93,99.93,1.07,117.91,11.49,0.96,100.59,113.08,11.14,95.5
4,18.542,0.96,105.0,10.54,1.06,104.58,101.39,10.42,94.95,1.02,118.7,10.76,1.05,111.33,106.68,10.76,104.17
1,18.932,1.07,106.33,10.78,1.09,108.72,101.29,10.04,106.5,1.1,95.16,9.66,1.12,110.78,116.33,10.03,101.14
2,18.95,0.97,104.57,11.04,0.97,94.17,110.89,9.35,108.44,1.07,94.28,11.58,1.11,103.96,98.0,10.69,101.05
3,19.813,0.96,98.17,9.21,1.18,100.02,99.86,10.01,95.6,1.01,93.96,10.89,1.03,98.26,108.75,9.71,93.38
3,19.888,0.95,102.35,9.2,1.11,107.94,104.72,11.22,102.89,1.07,96.37,10.22,1.1,112.52,112.72,11.2,97.88
3,20.056,1.08,103.82,10.62,1.16,113.22,100.95,9.7,105.78,0.95,107.74,10.06,1.05,105.59,112.49,11.39,99.85
2,20.544,1.0,97.87,11.1,1.03,101.45,104.57,10.96,101.59,1.0,105.53,10.58,1.0,104.76,102.19,9.62,106.45
3,20.635,1.01,106.05,10.46,1.08,111.12,101.14,11.12,98.21,1.06,105.89,9.4,1.19,99.49,112.68,9.89,101.38
1,20.888,1.0,97.98,10.3,1.02,102.32,103.48,10.48,105.17,1.12,106.74,10.41,1.03,117.64,109.87,9.89,103.56
2,20.91,1.05,92.72,10.41,1.01,100.41,103.49,10.1,114.69,1.1,102.55,10.68,1.06,109.79,110.34,9.75,111.08
3,21.009,1.08,92.7,10.56,1.16,108.6,103.68,11.11,99.56,0.93,108.84,9.46,1.06,109.13,107.6,10.7,92.04
2,21.319,1.08,103.9,10.22,1.07,106.11,101.96,9.47,114.95,1.1,92.79,10.74,1.04,98.08,107.72,11.03,107.21
2,21.337,1.1,94.89,11.22,1.06,101.93,94.56,9.49,102.01,1.03,93.58,11.44,1.03,104.03,106.7,10.49,112.57
4,21.402,1.08,111.74,11.25,1.03,116.4,99.28,10.92,98.36,1.1,118.33,11.87,1.02,103.32,107.75,10.5,100.24
1,21.696,1.03,95.56,10.2,0.97,106.23,118.86,9.65,111.64,1.13,111.32,10.98,0.98,110.16,117.24,10.75,112.52
2,21.896,1.08,98.88,11.12,0.99,107.71,96.31,9.83,115.51,1.01,103.64,10.48,1.05,107.03,93.8,10.16,99.48
2,22.643,0.94,96.89,10.59,0.98,98.43,100.89,10.43,114.59,1.02,94.38,11.49,1.02,105.85,99.19,9.41,107.82
1,23.012,1.11,107.31,9.6,1.01,99.91,116.73,10.47,111.76,1.0,100.32,10.67,1.01,109.18,107.34,9.51,110.2
2,23.103,1.07,100.59,10.92,1.05,104.63,94.75,10.66,112.31,0.93,94.03,10.12,1.08,110.7,107.89,10.71,111.57
1,23.136,1.12,96.08,9.88,1.08,105.0,117.52,10.02,111.14,1.05,100.06,9.43,0.97,114.5,118.73,9.55,95.92
3,23.209,1.0,103.33,9.98,1.19,109.02,108.76,11.4,105.99,1.05,102.15,10.29,1.18,108.47,102.56,11.4,107.74
1,23.628,0.98,99.18,10.43,1.04,109.22,117.52,10.12,101.98,1.09,97.42,10.7,1.09,104.79,110.8,9.22,104.5
3,23.71,0.93,108.31,9.77,1.02,108.9,100.94,11.45,104.14,0.98,95.55,9.49,1.02,97.58,102.31,10.92,93.22
2,23.735,0.97,105.54,10.2,1.06,98.37,100.89,9.86,111.81,1.1,108.27,10.42,1.13,96.62,100.19,10.52,106.84
1,23.995,1.11,98.37,10.38,1.15,113.88,110.42,10.37,111.7,1.0,112.52,9.32,1.11,108.39,117.54,9.89,109.59
4,24.043,0.96,108.19,10.12,0.96,103.72,99.64,11.37,110.26,1.08,105.03,10.89,0.98,114.98,109.91,10.26,95.42
1,24.085,1.01,95.54,10.03,1.14,102.54,107.89,10.61,96.6,0.98,98.56,10.99,1.07,99.28,106.43,9.58,108.73
1,24.176,1.05,109.98,9.46,1.09,115.65,100.48,10.12,102.85,1.06,110.16,10.18,1.04,111.32,114.6,9.29,107.94
2,24.257,1.01,106.19,10.62,1.1,105.26,111.34,10.37,110.0,1.07,100.69,10.95,1.02,105.35,104.17,9.52,102.05
2,24.31,1.02,97.9,10.06,1.02,97.19,94.64,10.82,106.67,1.01,104.22,11.0,1.02,103.9,96.19,9.73,106.43
4,24.513,1.05,117.71,11.45,1.03,99.71,105.41,11.66,94.44,0.94,102.63,10.26,1.07,98.6,107.47,10.5,109.37
1,25.01,1.07,95.84,9.4,1.1,115.16,114.28,9.26,96.31,0.98,108.67,9.85,1.12,108.02,113.22,10.73,102.68
2,25.37,0.96,108.13,10.36,1.07,100.23,110.48,10.69,99.68,0.95,101.45,9.88,1.02,111.38,100.45,9.56,101.01
1,26.447,1.09,103.3,10.6,1.01,99.19,104.51,9.53,110.74,1.03,102.4,10.79,0.97,108.12,116.3,10.59,106.86
1,26.552,0.97,105.35,9.71,1.07,101.45,118.46,9.49,104.67,0.96,98.23,10.78,1.1,104.52,102.48,10.83,104.82
3,26.673,0.97,104.58,9.94,1.06,110.76,108.36,10.83,104.61,1.01,101.28,10.22,1.03,97.06,109.06,10.97,106.3
3,26.863,1.04,109.58,10.07,1.04,106.38,110.04,10.02,102.32,1.03,94.46,10.85,1.12,98.94,112.99,10.46,97.28
1,26.938,1.04,110.37,11.03,1.08,109.78,106.96,10.49,96.93,1.0,102.39,10.7,1.02,108.3,112.58,10.15,107.64
3,27.007,1.05,103.14,10.27,1.08,108.11,111.58,10.6,93.59,1.0,103.28,9.94,1.18,98.47,113.86,11.14,93.91
1,27.047,1.08,95.77,10.47,0.99,109.1,110.8,10.0,100.95,1.1,96.54,10.85,1.12,104.56,103.47,9.61,106.7
1,27.499,1.11,107.2,10.66,1.1,101.91,112.7,9.82,100.13,1.11,101.93,10.52,1.11,103.38,119.14,9.91,101.16
2,27.733,1.0,106.98,9.9,1.09,100.47,97.82,10.19,107.57,1.0,104.1,11.15,0.96,108.92,99.94,9.55,107.35
4,27.757,1.05,112.76,11.29,1.02,113.93,108.21,10.5,109.76,1.08,113.66,11.82,1.04,106.56,112.69,10.26,107.32
2,27.963,1.03,103.99,10.05,1.03,97.24,98.16,10.86,99.74,1.0,97.94,11.25,0.99,109.13,101.89,9.9,111.52
1,28.058,1.09,107.07,10.0,1.13,101.19,101.37,9.65,95.23,1.07,100.7,9.34,1.1,101.2,105.6,10.32,105.36
4,28.13,0.96,106.04,11.64,1.1,103.39,99.24,10.71,110.49,0.92,107.41,11.18,1.1,103.84,102.01,11.15,107.56
1,28.198,1.05,95.86,10.43,1.03,108.6,113.0,10.21,105.39,1.11,98.74,10.9,1.03,99.82,104.33,9.46,98.58
4,28.276,1.02,113.76,11.47,0.98,108.11,99.6,10.95,101.88,1.01,113.19,11.52,1.09,110.77,101.69,10.56,107.51
4,28.414,1.0,111.91,10.48,0.95,109.43,102.42,10.84,110.14,1.09,104.71,11.1,1.08,100.7,107.44,11.22,103.05
1,28.453,1.08,101.58,10.74,0.98,104.39,117.04,9.48,101.0,1.08,107.48,10.77,0.97,105.0,117.3,9.69,99.83
3,28.54,1.0,109.31,9.5,1.04,107.94,105.52,10.23,99.78,0.98,92.47,10.44,1.05,111.62,108.34,10.42,97.72
1,28.729,0.97,95.58,10.91,1.01,99.25,101.62,9.92,107.66,1.02,97.74,10.71,1.06,102.92,114.01,9.28,100.01
3,28.763,0.95,98.93,10.43,1.02,99.16,110.57,11.44,103.39,1.05,103.14,9.58,1.08,108.88,108.83,9.85,104.92
2,28.793,0.94,97.9,9.9,1.05,107.99,95.58,10.13,101.82,1.0,101.45,10.35,1.1,105.3,107.84,9.35,104.74
2,28.863,1.04,107.8,10.64,1.0,101.82,100.4,10.06,115.31,1.0,100.04,10.36,1.06,108.27,110.33,10.54,99.09
2,29.035,1.02,108.17,11.33,0.97,110.68,94.13,9.46,106.67,0.94,99.17,10.4,1.08,109.14,95.95,9.63,99.62
4,29.457,0.93,110.48,10.93,1.02,102.42,104.5,11.66,109.71,0.99,118.05,10.52,1.07,104.94,98.46,11.09,108.58
3,29.536,0.99,103.04,9.99,1.07,105.04,103.06,10.95,101.48,0.98,106.65,10.46,1.07,107.24,113.98,10.97,94.51
3,29.591,1.07,97.88,10.47,1.18,111.92,112.99,10.3,100.31,1.09,98.22,9.72,1.12,113.38,110.88,10.49,93.24
2,29.698,1.01,103.09,11.49,1.12,103.1,108.97,9.82,102.47,1.09,102.89,10.67,1.09,110.06,95.26,10.4,99.52
3,29.889,0.98,106.19,10.63,1.1,104.8,107.05,11.12,97.34,1.04,97.24,10.76,1.18,111.86,104.66,11.36,100.82
2,30.117,0.99,94.39,11.5,1.08,107.76,102.22,10.26,114.22,1.08,95.32,10.88,1.03,94.32,104.1,10.79,105.03
1,30.214,1.02,101.73,10.88,1.11,107.83,116.6,9.61,105.44,0.97,109.29,9.82,1.06,114.62,104.33,10.73,108.7
3,30.309,1.06,96.87,9.34,1.02,106.88,113.76,10.23,97.05,1.1,97.68,9.31,1.15,105.2,113.14,10.35,103.22
2,30.389,0.96,101.96,9.87,1.13,94.34,101.87,10.17,105.86,1.08,101.07,11.03,1.02,98.96,108.66,10.09,106.85
2,30.407,1.01,98.87,10.7,0.98,106.17,95.62,11.0,109.16,1.08,107.93,10.08,1.06,107.4,99.4,10.76,110.17
2,30.46,1.03,103.06,10.27,1.12,106.74,96.91,9.97,114.48,1.01,107.1,11.21,1.1,109.65,97.86,9.68,106.54
3,30.521,0.98,92.8,9.38,1.11,97.59,108.95,11.31,100.69,1.01,105.09,9.3,1.05,103.43,98.28,10.79,94.48
1,30.649,1.07,97.84,10.27,1.02,117.12,113.47,9.75,98.74,1.12,105.22,11.0,1.04,103.16,109.54,10.63,108.12
4,31.12,1.01,114.93,11.51,1.04,114.63,99.56,11.04,95.84,1.08,105.27,10.18,1.02,114.34,109.7,10.5,109.48
3,31.226,1.04,99.0,9.19,1.13,103.3,108.11,10.18,102.15,0.97,101.78,9.62,1.14,107.38,106.56,9.88,93.28
2,31.504,0.98,92.58,10.22,1.01,106.74,102.99,10.73,99.04,0.96,108.34,10.56,1.13,105.87,107.93,10.12,113.34
1,31.917,0.97,107.79,10.53,1.1,117.83,118.9,10.5,110.2,1.04,105.94,10.18,1.12,115.1,118.61,10.38,107.82
3,32.277,1.02,102.76,9.91,1.07,109.77,107.06,11.16,95.79,1.07,97.11,10.83,1.11,111.88,109.64,9.87,99.08
3,32.498,1.0,93.19,10.15,1.1,106.91,100.74,10.42,106.05,1.08,93.56,10.83,1.15,99.01,106.08,11.35,106.77
1,32.537,0.97,102.49,10.64,1.01,116.31,114.93,10.52,98.02,1.04,101.21,10.88,1.09,108.23,107.75,10.08,95.84
1,32.56,0.98,102.77,9.49,0.98,104.37,102.54,9.41,99.42,1.08,108.18,9.41,1.01,104.56,109.6,9.4,101.44
2,32.701,0.97,109.46,9.89,1.07,105.38,109.54,9.86,108.59,1.08,104.4,9.98,0.96,111.08,100.88,10.86,103.34
4,32.857,1.02,109.49,11.32,1.03,98.59,112.58,10.65,95.28,1.06,101.86,11.33,1.04,114.96,106.19,10.3,96.81
3,33.016,1.02,105.45,9.95,1.16,113.93,99.85,11.33,101.2,1.01,100.66,10.83,1.19,102.39,105.45,10.02,108.11
