task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,2.579,1.907,1.889,3.823,0.74,2.071,1.935,3.626,0.885
2,4.479,2.32,1.628,4.542,0.852,1.877,1.544,4.245,0.938
2,4.758,2.259,1.614,4.014,0.863,2.24,1.615,4.661,0.767
2,5.016,1.876,1.548,3.992,0.817,2.438,2.144,4.649,0.791
2,5.026,2.57,1.879,4.797,0.829,2.068,1.891,4.993,0.975
2,7.437,2.341,2.025,4.584,0.78,1.97,2.04,4.24,0.824
2,8.115,2.019,1.625,4.919,0.771,2.059,1.869,4.062,0.961
2,12.427,2.641,1.875,3.914,0.747,2.277,1.716,4.674,0.813
2,12.981,2.185,1.658,4.928,0.746,2.022,1.526,5.127,0.873
2,13.277,1.866,1.775,5.046,0.926,2.224,1.52,5.078,0.742
2,13.591,1.885,1.928,4.97,0.885,2.172,1.958,5.011,0.981
2,16.138,1.933,1.764,3.85,0.793,2.192,1.538,4.861,0.77
2,16.339,2.092,1.52,4.23,1.002,2.066,1.932,4.383,0.788
2,20.097,2.045,1.565,3.71,0.83,2.552,1.62,4.599,0.975
2,20.187,2.577,1.808,4.365,0.88,2.103,1.859,4.997,0.966
2,21.848,2.132,2.084,4.344,0.912,2.51,2.002,4.64,0.988
2,23.146,1.985,1.933,3.93,0.988,1.875,1.963,4.087,0.797
2,24.31,2.26,2.047,3.951,0.98,2.388,1.718,4.813,0.834
2,24.963,2.628,1.512,4.5,0.818,2.095,1.918,4.177,0.841
2,25.267,2.197,1.725,4.529,0.944,1.904,2.07,4.472,0.769
2,26.85,1.905,1.527,4.956,0.847,2.427,1.906,4.975,0.725
2,30.173,2.137,2.024,4.142,0.74,2.016,1.516,3.807,0.787
2,30.323,2.619,1.528,4.666,0.75,2.251,2.028,3.876,0.869
2,30.819,2.541,1.866,4.268,0.736,2.577,2.071,5.004,0.797
2,32.328,2.119,1.619,3.985,0.967,2.569,1.543,4.051,0.866
2,32.553,2.459,1.722,4.115,0.747,2.642,1.599,4.162,0.914
2,32.885,2.141,1.945,4.846,0.89,2.428,1.644,4.663,0.793
2,33.256,2.197,1.595,4.495,0.971,2.601,2.05,4.369,0.933
2,34.321,2.25,1.541,4.782,0.999,2.023,1.537,3.82,0.807
2,35.686,2.403,1.798,4.962,0.843,2.447,2.098,3.658,0.953
2,38.279,2.348,1.746,4.746,0.877,2.311,2.057,4.028,0.964
2,38.396,1.989,1.772,4.446,0.736,2.334,2.071,4.995,0.866
