task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.013,95.93,98.72,108.69,0.99,112.66,0.97,11.4,95.44,95.16,103.73,105.24,1.0,114.04,0.98,10.64,98.61
T1,0.029,115.31,106.33,104.84,1.0,102.25,1.07,9.38,101.82,101.9,99.35,108.46,1.02,98.16,1.08,10.08,99.3
T3,0.386,109.72,110.36,110.19,1.13,112.1,0.98,10.96,110.1,97.62,113.73,108.48,1.07,107.2,1.1,9.97,97.11
T1,0.521,100.0,108.75,103.26,1.09,101.47,1.12,9.31,102.08,109.64,106.2,115.88,0.99,103.66,1.04,10.03,113.41
T2,0.636,112.86,102.58,92.36,1.04,112.33,0.98,10.78,112.38,116.61,110.22,102.92,1.15,102.2,1.07,9.7,109.33
T3,0.941,109.13,110.55,96.6,1.07,111.24,1.04,11.16,101.37,95.99,100.19,107.25,1.05,101.69,1.1,10.88,95.44
T1,1.013,115.71,105.84,103.38,0.98,100.72,1.07,9.35,103.75,107.6,95.36,101.37,1.01,104.51,1.13,10.27,106.33
T1,1.293,110.31,107.97,99.13,0.98,108.92,1.11,10.61,108.52,114.61,96.5,98.07,1.08,108.69,1.08,10.32,103.95
T4,1.306,108.22,112.26,95.47,1.18,97.36,0.93,10.41,108.98,99.28,107.64,108.84,1.12,111.86,1.06,9.89,96.52
T1,1.402,107.95,99.82,99.13,0.96,99.15,0.98,10.52,109.08,112.43,106.9,99.4,0.98,105.96,1.04,10.3,111.13
T2,1.556,117.04,100.47,101.78,1.06,116.78,1.01,10.0,106.74,102.99,101.19,107.69,1.15,107.59,1.06,10.12,112.38
T4,1.871,94.62,105.54,111.09,1.1,97.09,1.01,9.89,109.26,93.25,116.35,109.6,1.08,98.97,0.93,10.75,95.56
T3,1.875,98.72,106.26,108.56,1.08,102.77,1.09,10.38,107.37,103.21,100.22,101.19,0.98,110.61,1.03,11.72,97.76
T4,2.214,97.02,103.59,109.96,1.16,96.45,1.0,9.97,110.53,106.97,109.05,108.8,1.01,111.88,1.05,10.88,111.56
T1,2.438,113.59,108.34,113.34,1.09,100.85,1.14,10.3,104.75,108.64,97.1,99.08,0.96,98.51,1.0,10.58,110.73
T3,2.519,97.29,106.29,108.48,1.09,115.83,0.99,10.56,106.3,111.37,96.07,103.93,1.06,113.72,1.04,10.33,107.91
T1,2.835,108.06,96.12,100.71,1.03,100.98,1.01,10.09,108.36,110.82,109.4,114.06,1.01,95.83,1.08,10.19,112.11
T1,2.839,108.59,100.66,105.48,1.06,106.95,0.99,9.64,104.56,113.3,104.46,112.9,0.97,97.03,1.12,9.6,100.71
T4,3.28,97.01,101.66,99.45,1.16,112.67,1.04,11.33,100.24,108.62,114.92,95.59,1.03,104.45,1.03,10.13,95.98
T3,3.284,94.8,107.74,110.64,1.07,109.2,0.96,11.16,108.28,96.87,106.82,108.95,1.14,114.72,0.97,11.65,98.45
T3,3.477,105.63,104.48,94.68,1.07,98.96,0.98,11.13,110.87,111.38,107.01,110.85,1.13,106.13,1.07,11.44,106.12
T3,3.493,101.8,111.03,100.01,1.12,112.79,1.05,11.19,107.45,102.22,113.76,111.8,1.0,111.35,1.01,10.86,106.62
T4,3.53,105.79,105.98,95.38,1.13,103.35,0.94,9.99,100.03,107.98,100.25,104.42,1.15,100.59,0.99,11.26,106.51
T2,3.583,102.27,100.53,105.07,1.01,107.78,0.93,10.37,109.2,116.16,99.19,104.52,1.03,102.8,0.94,10.12,111.08
T4,3.884,103.17,116.33,110.45,1.01,108.85,0.98,10.49,95.04,108.8,111.29,101.59,1.17,103.6,1.06,10.18,101.3
T3,3.97,95.84,113.68,109.31,1.07,112.42,1.03,11.01,97.61,102.76,105.26,95.98,1.16,104.81,1.11,10.05,102.89
T4,3.995,101.37,116.82,97.74,1.1,113.27,1.0,11.48,96.26,108.78,114.44,95.2,1.02,113.81,0.97,9.87,111.2
T4,4.119,95.48,109.66,109.25,1.1,110.67,1.08,10.72,105.86,102.87,105.47,99.14,1.15,114.24,0.95,11.22,111.02
T2,4.232,101.1,115.27,91.5,1.16,101.17,0.99,9.97,101.66,117.3,112.71,106.94,1.13,109.98,1.08,10.85,114.51
T2,4.381,105.29,101.88,97.17,1.0,117.27,0.98,10.33,113.28,100.95,111.83,94.55,1.11,100.79,1.08,11.33,108.15
T1,4.507,97.6,103.87,109.53,1.08,110.32,1.09,10.02,113.46,105.62,97.42,100.93,1.0,104.26,1.08,10.25,105.67
T2,4.541,101.15,98.03,92.52,1.02,99.68,0.96,10.95,114.79,113.98,108.24,107.69,1.1,114.71,1.08,10.54,104.1
T1,4.647,111.52,101.22,100.51,1.1,94.2,0.98,10.47,100.72,110.61,103.51,113.68,0.95,94.19,1.12,10.89,110.68
T4,4.665,108.1,104.62,98.65,1.1,110.18,0.93,11.3,110.28,93.76,101.37,110.06,1.0,110.15,1.02,10.44,109.41
T3,4.752,106.13,103.78,95.3,1.09,112.77,1.08,10.92,103.35,108.51,110.32,110.91,1.0,103.46,1.03,10.39,109.35
T2,4.915,108.8,101.38,95.46,1.11,106.77,0.98,10.69,109.73,102.93,99.58,98.42,1.01,109.3,0.96,11.04,106.52
T2,4.924,109.92,115.0,103.49,1.15,114.11,1.04,9.68,107.76,104.65,109.02,94.66,1.11,102.16,0.98,10.01,104.45
T2,5.01,99.73,100.87,101.55,1.01,101.63,1.05,11.04,108.22,100.9,112.45,108.71,1.18,116.28,0.99,11.34,115.2
T1,5.205,111.33,101.64,108.56,0.94,94.74,1.11,10.61,100.86,97.77,94.7,99.36,1.1,94.26,1.1,9.56,103.81
T1,5.316,109.33,103.22,114.72,1.06,103.73,0.99,9.39,110.03,106.2,109.51,113.6,1.09,102.68,0.96,10.25,103.69
T1,5.351,113.46,110.49,107.88,1.02,105.17,1.05,10.06,101.46,100.2,105.51,114.7,0.93,106.59,0.99,10.77,106.7
T1,5.395,100.17,108.69,105.77,1.0,98.96,1.14,9.32,104.36,104.44,98.23,111.46,1.08,97.16,1.07,10.79,104.35
T1,5.541,109.48,106.19,108.18,1.0,104.93,1.02,10.7,97.04,110.73,100.5,110.11,1.04,106.93,1.1,10.06,110.37
T3,5.591,95.52,111.95,102.08,1.1,112.45,1.1,11.2,108.28,101.14,104.48,101.65,1.05,104.58,1.1,11.61,106.23
T2,5.837,107.67,112.66,97.58,1.01,109.03,1.01,11.37,114.58,106.93,115.89,103.41,1.06,114.99,0.99,11.21,101.76
T3,5.899,110.63,112.78,108.16,1.08,106.57,1.01,11.02,105.09,110.8,107.65,110.07,1.07,99.67,1.0,10.96,105.59
T4,6.117,108.89,113.4,96.73,1.0,102.51,1.08,10.47,100.88,92.36,106.8,102.03,1.05,97.02,0.95,9.81,110.58
T2,6.521,99.01,103.13,93.97,1.02,99.07,1.05,9.94,115.99,110.65,98.33,108.28,1.0,103.6,0.95,10.09,104.42
T4,6.681,104.68,104.92,105.43,1.18,104.35,0.98,10.62,96.36,108.13,103.89,111.11,1.01,111.99,0.98,10.28,103.88
T2,6.919,104.1,113.88,97.52,1.06,104.39,1.0,10.59,101.18,115.64,111.19,101.6,1.0,105.07,1.06,11.08,114.03
T1,6.948,106.19,100.22,99.49,0.95,106.71,1.03,9.64,109.98,114.48,95.98,104.16,1.0,98.28,1.0,10.19,111.15
T2,7.39,109.71,99.18,103.42,1.13,100.45,0.99,10.22,103.95,99.04,115.66,93.55,1.06,111.15,1.07,10.62,111.43
T2,7.439,102.99,102.14,103.34,1.13,111.0,1.06,10.99,116.4,103.76,109.11,93.55,1.09,116.97,1.01,9.95,113.83
T4,7.793,94.56,102.56,94.3,1.09,107.8,0.97,11.2,101.3,109.44,101.46,106.85,1.03,108.66,0.98,10.57,99.86
T3,7.92,109.49,100.32,96.26,1.09,113.55,1.0,11.2,102.43,103.81,113.69,107.49,1.08,110.63,0.97,10.66,107.97
T2,7.987,112.84,113.52,105.5,1.18,104.09,0.94,10.0,100.69,114.79,105.65,91.7,1.05,102.91,0.96,11.2,98.31
T2,7.992,103.15,112.93,102.47,1.14,104.79,0.94,11.12,107.21,99.91,109.38,98.19,1.14,104.63,1.09,10.84,114.59
T2,8.028,107.55,103.8,93.98,1.02,109.28,1.09,9.74,99.15,107.18,111.46,95.19,1.12,102.8,1.0,10.52,109.9
T4,8.059,103.17,115.06,98.29,1.02,112.08,0.98,10.42,99.43,104.24,109.81,107.93,1.01,96.98,0.99,11.05,106.68
T1,8.064,110.69,108.42,101.34,1.01,108.26,1.14,10.22,110.56,100.58,94.14,102.37,0.99,97.06,1.13,9.37,97.95
