task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T5,0.005,26.86,100.98,116.25,10.2,94.91,26.88,172.33,10.25,26.62,114.63,100.9,9.87,100.77,25.27,164.96,11.1
T4,0.019,24.3,113.8,100.97,11.02,100.05,25.61,161.73,10.49,25.12,99.49,98.29,10.59,114.67,24.5,163.15,10.45
T7,0.019,24.89,97.22,106.3,9.3,103.02,26.61,166.81,11.0,28.12,111.08,109.06,10.46,117.16,25.38,159.22,10.35
T8,0.043,27.42,118.71,95.26,9.76,113.58,27.36,150.49,9.69,27.87,106.64,110.88,10.55,106.96,24.91,157.44,10.31
T5,0.056,29.38,98.22,99.88,10.36,107.92,25.83,162.32,11.82,25.51,111.67,110.02,10.88,109.34,25.98,171.39,10.82
T6,0.06,28.23,114.08,112.53,10.56,112.53,25.71,154.04,10.94,24.92,111.25,104.34,10.16,116.43,26.84,159.46,10.45
T9,0.067,27.34,99.82,103.3,10.21,102.68,26.15,150.91,10.09,26.09,114.39,98.17,10.56,107.01,24.74,138.24,10.48
T10,0.089,23.69,102.34,103.22,10.56,99.37,27.26,164.3,10.66,26.25,102.26,104.98,10.06,102.43,24.85,149.04,10.94
T3,0.141,26.81,101.55,97.53,10.71,95.08,25.63,153.21,10.58,26.46,107.68,111.44,10.48,102.32,26.24,149.92,10.04
T7,0.142,25.13,96.85,114.5,10.25,100.86,24.43,155.26,9.9,28.11,103.03,102.27,9.39,112.74,27.81,156.08,10.84
T9,0.148,26.62,112.47,97.97,10.16,102.28,28.78,142.79,10.05,24.83,114.24,101.81,10.44,97.02,25.31,154.72,10.96
T3,0.156,25.76,104.55,97.39,10.34,110.08,26.72,147.29,10.43,23.81,91.94,108.27,10.14,95.28,24.09,154.99,11.73
T6,0.162,25.41,111.36,105.53,10.88,103.43,26.87,149.97,9.65,27.83,112.3,113.69,10.33,116.87,28.14,142.08,10.97
T4,0.163,28.39,105.6,104.4,10.17,101.9,27.51,161.56,11.32,28.76,108.86,107.91,10.85,115.47,28.99,159.15,10.3
T10,0.169,26.47,103.46,102.55,9.96,97.17,27.01,152.82,10.04,24.03,107.84,107.56,11.05,106.59,24.35,162.75,10.94
T4,0.179,25.83,109.52,108.94,11.1,104.74,27.33,171.32,11.12,27.38,115.05,98.23,10.71,104.26,26.78,174.54,10.79
T1,0.181,29.21,115.69,99.63,11.46,105.29,27.06,157.62,9.83,28.98,101.72,98.38,11.28,113.37,25.56,147.4,11.11
T6,0.185,27.82,99.82,103.48,11.39,112.34,24.83,147.64,10.87,28.26,101.4,105.44,11.41,99.36,27.88,156.67,10.27
T5,0.191,26.12,98.47,116.92,9.28,99.19,25.8,165.68,9.98,28.46,103.53,106.12,9.66,98.85,24.34,155.57,11.82
T6,0.217,25.85,111.87,99.18,10.42,104.52,27.0,158.96,11.2,25.62,99.8,99.67,10.99,107.33,26.4,166.27,9.92
T8,0.227,24.53,105.89,103.59,9.46,101.2,23.71,165.09,10.18,27.99,105.69,100.36,9.96,107.05,25.12,150.22,10.9
T7,0.231,24.7,111.32,99.26,9.86,110.41,26.22,154.93,9.68,24.37,109.45,108.83,10.77,107.45,24.51,164.99,10.76
T4,0.244,26.18,109.14,98.87,9.66,107.66,27.25,155.98,11.22,25.32,103.26,99.9,11.05,104.4,26.89,156.66,11.16
T10,0.273,27.1,104.94,101.9,9.62,107.08,27.22,161.58,11.31,25.39,95.7,105.77,10.82,104.89,27.84,175.07,9.95
T7,0.306,25.18,108.47,107.73,10.52,112.33,24.04,153.04,10.24,27.27,97.45,104.82,10.48,118.25,27.84,170.0,10.6
T7,0.315,25.05,111.27,107.73,10.76,104.06,24.88,158.51,10.54,25.33,97.47,108.72,10.75,118.02,25.76,150.59,10.1
T3,0.328,25.97,101.0,98.96,11.3,107.24,25.27,158.92,9.98,24.82,107.45,104.18,10.45,102.24,26.63,163.46,10.85
T7,0.369,27.03,104.08,99.59,9.79,116.72,26.48,173.55,10.29,25.01,99.81,105.92,10.5,119.38,28.39,171.31,11.29
T1,0.395,25.14,111.08,107.78,10.71,110.06,26.45,163.87,10.39,25.2,106.16,98.95,11.2,115.25,25.61,168.05,10.16
T10,0.396,26.56,103.2,106.49,11.11,95.72,24.27,175.46,11.71,26.81,104.61,104.55,9.98,101.9,25.36,175.93,11.2
T9,0.399,26.53,112.61,101.19,11.13,99.06,28.6,162.06,10.56,24.91,111.69,104.53,11.72,98.9,28.83,154.4,11.15
T6,0.427,25.37,103.17,107.89,11.22,104.84,26.92,151.19,10.58,28.32,107.36,113.87,11.41,105.98,26.16,151.83,10.22
T4,0.45,26.48,113.88,94.73,11.11,114.54,25.08,163.86,11.05,25.83,101.64,97.93,11.12,116.44,27.02,158.37,10.51
T1,0.475,25.05,107.23,106.05,10.2,99.23,26.61,165.89,10.42,27.41,98.09,99.61,10.47,110.72,25.6,165.35,10.54
T4,0.479,27.85,101.85,102.65,10.23,104.84,27.44,164.97,10.24,25.94,112.61,109.63,10.37,100.83,25.79,168.63,11.46
T3,0.488,25.42,106.54,94.51,10.38,107.92,25.67,166.05,11.72,27.11,104.78,110.77,10.75,107.78,26.46,165.19,10.83
T2,0.504,24.99,101.68,102.13,9.68,99.06,24.84,149.32,10.52,25.34,115.42,110.74,10.45,106.19,26.1,152.67,10.29
T6,0.507,24.76,110.35,113.96,10.92,109.48,24.83,163.45,10.11,26.98,99.58,113.08,11.15,116.45,27.71,150.89,9.93
T7,0.517,28.74,101.27,109.59,10.47,116.77,24.13,162.01,10.68,28.4,98.37,99.22,10.62,106.98,26.95,155.39,11.31
T3,0.519,25.02,93.32,100.19,10.56,104.55,27.35,165.96,10.76,27.12,91.87,97.64,10.84,96.56,26.52,148.04,11.69
T2,0.525,24.81,114.49,113.17,10.43,99.43,25.71,158.66,10.35,26.62,99.41,101.0,10.11,116.24,24.81,166.52,9.78
T8,0.539,25.44,100.84,110.0,10.57,108.9,24.38,158.02,9.8,25.05,115.38,103.45,10.12,106.96,24.48,149.32,10.71
T2,0.541,28.18,98.84,107.34,9.6,99.98,27.94,168.68,10.72,28.58,102.84,110.89,10.06,111.77,26.59,158.76,10.94
T5,0.556,27.68,106.83,104.59,10.19,97.83,26.99,169.7,10.33,29.34,103.13,110.09,10.3,99.79,24.53,159.23,10.98
T8,0.56,27.04,110.4,111.36,10.05,113.1,26.31,142.48,10.34,24.06,103.81,106.59,9.77,114.97,25.86,157.44,11.06
T6,0.57,27.41,105.31,99.46,10.8,99.3,28.27,146.81,10.87,24.58,106.82,110.65,10.79,105.29,27.77,161.1,9.63
T9,0.588,26.89,102.79,107.01,10.01,104.16,27.68,156.36,10.88,25.34,101.86,94.59,10.8,107.83,25.94,142.99,11.27
T7,0.601,27.56,109.93,110.0,10.33,113.37,26.48,164.6,10.46,27.95,107.37,109.1,10.63,109.15,25.03,157.46,10.91
T8,0.609,25.04,117.05,107.74,9.83,117.93,27.36,145.34,10.41,24.3,114.16,106.64,9.54,108.46,24.16,156.06,10.7
T7,0.621,24.34,95.82,112.87,9.3,118.99,24.58,170.25,11.19,28.74,113.16,103.74,9.3,103.37,27.38,157.67,10.78
T8,0.643,24.79,106.26,112.76,10.57,114.9,24.92,164.0,9.99,26.88,114.22,106.62,10.49,113.23,26.27,158.33,11.16
T7,0.645,26.09,97.85,109.81,10.63,102.8,27.23,158.8,11.01,24.47,111.48,99.4,9.47,109.66,27.83,171.35,9.85
T7,0.664,27.57,104.1,103.29,9.22,118.08,26.71,162.35,11.08,26.9,103.16,105.74,10.81,102.22,26.24,171.78,11.26
T10,0.674,26.54,102.87,101.03,10.47,100.62,24.19,160.54,11.03,24.03,111.02,94.27,11.07,108.43,27.02,162.44,10.46
T6,0.676,27.04,110.51,98.86,9.88,116.38,27.41,164.6,11.28,26.72,102.04,113.93,10.11,117.14,25.19,162.23,10.59
T2,0.689,25.14,102.93,116.57,9.87,103.23,27.93,156.48,10.89,26.76,109.77,111.18,10.25,116.83,27.0,143.96,10.14
T2,0.704,28.14,105.84,111.87,9.71,114.92,25.09,158.41,9.66,24.37,115.81,101.02,9.9,109.88,24.76,158.01,10.52
T7,0.721,25.78,102.44,113.38,9.25,105.96,26.2,171.35,10.25,28.26,106.17,105.13,9.97,114.51,26.54,172.74,9.79
T1,0.726,27.97,100.87,104.92,10.49,104.28,24.74,160.88,9.67,26.41,105.5,111.03,10.84,109.6,28.06,143.15,10.61
T4,0.743,26.29,108.9,106.73,11.12,112.84,27.97,172.26,9.92,25.39,109.87,95.99,9.65,113.05,26.94,158.15,11.33
T9,0.748,26.3,107.31,110.08,10.21,107.32,25.6,145.63,10.48,26.28,97.71,96.36,11.47,98.01,28.23,137.58,11.06
T4,0.748,27.3,104.49,102.66,10.33,108.62,25.52,160.69,10.48,26.91,103.62,94.24,9.83,101.14,25.61,169.74,9.89
T7,0.758,26.84,103.07,112.28,9.21,112.74,26.2,171.17,10.92,26.92,104.93,115.03,9.86,108.55,27.26,166.08,10.42
T8,0.759,26.14,106.48,102.27,9.57,113.33,24.38,166.44,10.8,27.89,118.26,96.41,10.4,114.72,24.38,157.66,10.27
T4,0.76,25.28,100.61,107.28,10.59,101.37,24.62,153.65,11.4,24.41,107.93,100.32,9.71,106.39,28.12,171.48,10.07
T5,0.762,26.04,110.55,104.22,9.41,96.06,26.13,170.54,10.88,28.15,115.97,108.95,10.54,96.48,25.32,150.25,10.46
T8,0.768,25.13,105.53,109.33,9.77,107.4,25.69,151.8,10.88,24.84,109.24,112.96,9.69,101.69,26.3,154.59,10.89
