task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
1,0.081,10.423,111.432,109.361,108.281,112.424,107.209,1.023,10.154,107.579,105.716,109.859,107.266,113.9,1.091
1,0.309,11.047,109.374,105.085,102.258,105.445,101.504,1.028,10.198,113.937,106.272,110.881,100.513,105.638,1.141
3,0.325,97.113,98.388,100.924,1.039,113.764,112.816,99.991,100.629,109.132,111.072,1.107,99.771,115.702,101.058
3,1.111,92.281,101.73,96.658,1.116,103.137,110.113,97.387,96.23,110.655,110.76,1.146,102.625,114.279,104.315
4,1.181,109.384,10.839,111.477,113.587,1.168,98.869,10.077,105.61,11.556,101.406,103.89,1.168,99.908,10.372
3,1.287,108.643,102.771,100.932,1.174,96.62,113.006,92.751,104.466,103.801,100.532,1.037,96.912,113.404,105.031
2,1.446,10.305,100.502,109.317,103.708,99.387,0.984,0.934,11.476,104.366,99.402,104.408,107.703,1.146,1.05
2,3.649,11.073,99.682,98.212,112.891,112.728,1.131,1.08,9.781,100.83,98.473,104.68,102.9,1.126,0.965
3,4.009,105.729,101.451,100.932,1.009,112.347,108.634,100.444,91.673,112.15,96.676,1.014,102.6,116.606,98.047
2,5.251,10.56,96.46,98.858,110.478,111.583,1.0,1.046,10.231,94.987,109.579,115.231,99.07,1.034,1.054
2,5.533,9.838,110.111,97.202,115.73,107.045,1.148,1.039,11.41,97.469,96.921,110.779,104.331,1.061,1.053
3,5.776,97.618,99.588,110.371,1.143,101.831,104.168,101.813,99.603,100.058,105.932,1.161,113.108,117.237,98.18
4,5.839,111.843,10.799,107.361,113.587,1.154,104.819,10.218,101.783,10.891,112.561,100.007,1.132,105.46,9.304
4,5.915,110.711,10.85,107.533,107.44,1.127,105.028,10.854,110.311,10.549,110.471,107.932,0.991,100.454,10.792
1,5.933,9.809,113.664,101.027,108.526,99.197,101.417,0.98,9.619,110.718,110.326,117.935,102.537,104.845,1.081
1,6.293,10.058,104.235,97.434,104.803,103.532,103.943,1.136,9.914,116.856,112.214,101.928,113.845,110.651,1.001
2,6.307,11.09,109.18,95.809,104.833,108.987,1.036,1.077,10.546,93.875,109.692,104.838,106.273,0.986,1.027
4,6.453,99.316,10.086,115.725,96.264,1.037,110.91,11.014,113.802,10.692,102.508,113.213,1.087,107.288,9.837
2,7.078,10.07,100.435,102.156,111.952,104.51,1.158,1.024,10.342,108.479,95.809,114.658,103.922,0.999,1.001
4,7.088,105.208,11.645,103.481,106.011,1.009,109.357,9.492,105.151,11.213,107.363,109.098,1.168,108.226,10.905
4,7.261,101.768,10.675,109.561,111.293,1.031,104.655,10.85,101.476,11.767,117.949,105.804,1.138,100.528,10.405
3,8.037,97.113,95.3,110.165,1.046,109.042,109.616,93.527,92.909,102.565,110.461,1.151,106.976,109.71,93.61
4,8.198,106.464,11.356,109.618,112.317,1.149,105.954,10.108,105.751,11.88,110.155,107.192,1.099,111.828,9.778
4,8.553,97.192,11.263,118.024,108.869,1.147,112.215,9.74,109.026,11.32,111.104,112.601,1.026,112.386,9.988
3,8.561,103.54,98.604,96.431,1.17,99.771,103.697,103.308,105.212,107.572,104.64,1.056,103.243,112.2,106.515
4,8.916,96.383,10.636,109.488,108.365,1.087,101.915,9.881,111.605,10.921,104.143,96.923,1.105,104.101,10.762
1,8.989,9.982,115.638,105.169,116.459,101.616,108.051,1.025,9.912,112.264,108.767,116.676,105.38,104.75,0.986
4,9.077,103.356,10.921,107.622,99.02,1.09,100.924,10.23,102.378,11.867,113.357,100.5,1.108,115.846,10.942
4,9.196,97.465,10.534,101.068,97.128,1.045,115.498,10.619,109.661,10.664,102.408,99.769,1.074,111.941,9.615
2,9.581,9.837,109.72,111.534,104.811,109.343,1.072,0.955,10.368,110.672,102.545,110.999,97.171,0.99,1.043
2,9.623,11.539,99.82,103.58,115.713,98.889,1.079,0.956,10.158,109.907,98.039,100.797,106.041,1.147,1.025
3,9.704,93.383,97.302,111.612,1.1,104.852,112.796,99.585,102.558,104.201,98.269,1.067,104.911,116.246,97.339
4,10.482,113.656,10.323,116.165,110.37,1.078,111.077,9.971,106.809,10.219,107.688,107.176,1.136,108.272,9.374
4,10.507,102.89,10.352,116.925,95.604,1.007,108.272,9.624,103.404,11.34,118.516,103.146,1.059,109.074,9.337
2,10.52,10.502,99.51,106.028,113.537,113.541,1.131,1.035,10.542,110.751,106.028,117.745,109.811,1.059,1.085
1,11.072,10.183,103.819,110.435,113.398,109.883,100.137,0.976,9.914,113.934,108.997,113.904,97.439,114.827,1.036
3,11.164,101.524,107.434,95.766,1.131,110.824,112.818,100.647,97.653,100.362,99.671,1.176,105.034,103.708,95.99
