task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T5,1.286,100.69,0.99,10.38,10.76,27.48,148.55,96.96,4.71,108.11,1.06,11.36,11.04,24.61,157.29,104.83,4.97
T4,2.496,112.6,0.98,11.43,10.27,26.68,161.98,101.67,5.04,110.11,1.04,11.35,10.12,24.04,159.2,102.6,5.65
T6,5.094,101.72,1.03,10.11,11.75,26.3,156.9,103.05,4.74,112.93,0.94,10.59,10.53,26.38,175.62,94.46,5.41
T4,5.259,116.55,1.01,11.37,11.82,26.84,148.59,109.92,5.49,107.89,1.08,10.3,11.21,26.6,151.98,108.71,5.31
T3,6.215,112.7,0.99,11.04,10.11,27.46,173.94,109.55,5.82,99.35,1.12,10.66,11.16,25.8,162.37,116.19,5.93
T10,7.124,117.08,0.98,10.16,11.3,25.92,145.28,113.81,5.17,100.1,1.08,11.0,10.97,27.21,163.38,112.87,5.79
T5,7.929,110.6,0.94,11.37,10.15,25.35,144.69,107.66,5.14,102.49,0.96,10.78,10.13,25.77,160.75,97.41,5.03
T3,8.6,109.62,0.99,10.92,9.78,23.83,151.18,101.81,5.15,113.93,1.01,10.46,9.56,26.58,177.27,118.27,5.25
T6,9.265,109.84,0.96,10.4,10.49,23.86,158.15,97.52,5.13,103.13,1.02,11.64,11.66,24.64,168.33,108.49,5.32
T8,11.812,92.74,0.97,10.71,9.91,27.67,157.0,100.19,5.09,92.68,1.07,11.41,10.58,24.4,160.47,102.51,4.97
T9,11.911,107.7,1.05,11.08,10.21,27.2,172.21,109.3,5.02,112.14,1.02,11.0,10.18,27.38,178.25,108.78,5.46
T3,12.282,112.79,1.06,9.97,11.26,24.35,155.25,112.04,5.82,111.64,1.05,10.96,9.6,23.64,171.1,114.68,5.46
T4,13.271,116.31,0.96,11.53,10.2,24.4,154.44,107.94,5.22,110.67,1.13,11.35,10.67,27.94,162.06,100.87,5.28
T2,14.929,101.64,1.02,10.77,10.37,25.54,159.73,101.58,5.12,96.8,1.04,9.63,10.78,26.35,155.91,101.56,5.73
T10,18.364,109.93,1.03,9.89,9.76,27.26,159.73,104.02,5.02,103.79,1.11,10.9,10.32,26.02,169.68,98.42,5.25
T7,18.38,101.9,1.06,11.29,9.81,28.31,159.8,102.08,4.89,108.74,1.1,9.67,11.55,26.02,147.29,107.91,5.11
T10,18.779,116.58,0.98,10.1,10.13,28.43,165.08,107.23,5.12,99.85,1.11,10.9,9.99,27.15,164.72,100.58,5.15
T8,20.415,106.61,1.04,9.79,10.85,28.35,149.42,92.14,5.13,105.39,1.03,9.98,9.77,25.06,160.27,94.86,5.56
T5,20.889,108.03,1.08,10.47,11.49,25.21,151.58,106.62,5.36,107.14,0.98,10.09,10.77,25.09,169.32,100.97,5.02
T8,21.243,93.62,1.07,10.58,10.78,25.03,157.48,92.79,5.14,95.3,1.11,10.32,10.05,25.32,170.26,97.26,5.54
T3,22.2,100.13,1.04,9.61,9.87,27.85,157.94,110.75,5.25,99.5,1.14,10.57,10.6,26.84,174.52,101.16,5.86
T4,22.524,103.12,0.97,10.19,11.82,23.88,158.06,102.66,5.23,103.35,1.07,11.55,11.42,24.3,142.73,106.17,4.84
T10,22.703,112.65,0.98,10.25,11.46,26.13,170.16,101.44,5.38,117.33,1.02,10.39,10.47,26.36,151.17,107.85,4.99
T3,22.924,109.06,0.99,9.56,10.56,24.83,176.67,105.09,5.46,108.22,1.09,9.88,9.6,26.82,165.99,118.39,5.24
T10,23.043,110.76,1.05,11.25,10.42,25.09,168.77,97.86,5.9,101.64,1.03,10.38,10.77,24.68,160.78,107.51,5.74
T6,24.687,105.84,0.94,11.52,9.96,23.56,165.64,108.02,5.16,97.83,0.94,10.22,10.82,25.49,158.46,110.03,4.98
T2,25.631,101.04,0.99,9.53,10.99,25.23,155.33,102.85,5.88,99.73,1.05,9.97,9.63,27.56,163.97,95.5,5.43
T7,25.971,117.58,1.1,10.73,10.31,27.76,158.31,108.95,5.36,108.96,0.99,11.31,10.48,29.1,157.96,113.43,5.2
T3,26.616,104.91,1.11,10.35,9.52,25.72,153.95,106.6,5.37,111.39,1.0,10.09,10.01,25.84,169.34,101.34,5.91
T10,27.496,116.68,1.04,10.36,10.9,27.52,149.88,113.21,5.83,116.11,1.1,9.96,9.85,26.21,152.73,110.22,5.79
T5,29.075,106.76,0.93,11.54,11.13,25.54,167.71,100.28,5.38,97.16,1.0,11.18,11.9,24.12,158.94,94.26,4.85
T3,30.149,114.84,1.14,11.13,9.98,24.81,169.51,100.17,5.01,112.7,1.0,10.39,11.04,24.45,165.14,102.02,5.27
T10,32.118,101.36,0.96,10.28,10.35,25.25,144.33,108.86,5.01,115.04,1.07,9.94,10.33,28.15,151.01,115.47,5.8
T2,32.184,100.05,1.13,10.5,10.99,24.01,143.5,104.46,5.0,110.09,0.98,10.56,10.75,25.95,154.6,96.66,5.22
T2,32.826,112.2,1.03,9.66,10.68,25.46,155.92,98.69,5.08,104.06,1.09,9.86,10.08,26.67,153.09,103.43,5.05
T4,33.702,103.44,0.96,9.92,10.82,25.84,150.35,111.78,5.58,112.6,0.98,10.69,11.23,26.78,168.23,105.98,5.07
T2,33.846,107.52,1.1,9.38,11.03,25.31,150.09,101.82,5.19,97.77,1.07,10.81,9.92,27.13,157.39,100.57,5.46
T6,34.388,106.75,1.02,11.63,10.4,24.06,169.9,100.12,5.41,106.24,0.97,10.33,11.22,26.27,153.65,106.24,4.78
T10,34.516,109.97,1.05,10.49,9.96,24.13,157.3,114.28,5.04,105.83,0.96,10.32,10.66,28.22,145.19,107.3,5.32
T10,37.741,117.52,1.05,9.96,10.66,27.17,156.57,108.32,5.51,101.64,1.02,10.05,11.42,25.4,164.68,107.57,5.89
T2,39.048,102.04,1.05,10.82,9.73,26.56,154.32,102.83,5.68,100.24,1.02,10.04,10.32,27.12,156.26,96.0,5.43
T6,39.689,98.76,1.06,11.21,10.45,25.96,168.96,109.24,5.38,107.19,0.98,10.66,11.2,25.73,155.52,106.39,4.75
T1,40.168,106.97,1.1,11.39,10.3,28.92,141.4,111.96,5.5,105.26,1.02,11.22,10.95,27.17,162.8,104.37,5.05
