task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
4,0.068,10.419,106.629,9.408,102.851,1.05,108.168,100.347,10.074,102.854,9.498,100.277,1.013,96.55,110.077
1,0.118,1.142,100.204,93.035,92.553,108.489,111.538,111.642,1.003,113.231,96.362,102.075,106.079,108.975,100.524
4,0.376,9.95,109.905,10.197,105.217,0.995,99.441,100.526,11.093,103.553,11.0,100.961,1.082,109.42,117.746
2,0.407,103.361,100.053,118.536,107.01,104.19,9.739,94.905,107.031,115.21,113.182,109.68,103.846,9.613,105.847
3,0.551,103.413,109.281,99.844,100.745,117.424,104.073,9.552,99.093,106.64,106.666,105.489,111.477,113.217,9.885
2,0.568,106.948,115.697,118.21,109.689,109.481,10.996,98.277,110.325,110.705,115.753,111.312,107.026,10.898,105.086
3,1.332,98.169,100.875,96.414,105.554,101.418,101.104,10.211,114.077,107.939,108.433,107.748,116.693,112.927,10.342
4,1.605,10.08,106.501,10.368,104.025,1.172,105.945,100.43,9.61,102.961,9.488,95.209,0.996,93.724,105.232
2,1.632,98.664,116.073,117.543,105.224,104.114,10.025,103.552,96.055,102.571,109.821,113.219,110.339,10.352,110.249
1,1.768,0.978,111.241,102.212,93.811,103.006,101.691,109.246,1.137,100.525,99.933,104.533,98.661,105.503,109.871
1,1.839,1.083,110.561,97.019,106.329,108.238,114.322,103.01,1.151,108.62,97.801,98.022,110.736,104.685,95.576
3,2.498,112.018,109.386,104.82,101.436,115.579,106.413,11.155,113.059,99.641,111.909,100.131,109.087,106.176,10.904
3,2.923,113.298,97.939,109.78,113.751,106.394,104.322,10.995,108.876,100.808,114.014,111.276,102.608,111.381,10.95
2,3.229,105.472,104.319,114.146,106.543,102.688,9.917,104.095,96.648,102.081,103.934,106.696,113.12,9.72,108.666
3,3.501,105.997,104.847,101.621,114.525,117.691,100.689,9.98,116.676,94.63,98.867,99.6,108.425,99.013,10.992
3,4.39,110.671,98.912,109.337,116.568,109.398,113.715,9.559,107.091,107.473,99.389,115.534,115.376,111.024,10.886
4,4.543,9.905,107.313,10.289,104.288,1.099,95.687,117.207,9.489,106.106,10.064,100.289,1.154,105.535,116.694
1,5.066,1.026,114.161,108.247,106.625,95.233,105.625,107.069,1.082,112.419,101.24,97.644,104.103,104.27,102.087
3,5.451,98.317,108.134,99.399,100.287,104.562,98.253,10.75,101.359,103.047,104.169,103.015,115.621,107.877,9.851
2,5.455,107.255,115.855,112.499,105.131,105.523,9.48,102.348,103.565,110.117,109.432,100.442,116.004,9.84,106.682
3,5.567,111.28,106.018,112.766,115.189,110.189,105.483,9.733,114.077,103.472,107.721,105.023,113.392,98.556,10.089
3,5.722,106.585,93.826,98.542,99.787,111.368,111.613,9.81,103.361,94.174,98.468,106.315,117.045,104.132,11.186
2,5.806,105.558,108.357,110.346,105.962,107.731,10.23,110.428,100.737,104.685,115.136,99.869,111.304,10.367,111.34
2,6.696,101.75,104.319,109.318,104.919,98.595,9.522,98.181,97.629,102.601,102.99,110.688,115.902,10.671,95.718
2,7.201,100.599,115.054,103.934,108.797,116.597,9.517,108.049,105.312,113.73,101.083,106.41,116.07,10.808,102.625
2,7.243,103.97,114.792,100.564,113.925,109.891,10.105,103.969,106.102,104.883,104.653,113.266,109.629,9.786,109.156
