task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.261,1.958,1.06,1.909,1.072
1,1.618,1.908,1.078,1.97,1.043
1,1.968,1.926,1.059,1.984,1.045
1,2.029,1.967,1.094,1.954,1.01
1,2.909,1.957,1.019,1.91,1.0
2,4.095,3.099,5.998,3.001,5.974
2,6.173,3.013,5.988,3.039,5.964
1,6.471,1.954,1.097,1.95,1.05
2,6.864,3.096,5.955,3.058,5.971
1,7.134,1.911,1.092,1.946,1.087
1,7.984,1.927,1.046,1.989,1.063
2,8.359,3.036,5.911,3.076,5.964
1,9.361,1.946,1.001,1.985,1.0
2,12.452,3.003,5.987,3.067,5.916
2,13.697,3.064,5.923,3.021,5.935
1,13.725,1.949,1.061,1.936,1.087
1,14.45,1.984,1.098,1.958,1.001
1,15.055,1.963,1.068,1.904,1.064
1,15.103,1.966,1.097,1.913,1.06
2,17.405,3.072,5.987,3.097,5.975
2,17.645,3.067,5.903,3.081,5.988
1,17.66,1.926,1.076,1.91,1.01
2,19.113,3.066,5.923,3.007,5.914
1,19.164,1.954,1.092,1.985,1.052
2,19.185,3.076,5.913,3.066,5.987
1,19.271,1.945,1.088,1.916,1.065
1,20.492,1.907,1.012,1.972,1.041
1,21.193,1.996,1.057,1.994,1.085
1,21.767,1.927,1.097,1.963,1.018
1,22.107,1.979,1.005,1.977,1.062
1,23.134,1.938,1.078,1.97,1.071
1,23.2,1.933,1.062,1.941,1.044
2,23.636,3.065,5.918,3.089,5.991
1,24.526,1.957,1.079,1.946,1.066
1,24.556,1.911,1.004,1.989,1.056
1,24.612,1.948,1.066,1.994,1.075
2,26.276,3.067,5.978,3.015,5.95
1,26.438,1.924,1.081,1.905,1.022
1,27.001,1.927,1.021,1.994,1.099
1,27.221,1.919,1.073,1.949,1.098
1,27.847,1.988,1.088,1.967,1.062
1,28.321,1.978,1.025,1.903,1.086
1,28.942,1.943,1.022,1.963,1.073
1,29.802,1.906,1.022,1.968,1.005
1,30.18,1.957,1.048,1.924,1.036
2,30.682,3.096,5.911,3.049,5.947
2,30.774,3.064,5.937,3.014,5.913
1,30.882,1.958,1.084,1.917,1.025
1,31.71,1.913,1.022,1.947,1.093
1,31.963,1.986,1.099,1.969,1.065
1,33.762,1.936,1.002,1.979,1.013
1,34.033,1.976,1.003,1.928,1.047
1,35.366,1.908,1.09,1.961,1.091
2,36.078,3.062,5.963,3.043,5.96
2,37.206,3.022,5.903,3.09,5.991
1,39.279,1.914,1.066,1.925,1.07
1,41.255,1.976,1.001,1.901,1.035
2,42.891,3.058,5.998,3.053,5.922
2,43.813,3.084,5.994,3.023,5.947
1,44.22,1.966,1.067,1.91,1.028
1,46.868,1.981,1.032,1.98,1.074
2,46.87,3.004,5.971,3.02,5.977
1,46.946,1.915,1.029,1.987,1.009
1,48.027,1.999,1.031,1.941,1.01
1,48.082,1.982,1.036,1.941,1.028
2,49.105,3.021,5.979,3.058,5.947
2,50.644,3.019,5.903,3.032,5.962
1,50.82,1.946,1.049,1.999,1.043
1,51.781,1.966,1.09,1.933,1.027
1,52.234,1.967,1.051,1.999,1.095
2,52.328,3.024,5.951,3.086,5.925
1,54.879,1.925,1.028,1.924,1.092
1,55.086,1.943,1.056,1.983,1.081
1,55.524,1.949,1.093,1.906,1.015
1,56.055,1.95,1.027,1.913,1.026
1,56.233,1.951,1.046,1.979,1.079
1,56.879,1.919,1.035,1.926,1.055
1,57.513,1.925,1.097,1.988,1.021
1,57.614,1.902,1.067,1.967,1.042
1,58.768,1.906,1.035,1.987,1.055
1,59.079,1.996,1.054,1.989,1.038
1,59.793,1.938,1.018,1.929,1.081
1,60.105,1.966,1.027,1.906,1.095
2,61.411,3.065,6.0,3.039,5.968
2,61.649,3.052,5.928,3.058,5.96
2,63.181,3.049,5.936,3.073,5.995
1,63.883,1.929,1.028,1.999,1.06
1,66.282,1.981,1.033,1.955,1.023
1,67.444,1.902,1.016,1.974,1.005
1,67.983,1.903,1.099,1.964,1.032
2,69.707,3.051,5.994,3.044,5.933
1,70.291,1.907,1.038,1.909,1.095
1,70.381,1.962,1.057,1.981,1.023
1,71.005,1.965,1.07,1.935,1.017
1,71.622,1.987,1.061,1.963,1.092
1,71.879,1.913,1.086,1.982,1.034
2,72.745,3.051,5.947,3.015,5.972
2,73.003,3.035,5.988,3.063,5.947
2,74.26,3.072,5.922,3.095,5.987
1,74.795,1.968,1.05,1.925,1.062
1,75.373,1.971,1.02,1.993,1.088
1,76.05,1.917,1.047,1.95,1.054
2,76.891,3.046,5.979,3.06,5.964
1,77.778,1.993,1.047,1.914,1.097
1,78.404,1.929,1.077,1.988,1.093
2,79.95,3.052,5.999,3.012,5.943
2,80.432,3.044,5.954,3.031,5.958
1,82.618,1.937,1.04,1.999,1.005
1,83.587,1.937,1.001,1.938,1.086
2,85.108,3.015,5.946,3.068,5.992
1,86.394,1.958,1.048,1.917,1.076
1,86.534,1.903,1.06,1.908,1.091
1,86.723,1.949,1.023,1.987,1.068
2,87.082,3.051,6.0,3.004,5.924
1,88.324,1.939,1.047,1.993,1.025
2,88.592,3.051,5.974,3.01,5.953
2,88.865,3.056,5.902,3.042,5.912
