task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.819,1.932,1.06,1.962,1.094
1,1.671,1.948,1.046,1.996,1.063
1,2.633,1.977,1.061,1.984,1.057
1,3.406,1.936,1.041,1.994,1.07
2,4.149,3.002,5.972,3.076,5.995
1,4.786,1.912,1.088,1.95,1.017
1,4.831,1.963,1.008,1.992,1.093
1,4.967,1.926,1.043,1.965,1.005
1,5.892,1.998,1.071,1.963,1.035
2,6.958,3.099,5.943,3.025,5.979
1,7.129,1.996,1.044,1.975,1.004
1,7.606,1.967,1.076,1.92,1.072
1,9.871,1.997,1.005,1.986,1.065
1,10.233,1.907,1.075,1.906,1.013
1,11.302,1.995,1.05,1.986,1.086
1,11.378,1.919,1.061,1.904,1.02
1,13.196,1.928,1.077,1.981,1.052
1,13.438,1.923,1.034,1.95,1.087
1,14.235,1.986,1.028,1.982,1.094
1,15.58,1.981,1.008,1.971,1.055
1,15.665,1.991,1.077,1.963,1.091
1,15.751,1.919,1.073,1.926,1.05
2,15.758,3.032,5.988,3.026,5.929
1,15.952,1.915,1.037,1.981,1.024
2,18.534,3.009,5.977,3.006,5.903
1,20.327,1.997,1.054,1.938,1.068
2,20.431,3.033,5.928,3.033,5.981
1,20.533,1.925,1.055,1.944,1.092
1,21.235,1.936,1.077,1.981,1.056
1,21.42,1.91,1.04,1.957,1.067
1,22.526,1.917,1.062,1.968,1.074
1,24.268,1.985,1.044,1.991,1.055
1,24.475,1.973,1.058,1.921,1.019
2,25.145,3.039,5.917,3.097,5.924
2,25.49,3.093,5.966,3.023,5.984
1,25.885,1.952,1.038,1.992,1.074
1,26.447,1.987,1.061,1.904,1.095
2,27.451,3.089,5.989,3.078,5.937
1,28.64,1.946,1.026,1.908,1.005
1,29.988,1.905,1.088,1.925,1.067
1,30.369,1.938,1.092,1.967,1.031
1,31.601,1.965,1.062,1.996,1.05
2,31.698,3.06,5.956,3.086,5.929
2,31.717,3.087,5.94,3.026,5.954
1,32.553,1.965,1.054,1.948,1.075
1,33.05,1.917,1.083,1.916,1.001
1,33.054,1.998,1.056,1.957,1.071
1,33.84,1.97,1.055,1.922,1.077
