task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
3,0.033,1.02,108.09,101.23,108.36,104.88,9.46,100.65,100.26,1.12,106.83,108.43,106.57,102.11,10.19,99.5,95.17
4,0.343,1.12,98.26,105.94,97.4,110.44,10.81,101.1,99.03,0.98,108.69,101.56,103.42,118.38,9.79,103.68,102.34
2,0.368,1.06,96.05,106.58,94.69,114.32,10.92,106.24,106.74,1.01,106.24,107.88,97.77,100.85,10.62,115.14,111.15
4,0.465,0.97,111.27,110.19,108.71,112.28,10.38,117.63,104.2,1.09,101.22,106.28,98.04,104.11,9.43,105.44,110.6
3,0.56,1.06,111.98,105.31,107.7,98.36,9.88,111.48,112.14,1.01,101.4,100.16,114.7,111.6,10.0,104.37,99.35
1,0.707,1.1,102.9,108.74,109.1,105.08,10.42,101.76,109.31,1.01,113.91,97.54,112.82,104.96,11.1,93.09,98.47
1,1.098,1.06,106.44,105.03,112.54,98.8,11.32,93.59,100.94,1.16,106.32,101.7,103.75,108.44,10.54,94.58,99.48
3,1.126,0.99,100.77,111.25,106.54,97.76,9.7,107.68,111.78,1.04,103.74,95.32,111.37,109.25,10.81,97.05,102.09
2,1.437,1.05,101.0,94.6,94.93,112.38,10.99,101.42,102.44,1.09,97.63,96.59,93.93,114.25,9.89,114.26,102.71
4,1.641,1.09,94.88,103.11,93.62,104.61,10.14,111.23,114.82,1.02,111.65,101.62,93.91,110.42,9.47,100.91,107.79
4,1.978,1.1,107.78,111.16,102.9,106.48,9.26,105.33,102.6,1.01,101.03,95.28,91.73,117.75,10.89,114.12,97.15
2,2.282,1.01,107.68,92.62,105.58,107.71,9.84,100.32,108.0,1.07,110.9,108.21,93.73,102.63,11.4,102.13,103.57
3,2.895,1.15,99.69,104.52,111.81,105.35,9.73,105.92,108.49,1.09,94.83,100.42,112.79,100.5,9.26,100.93,94.6
2,3.35,1.02,105.18,105.53,95.66,110.4,10.15,108.47,108.36,0.97,107.93,108.37,107.1,106.89,10.55,100.64,111.56
3,3.473,0.98,106.49,110.55,115.68,97.93,9.25,101.55,110.0,0.98,100.1,103.67,106.46,109.84,10.62,103.76,108.2
3,3.755,1.02,100.92,95.37,102.95,100.75,10.86,100.84,103.08,1.0,109.68,103.14,109.58,97.7,10.34,100.76,107.7
2,3.956,1.15,100.62,92.22,99.6,106.63,10.49,101.24,98.58,1.09,106.08,100.98,103.08,108.61,10.19,101.89,113.2
1,3.978,1.0,108.93,104.5,106.29,108.44,11.56,95.61,109.66,1.17,105.83,95.33,103.34,103.05,10.11,96.2,103.82
1,4.237,1.04,106.95,96.55,110.15,114.44,10.94,106.23,113.16,1.03,108.85,104.09,109.55,101.28,10.15,97.39,112.25
2,4.378,0.99,107.22,96.64,102.46,108.93,10.72,107.15,103.91,1.02,109.19,104.95,102.76,118.0,10.15,99.42,101.44
3,4.499,1.0,107.14,105.18,113.28,109.71,9.25,110.97,96.96,1.13,107.34,100.34,100.23,109.57,10.52,107.55,102.59
4,4.601,1.08,97.02,101.96,93.52,117.82,9.63,115.38,110.78,1.06,106.03,98.89,93.52,111.23,10.65,101.73,112.19
2,4.898,1.02,98.7,101.65,94.28,109.73,10.04,98.83,98.78,1.11,110.02,104.17,102.26,101.83,11.15,103.04,107.08
2,4.9,1.12,103.82,107.85,96.6,118.59,9.72,112.1,109.53,0.99,102.08,106.89,98.11,114.08,11.25,99.48,99.72
1,5.716,1.04,111.55,108.11,104.42,103.36,9.94,95.79,106.66,1.05,112.13,97.16,107.49,109.68,11.58,110.1,113.12
2,5.845,1.11,104.12,99.38,95.94,112.28,10.08,114.02,98.16,1.07,107.67,97.87,97.98,101.18,10.92,115.0,107.2
3,6.201,1.12,94.35,105.2,108.91,100.12,10.43,97.77,109.06,1.01,99.1,105.31,113.62,112.98,10.38,109.38,111.69
1,6.34,1.09,109.87,98.01,110.71,108.54,11.02,104.74,104.7,1.13,108.29,107.11,103.41,105.18,10.17,104.73,97.59
3,6.368,1.04,97.84,112.88,107.77,103.07,9.41,100.43,96.86,1.07,100.61,113.32,106.54,104.38,10.81,100.62,100.9
2,6.695,1.15,104.08,95.29,108.34,105.84,10.04,111.19,100.55,1.07,96.12,106.21,102.69,116.52,10.57,109.87,101.14
2,6.954,1.08,108.7,91.5,109.17,117.89,10.57,113.97,102.76,1.1,103.0,91.69,106.83,102.39,10.77,109.51,102.51
4,7.267,1.08,95.73,99.2,99.84,109.93,9.5,116.08,107.44,1.06,107.93,95.23,105.27,103.82,10.5,108.79,111.65
4,7.493,0.98,100.48,110.6,102.22,107.71,9.6,117.26,114.7,1.02,101.72,95.21,99.49,113.07,9.6,114.25,101.95
2,7.806,1.04,102.41,93.24,108.58,112.84,10.44,110.73,109.02,0.99,99.53,91.68,107.21,105.66,11.0,111.36,102.24
4,7.846,0.99,95.06,108.92,91.65,107.0,10.59,113.91,112.1,1.11,103.43,97.99,91.65,107.3,10.48,106.18,98.08
2,8.045,1.07,106.88,100.47,94.68,107.75,10.75,100.86,106.13,1.11,106.91,99.83,101.09,114.9,10.59,101.59,105.38
1,8.479,1.04,100.4,94.12,111.75,112.77,10.55,105.68,98.28,1.17,101.58,109.12,104.36,116.46,10.98,97.89,104.31
1,8.914,1.09,99.78,105.18,104.61,100.46,10.46,109.2,98.45,1.06,103.39,110.52,100.27,109.67,11.37,99.31,109.79
2,8.975,1.11,112.95,91.75,102.8,117.28,9.75,114.8,99.16,1.14,110.56,105.24,95.77,114.78,10.49,112.01,101.57
2,9.406,1.07,105.96,98.88,94.02,104.7,9.76,112.88,112.73,1.1,104.28,91.63,98.94,119.0,10.34,101.45,105.88
1,9.449,1.03,101.79,97.93,105.52,106.89,11.25,95.42,100.95,1.09,103.54,105.66,101.47,106.46,10.12,107.44,98.06
1,9.726,1.1,99.29,97.6,109.28,114.29,11.18,98.88,109.38,1.03,100.86,99.94,103.55,110.16,10.21,94.76,111.41
2,9.8,1.01,95.66,102.56,95.92,118.34,11.46,109.46,103.49,1.11,95.44,98.97,105.63,115.24,10.32,101.27,106.93
2,9.838,1.15,108.48,98.73,96.64,105.73,10.45,100.79,98.83,1.02,105.98,92.57,99.83,116.27,10.33,111.13,102.16
2,10.166,1.13,111.62,95.4,108.11,119.22,11.44,109.45,109.28,1.04,112.62,99.0,93.98,118.05,10.52,109.03,103.2
4,10.172,1.0,100.11,95.32,108.22,104.55,9.55,101.75,109.76,1.08,105.72,100.54,106.93,112.18,10.25,104.35,111.31
1,10.881,1.1,108.94,101.31,110.87,109.85,10.49,92.84,103.12,1.15,109.32,98.49,109.09,109.07,10.73,104.18,98.15
3,10.906,1.12,96.41,101.76,117.17,110.79,9.93,96.65,100.26,1.14,100.75,101.06,116.9,111.22,9.56,109.4,110.02
4,12.734,1.12,95.98,107.22,94.51,103.18,9.73,103.15,103.96,0.98,110.47,100.03,94.86,103.82,9.78,107.32,108.84
1,12.874,1.04,104.4,103.2,106.73,116.12,11.1,103.01,99.06,1.08,105.66,110.71,112.3,106.94,10.79,104.47,103.05
1,12.932,1.17,113.08,98.05,111.67,107.28,10.82,93.7,103.13,1.13,101.59,100.08,106.59,103.03,11.57,92.9,102.07
3,13.456,1.08,101.17,110.98,111.5,96.81,10.51,97.07,96.89,1.0,97.51,100.19,101.56,111.66,10.27,101.6,102.74
3,13.471,1.14,106.59,105.58,104.41,109.24,9.54,99.17,112.17,1.1,98.67,107.63,115.81,96.66,9.49,98.47,99.35
4,13.573,1.12,101.08,101.23,104.46,110.36,10.6,103.04,104.5,1.0,103.82,105.88,100.99,117.19,10.73,104.25,106.48
4,14.107,0.98,111.75,110.76,93.91,105.5,10.34,112.94,110.12,0.97,94.18,99.52,108.4,117.44,9.45,102.28,104.76
3,14.43,1.15,101.41,101.14,103.54,113.17,9.9,103.17,103.14,0.99,99.03,95.62,99.19,99.94,10.88,96.06,109.26
1,14.707,1.07,108.46,108.41,102.86,100.22,10.15,93.45,98.39,1.15,99.94,102.94,113.03,103.12,11.06,108.77,113.58
4,14.862,1.04,110.83,109.89,95.77,106.09,10.15,108.68,112.1,1.11,98.99,100.74,99.23,115.34,9.72,117.4,97.96
