task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.002,2.341,1.467,4.25,0.76,2.298,1.492,4.784,0.647
3,0.013,1.99,1.355,5.888,0.752,2.231,1.765,5.481,0.734
4,0.03,2.018,1.47,4.331,0.971,1.829,1.698,3.869,0.865
4,0.082,1.808,1.759,4.815,0.848,1.779,1.363,4.604,0.792
1,0.171,2.57,1.691,4.76,0.837,2.126,1.566,4.772,0.768
2,0.227,1.873,1.63,4.366,0.808,2.442,1.881,4.965,0.819
1,0.236,2.362,1.853,4.941,0.784,1.988,1.801,4.506,0.627
4,0.562,1.803,1.827,4.699,0.983,2.046,1.81,4.381,0.817
2,0.761,2.01,1.587,4.21,0.865,2.14,1.949,4.419,0.989
1,0.913,2.113,1.667,4.206,0.778,2.228,1.489,3.807,0.656
4,0.965,2.036,1.85,4.204,0.888,2.051,1.808,5.082,0.812
1,1.043,2.163,1.919,4.136,0.632,2.257,1.571,4.313,0.618
1,1.09,2.126,1.623,4.029,0.702,2.348,1.447,4.405,0.755
4,1.249,2.026,1.582,4.459,0.866,2.095,1.601,3.893,0.983
4,1.39,1.906,1.741,4.706,0.896,2.191,1.341,4.02,0.762
2,1.411,1.943,1.803,4.798,0.893,2.408,2.053,4.109,0.794
3,1.48,2.051,1.633,4.441,0.718,2.306,1.507,5.046,1.01
4,1.509,2.265,1.476,4.003,0.953,1.911,1.692,3.89,0.828
2,1.829,1.915,1.773,4.187,0.801,2.504,1.928,4.541,0.852
3,1.9,1.936,1.342,5.486,0.915,1.809,1.484,4.505,0.905
4,1.923,2.276,1.812,4.045,0.912,2.176,1.782,3.917,1.03
1,2.005,2.317,1.48,3.851,0.672,2.272,1.584,4.671,0.694
3,2.018,2.178,1.444,5.555,0.882,1.965,1.675,5.058,0.987
1,2.09,2.073,1.758,4.045,0.618,1.976,1.858,3.993,0.665
4,2.133,1.807,1.478,4.522,0.77,2.425,1.348,5.049,1.027
1,2.405,2.249,1.579,4.775,0.704,1.882,1.79,3.775,0.83
2,2.494,1.912,1.605,4.572,0.944,2.4,1.973,4.935,0.995
3,2.665,2.004,1.347,5.936,0.886,2.164,1.79,5.495,0.869
4,2.744,2.368,1.565,4.846,1.015,2.167,1.792,5.083,0.906
1,2.847,2.103,1.934,4.894,0.663,2.558,1.943,3.82,0.763
3,2.893,2.17,1.602,4.721,0.91,2.175,1.781,5.203,0.8
4,2.903,2.001,1.832,4.242,0.93,2.4,1.692,4.063,0.971
1,3.041,2.108,1.814,4.926,0.681,2.486,1.618,4.596,0.649
3,3.135,2.01,1.73,4.807,1.001,1.849,1.787,4.714,0.761
1,3.329,2.581,1.685,4.492,0.76,2.528,1.534,4.347,0.84
3,3.342,2.328,1.656,4.553,0.8,2.276,1.759,5.675,1.002
4,3.479,2.075,1.849,4.842,0.815,2.067,1.403,4.659,0.757
3,3.542,1.821,1.775,4.279,0.75,2.358,1.324,4.805,0.931
1,3.705,2.078,1.737,4.04,0.86,1.857,1.46,3.939,0.823
3,3.912,1.728,1.347,5.229,0.915,2.02,1.316,4.692,0.906
1,4.006,2.581,1.574,4.774,0.664,1.919,1.976,3.724,0.79
2,4.156,2.312,1.881,4.46,0.75,2.272,1.777,4.372,0.966
3,4.208,1.936,1.627,5.747,0.951,2.021,1.529,5.661,0.749
3,4.256,2.257,1.305,4.504,0.834,2.397,1.625,4.463,0.958
3,4.284,2.095,1.518,5.607,0.878,1.804,1.492,4.37,0.723
1,4.315,2.318,1.704,3.625,0.683,2.144,1.61,4.326,0.623
3,4.317,2.225,1.467,5.201,0.826,2.13,1.667,5.975,0.892
4,4.35,2.385,1.364,4.003,0.826,1.827,1.572,3.693,0.941
1,4.656,2.311,1.918,3.994,0.783,2.248,1.798,4.624,0.753
4,4.737,1.937,1.57,4.975,0.954,2.046,1.436,4.245,1.008
4,4.761,1.839,1.674,3.909,0.761,2.079,1.867,5.103,1.027
4,5.136,2.07,1.682,4.118,1.063,2.374,1.636,4.391,1.066
4,5.159,2.428,1.764,4.9,0.831,1.779,1.701,3.906,0.808
2,5.171,2.005,1.565,3.626,0.846,2.15,1.719,4.58,0.733
1,5.219,1.921,1.586,4.912,0.819,2.056,1.76,4.642,0.684
4,5.252,1.896,1.434,3.961,0.959,2.107,1.718,3.989,0.841
4,5.405,2.006,1.766,4.941,1.009,1.785,1.456,4.981,1.016
3,5.646,2.266,1.593,4.72,0.791,1.763,1.444,5.133,1.009
2,5.692,2.052,1.681,3.975,0.738,2.579,1.602,3.741,0.763
3,5.701,2.323,1.607,4.278,0.815,1.873,1.271,4.38,0.888
4,5.896,2.075,1.519,5.033,1.019,2.018,1.829,3.688,0.9
3,5.931,1.836,1.425,5.601,0.879,2.304,1.532,5.583,0.716
3,5.938,2.148,1.665,5.91,0.893,1.811,1.544,5.257,0.8
2,5.995,2.119,1.596,3.726,0.926,1.95,1.716,4.231,0.966
