task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.042,1.963,1.774,4.338,0.611,2.595,1.649,3.669,0.638
3,0.437,2.209,1.589,4.572,0.961,1.995,1.344,5.266,0.72
1,0.446,1.922,1.79,4.169,0.822,2.049,1.667,4.483,0.838
1,0.586,1.86,1.59,4.775,0.759,1.955,1.847,4.038,0.857
3,0.594,2.17,1.381,5.664,1.001,2.392,1.516,5.118,0.905
4,0.809,1.859,1.692,4.967,0.835,2.111,1.519,4.575,0.906
4,0.927,2.07,1.89,5.045,0.882,1.744,1.768,3.704,1.066
3,1.288,2.132,1.642,5.937,0.823,1.746,1.317,4.895,1.005
3,1.306,2.091,1.297,5.236,0.818,2.281,1.495,5.515,0.887
4,1.437,2.296,1.863,4.33,0.998,1.89,1.892,4.288,0.975
2,1.586,2.195,1.739,3.936,0.844,2.228,1.648,4.504,0.962
2,1.649,1.893,1.848,3.761,0.881,2.016,1.686,4.466,0.955
1,1.705,1.963,1.793,4.698,0.806,2.421,1.743,5.113,0.854
4,1.926,2.077,1.595,4.765,1.025,2.421,1.858,3.912,1.038
2,1.965,2.517,1.918,4.384,0.92,2.587,1.84,4.656,0.816
3,2.024,2.358,1.671,4.584,0.911,2.091,1.773,5.316,0.942
2,2.075,2.435,1.69,4.465,0.982,2.076,2.013,4.3,0.865
1,2.266,2.471,1.892,4.92,0.656,2.267,1.77,4.925,0.77
4,2.333,1.908,1.644,4.36,1.062,1.981,1.667,4.337,1.044
3,2.568,2.218,1.399,4.374,0.968,1.957,1.771,5.567,0.898
2,2.695,1.871,1.785,4.997,0.89,2.095,1.555,4.396,0.944
4,2.828,1.947,1.728,4.96,0.769,2.071,1.388,3.824,1.061
3,2.834,2.215,1.637,5.417,0.787,2.011,1.507,4.642,0.911
1,2.859,2.197,1.83,4.916,0.634,2.257,1.725,4.282,0.806
1,2.895,1.965,1.789,4.364,0.861,2.022,1.605,4.223,0.772
4,3.066,2.027,1.467,4.969,1.029,2.449,1.715,3.961,1.063
1,3.077,2.597,1.698,4.817,0.861,2.525,1.73,4.373,0.633
2,3.094,2.209,1.548,4.014,0.748,2.167,1.901,3.761,1.003
4,3.118,2.423,1.785,4.571,0.915,1.911,1.58,3.726,1.001
1,3.216,2.408,1.656,4.148,0.686,2.228,1.862,5.044,0.75
3,3.308,2.038,1.528,5.209,0.95,2.319,1.758,5.844,0.877
4,3.611,2.195,1.664,4.662,0.844,2.414,1.589,3.645,0.79
3,3.688,2.306,1.727,5.166,0.916,2.246,1.447,5.4,0.874
3,3.863,1.876,1.548,4.744,0.893,2.293,1.637,5.844,0.938
2,4.001,2.134,1.983,5.025,0.829,1.91,2.133,3.918,0.83
2,4.129,2.48,1.999,4.48,0.782,1.885,1.866,4.622,0.72
1,4.168,2.325,1.729,4.997,0.776,1.988,1.648,3.854,0.811
4,4.266,1.912,1.368,4.59,0.965,1.912,1.836,4.499,0.963
3,4.31,1.968,1.344,4.278,0.931,1.829,1.783,5.46,1.003
2,4.32,2.013,1.962,4.943,0.886,2.253,1.681,4.772,0.833
4,4.338,2.012,1.504,3.975,0.822,2.153,1.609,3.925,0.761
2,4.646,2.492,2.101,4.587,0.744,1.866,1.66,4.255,0.904
4,4.707,2.345,1.864,4.03,0.766,1.793,1.685,4.364,0.991
4,5.006,2.17,1.397,4.968,0.972,1.945,1.632,4.245,1.042
3,5.07,2.333,1.371,4.278,0.816,1.923,1.502,5.468,1.002
3,5.149,1.84,1.301,5.247,0.976,1.723,1.511,5.34,0.898
3,5.329,2.01,1.301,4.577,0.797,2.135,1.681,4.805,0.744
1,5.355,2.015,1.88,4.219,0.76,2.193,1.547,5.042,0.702
3,5.437,2.073,1.548,4.941,0.74,2.141,1.387,4.505,0.831
1,5.799,2.114,1.631,4.33,0.762,2.429,1.684,3.624,0.703
4,5.826,1.78,1.355,4.68,0.831,2.092,1.706,4.72,0.968
2,5.947,2.529,1.529,4.622,1.0,2.625,1.755,3.927,0.724
3,6.215,2.001,1.652,5.0,0.765,1.744,1.588,5.013,0.786
4,6.331,2.384,1.841,4.023,1.026,2.287,1.359,3.961,0.935
3,6.364,1.816,1.307,5.4,0.853,2.16,1.741,5.379,0.968
4,6.394,2.28,1.601,5.062,0.823,1.809,1.649,4.817,1.024
1,6.47,2.126,1.607,4.402,0.797,2.082,1.432,4.575,0.618
3,6.47,2.278,1.749,4.595,0.931,2.079,1.335,4.62,0.873
4,6.592,2.416,1.505,4.952,0.789,2.395,1.724,4.972,0.842
3,6.721,2.252,1.441,4.634,0.952,2.33,1.288,4.278,0.724
1,6.926,2.07,1.959,4.17,0.702,1.991,1.654,4.252,0.686
3,6.987,2.225,1.731,4.473,0.878,2.202,1.576,4.505,0.94
2,7.023,2.492,1.784,4.416,0.852,2.352,1.82,4.253,0.803
3,7.172,1.947,1.618,5.636,0.909,2.315,1.382,5.22,0.878
1,7.578,2.45,1.851,4.252,0.824,2.269,1.459,4.495,0.817
3,7.729,1.905,1.398,5.508,1.011,2.185,1.643,5.357,0.783
