task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T1,0.073,10.38,95.96,97.11,1.0,10.85,95.97,10.55,98.53,10.54,102.5,104.33,1.11,10.9,99.02,10.68,112.63
T1,0.136,9.93,95.78,106.38,1.07,10.04,102.54,9.82,97.24,10.54,100.03,104.37,1.09,10.21,105.8,9.87,99.08
T3,0.17,10.84,101.19,112.37,1.04,10.25,114.36,9.75,100.62,10.56,101.95,103.21,1.1,10.82,102.55,10.31,99.73
T3,0.281,10.6,101.71,98.12,1.14,9.51,101.45,10.11,103.91,9.65,99.84,108.52,1.04,10.42,102.05,10.31,109.33
T3,0.653,9.85,109.96,103.42,1.07,10.19,100.26,9.91,94.81,10.09,107.57,99.8,1.06,10.24,108.38,10.86,107.34
T3,0.739,11.02,95.32,97.21,1.12,9.71,101.57,9.46,96.49,10.89,103.05,102.11,1.14,10.88,99.52,10.52,102.59
T1,0.796,10.74,96.29,112.8,1.06,10.74,102.66,9.93,97.12,10.72,94.42,108.43,0.99,10.1,108.2,9.71,114.19
T3,0.99,11.33,99.09,111.19,1.08,9.82,103.05,10.43,99.98,11.39,108.75,107.82,1.06,9.49,101.0,10.5,100.97
T3,1.316,9.96,103.42,113.54,1.15,9.76,110.5,11.17,99.22,11.36,108.36,113.32,1.09,10.89,99.56,9.74,104.6
T4,1.473,10.42,106.39,110.42,0.98,11.75,108.85,10.25,96.9,11.35,113.57,100.12,1.02,11.18,107.7,10.43,94.96
T2,1.567,10.76,99.89,107.43,1.02,11.64,112.3,11.16,99.47,10.07,116.76,99.3,0.98,10.83,96.7,10.99,108.72
T1,1.789,11.21,103.89,96.97,1.13,9.96,105.0,10.05,109.43,11.16,104.56,98.59,1.04,10.17,108.5,9.3,101.54
T1,1.829,10.67,100.37,105.6,1.01,9.62,99.24,10.84,97.19,10.5,104.02,110.48,1.1,9.68,109.38,9.66,112.6
T2,1.91,10.48,114.76,97.48,1.01,10.16,109.53,11.44,102.67,10.12,104.63,109.77,1.09,11.6,110.04,10.04,108.53
T1,1.928,11.12,96.81,100.1,1.13,11.16,109.1,10.72,106.9,10.82,106.58,108.68,1.1,10.24,109.76,9.55,111.6
T3,1.934,9.7,109.33,99.66,1.12,10.53,115.26,9.56,100.11,11.28,99.14,108.5,1.11,10.46,115.09,11.09,98.18
T4,2.069,9.77,107.85,100.76,1.03,11.87,102.54,10.01,107.99,9.61,102.89,112.52,1.1,11.75,106.62,10.47,111.69
T2,2.261,10.68,104.41,109.18,1.1,11.18,96.66,10.75,101.82,9.86,104.4,108.39,1.16,10.61,108.82,10.98,98.41
T4,2.496,11.32,111.5,99.81,0.96,11.44,105.52,9.35,95.45,10.03,111.71,105.17,0.99,11.48,103.25,9.44,109.68
T2,2.496,10.4,102.44,96.78,1.0,10.06,100.32,10.64,95.8,10.56,104.56,110.96,1.1,11.47,105.11,10.96,101.82
T4,2.529,10.22,109.42,110.3,1.08,10.08,96.16,10.64,105.06,10.86,109.86,109.37,0.95,10.29,96.62,9.4,102.02
T4,2.553,10.1,97.39,114.29,1.06,10.48,98.73,10.87,101.07,10.54,97.69,113.63,1.08,10.53,105.02,11.01,105.37
T4,3.346,11.22,110.3,101.18,0.97,10.95,100.96,10.36,107.65,10.25,112.52,103.51,1.07,11.16,105.86,10.22,100.38
T3,3.523,10.84,109.0,112.86,1.01,11.13,103.22,9.85,109.61,9.66,96.12,108.07,1.13,10.29,102.59,10.03,97.16
T3,3.902,11.24,106.05,99.93,1.07,10.55,106.01,10.79,105.23,11.4,111.05,98.31,1.02,10.28,112.3,10.59,104.75
T4,4.005,10.21,112.45,105.9,1.0,10.63,100.57,10.55,104.97,9.6,106.8,106.14,1.05,10.06,101.78,9.91,104.2
T2,4.023,11.63,117.06,111.79,1.09,11.29,101.1,10.27,109.99,9.95,107.67,96.64,1.02,10.35,105.76,11.37,96.57
T2,4.796,10.17,110.35,107.41,1.04,11.69,100.86,10.76,99.49,10.67,100.18,107.74,0.98,11.89,98.76,10.42,99.97
T2,4.9,10.17,99.46,102.05,1.08,10.65,96.34,11.04,96.73,10.54,106.13,108.63,1.01,11.64,98.68,11.06,96.29
T1,4.935,10.34,105.53,99.89,1.05,11.01,98.4,10.51,111.5,11.19,110.99,103.9,1.08,9.49,112.64,9.8,104.84
T2,4.997,9.95,102.29,111.62,1.16,10.46,105.12,10.98,98.77,11.39,111.35,111.93,1.05,10.47,96.7,10.12,98.05
T4,5.13,9.99,106.24,114.18,1.1,11.29,108.8,9.32,105.46,9.76,97.84,107.91,0.95,10.2,99.51,9.68,109.26
T4,5.226,10.57,98.87,115.93,0.97,10.88,105.44,10.09,100.03,10.22,111.75,107.68,1.06,11.59,103.24,10.45,107.7
T2,5.399,11.55,101.26,103.86,1.01,11.06,97.65,11.58,99.33,11.35,99.73,112.6,1.08,11.1,102.13,10.32,101.44
