task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.006,105.47,108.78,106.49,113.84,115.29,97.5,111.56,105.72,102.38,98.98,94.99,103.98,109.53,93.22,114.75,107.22
4,0.305,98.53,100.17,101.84,103.31,107.8,108.28,106.88,100.84,105.9,104.57,107.1,98.16,118.09,104.08,113.82,109.39
4,0.46,114.42,98.26,109.64,102.6,109.6,99.48,109.19,103.84,108.96,104.24,95.8,110.28,109.31,108.56,105.63,117.04
4,0.656,115.93,97.47,106.03,105.92,112.97,97.85,110.91,99.32,105.33,102.98,110.57,113.96,110.5,103.33,100.51,99.65
2,0.661,107.62,105.48,108.14,95.36,101.0,103.91,107.5,114.59,104.05,103.83,99.4,104.11,115.48,106.99,109.71,111.86
3,0.678,113.13,107.39,106.56,105.78,103.33,102.56,107.64,100.93,98.73,111.06,99.86,101.56,107.08,107.82,107.26,117.48
2,0.99,113.31,114.56,97.86,100.78,113.0,107.42,109.53,109.32,111.76,116.56,109.6,100.25,101.8,113.76,109.78,106.44
4,1.168,111.64,103.6,109.34,100.32,102.77,105.92,108.19,117.04,114.79,104.1,102.42,110.83,103.48,110.28,100.78,107.67
3,1.268,103.05,99.35,95.57,96.64,111.87,97.57,97.96,113.19,102.31,114.63,99.19,109.75,112.09,99.97,99.42,100.98
3,1.787,98.22,103.56,108.34,111.68,107.73,104.26,107.24,118.04,96.18,110.8,97.63,105.58,109.9,106.12,107.49,112.4
4,1.821,103.73,100.58,105.86,110.9,102.97,109.08,114.91,116.65,107.03,103.08,106.28,114.93,115.46,108.96,101.27,105.56
4,1.823,115.29,104.17,96.02,112.88,113.49,96.64,108.6,117.19,116.31,95.37,106.43,98.21,101.1,108.06,100.63,116.2
2,2.06,106.45,101.62,105.39,95.01,106.89,100.49,111.74,105.13,116.16,108.08,99.26,107.2,102.38,109.42,107.5,106.33
2,2.185,115.04,118.08,102.66,99.44,109.4,112.92,111.22,99.93,102.37,99.93,102.22,94.34,101.37,113.88,108.6,110.04
3,2.212,99.6,112.04,100.68,110.88,112.94,98.63,99.9,116.32,105.91,107.37,105.5,97.19,114.44,111.67,111.47,115.07
4,2.229,99.3,96.22,104.14,108.54,105.13,102.68,105.54,115.8,101.22,104.5,100.83,98.19,103.76,104.62,108.76,113.11
2,2.91,108.64,99.48,107.33,92.74,106.04,107.98,102.23,101.1,103.42,104.73,104.97,94.0,101.89,106.38,108.6,106.38
4,3.067,102.38,93.67,102.68,112.74,110.82,108.42,111.57,101.79,100.58,94.96,96.26,106.12,116.64,109.81,110.02,106.8
1,3.463,101.14,94.6,103.77,99.8,101.21,114.86,114.25,97.34,109.06,102.29,95.38,112.7,100.01,111.13,112.51,96.58
4,3.679,106.25,99.4,101.19,111.41,112.57,99.0,102.58,116.72,116.52,101.89,102.15,108.08,105.36,106.49,105.94,103.77
3,4.09,98.88,106.14,104.05,111.22,114.88,108.54,110.34,110.93,98.95,109.19,95.6,101.46,109.51,106.58,97.3,112.41
