task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.069,1.812,0.935,1.196,0.903
2,0.948,3.649,2.142,5.708,1.057
2,1.404,4.858,1.043,10.367,1.231
2,1.657,5.582,0.865,3.194,1.043
1,1.733,1.38,1.216,1.537,0.878
1,1.994,1.287,1.506,2.007,0.764
2,2.509,8.946,1.217,3.815,1.212
2,2.709,3.284,2.998,9.692,1.435
2,4.153,5.927,0.636,1.81,1.375
2,4.812,1.679,2.845,6.039,1.849
1,5.691,1.058,0.934,1.07,1.184
2,5.777,3.752,0.894,4.051,2.119
1,7.749,1.499,0.85,1.475,1.135
2,8.0,3.273,0.941,1.591,0.673
1,8.011,1.239,0.952,1.199,0.939
2,9.639,7.403,0.588,3.626,1.737
2,9.836,3.052,3.486,3.649,1.471
1,9.973,2.149,1.394,1.767,1.459
1,11.586,1.442,0.717,1.26,0.873
2,12.045,2.952,0.617,6.064,2.394
1,13.074,2.06,0.849,1.13,1.383
2,13.385,2.313,1.707,9.53,0.8
1,13.398,1.03,0.875,1.223,0.617
1,13.434,1.223,0.615,1.301,1.235
1,15.333,2.121,0.857,1.208,1.401
2,15.417,2.882,1.072,2.819,1.692
1,16.478,1.019,0.624,1.852,0.621
1,18.031,1.943,0.995,1.763,0.97
1,18.032,1.284,0.861,0.999,0.618
1,18.858,1.38,0.883,0.987,0.823
1,19.463,2.099,0.937,1.25,0.692
2,20.07,1.81,0.885,2.864,1.273
1,20.56,1.414,0.875,1.78,0.746
2,21.335,2.369,0.669,8.71,0.683
2,21.605,9.839,0.761,7.125,1.19
2,21.713,1.44,3.336,12.216,0.918
2,22.489,10.721,1.145,1.807,0.905
1,22.596,1.102,0.926,1.794,0.94
2,23.236,2.432,0.971,7.125,1.706
1,23.265,1.134,0.884,1.439,0.993
2,23.556,1.44,1.531,1.95,1.637
2,24.162,2.881,3.132,13.587,1.429
2,24.323,4.501,2.845,8.101,0.622
2,25.002,11.794,1.937,9.818,0.903
