task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.03,7.883,0.996,4.115,0.981
1,0.221,1.258,0.822,1.346,0.878
1,1.459,1.288,0.756,2.372,0.742
2,1.962,9.082,0.699,5.736,1.646
1,2.145,2.134,1.347,1.074,0.903
1,2.161,1.384,1.405,2.074,1.348
2,2.928,1.812,3.041,2.258,1.648
1,4.741,1.292,1.22,2.05,0.874
2,4.847,4.456,1.536,2.902,1.721
2,5.574,6.334,1.178,12.036,2.444
2,5.805,2.03,0.672,2.313,1.535
2,6.302,5.715,1.0,7.463,1.072
2,6.641,5.986,0.673,9.048,0.965
1,6.731,1.201,0.79,0.989,0.935
2,7.939,3.219,0.759,6.372,0.683
2,8.341,4.781,1.085,3.435,0.983
1,8.379,1.098,0.837,1.78,0.958
2,8.673,7.377,1.273,5.487,2.416
1,8.703,1.959,0.82,1.329,0.632
1,12.029,1.096,0.764,1.18,0.926
1,16.813,1.15,0.674,2.128,0.9
2,18.676,3.742,3.265,2.064,0.988
2,18.796,9.02,0.738,3.756,0.673
2,19.064,2.082,1.605,5.105,0.66
1,19.774,1.001,1.29,1.106,0.92
2,19.797,1.954,0.941,8.408,0.916
1,20.831,1.267,0.764,1.417,0.776
1,20.903,1.185,0.918,1.505,1.252
1,21.08,1.098,0.859,2.126,0.968
2,21.294,5.915,1.232,13.326,0.737
2,21.662,8.906,2.912,2.064,0.607
2,23.159,5.594,1.42,3.485,1.466
1,24.935,1.316,0.978,1.505,1.171
2,25.295,7.338,1.637,12.341,0.759
1,27.239,1.305,0.611,0.999,0.874
1,27.878,1.295,0.611,1.813,1.237
1,27.889,1.507,1.401,1.274,1.245
1,28.038,1.782,1.339,0.993,1.203
1,28.66,1.582,0.879,1.406,1.119
1,28.705,1.058,0.906,1.006,1.431
2,29.27,5.255,3.244,6.143,3.191
1,30.236,2.074,0.764,2.044,0.968
2,31.162,6.873,3.507,2.296,0.9
1,31.78,1.478,0.613,2.088,1.119
2,32.095,1.603,1.261,4.718,0.669
1,32.939,1.98,1.217,1.389,0.913
2,34.805,8.781,3.162,11.458,1.216
2,34.842,2.119,2.366,11.812,0.93
2,35.139,10.367,2.774,1.874,2.182
2,35.619,5.376,2.943,3.435,1.693
2,38.011,5.806,2.945,2.135,1.217
2,38.693,3.21,0.601,2.843,1.337
1,38.773,1.222,1.293,2.189,1.008
2,38.819,3.165,0.987,4.919,0.818
2,40.153,7.735,1.085,10.526,0.699
2,40.27,2.086,1.075,1.872,1.456
1,41.051,2.151,0.725,1.501,1.459
1,42.258,1.219,0.964,1.959,1.228
2,42.699,10.731,1.53,5.487,0.946
1,42.738,0.993,0.855,1.956,0.913
1,43.96,1.199,1.115,1.469,0.84
2,44.356,2.504,1.791,7.141,2.908
2,44.735,2.544,0.9,2.632,1.428
2,45.683,9.48,2.006,7.125,0.703
2,47.03,12.444,1.862,2.206,1.131
1,48.145,1.817,0.897,1.321,0.732
2,48.335,13.409,1.791,3.134,1.273
2,48.839,3.034,0.533,3.162,3.105
2,49.706,3.176,2.014,1.911,1.242
2,51.291,7.59,3.238,5.734,1.891
2,52.717,2.253,1.937,4.098,0.884
1,53.264,1.422,0.883,1.241,1.128
1,54.847,1.789,0.883,2.043,1.093
2,57.884,4.085,1.232,5.887,3.457
2,58.508,1.683,1.916,6.047,2.929
2,58.734,9.082,2.992,5.748,0.865
2,58.901,3.757,0.959,8.055,0.811
2,58.979,8.101,1.188,4.42,0.528
1,59.282,1.248,1.386,0.987,1.555
1,60.402,2.014,0.785,2.059,1.429
2,61.06,7.987,1.436,4.13,1.891
1,61.256,1.013,1.096,1.763,0.872
2,61.346,2.54,1.229,1.408,1.107
1,61.437,1.216,0.929,1.294,0.653
2,62.15,4.935,0.677,9.003,1.663
1,62.598,1.232,0.958,1.292,1.245
2,63.098,7.431,0.981,3.861,0.71
2,64.189,5.538,1.232,5.064,2.609
2,64.79,12.348,0.805,6.312,2.899
2,65.313,1.44,2.091,4.07,1.215
1,66.17,1.011,1.449,2.312,0.914
1,66.401,1.001,1.125,1.261,0.752
2,68.635,7.084,0.738,6.145,1.25
2,68.697,4.341,0.564,5.386,0.8
2,69.219,13.868,1.86,5.743,0.741
1,70.444,0.935,0.85,2.374,0.607
1,70.82,2.074,0.874,1.501,1.082
1,71.0,1.223,1.178,1.448,0.874
1,72.146,1.316,0.614,1.237,0.591
1,73.813,2.204,0.903,1.202,1.192
1,74.546,1.275,1.282,1.916,0.946
2,75.258,2.553,0.666,12.385,3.238
2,76.271,10.613,1.363,10.22,2.166
1,76.474,2.091,1.231,1.048,0.938
1,77.26,0.948,0.688,1.254,0.946
2,77.857,1.76,3.137,2.687,1.0
1,78.182,2.091,0.995,1.304,0.946
2,80.345,12.87,1.818,4.927,2.26
1,81.01,1.108,0.874,1.282,0.615
2,83.439,12.565,1.243,1.969,0.805
1,84.256,0.999,1.124,2.119,0.62
1,84.5,1.351,0.587,1.269,0.97
1,84.873,1.784,0.824,1.812,0.907
1,85.245,1.232,0.934,1.541,0.879
1,86.896,2.193,0.93,1.027,1.346
2,88.837,4.58,0.669,1.969,1.783
1,89.904,2.03,1.231,2.048,0.611
1,90.341,1.801,0.611,1.048,0.939
1,90.409,1.201,1.154,1.323,1.044
1,90.522,1.298,1.527,1.235,0.972
2,90.708,9.082,3.012,3.162,1.728
1,92.368,1.791,0.918,1.308,0.95
1,93.43,2.087,0.615,1.204,0.903
1,94.01,1.223,1.24,1.747,1.388
1,95.014,1.505,0.866,0.996,0.812
2,96.15,2.831,1.337,6.145,1.943
1,96.646,1.336,1.459,1.398,0.948
2,96.917,2.063,2.182,9.651,1.728
2,96.926,8.402,1.103,4.554,0.815
2,97.605,1.562,0.959,5.214,1.031
2,97.699,5.814,1.32,2.193,1.107
1,97.839,1.216,1.141,1.262,1.29
1,98.424,1.488,0.822,1.499,1.178
1,98.449,1.292,0.646,1.763,1.088
1,98.856,1.204,0.958,2.036,0.746
2,100.373,4.776,1.961,4.935,1.236
2,100.667,4.841,1.891,6.63,1.502
1,101.329,1.289,1.229,1.261,1.087
2,101.535,7.141,1.21,5.311,0.992
2,101.806,8.809,1.95,11.94,2.265
1,102.562,2.158,1.506,1.196,0.917
1,103.022,2.059,1.216,1.251,1.134
1,103.029,1.987,1.183,1.525,0.87
2,103.32,12.424,0.706,10.557,0.745
1,103.744,2.103,1.213,1.529,1.233
1,103.91,1.467,0.969,1.841,0.928
2,105.632,5.487,0.704,5.965,1.117
2,105.635,4.488,2.603,3.029,1.688
1,105.768,1.756,0.873,1.294,0.627
2,106.321,5.386,0.764,8.478,1.17
2,106.888,3.492,1.175,1.73,1.241
1,107.859,1.244,1.117,1.491,0.614
