task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,1.629,3.052,5.946,3.03,5.999
2,1.824,3.095,5.962,3.005,5.97
1,3.575,1.955,1.029,1.986,1.001
2,4.199,3.092,5.924,3.079,5.979
1,5.005,1.902,1.006,1.905,1.022
2,5.835,3.014,5.911,3.002,5.9
2,8.997,3.049,5.938,3.015,5.912
2,9.188,3.066,5.951,3.061,5.909
2,9.25,3.021,5.988,3.045,5.964
2,10.511,3.028,5.924,3.027,5.924
2,10.526,3.088,5.976,3.072,5.931
2,11.533,3.01,5.938,3.05,5.942
2,12.226,3.024,5.935,3.043,5.975
2,14.106,3.023,5.963,3.015,5.916
2,14.187,3.048,5.998,3.09,5.979
2,15.295,3.045,5.909,3.015,5.93
2,15.459,3.075,5.971,3.057,5.957
2,15.715,3.082,5.906,3.045,5.975
2,16.685,3.076,5.987,3.002,5.963
2,17.29,3.082,5.919,3.077,5.995
1,17.507,1.949,1.065,1.936,1.08
1,18.308,1.934,1.087,1.929,1.04
1,19.763,1.955,1.035,1.93,1.035
2,20.171,3.078,5.943,3.027,5.939
2,20.715,3.064,5.97,3.01,5.917
2,22.446,3.088,5.966,3.023,5.96
2,22.605,3.05,5.953,3.005,5.941
2,22.656,3.013,5.954,3.04,5.957
2,23.615,3.088,5.969,3.073,5.999
2,23.768,3.018,5.946,3.002,5.972
2,24.345,3.001,5.97,3.071,5.901
2,25.089,3.037,5.901,3.078,5.901
2,28.03,3.039,5.904,3.066,5.952
2,28.196,3.053,5.933,3.002,5.925
2,28.506,3.072,5.934,3.08,5.968
1,29.823,1.917,1.061,1.952,1.046
2,29.9,3.021,5.935,3.04,5.978
2,29.985,3.045,5.988,3.034,5.94
2,30.774,3.074,5.934,3.093,5.942
2,35.717,3.069,5.957,3.005,5.967
2,36.874,3.003,5.988,3.02,5.972
2,37.293,3.085,5.914,3.095,5.987
2,39.782,3.093,5.937,3.09,5.946
2,41.646,3.018,5.931,3.05,5.946
2,41.843,3.074,5.933,3.072,5.933
1,41.985,1.934,1.079,1.948,1.036
2,42.281,3.085,5.978,3.039,5.965
2,44.047,3.008,5.958,3.065,5.926
2,44.345,3.098,5.995,3.028,5.926
2,44.905,3.075,5.95,3.095,5.983
2,45.279,3.076,5.961,3.039,5.978
2,45.859,3.002,5.964,3.001,5.961
2,45.876,3.092,5.916,3.09,5.965
2,46.369,3.081,5.948,3.001,5.969
2,46.798,3.05,5.903,3.087,5.992
2,46.942,3.045,5.932,3.072,5.97
2,47.055,3.016,5.913,3.064,5.966
1,47.41,1.971,1.032,1.903,1.05
1,48.165,1.95,1.035,1.927,1.021
1,49.133,1.947,1.068,1.989,1.051
2,49.461,3.037,5.948,3.041,5.915
2,49.608,3.046,5.959,3.062,5.915
2,52.145,3.055,5.957,3.065,5.904
2,52.963,3.076,5.914,3.052,5.96
1,53.656,1.926,1.047,1.996,1.024
2,53.731,3.044,5.913,3.066,5.905
2,54.477,3.028,5.973,3.086,5.927
2,55.03,3.039,5.926,3.001,5.951
2,56.51,3.068,5.982,3.017,5.947
2,57.797,3.008,5.991,3.006,5.987
1,62.708,1.903,1.022,1.944,1.056
1,64.172,1.931,1.027,1.926,1.081
2,64.295,3.096,5.987,3.065,5.946
2,66.808,3.069,5.946,3.069,5.977
2,67.771,3.007,5.91,3.047,5.911
2,68.038,3.079,5.982,3.092,5.939
1,68.197,1.974,1.096,1.978,1.038
1,69.889,1.934,1.094,1.99,1.058
2,71.119,3.077,5.904,3.059,5.911
1,71.492,1.926,1.05,1.969,1.031
2,74.686,3.026,5.988,3.09,5.927
1,76.027,1.939,1.024,1.966,1.041
2,76.786,3.003,5.941,3.033,5.932
2,78.081,3.069,5.939,3.013,5.933
2,79.385,3.09,5.969,3.087,5.995
2,83.061,3.043,5.972,3.007,5.911
2,84.373,3.013,5.965,3.083,5.922
2,84.551,3.085,5.938,3.023,5.95
2,84.771,3.095,5.919,3.062,5.945
2,85.572,3.083,5.985,3.088,5.968
2,87.997,3.073,5.951,3.014,5.941
2,88.005,3.056,5.912,3.066,5.992
2,88.27,3.086,5.961,3.017,5.984
2,90.107,3.084,5.973,3.061,5.905
1,91.483,1.922,1.018,1.963,1.038
2,92.145,3.095,5.926,3.091,5.957
2,92.685,3.076,5.973,3.056,5.923
2,93.07,3.003,5.977,3.083,5.961
1,96.025,1.972,1.043,1.909,1.001
1,97.734,1.903,1.018,1.963,1.051
2,98.7,3.086,5.973,3.079,5.962
1,99.055,1.991,1.024,1.999,1.028
2,100.377,3.093,5.939,3.091,5.975
1,101.328,1.976,1.013,1.989,1.026
1,101.404,1.947,1.004,1.933,1.017
2,102.541,3.001,5.913,3.099,5.933
2,102.984,3.093,5.995,3.027,5.912
2,104.633,3.016,5.967,3.039,5.9
2,104.731,3.047,5.995,3.079,5.931
1,106.055,1.98,1.011,1.98,1.075
2,106.173,3.001,5.949,3.032,5.908
2,107.028,3.013,5.936,3.095,5.961
2,109.144,3.072,5.991,3.002,5.902
2,110.602,3.033,5.922,3.088,5.996
2,111.092,3.076,5.942,3.006,5.987
2,112.418,3.019,5.947,3.063,5.943
2,114.084,3.041,5.977,3.047,5.902
2,115.64,3.017,5.947,3.095,5.939
2,116.182,3.084,5.916,3.006,5.909
2,117.132,3.049,5.937,3.058,5.927
2,117.375,3.011,5.974,3.099,5.949
2,117.467,3.012,5.962,3.037,5.962
2,118.393,3.003,5.955,3.016,5.912
2,119.366,3.066,5.908,3.052,5.911
2,119.746,3.098,5.988,3.016,5.989
2,119.873,3.009,5.99,3.059,5.919
2,121.56,3.079,5.959,3.009,5.983
1,121.94,1.933,1.007,1.987,1.02
