task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,2.177,3.063,5.937,3.027,5.941
1,3.074,1.983,1.059,1.918,1.04
2,3.731,3.086,5.921,3.043,5.987
2,3.988,3.095,5.929,3.004,5.989
2,4.578,3.026,5.973,3.068,5.98
2,5.114,3.04,5.915,3.06,5.908
2,6.734,3.012,5.965,3.071,5.97
2,7.751,3.061,5.9,3.031,5.907
1,9.098,1.975,1.06,1.902,1.054
2,9.422,3.088,5.957,3.071,5.987
2,10.366,3.046,5.914,3.067,5.991
2,10.848,3.04,5.964,3.035,5.96
2,10.855,3.072,5.954,3.022,5.921
2,10.952,3.056,5.954,3.015,5.979
2,11.592,3.007,5.943,3.005,5.968
1,11.872,1.954,1.057,1.913,1.084
1,12.138,1.996,1.051,1.966,1.067
2,12.668,3.037,5.966,3.059,5.91
2,14.065,3.082,5.971,3.067,5.922
2,14.659,3.009,5.95,3.022,5.918
2,15.507,3.067,5.911,3.025,5.914
1,17.096,1.995,1.033,1.907,1.053
2,18.704,3.03,5.909,3.046,5.973
2,20.427,3.084,5.987,3.079,5.926
2,21.277,3.023,5.992,3.02,5.939
2,22.617,3.022,5.963,3.056,5.93
2,22.62,3.04,5.964,3.037,5.95
2,23.297,3.002,5.999,3.005,5.975
2,24.133,3.071,5.925,3.023,5.997
2,26.357,3.043,5.979,3.033,5.98
1,26.471,1.971,1.005,1.974,1.028
2,28.081,3.075,5.929,3.05,5.936
1,28.549,1.98,1.094,1.982,1.025
1,28.997,1.916,1.085,1.922,1.016
2,29.624,3.016,5.995,3.071,5.984
2,29.769,3.08,5.982,3.092,5.98
2,29.883,3.026,5.966,3.086,5.935
2,29.988,3.041,5.947,3.058,5.929
2,30.108,3.095,5.946,3.088,5.974
2,30.395,3.062,5.984,3.093,5.985
2,30.998,3.044,5.919,3.071,5.938
2,31.03,3.01,5.926,3.046,5.912
2,31.83,3.087,5.95,3.039,5.909
2,32.33,3.037,5.976,3.008,5.992
2,33.948,3.013,5.936,3.039,5.944
2,35.423,3.064,5.931,3.033,5.957
1,35.876,1.907,1.053,1.996,1.063
1,35.876,1.954,1.042,1.982,1.02
2,38.308,3.039,5.976,3.076,5.969
2,40.465,3.027,5.908,3.083,5.951
2,40.749,3.01,5.917,3.084,5.926
2,41.34,3.016,5.946,3.076,5.983
1,41.859,1.971,1.015,1.926,1.016
2,43.27,3.017,5.96,3.088,5.941
2,43.707,3.008,5.983,3.038,5.911
2,47.306,3.072,5.996,3.005,5.96
2,47.685,3.072,5.949,3.038,5.965
2,49.706,3.06,5.995,3.054,5.933
2,49.942,3.075,5.962,3.059,5.991
1,49.987,1.996,1.032,1.909,1.076
2,49.988,3.092,5.976,3.016,5.901
2,50.165,3.044,5.922,3.081,5.95
2,50.243,3.099,5.906,3.027,5.937
2,50.444,3.085,5.933,3.007,5.919
2,50.94,3.004,5.987,3.073,5.926
1,51.204,1.996,1.07,1.945,1.048
2,52.152,3.046,5.922,3.052,5.958
2,52.654,3.015,5.934,3.053,5.935
2,53.333,3.06,5.911,3.057,5.952
2,53.529,3.089,5.9,3.037,5.953
1,53.874,1.942,1.023,1.918,1.089
2,54.554,3.045,5.997,3.001,5.929
1,54.88,1.934,1.075,1.993,1.015
1,55.879,1.948,1.028,1.901,1.086
2,56.185,3.072,5.922,3.022,5.939
2,56.836,3.017,5.947,3.06,5.982
